top_k,alpha_xgb,rank_power,equal_mix,max_weight,mean,sum,median,min,max,negative_windows,avg_n,utility
35,0.2,1.2,0.0,0.08,0.020174852519464388,0.1815736726751795,0.017925781002598604,0.003944803314801057,0.0340875881292968,0,86.44444444444444,0.022147254176864917
35,0.2,0.8,0.1,0.05,0.019690364455833467,0.1772132801025012,0.016381162964171733,0.004912113342558602,0.032686193176602915,0,86.44444444444444,0.022146421127112768
35,0.2,1.2,0.0,0.06,0.0201687197203432,0.1815184774830888,0.017925781002598604,0.003944803314801057,0.0340875881292968,0,86.44444444444444,0.02214112137774373
35,0.2,1.6,0.3,0.04,0.019397901312275936,0.17458111181048344,0.016479539060908682,0.0054863088486289124,0.03550530369080496,0,86.44444444444444,0.022141055736590393
35,0.2,0.8,0.1,0.045,0.019684818163773543,0.1771633634739619,0.016381162964171733,0.004912113342558602,0.03386635664645554,0,86.44444444444444,0.022140874835052844
35,0.2,1.2,0.0,0.1,0.02016828707582452,0.18151458368242068,0.017925781002598604,0.003944803314801057,0.0340875881292968,0,86.44444444444444,0.02214068873322505
35,0.1,0.8,0.3,0.045,0.019260335648821344,0.1733430208393921,0.015592560915861812,0.00575999656648906,0.03259626859943196,0,86.44444444444444,0.022140333932065874
35,0.2,1.6,0.05,0.05,0.02009228451303404,0.18083056061730637,0.01841484342033877,0.004094451252707791,0.0342633212590719,0,86.44444444444444,0.022139510139387936
35,0.5,1.6,0.3,0.04,0.019477099743573548,0.17529389769216192,0.016641106207122378,0.0053233833668847805,0.03607287015209033,0,86.44444444444444,0.022138791427015938
35,0.05,1.6,0.1,0.08,0.02000590195628057,0.18005311760652515,0.017935668417391262,0.004265651507747437,0.033216988707813214,0,86.44444444444444,0.02213872771015429
35,0.35,2.0,0.1,0.05,0.020010959036898972,0.18009863133209075,0.018698031956962638,0.004255101498383776,0.03473738544903692,0,86.44444444444444,0.02213850978609086
35,0.2,1.2,0.0,0.05,0.020128722852458727,0.18115850567212854,0.017925781002598604,0.004019486436192557,0.0340875881292968,0,86.44444444444444,0.022138466070555005
35,0.1,1.2,0.1,0.05,0.019833474264269662,0.17850126837842695,0.017299674872383194,0.004608091321132192,0.03273019534979603,0,86.44444444444444,0.022137519924835758
35,0.05,1.2,0.3,0.045,0.019422112800186117,0.17479901520167507,0.016129059913041303,0.005430207639142176,0.03294185827869754,0,86.44444444444444,0.022137216619757205
35,0.05,1.6,0.2,0.06,0.019808883761346645,0.1782799538521198,0.017631974131669628,0.004650732736443244,0.03230167228722498,0,86.44444444444444,0.022134250129568267
35,0.5,1.6,0.1,0.05,0.020074075139711225,0.18066667625740102,0.018122753524658988,0.004119373646719986,0.03533894828788556,0,86.44444444444444,0.02213376196307122
35,0.05,1.6,0.2,0.1,0.019808009561806752,0.17827208605626077,0.01759294587308072,0.004650732736443244,0.03230167228722498,0,86.44444444444444,0.022133375930028374
35,0.35,1.2,0.2,0.045,0.01972509011169667,0.17752581100527004,0.01682487701432686,0.004816033829702082,0.033966820476386814,0,86.44444444444444,0.02213310702654771
35,0.1,2.0,0.2,0.045,0.01961076000536649,0.1764968400482984,0.017562558195126837,0.005042582578384351,0.03434688949750202,0,86.44444444444444,0.022132051294558665
35,0.05,1.6,0.05,0.05,0.020037851906418516,0.18034066715776664,0.0183602430034336,0.004187691856135656,0.03348492128470554,0,86.44444444444444,0.022131697834486343
35,0.35,1.6,0.3,0.04,0.01943545163435929,0.1749190647092336,0.016563953159654983,0.005391853037682248,0.03578981916104687,0,86.44444444444444,0.022131378153200414
35,0.5,2.0,0.05,0.045,0.020003625322734014,0.1800326279046061,0.018523436769933545,0.004253965526753133,0.037283676105450414,0,86.44444444444444,0.02213060808611058
35,0.2,1.2,0.05,0.08,0.020062790095175566,0.18056511085658009,0.01763479818708919,0.004134132277361487,0.03363216576895792,0,86.44444444444444,0.02212985623385631
35,0.2,1.2,0.05,0.06,0.020062235821335206,0.18056012239201685,0.01763479818708919,0.004134132277361487,0.03363216576895792,0,86.44444444444444,0.02212930196001595
30,0.35,1.6,0.0,0.08,0.02172752126338259,0.1955476913704433,0.021631974884351188,0.0008012346807206791,0.04215339538391272,0,82.0,0.02212813860374293
35,0.2,1.2,0.2,0.045,0.019702600592875957,0.17732340533588362,0.016761849740560962,0.004839887603816866,0.0338793960855395,0,86.44444444444444,0.02212254439478439
35,0.1,2.0,0.0,0.05,0.020002398149417684,0.18002158334475915,0.019024994636566837,0.004238862767334789,0.034529115775852146,0,86.44444444444444,0.02212182953308508
35,0.1,1.6,0.0,0.1,0.02027293927096405,0.18245645343867645,0.01860695649383856,0.0036976394263000464,0.03443376839381393,0,86.44444444444444,0.022121758984114073
35,0.2,0.8,0.2,0.05,0.01950885697431716,0.17557971276885442,0.01641280496243681,0.005225365478497598,0.032563173715457985,0,86.44444444444444,0.02212153971356596
35,0.5,0.8,0.1,0.045,0.01977060494905402,0.1779354445414862,0.016529275846892427,0.004699148334114264,0.03451384151427288,0,86.44444444444444,0.022120179116111152
35,0.1,1.2,0.3,0.06,0.019467931994739483,0.17521138795265534,0.016396649413273966,0.00530215604221608,0.03223915311580082,0,86.44444444444444,0.022119010015847523
35,0.2,1.2,0.05,0.1,0.020051003485232467,0.1804590313670922,0.01763479818708919,0.004134132277361487,0.03363216576895792,0,86.44444444444444,0.02211806962391321
35,0.35,0.8,0.3,0.04,0.019332498129326737,0.17399248316394064,0.015486303323881047,0.005570837567297968,0.03428957138760541,0,86.44444444444444,0.02211791691297572
35,0.2,1.0,0.2,0.08,0.019640886487241747,0.17676797838517572,0.01663791513828526,0.004951877631783515,0.03256826446979959,0,86.44444444444444,0.022116825303133504
35,0.2,1.0,0.2,0.1,0.019640886487241747,0.17676797838517572,0.01663791513828526,0.004951877631783515,0.03256826446979959,0,86.44444444444444,0.022116825303133504
35,0.05,1.6,0.1,0.06,0.01998387353772846,0.17985486183955615,0.017935668417391262,0.004265651507747437,0.033216988707813214,0,86.44444444444444,0.02211669929160218
35,0.1,1.6,0.05,0.05,0.020054174492598893,0.18048757043339003,0.018377965274794905,0.004119608565416093,0.03375420242862811,0,86.44444444444444,0.02211397877530694
35,0.2,0.8,0.3,0.04,0.019315690307336833,0.17384121276603148,0.015431154459335891,0.005596404448513538,0.03420654046899353,0,86.44444444444444,0.022113892531593602
35,0.1,1.2,0.2,0.05,0.019635797915559403,0.17672218124003464,0.016722613741275108,0.0049551236816741395,0.032320484752030976,0,86.44444444444444,0.022113359756396472
35,0.2,1.0,0.0,0.05,0.01998394199435351,0.1798554779491816,0.0174423134874732,0.0042570013982269825,0.03351052942332408,0,86.44444444444444,0.022112442693467002
35,0.1,2.0,0.05,0.05,0.019979357277514074,0.17981421549762666,0.01874238569437453,0.004260116596931526,0.03388511563433573,0,86.44444444444444,0.022109415575979837
35,0.05,2.0,0.2,0.045,0.019585687597356332,0.17627118837620698,0.017539118485986327,0.0050470101397048495,0.03423877681707806,0,86.44444444444444,0.022109192667208757
35,0.1,1.2,0.3,0.05,0.019456434657491375,0.1751079119174224,0.016306548650227973,0.00530215604221608,0.032225777843613856,0,86.44444444444444,0.022107512678599416
35,0.2,0.8,0.2,0.06,0.019494258978083198,0.1754483308027488,0.016221396179145656,0.005225365478497598,0.032623200532643545,0,86.44444444444444,0.022106941717331997
35,0.5,2.0,0.1,0.05,0.020064188198648008,0.18057769378783206,0.018805086188232414,0.004083629464265666,0.03547910129516517,0,86.44444444444444,0.02210600293078084
35,0.1,1.0,0.3,0.045,0.019345530609842336,0.17410977548858103,0.015807125349579246,0.005520694700614212,0.03275741564602554,0,86.44444444444444,0.022105877960149442
35,0.05,1.6,0.1,0.05,0.019948468583501577,0.1795362172515142,0.01793176142068785,0.004308218062299793,0.03312647457767609,0,86.44444444444444,0.022102577614651474
35,0.1,1.6,0.05,0.1,0.020150423070615025,0.1813538076355352,0.01828191490376716,0.0038993265832855187,0.03396103702024919,0,86.44444444444444,0.022100086362257784
35,0.2,1.0,0.05,0.05,0.019882153391664718,0.17893938052498246,0.017175504047720065,0.004430720456616105,0.03308395999828383,0,86.44444444444444,0.02209751361997277
35,0.2,1.2,0.1,0.08,0.01993371989464042,0.1794034790517638,0.01734381537157978,0.004323461239921923,0.03317674340861902,0,86.44444444444444,0.02209545051460138
35,0.2,1.2,0.1,0.1,0.01993371989464042,0.1794034790517638,0.01734381537157978,0.004323461239921923,0.03317674340861902,0,86.44444444444444,0.02209545051460138
35,0.35,1.6,0.1,0.05,0.020029944513841054,0.18026950062456948,0.018042270578710946,0.00412984036929101,0.03462302469970141,0,86.44444444444444,0.02209486469848656
35,0.2,1.2,0.1,0.06,0.01993185786113228,0.17938672075019052,0.01734381537157978,0.004323461239921923,0.03317674340861902,0,86.44444444444444,0.022093588481093242
35,0.2,1.0,0.1,0.05,0.019790977439866613,0.1781187969587995,0.01690869460796693,0.004604439515005242,0.03284310767679573,0,86.44444444444444,0.022093197197369234
35,0.2,2.0,0.2,0.045,0.01964296326518177,0.17678666938663593,0.017611302706638764,0.0048951704382242875,0.03456231172470328,0,86.44444444444444,0.022090548484293912
35,0.2,1.0,0.2,0.05,0.01961449621314644,0.17653046591831797,0.016375075728460656,0.004951877631783515,0.032691666859987506,0,86.44444444444444,0.022090435029038197
35,0.2,0.8,0.3,0.08,0.019320958138157113,0.17388862324341403,0.01616793693731582,0.005538617614436608,0.032745348285380435,0,86.44444444444444,0.022090266945375418
35,0.2,0.8,0.3,0.1,0.019320958138157113,0.17388862324341403,0.01616793693731582,0.005538617614436608,0.032745348285380435,0,86.44444444444444,0.022090266945375418
35,0.05,1.6,0.05,0.06,0.0200529074876902,0.1804761673892118,0.018259531957667954,0.004073110893399533,0.03367464691810734,0,86.44444444444444,0.022089462934389965
35,0.35,2.0,0.0,0.045,0.020005041852201803,0.18004537666981624,0.01859340166383877,0.004167371858116935,0.03764646048824044,0,86.44444444444444,0.02208872778126027
35,0.2,2.0,0.1,0.05,0.01995035182759878,0.179553166448389,0.018599353781057426,0.004271836946100498,0.033977821901405296,0,86.44444444444444,0.022086270300649028
35,0.2,0.8,0.3,0.05,0.019314355799010998,0.17382920219109899,0.016108515885000774,0.005538617614436608,0.032745348285380435,0,86.44444444444444,0.022083664606229302
35,0.2,1.0,0.2,0.06,0.019606279837255252,0.17645651853529726,0.016375075728460656,0.004951877631783515,0.03256826446979959,0,86.44444444444444,0.02208221865314701
35,0.5,1.2,0.05,0.05,0.020085624601298695,0.18077062141168826,0.017791139563294367,0.003992211193521188,0.03525930102990721,0,86.44444444444444,0.02208173019805929
35,0.35,2.0,0.2,0.045,0.019705885850907715,0.17735297265816943,0.01768946859206854,0.004750514338370759,0.034851278016646364,0,86.44444444444444,0.022081143020093095
35,0.35,2.0,0.2,0.04,0.01950079262302031,0.17550713360718279,0.016802544738735783,0.005157769560256965,0.037062969178223534,0,86.44444444444444,0.02207967740314879
35,0.5,2.0,0.2,0.045,0.01974953833530695,0.17774584501776255,0.017774391801216614,0.004658392097092359,0.034956158126188935,0,86.44444444444444,0.02207873438385313
35,0.1,1.6,0.1,0.1,0.020027906870265996,0.18025116183239395,0.017956873313695755,0.004101013740270991,0.03348830564668445,0,86.44444444444444,0.02207841374040149
35,0.05,1.6,0.3,0.08,0.019559835274578854,0.1760385174712097,0.01704715130048165,0.005035813965139038,0.03152388414146172,0,86.44444444444444,0.022077742257148373
35,0.05,1.6,0.3,0.1,0.019559835274578854,0.1760385174712097,0.01704715130048165,0.005035813965139038,0.03152388414146172,0,86.44444444444444,0.022077742257148373
35,0.35,0.8,0.1,0.045,0.01970842231381315,0.17737580082431834,0.01645206864715837,0.004733477951811428,0.03399021826601453,0,86.44444444444444,0.022075161289718863
35,0.2,0.8,0.3,0.06,0.019305737840824923,0.17375164056742431,0.0160309542613261,0.005538617614436608,0.032745348285380435,0,86.44444444444444,0.022075046648043228
35,0.05,2.0,0.0,0.045,0.019801961402529322,0.1782176526227639,0.018301936483527445,0.00454605167805789,0.03657702405703901,0,86.44444444444444,0.022074987241558267
30,0.2,2.4,0.0,0.1,0.021941853098561732,0.19747667788705559,0.022153499162215262,0.0002559422427481986,0.04413799115770391,0,82.0,0.022069824219935832
35,0.2,0.8,0.2,0.045,0.01945605305300876,0.17510447747707886,0.01590615871175382,0.005225365478497598,0.03312598635623304,0,86.44444444444444,0.02206873579225756
35,0.05,2.0,0.1,0.045,0.01964390399333049,0.17679513593997442,0.017997593645279017,0.004846079559636771,0.035381768050827364,0,86.44444444444444,0.022066943773148877
35,0.1,1.2,0.3,0.045,0.019415400222474517,0.17473860200227065,0.01614555261016703,0.00530215604221608,0.03297132179401692,0,86.44444444444444,0.022066478243582557
30,0.0,2.4,0.2,0.08,0.021140633532491238,0.19026570179242114,0.021039369649353136,0.0018466347155591395,0.043692395533812094,0,82.0,0.022063950890270807
30,0.0,2.4,0.2,0.1,0.021140633532491238,0.19026570179242114,0.021039369649353136,0.0018466347155591395,0.043692395533812094,0,82.0,0.022063950890270807
35,0.35,1.2,0.05,0.05,0.020054391127003284,0.18048952014302955,0.017709643074686192,0.004018914998680602,0.03445771639445608,0,86.44444444444444,0.022063848626343585
35,0.2,1.0,0.2,0.045,0.019587599479708097,0.17628839531737286,0.016375075728460656,0.004951877631783515,0.03358519850579231,0,86.44444444444444,0.022063538295599854
35,0.2,1.0,0.3,0.08,0.019413602584334468,0.17472242325901022,0.016211499407535628,0.005299315748561781,0.032697279230391965,0,86.44444444444444,0.02206326045861536
35,0.2,1.0,0.3,0.1,0.019413602584334468,0.17472242325901022,0.016211499407535628,0.005299315748561781,0.032697279230391965,0,86.44444444444444,0.02206326045861536
35,0.5,1.0,0.0,0.05,0.02009268462372648,0.18083416161353832,0.01760688335716286,0.003940720850945122,0.03522330338221809,0,86.44444444444444,0.02206304504919904
30,0.35,2.0,0.05,0.1,0.021821960092984233,0.1963976408368581,0.021639884148877603,0.0004820856427709824,0.042888178628537346,0,82.0,0.022063002914369724
35,0.1,2.0,0.0,0.045,0.019825531056739037,0.17842977951065134,0.018348151732010085,0.004471240591229386,0.03680191329347529,0,86.44444444444444,0.02206115135235373
35,0.1,1.6,0.0,0.08,0.020211501205957508,0.18190351085361756,0.01860695649383856,0.0036976394263000464,0.03443376839381393,0,86.44444444444444,0.02206032091910753
35,0.05,2.0,0.0,0.05,0.019937660982668054,0.17943894884401249,0.01899607488190503,0.00424506926173588,0.03439495181336302,0,86.44444444444444,0.022060195613535994
35,0.05,1.6,0.3,0.06,0.01954198939902115,0.17587790459119035,0.016886538420462272,0.005035813965139038,0.03152388414146172,0,86.44444444444444,0.022059896381590668
35,0.05,2.0,0.05,0.045,0.0197135279138035,0.17742175122423148,0.01817003014817866,0.004692261333091349,0.03595504097937029,0,86.44444444444444,0.022059658580349174
35,0.5,2.0,0.1,0.045,0.019881607042467535,0.1789344633822078,0.018328968884902493,0.004355016761516936,0.03654917893409816,0,86.44444444444444,0.022059115423226004
35,0.1,1.6,0.1,0.05,0.019954960017255108,0.17959464015529597,0.017948550188214493,0.004207670568553118,0.03338513732391336,0,86.44444444444444,0.022058795301531667
35,0.5,2.4,0.2,0.04,0.01943905444431649,0.1749514899988484,0.016762807249471483,0.005239176877818573,0.037252669564459995,0,86.44444444444444,0.022058642883225777
30,0.0,1.6,0.05,0.06,0.02088963303661246,0.18800669732951214,0.021437246638132595,0.00233655208364255,0.04259183407689596,0,82.0,0.022057909078433736
35,0.2,1.0,0.3,0.05,0.019407870789322393,0.17467083710390152,0.01619554390704523,0.005299315748561781,0.032661648575773625,0,86.44444444444444,0.022057528663603283
35,0.05,1.6,0.3,0.045,0.01951749148612581,0.1756574233751323,0.0166538132336181,0.0050792215446928135,0.033150714989059846,0,86.44444444444444,0.022057102258472218
35,0.5,2.4,0.0,0.045,0.01997338039361656,0.17976042354254904,0.018633819272952802,0.004165047025033973,0.03804355427990197,0,86.44444444444444,0.022055903906133545
35,0.2,1.2,0.05,0.05,0.019978130710706435,0.17980317639635793,0.01763479818708919,0.004154586711700922,0.03363216576895792,0,86.44444444444444,0.022055424066556896
35,0.5,1.0,0.2,0.045,0.019658053378819505,0.17692248040937555,0.016506731624212387,0.004789876699411229,0.03435001398630977,0,86.44444444444444,0.02205299172852512
35,0.2,2.0,0.0,0.045,0.019883941058011376,0.1789554695221024,0.01844413484496154,0.004337109068705908,0.03721081721186946,0,86.44444444444444,0.02205249559236433
35,0.35,2.0,0.05,0.045,0.019891079955190218,0.17901971959671195,0.01839597546930425,0.004321726887150518,0.03688717220004695,0,86.44444444444444,0.022051943398765476
35,0.05,2.0,0.05,0.05,0.01992858969174455,0.17935730722570095,0.018713532211952953,0.004245550654895389,0.033760477719050164,0,86.44444444444444,0.022051365019192245
35,0.1,2.0,0.1,0.04,0.019542972942054482,0.17588675647849034,0.01664733762538243,0.00501667314592473,0.037524002262481634,0,86.44444444444444,0.022051309515016847
35,0.05,1.6,0.0,0.06,0.0201102958649944,0.1809926627849496,0.01858339549794468,0.003880570279051622,0.034132305128401465,0,86.44444444444444,0.02205058100452021
35,0.2,1.2,0.2,0.08,0.019699152713456326,0.17729237442110693,0.016761849740560962,0.004702119165042783,0.03237623890242311,0,86.44444444444444,0.022050212295977718
35,0.2,1.2,0.2,0.1,0.019699152713456326,0.17729237442110693,0.016761849740560962,0.004702119165042783,0.03237623890242311,0,86.44444444444444,0.022050212295977718
35,0.2,0.8,0.3,0.045,0.019280218534810697,0.1735219668132963,0.015636034907613013,0.005538617614436608,0.03291059388496552,0,86.44444444444444,0.022049527342029
35,0.1,1.6,0.1,0.08,0.01999759669152074,0.17997837022368665,0.017956873313695755,0.004101013740270991,0.03348830564668445,0,86.44444444444444,0.022048103561656235
35,0.1,1.6,0.1,0.06,0.019997266442440494,0.17997539798196444,0.017956873313695755,0.004101013740270991,0.03348830564668445,0,86.44444444444444,0.02204777331257599
35,0.2,1.6,0.1,0.05,0.019977128100196917,0.17979415290177225,0.01798348648535398,0.00414014237701342,0.03388756182170612,0,86.44444444444444,0.022047199288703627
35,0.35,2.0,0.3,0.045,0.01951846505368178,0.17566618548313603,0.01719152915390481,0.005055845433537973,0.03320216907683529,0,86.44444444444444,0.022046387770450766
35,0.1,1.6,0.05,0.08,0.020096453610117464,0.18086808249105718,0.01828191490376716,0.0038993265832855187,0.03396103702024919,0,86.44444444444444,0.022046116901760223
35,0.05,2.0,0.1,0.04,0.019508637647683028,0.17557773882914723,0.016597530638372167,0.005073027770770108,0.03734107575609981,0,86.44444444444444,0.02204515153306808
35,0.1,1.6,0.2,0.08,0.019792487758046075,0.17813238982241467,0.017414168786282935,0.004504388054241963,0.03254284289955497,0,86.44444444444444,0.022044681785167056
35,0.5,1.6,0.3,0.045,0.019564603699058273,0.17608143329152445,0.016786578733609434,0.004959121082577032,0.03381522055771452,0,86.44444444444444,0.02204416424034679
35,0.1,2.0,0.1,0.045,0.0196722766656212,0.1770504899905908,0.018030636672887755,0.004742753306932787,0.035547377228923635,0,86.44444444444444,0.022043653319087593
35,0.5,2.0,0.3,0.04,0.01939497510715708,0.1745547759644137,0.01667189704342234,0.005297351233995537,0.03612663791377435,0,86.44444444444444,0.02204365072415485
35,0.35,2.0,0.1,0.045,0.019807465441594212,0.1782671889743479,0.01820943147335783,0.004470460027158396,0.03617650023128206,0,86.44444444444444,0.02204269545517341
30,0.5,1.6,0.05,0.08,0.021730178717956676,0.1955716084616101,0.021327742451157643,0.0006234129934959767,0.04184872061106409,0,82.0,0.022041885214704664
30,0.0,1.6,0.05,0.08,0.02087345742465653,0.18786111682190876,0.02145533491581999,0.00233655208364255,0.042649347127279594,0,82.0,0.022041733466477805
30,0.0,1.6,0.05,0.1,0.02087345742465653,0.18786111682190876,0.02145533491581999,0.00233655208364255,0.042649347127279594,0,82.0,0.022041733466477805
35,0.1,1.6,0.2,0.06,0.019787309098116854,0.17808578188305169,0.01739885148449745,0.004504388054241963,0.03254284289955497,0,86.44444444444444,0.022039503125237836
35,0.35,1.0,0.0,0.05,0.020052263343793002,0.18047037009413702,0.01752109757968056,0.00396909251706884,0.0343795300817432,0,86.44444444444444,0.02203680960232742
35,0.1,2.0,0.05,0.045,0.019737018138887102,0.1776331632499839,0.0182052791887211,0.00459872141850351,0.03616666454652023,0,86.44444444444444,0.022036378848138857
35,0.1,2.4,0.05,0.04,0.019533620840812123,0.1758025875673091,0.016593174936884794,0.005003145184613707,0.038090732246800554,0,86.44444444444444,0.022035193433118976
35,0.2,2.0,0.1,0.045,0.019729767159689146,0.17756790443720233,0.018099331450181153,0.00461076595595223,0.03580023673551885,0,86.44444444444444,0.02203515013766526
35,0.1,1.6,0.2,0.1,0.01978287446956795,0.17804587022611154,0.01732764918997982,0.004504388054241963,0.03254284289955497,0,86.44444444444444,0.02203506849668893
30,0.0,2.0,0.1,0.06,0.020990521140835716,0.18891469026752145,0.0216277715528876,0.0020863584062562474,0.04301887470815924,0,82.0,0.02203370034396384
35,0.35,1.6,0.3,0.045,0.01954976555877688,0.17594789002899192,0.01673858321932182,0.004966130329683363,0.03340503004386379,0,86.44444444444444,0.02203283072361856
30,0.5,1.6,0.05,0.1,0.02171985708605131,0.1954787137744618,0.021327742451157643,0.0006234129934959767,0.04184872061106409,0,82.0,0.0220315635827993
35,0.2,1.0,0.3,0.06,0.019381198543301465,0.1744307868897132,0.015919863038238582,0.005299315748561781,0.032697279230391965,0,86.44444444444444,0.022030856417582356
35,0.35,1.0,0.2,0.045,0.019623733730732465,0.17661360357659217,0.016438103002226548,0.004813323258602148,0.03386221990666144,0,86.44444444444444,0.02203039536003354
30,0.0,2.4,0.1,0.06,0.021015259806497186,0.18913733825847467,0.02197406190478981,0.0020296775827752522,0.04306621600816,0,82.0,0.022030098597884813
35,0.2,2.0,0.05,0.045,0.019791960134253186,0.17812764120827868,0.018278553661426687,0.0044762186771502635,0.03648176355326006,0,86.44444444444444,0.022030069472828318
35,0.1,2.0,0.1,0.05,0.019898940454464865,0.17909046409018378,0.018537834284432723,0.004259572239268698,0.033461210119327886,0,86.44444444444444,0.022028726574099215
35,0.2,2.0,0.3,0.045,0.019490229844257453,0.1754120685983171,0.017114398191508715,0.005076821628162767,0.03311138257183184,0,86.44444444444444,0.022028640658338837
35,0.1,1.6,0.05,0.06,0.020078561565912752,0.18070705409321478,0.01828191490376716,0.0038993265832855187,0.03396103702024919,0,86.44444444444444,0.022028224857555512
30,0.35,2.4,0.1,0.1,0.021908811091064018,0.19717929981957616,0.021540004246519202,0.00023660047137243762,0.04354629447860966,0,82.0,0.022027111326750237
35,0.35,0.8,0.0,0.05,0.01991663540707241,0.1792497186636517,0.016934951308797012,0.004218878542061384,0.03367003823604724,0,86.44444444444444,0.0220260746781031
30,0.2,2.4,0.0,0.08,0.02189676775869915,0.19707090982829234,0.022153499162215262,0.0002559422427481986,0.04413799115770391,0,82.0,0.02202473888007325
35,0.2,1.2,0.2,0.06,0.019670223976174274,0.17703201578556846,0.016761849740560962,0.004702119165042783,0.03237623890242311,0,86.44444444444444,0.022021283558695665
35,0.1,1.6,0.3,0.045,0.01951533122080854,0.17563798098727684,0.016667011958967116,0.00500936089224141,0.033176645964336504,0,86.44444444444444,0.022020011666929244
35,0.2,2.4,0.1,0.04,0.019474652026418376,0.1752718682377654,0.01654716873956886,0.005089578152020949,0.037788902185063505,0,86.44444444444444,0.02201944110242885
35,0.35,0.8,0.05,0.05,0.019820124237994126,0.17838111814194713,0.016693509977977687,0.004394503743258803,0.033373537700688946,0,86.44444444444444,0.022017376109623527
35,0.05,1.6,0.2,0.05,0.019691727769822816,0.17722554992840533,0.017287941336837837,0.004650732736443244,0.03230167228722498,0,86.44444444444444,0.022017094138044438
35,0.2,2.4,0.1,0.05,0.019841826861038553,0.17857644174934698,0.018672027846519924,0.004346998006271814,0.034237636326838204,0,86.44444444444444,0.02201532586417446
35,0.2,1.2,0.2,0.05,0.019663859164375838,0.17697473247938256,0.016761849740560962,0.004702119165042783,0.03266584450982453,0,86.44444444444444,0.02201491874689723
35,0.2,1.0,0.3,0.045,0.019362777752532374,0.17426499977279136,0.015841456848954383,0.005299315748561781,0.03303337142492957,0,86.44444444444444,0.022012435626813265
35,0.05,2.4,0.05,0.04,0.019529136606494663,0.17576222945845196,0.016538276824327146,0.004961280151190496,0.038025126928061787,0,86.44444444444444,0.02200977668208991
35,0.2,1.2,0.1,0.05,0.01984771949181958,0.17862947542637622,0.01734381537157978,0.004323461239921923,0.03317674340861902,0,86.44444444444444,0.022009450111780543
35,0.5,2.0,0.3,0.045,0.019542678358243755,0.1758841052241938,0.017275395294850726,0.004932887981620067,0.03346915393942644,0,86.44444444444444,0.02200912234905379
35,0.2,1.6,0.3,0.045,0.019521654812889668,0.17569489331600702,0.01669447970682693,0.004970099712250209,0.0332284890883887,0,86.44444444444444,0.022006704669014773
35,0.2,2.0,0.2,0.04,0.019427176259839325,0.17484458633855393,0.016662347109738324,0.005157863835567211,0.036713691019292116,0,86.44444444444444,0.02200610817762293
35,0.2,1.2,0.3,0.08,0.019464585532272236,0.17518126979045012,0.016255280811312504,0.005080777090163642,0.032529256858937566,0,86.44444444444444,0.022004974077354057
35,0.2,1.2,0.3,0.1,0.019464585532272236,0.17518126979045012,0.016255280811312504,0.005080777090163642,0.032529256858937566,0,86.44444444444444,0.022004974077354057
35,0.1,2.0,0.3,0.045,0.019468137572063615,0.17521323814857254,0.017066329100004343,0.005070399511393493,0.033050824022050965,0,86.44444444444444,0.022003337327760362
35,0.05,2.0,0.0,0.1,0.020316184861157438,0.18284566375041694,0.019087683354225372,0.0033711807807054184,0.034943973972332745,0,86.44444444444444,0.022001775251510147
35,0.35,0.8,0.0,0.08,0.019892047079589262,0.17902842371630334,0.016934951308797012,0.004218878542061384,0.03367003823604724,0,86.44444444444444,0.022001486350619954
35,0.35,0.8,0.0,0.1,0.019892047079589262,0.17902842371630334,0.016934951308797012,0.004218878542061384,0.03367003823604724,0,86.44444444444444,0.022001486350619954
35,0.2,1.2,0.3,0.05,0.019459077237066556,0.175131695133599,0.01619578016195395,0.005080777090163642,0.032539182851444984,0,86.44444444444444,0.021999465782148377
35,0.5,2.4,0.05,0.045,0.0198868312152835,0.1789814809375515,0.01850152859271398,0.004221442253452133,0.03723682727728883,0,86.44444444444444,0.021997552342009567
35,0.35,0.8,0.1,0.05,0.019711985804855083,0.17740787224369575,0.01645206864715837,0.004570128944456214,0.03327743699481557,0,86.44444444444444,0.02199705027708319
35,0.1,2.4,0.1,0.05,0.01978388376341918,0.17805495387077264,0.018617314693986454,0.004425494282566347,0.03369630750072733,0,86.44444444444444,0.021996630904702354
35,0.05,2.0,0.1,0.05,0.019870241456166293,0.17883217310549662,0.018508256009823393,0.004249757172553055,0.03320262173465631,0,86.44444444444444,0.02199512004244282
35,0.1,2.0,0.2,0.04,0.019364418959736306,0.17427977063762676,0.016574739761832546,0.00525572778352567,0.036349667626150245,0,86.44444444444444,0.02199228285149914
35,0.1,1.6,0.3,0.08,0.019537842068869906,0.17584057861982916,0.01681501670276837,0.0049077623682129284,0.0316686743291059,0,86.44444444444444,0.02199172325297637
35,0.1,1.6,0.3,0.1,0.019537842068869906,0.17584057861982916,0.01681501670276837,0.0049077623682129284,0.0316686743291059,0,86.44444444444444,0.02199172325297637
35,0.1,1.6,0.0,0.06,0.020141487102070164,0.1812733839186315,0.01860695649383856,0.0036976394263000464,0.03443376839381393,0,86.44444444444444,0.021990306815220188
35,0.05,2.0,0.2,0.04,0.019332562257068968,0.17399306031362072,0.01653256288147767,0.005310747391263575,0.03616499331810755,0,86.44444444444444,0.021987935952700755
35,0.05,1.6,0.3,0.05,0.01946996017779247,0.1752296416001322,0.01664021425628441,0.005035813965139038,0.03178774036274663,0,86.44444444444444,0.02198786716036199
