strategy,mean,min,median,max,neg
overlay0.85+lightgbm0.05+scoreprop500.10,0.022629356533334494,0.004931609551191096,0.022556898572230255,0.043703315844041066,0
overlay0.90+tuned_xgb0.08+target30.02,0.02262819537443974,0.005015701265732073,0.0218591593073528,0.04429024178329341,0
overlay_0.75+scoreprop30_0.25,0.02262169150753463,0.003747206991866245,0.019902458056154787,0.043105383262466046,0
overlay0.85+tuned_xgb0.05+scoreprop400.10,0.0226173694598744,0.004544196277943516,0.02174803094272232,0.04399051520157435,0
overlay0.90+baseline_xgb0.08+scoreprop500.02,0.022606592286025812,0.004458047007104046,0.023506456009811716,0.04317694652609204,0
overlay0.80+adaptive0.08+lightgbm0.12,0.022602313127371793,0.005172683270601809,0.022102214221907,0.04362927248677448,0
overlay0.80+adaptive0.03+scoreprop500.17,0.022597528715740764,0.004547581458571481,0.022439591318102692,0.04374330838669235,0
overlay0.75+adaptive0.05+scoreprop400.20,0.022597034130199017,0.004182940354017603,0.021308976389866396,0.043504868060827886,0
overlay0.80+scoreprop300.08+scoreprop500.12,0.02258531256617791,0.004344310710105402,0.02159928069465196,0.04315097580575014,0
overlay0.80+target30.03+scoreprop400.17,0.022581300526046517,0.004605607849575463,0.02086376271311606,0.04337724138128052,0
overlay0.80+scoreprop400.15+scoreprop500.05,0.022581032103337884,0.004306918761254899,0.02171844524852612,0.0435179283698833,0
overlay0.80+baseline_xgb0.03+scoreprop300.17,0.02257943649765455,0.0038626452266810607,0.02101600951091112,0.04233611901186664,0
overlay0.80+target30.08+scoreprop300.12,0.02257720167422876,0.005062645185290059,0.01928012387677465,0.0426144711736815,0
overlay0.85+tuned_xgb0.03+scoreprop500.12,0.022575746154671363,0.004653667783930823,0.022466030920065383,0.0439251635998299,0
overlay_0.85+target3_0.15,0.02257233766998129,0.00659089542643225,0.019991408783551413,0.0432102689976573,0
overlay0.90+baseline_xgb0.08+target30.02,0.022572200125856905,0.004721525145284351,0.022986798827003024,0.04307084030283655,0
overlay0.85+baseline_xgb0.03+scoreprop500.12,0.02256290648708255,0.004520803850746033,0.022888895739934245,0.04348411359305182,0
overlay0.90+lightgbm0.03+baseline_xgb0.07,0.022558544966489236,0.004646715937177914,0.02334429005944115,0.04310755332531896,0
overlay0.85+lightgbm0.10+scoreprop400.05,0.022558189618804608,0.005058696321844691,0.022099437231440644,0.04347638315300101,0
overlay0.85+baseline_xgb0.05+scoreprop400.10,0.0225390093577679,0.004222558480870768,0.02247776689591391,0.043068670708975854,0
overlay0.75+adaptive0.08+scoreprop500.17,0.0225350544410618,0.004498147609555844,0.022179608191326472,0.043681802278520726,0
overlay_0.90+tuned_xgb_0.10,0.022525484947622815,0.004743270617190418,0.022189487485878526,0.044419048960644816,0
overlay0.85+lightgbm0.08+scoreprop500.07,0.022517862303486187,0.005107554219274529,0.022441023059674547,0.043565893221386084,0
overlay0.80+tuned_xgb0.05+scoreprop300.15,0.02251701281156314,0.00418087220211133,0.020375758203401345,0.043178931669957815,0
overlay0.80+target30.05+scoreprop400.15,0.022514549756204063,0.004890608862844467,0.020427193390272602,0.0432511173555503,0
overlay0.80+adaptive0.05+target30.15,0.0225098639696457,0.006541461577416655,0.019979490205196695,0.043148768058830334,0
overlay0.80+scoreprop400.10+scoreprop500.10,0.02250785570415443,0.004371314798847913,0.021890890995996823,0.043459766321940485,0
overlay0.80+lightgbm0.08+scoreprop300.12,0.02250694387403894,0.004706260203488272,0.020585060714343434,0.043092444472070654,0
overlay0.80+lightgbm0.03+scoreprop400.17,0.022505397352652865,0.004460173387384289,0.02139662780208798,0.04339169214528893,0
overlay0.85+lightgbm0.03+target30.12,0.022502278530887532,0.00633324209431517,0.019516205817082133,0.04316892690271373,0
overlay0.80+scoreprop300.05+scoreprop500.15,0.022494529961804163,0.004402972608138704,0.02181778174188398,0.043221671613634355,0
overlay0.85+tuned_xgb0.08+scoreprop300.07,0.022491336065906236,0.004515775502037071,0.02111591964865131,0.043831096430842806,0
overlay0.75+target30.03+scoreprop300.22,0.02248136316639564,0.004183685333154469,0.01935810225736899,0.04259440844701626,0
overlay0.75+lightgbm0.03+scoreprop300.22,0.02248083874487542,0.004018256205516442,0.019850651697394722,0.042920001665115365,0
overlay0.80+scoreprop400.08+scoreprop500.12,0.02248080998023659,0.004397132617358371,0.02197924088849093,0.043447475706336586,0
overlay0.80+target30.10+scoreprop300.10,0.02247040725617678,0.005410953227194079,0.01940427428814062,0.0425094192412704,0
overlay0.85+adaptive0.05+tuned_xgb0.10,0.022463953545471975,0.0047019677079536415,0.021929504359102306,0.044356905677030586,0
overlay0.75+scoreprop300.15+scoreprop400.10,0.022462202888164945,0.0038533091672934977,0.020397367831045066,0.042883959441070596,0
overlay0.85+lightgbm0.05+target30.10,0.022460906003255357,0.006161046328255634,0.019958612658186964,0.043179970515001706,0
overlay0.75+adaptive0.03+scoreprop400.22,0.022458096773029172,0.0041354731487759505,0.02117812121839198,0.04331509844153095,0
overlay0.90+tuned_xgb0.08+baseline_xgb0.02,0.022450110340975604,0.00470206061459201,0.022471397365791096,0.043949991224216695,0
overlay0.85+lightgbm0.10+scoreprop500.05,0.0224487669688378,0.005165624907382274,0.022363772717970715,0.043468682281267795,0
overlay0.75+adaptive0.10+target30.15,0.02244739026931005,0.0064920277284010175,0.019967571626841985,0.04308726712000288,0
overlay0.80+scoreprop300.03+scoreprop500.17,0.02244375026614525,0.0044419007654638715,0.02201895355008146,0.043277699630254435,0
overlay_0.90+baseline_xgb_0.10,0.022429593722220684,0.0043953766475480355,0.02359903688544135,0.04282897847341102,0
overlay0.80+scoreprop400.05+scoreprop500.15,0.022428153011947508,0.004436787431897259,0.022114428966003727,0.04343276050136194,0
overlay0.90+tuned_xgb0.03+baseline_xgb0.07,0.02242499524983997,0.004502959151018469,0.02317617206557253,0.04322315228469632,0
overlay0.90+tuned_xgb0.05+baseline_xgb0.05,0.02242137208378596,0.004574680819998789,0.02289426218565993,0.04348593482555313,0
overlay0.85+tuned_xgb0.05+scoreprop500.10,0.02241630050466053,0.004683247190244433,0.022276701915782487,0.043893739116658254,0
overlay0.80+lightgbm0.05+scoreprop400.15,0.022412779734490233,0.004609054662555505,0.02137778403183667,0.043268614585975695,0
overlay0.80+tuned_xgb0.03+scoreprop400.17,0.022409996901940017,0.004317888102658027,0.021247691314622258,0.04349421521069309,0
overlay0.80+target30.08+scoreprop400.12,0.022406660662930577,0.005344217740143084,0.019773190348530506,0.043062338864301136,0
overlay0.80+adaptive0.10+tuned_xgb0.10,0.022402315173767416,0.004660694120040346,0.021669521232326086,0.044294762393415205,0
overlay0.85+lightgbm0.08+target30.07,0.02239935674923275,0.005909611752960099,0.020622222919844307,0.043193860641083937,0
overlay0.80+lightgbm0.10+scoreprop300.10,0.022398326220132787,0.004868366375717095,0.02071945266898688,0.04300044621466298,0
overlay0.75+target30.05+scoreprop300.20,0.022395445696891517,0.004444662124636796,0.018945899530158947,0.04236335184834955,0
overlay0.80+scoreprop400.03+scoreprop500.17,0.022392199130071788,0.004467265827511863,0.02220531505376841,0.043426472953728645,0
overlay0.75+scoreprop300.10+scoreprop400.15,0.022384336850210646,0.00390220401838183,0.020579324580200703,0.04287172382017247,0
overlay0.85+baseline_xgb0.05+scoreprop500.10,0.0223839619201633,0.004458133491190022,0.02298147661556392,0.04313614554037079,0
overlay0.75+tuned_xgb0.03+scoreprop300.22,0.02237823391045207,0.0038687078574807937,0.0197285394145858,0.042795913636736155,0
overlay0.85+tuned_xgb0.03+target30.12,0.022370599764258908,0.006218608789545735,0.019382126786886916,0.04326194101162317,0
overlay0.85+adaptive0.05+baseline_xgb0.10,0.02236712002188694,0.004345942798532398,0.023339053758665157,0.04276747753460071,0
overlay0.85+lightgbm0.10+target30.05,0.022361188532126753,0.005739931112807149,0.02106462976094911,0.043203161642920235,0
overlay0.85+baseline_xgb0.03+target30.12,0.022358428064526988,0.00610167267982778,0.019770952643082332,0.04284747625351902,0
overlay0.75+lightgbm0.05+scoreprop300.20,0.022354718341464106,0.0042113738573586745,0.019782891452111,0.04279983505196515,0
overlay0.75+scoreprop300.08+scoreprop400.17,0.022354268182019892,0.003922313348941983,0.02065476398580912,0.04286690565626439,0
overlay_0.80+scoreprop50_0.20,0.02234367746647504,0.004520890334832009,0.022363916345686463,0.043442394034516274,0
overlay0.80+baseline_xgb0.03+scoreprop400.17,0.022342800118286106,0.004062888779669607,0.02172297187262892,0.042809446379592206,0
overlay0.75+adaptive0.15+tuned_xgb0.10,0.022340680056519544,0.004619449822238365,0.02140953810554988,0.04423261910979864,0
overlay0.80+target30.10+scoreprop400.10,0.02233754824742426,0.0056464578359804105,0.019337754584223044,0.04293675741632311,0
overlay0.80+baseline_xgb0.05+scoreprop300.15,0.022331333949419906,0.0038387801039498626,0.021197311772052002,0.04168976326787885,0
overlay0.85+tuned_xgb0.08+scoreprop400.07,0.02232751222495401,0.0046200313019069406,0.021622638728216015,0.043927507353915415,0
overlay_0.85+lightgbm_0.15,0.022312529451751616,0.005346700902738852,0.022170646863711285,0.04329463684774501,0
overlay0.75+scoreprop300.05+scoreprop400.20,0.02231138719995301,0.0039714486788896275,0.02077393603223321,0.04289238876080595,0
overlay0.80+adaptive0.03+target30.17,0.02230673822161168,0.0067871456331039665,0.01999460019369726,0.04284216098520789,0
overlay0.80+adaptive0.10+baseline_xgb0.10,0.022304646321553198,0.004296508949516775,0.023079070631888937,0.042705976595790396,0
overlay0.85+baseline_xgb0.08+scoreprop300.07,0.022303848775951176,0.004035266644131855,0.02235374192580622,0.04206087643021683,0
overlay0.75+scoreprop300.15+scoreprop500.10,0.022299800528268153,0.004010362831026203,0.020661402659808703,0.04255521778226637,0
overlay0.80+target30.03+scoreprop500.17,0.022294517213768898,0.004916107542102442,0.021584430571473467,0.0432833591192794,0
overlay0.75+scoreprop300.03+scoreprop400.22,0.02229028021482191,0.0040075685334269445,0.02085715181049727,0.042960200953653355,0
overlay0.75+adaptive0.05+scoreprop500.20,0.02228120309043115,0.004471456485816365,0.022103933218910243,0.04338088701401546,0
overlay0.80+lightgbm0.08+scoreprop400.12,0.02225844750802861,0.004834053084435061,0.02142050981119903,0.04307394216600853,0
overlay0.80+target30.05+scoreprop500.15,0.022257828768419616,0.005179585680282733,0.02106477338866483,0.043177338463487536,0
overlay_0.70+scoreprop30_0.30,0.022254383049575048,0.003506272722973894,0.019242594311754957,0.042681458970409994,0
overlay0.80+adaptive0.05+lightgbm0.15,0.022253727191223954,0.005309630726609907,0.021910663736935065,0.04325381519430277,0
overlay0.85+tuned_xgb0.10+scoreprop300.05,0.022253126083096493,0.004557873206231147,0.021174273420984935,0.0438107954979311,0
overlay_0.75+scoreprop40_0.25,0.022249192499455357,0.00406409082930867,0.02098152593355937,0.043029902174247694,0
overlay0.75+baseline_xgb0.03+scoreprop300.22,0.022248453064203456,0.003652519194237952,0.020213619913798025,0.04185664387992946,0
overlay0.75+adaptive0.08+target30.17,0.02224426452127592,0.006737711784088329,0.01998268161534253,0.04278066004637951,0
overlay0.75+target30.08+scoreprop300.17,0.02224418053920037,0.004828718117292727,0.019015303190384483,0.0420644526089492,0
overlay0.75+adaptive0.15+baseline_xgb0.10,0.022242172621219455,0.004247075100501131,0.022819087505112717,0.042644475656980096,0
overlay0.85+tuned_xgb0.05+target30.10,0.022239673845764727,0.005969795930960704,0.019678416001739196,0.04333225323258881,0
overlay0.80+target30.15+scoreprop300.05,0.022230218007369122,0.006284904580009465,0.01971384765809278,0.04240971952315917,0
overlay0.80+lightgbm0.03+scoreprop500.17,0.022227729554538583,0.004703250352733404,0.022248040833130756,0.043226101581610665,0
overlay0.85+baseline_xgb0.08+scoreprop400.07,0.022226256661951032,0.004199225444632491,0.022750278247866296,0.0425669610793728,0
overlay0.80+tuned_xgb0.05+scoreprop400.15,0.022222430905971383,0.0043745992756412805,0.021120071243482835,0.043451619576149625,0
overlay0.85+baseline_xgb0.05+target30.10,0.02221582166089077,0.005775524182091464,0.020383190701520643,0.042605614424093455,0
overlay0.80+target30.08+scoreprop500.12,0.02220653877715513,0.0055748028875531735,0.020285287614451863,0.043018311411193416,0
overlay0.75+tuned_xgb0.05+scoreprop300.20,0.02220275624202171,0.003950085712859569,0.019572358755086908,0.042705325193974436,0
overlay0.80+tuned_xgb0.08+scoreprop300.12,0.022195689592901136,0.004300209598570248,0.020192278817122794,0.04318669429573979,0
overlay0.75+adaptive0.10+lightgbm0.15,0.02219492160200649,0.005272572555800811,0.021650680610158846,0.04321295157733243,0
overlay0.75+lightgbm0.08+scoreprop300.17,0.022183109482937467,0.004499614713702832,0.01969746078793186,0.04263719571545213,0
overlay0.85+tuned_xgb0.08+scoreprop500.07,0.02218099986928346,0.004733753710660017,0.02199270840935813,0.04383608368770944,0
overlay0.75+target30.03+scoreprop400.22,0.022174161474062155,0.004441683408294192,0.020262265109040528,0.04284064357728934,0
overlay0.80+target30.10+scoreprop500.10,0.022172382942788824,0.005838281025733465,0.019765630431643227,0.04291229599716913,0
overlay0.80+target30.15+scoreprop400.05,0.02216586809349883,0.0064014783334522055,0.01952534587271197,0.042626121360114,0
overlay0.80+lightgbm0.10+scoreprop400.10,0.02215899059853764,0.004953664758292481,0.02144899366410727,0.04298102605838261,0
overlay0.75+target30.10+scoreprop300.15,0.022156432877053874,0.005104446806016051,0.01911208512434011,0.04194779451407879,0
overlay0.75+scoreprop300.10+scoreprop500.15,0.02215570054310177,0.004204375170188304,0.021017734594682286,0.04250719247573835,0
overlay0.80+lightgbm0.05+scoreprop500.15,0.022143230866035993,0.004833944833433579,0.02217079049142695,0.0431143841965376,0
overlay0.85+adaptive0.03+tuned_xgb0.12,0.022135033824674626,0.004687219142844895,0.021689725373208596,0.04412342636635519,0
overlay0.80+baseline_xgb0.05+scoreprop400.15,0.022134770533943707,0.004010851920463063,0.021874482404628595,0.04247218022853562,0
overlay0.85+tuned_xgb0.10+scoreprop400.05,0.02212783915894455,0.00463219407940009,0.02153904391854515,0.04388477073592398,0
overlay0.85+baseline_xgb0.08+scoreprop500.07,0.022117483506662344,0.004364127951855985,0.02312034792900841,0.04261419346134929,0
overlay0.75+target30.05+scoreprop400.20,0.02211535624363599,0.004700058675561364,0.019825440604306466,0.04271474385044387,0
overlay0.75+adaptive0.03+scoreprop500.22,0.022111887552441364,0.0044536624033234065,0.022053483237299415,0.043180271878163645,0
overlay0.75+scoreprop400.15+scoreprop500.10,0.022095203592015483,0.004207138823934677,0.02128547568166085,0.04292786746674053,0
overlay0.75+scoreprop300.08+scoreprop500.17,0.022094096795176505,0.004244519023813641,0.021159941158730614,0.04255100555883652,0
overlay0.75+lightgbm0.03+scoreprop400.22,0.022092843984128377,0.004294213045238138,0.02078441273419057,0.04285369523557636,0
overlay0.80+tuned_xgb0.03+scoreprop500.17,0.022090724028404583,0.004557893141193488,0.02207992283926212,0.043357098700215146,0
overlay0.80+target30.15+scoreprop500.05,0.022087123785344553,0.006496976371184196,0.019448595558557685,0.042647266634589134,0
overlay0.80+baseline_xgb0.03+scoreprop500.17,0.02208016514322814,0.004426884795497965,0.02250278765913094,0.042921360528309055,0
overlay0.80+adaptive0.08+tuned_xgb0.12,0.02207341366602313,0.004645823651334757,0.02142974224643239,0.04406115300017639,0
overlay0.85+baseline_xgb0.10+scoreprop300.05,0.022072768163945336,0.004066556658211304,0.022613585440034764,0.04187099895785938,0
overlay0.75+lightgbm0.10+scoreprop300.15,0.022072478268900124,0.004684871029947288,0.019753409018796297,0.04254224157591591,0
overlay0.85+lightgbm0.10+tuned_xgb0.05,0.022060137232395874,0.005094970112394348,0.021890450207263462,0.043424885264965365,0
overlay0.80+lightgbm0.15+scoreprop300.05,0.022051777697049527,0.005202861827497449,0.021155432798817708,0.042804029902211604,0
overlay0.85+tuned_xgb0.08+target30.07,0.022042726679656312,0.005595811247756023,0.020173908269527863,0.04343823540052398,0
overlay0.75+scoreprop400.10+scoreprop500.15,0.02202805083413714,0.004271954143450274,0.021496438959371422,0.04288466692327586,0
overlay0.80+lightgbm0.08+scoreprop500.12,0.022025562039083024,0.005030988335324199,0.02205491497887127,0.042975416704582076,0
overlay0.85+adaptive0.03+baseline_xgb0.12,0.022021387870216038,0.004265478356483388,0.023350881050351158,0.04221900863154672,0
overlay0.80+adaptive0.03+lightgbm0.17,0.022020774006568104,0.00540171040341976,0.021782963413620432,0.04300117724610311,0
overlay0.85+baseline_xgb0.10+scoreprop400.05,0.022019652110975625,0.004183670087140323,0.022948593318107974,0.04223248799297079,0
overlay0.85+tuned_xgb0.10+scoreprop500.05,0.022018705748616082,0.004726824899471654,0.021803379405075263,0.043791219457424896,0
overlay0.75+scoreprop300.05+scoreprop500.20,0.022014327103840468,0.0043032614942990766,0.02141510166734581,0.04263181135499344,0
overlay0.75+target30.08+scoreprop400.17,0.02200524016747167,0.005153867045095226,0.01917105639495173,0.0425263018544505,0
overlay0.75+baseline_xgb0.05+scoreprop300.20,0.02200437397664369,0.0036013059804414216,0.020395730289149733,0.041152053004690936,0
overlay_0.80+target3_0.20,0.022002049599560827,0.0071556717166349135,0.020017265176448078,0.04238225037477586,0
overlay0.85+baseline_xgb0.08+target30.07,0.022001912055436446,0.005286301435487001,0.021301547789178116,0.042242821679955134,0
overlay0.75+tuned_xgb0.03+scoreprop400.22,0.022000111474583268,0.004150782498415155,0.020638110641341273,0.042953997923551965,0
overlay0.75+lightgbm0.05+scoreprop400.20,0.021998475430216585,0.004442176494551711,0.02075059187353978,0.042735957930805715,0
overlay0.75+scoreprop400.08+scoreprop500.17,0.02199451763224644,0.004298459202705857,0.021586052570462227,0.04287210554101553,0
overlay0.85+lightgbm0.08+tuned_xgb0.07,0.021978176062670145,0.005010256070017073,0.0217783715446844,0.043495761129519306,0
overlay0.80+tuned_xgb0.10+scoreprop300.10,0.021968369330354454,0.00437755658449409,0.02018552318696311,0.04321850686741811,0
overlay0.75+adaptive0.08+lightgbm0.17,0.02196192124224937,0.005364510427672803,0.0215229802868442,0.04296003085815922,0
overlay0.80+adaptive0.08+baseline_xgb0.12,0.021958914169882295,0.0042160445074677505,0.023121201525907742,0.04215750769273642,0
overlay0.75+scoreprop300.03+scoreprop500.22,0.021955835748834154,0.004343302597247953,0.021626915673370134,0.04270150461575736,0
overlay0.80+baseline_xgb0.08+scoreprop300.12,0.02195389340068857,0.0037100220464482553,0.021496963149437942,0.04110004047015636,0
overlay0.80+lightgbm0.10+scoreprop500.10,0.02195204499338344,0.005152874102564556,0.02197766463716748,0.042882342568276194,0
overlay0.85+baseline_xgb0.10+scoreprop500.05,0.02194249740526058,0.00430145759229994,0.023212928804638072,0.042266225408668284,0
overlay0.75+scoreprop400.05+scoreprop500.20,0.02194027230900194,0.004339709987616652,0.02172238329141024,0.042862989981788974,0
overlay0.75+adaptive0.05+target30.20,0.02193957589922491,0.007106237867619297,0.02000534659809336,0.042320749435945965,0
overlay0.75+target30.10+scoreprop400.15,0.02193487539635637,0.005456314737237927,0.018735367585761525,0.042400944766282644,0
overlay0.80+tuned_xgb0.08+scoreprop400.12,0.021933343440009342,0.004459375620123475,0.020972195160882626,0.043387537401608944,0
overlay0.85+lightgbm0.10+baseline_xgb0.05,0.021933175484133174,0.004985013483677275,0.022595224907044895,0.04232424307928381,0
overlay0.75+baseline_xgb0.03+scoreprop400.22,0.021932222727954902,0.0038973823439973077,0.021128400645138212,0.04225447735316723,0
overlay0.80+lightgbm0.03+target30.17,0.02192924551913077,0.006898859693353118,0.019519744007881402,0.042324643921936606,0
overlay0.80+tuned_xgb0.05+scoreprop500.15,0.021925605629276184,0.004587319927731835,0.02189059383497921,0.043318059641371975,0
overlay0.80+lightgbm0.15+scoreprop400.05,0.02191326279068174,0.005236838835604496,0.02152020329637791,0.04278095860292311,0
overlay0.85+tuned_xgb0.10+target30.05,0.02191298238066737,0.005345527486288498,0.020504236448053617,0.043509235077861,0
overlay0.75+scoreprop400.03+scoreprop500.22,0.021905308772237887,0.004371969647646828,0.021819206972965105,0.04285691870379779,0
overlay0.80+baseline_xgb0.05+scoreprop500.15,0.021899282057352826,0.004364214435941954,0.022595368534760615,0.04257339247562805,0
overlay0.75+tuned_xgb0.08+scoreprop300.17,0.021897951590907048,0.004081795663026466,0.019367041715530137,0.04258141889521516,0
overlay0.75+target30.15+scoreprop300.10,0.021891869834348418,0.005977794788042931,0.019429903405371207,0.04166074207722788,0
overlay0.80+lightgbm0.05+target30.15,0.02188696597907527,0.006727226193724192,0.01918806322883696,0.04233033484582273,0
overlay0.85+baseline_xgb0.10+target30.05,0.021859305651800234,0.004960152937750692,0.021913785847616468,0.042000959850529596,0
overlay0.75+lightgbm0.08+scoreprop400.17,0.021858736272470432,0.004670409234291989,0.020770066243865667,0.04257330275714512,0
overlay_0.75+scoreprop50_0.25,0.021857791431501985,0.004426971279583941,0.021977808264883186,0.042879341734819276,0
overlay0.85+lightgbm0.05+tuned_xgb0.10,0.021849330151480342,0.00488570009035276,0.02161025355081575,0.043602141260772914,0
overlay0.85+lightgbm0.08+baseline_xgb0.07,0.021845607819191943,0.0048150197990896315,0.02276505612437839,0.04213917154872017,0
overlay_0.70+scoreprop40_0.30,0.021836490225176478,0.003894241042731353,0.020390560252390624,0.0424909199699853,0
overlay0.75+tuned_xgb0.05+scoreprop400.20,0.021825123955727783,0.00420595312955703,0.02050133911528655,0.042910683304927824,0
overlay0.80+lightgbm0.08+target30.12,0.021824356609489025,0.006472583113255173,0.018936971882019357,0.04234298695857716,0
overlay0.80+baseline_xgb0.08+scoreprop400.12,0.02181686819639213,0.003987518884224793,0.02210130377321934,0.04197047059893258,0
overlay0.75+target30.03+scoreprop500.22,0.02181071594713979,0.004822188486854381,0.02119832249067019,0.042720311239815595,0
overlay0.80+tuned_xgb0.03+target30.17,0.02179794460412409,0.006784233155090011,0.019407983179783574,0.04241474495425589,0
overlay0.80+baseline_xgb0.03+target30.17,0.021788139994106524,0.0066664489700304225,0.019678362494648237,0.04201945763063755,0
overlay0.80+lightgbm0.15+scoreprop500.05,0.02178713910079501,0.005314205540536299,0.02178453878290801,0.042674509246874825,0
overlay0.80+lightgbm0.10+target30.10,0.02178264793776111,0.0063055079403232794,0.019379378723124202,0.04234876678538001,0
overlay0.75+target30.05+scoreprop500.20,0.02177318535552937,0.0050856666250346655,0.02067866530786154,0.04261429353083787,0
overlay0.75+lightgbm0.15+scoreprop300.10,0.021770999531998177,0.005053113599968469,0.020140218733924117,0.042324854226981484,0
overlay0.75+target30.15+scoreprop400.10,0.02176290569555988,0.006211853509155887,0.01905890924597531,0.042087081551026945,0
overlay0.85+lightgbm0.03+tuned_xgb0.12,0.02176281512174433,0.004796817403152055,0.021498174888236687,0.04367310560986343,0
overlay0.75+lightgbm0.10+scoreprop400.15,0.021759139203633412,0.0048238448998618455,0.02079855009677388,0.042497794772038466,0
overlay0.75+lightgbm0.03+scoreprop500.22,0.02174284466432011,0.004609085194172094,0.021861932752327493,0.04265622568271757,0
overlay0.80+tuned_xgb0.10+scoreprop400.10,0.021738362564670766,0.0045125676102260315,0.02088860035121176,0.043344689615879436,0
overlay0.75+adaptive0.03+target30.22,0.021736450151191022,0.00735192192330663,0.02002045658659391,0.0420141423623247,0
overlay0.75+baseline_xgb0.05+scoreprop400.20,0.021730262012984558,0.0038032458526373047,0.021270062950349944,0.041875689748095385,0
overlay0.75+target30.08+scoreprop500.17,0.021720977462173687,0.005480883832305106,0.019899179533648545,0.04245527089875287,0
overlay0.80+baseline_xgb0.10+scoreprop300.10,0.021719533106376674,0.0037377366688745584,0.02174997349038313,0.04091301944230774,0
overlay0.85+lightgbm0.05+baseline_xgb0.10,0.021716966007438884,0.004563680509459753,0.0230198029503786,0.041860596696812274,0
overlay0.80+lightgbm0.15+target30.05,0.021709779178086173,0.005908659462692256,0.02048539582588635,0.04246338829292687,0
overlay0.80+tuned_xgb0.08+scoreprop500.12,0.021688160841296565,0.0046317416709486595,0.021606600328554854,0.043269222270322705,0
overlay0.75+target30.10+scoreprop500.15,0.021686840768370925,0.005744361970485404,0.019379522350839923,0.04234925843152654,0
overlay_0.80+lightgbm_0.20,0.021670605006582033,0.005537675973453705,0.021591412928648468,0.042623065640584684,0
overlay0.75+tuned_xgb0.10+scoreprop300.15,0.02166889342925688,0.004164693456700647,0.019261783677352567,0.04254238450553685,0
overlay0.80+tuned_xgb0.05+target30.15,0.021666653641146578,0.00653598709646265,0.019001795182007244,0.04248320155473223,0
overlay0.75+lightgbm0.05+scoreprop500.20,0.02165910538238437,0.004736345394775229,0.0217846824106237,0.04252825195500326,0
overlay0.80+baseline_xgb0.05+target30.15,0.021645533590470313,0.006340300472294121,0.01945242737344835,0.041777595801212014,0
overlay_0.85+tuned_xgb_0.15,0.021640252015881704,0.004664925053872775,0.02133005689436801,0.043771368871954625,0
overlay0.85+lightgbm0.03+baseline_xgb0.12,0.021634432783474183,0.004396120983039778,0.022910078484705804,0.04167488012887366,0
overlay0.80+baseline_xgb0.08+scoreprop500.12,0.021631690358445668,0.0042702088966079035,0.022734239848205162,0.04205144039660651,0
overlay0.75+baseline_xgb0.08+scoreprop300.17,0.021622264832508144,0.003482653383157147,0.02067134121374367,0.04031574387026493,0
overlay0.75+adaptive0.05+lightgbm0.20,0.0216124102624091,0.005501310408274715,0.021331429801872262,0.042587007023385054,0
overlay0.80+baseline_xgb0.10+scoreprop400.10,0.02160919619331306,0.003971963526732618,0.022298149750774585,0.04163599751253057,0
overlay0.75+tuned_xgb0.03+scoreprop500.22,0.02160573231019352,0.004462529458498385,0.02169381475845883,0.04278826702382918,0
overlay0.75+target30.15+scoreprop500.10,0.021601629663581128,0.006403057315936114,0.018905782333563943,0.042084236435913316,0
overlay0.75+baseline_xgb0.03+scoreprop500.22,0.0215970870831296,0.004332965740249911,0.022116679578327664,0.04235860746356629,0
overlay0.80+adaptive0.05+tuned_xgb0.15,0.02157882474475978,0.004623345353339629,0.021070073767591777,0.043708899357597905,0
overlay0.75+lightgbm0.08+scoreprop500.17,0.02153672393513506,0.004933141616465568,0.02166880689806798,0.04238570367013622,0
overlay0.75+tuned_xgb0.08+scoreprop400.17,0.02153213128466045,0.004295801181337301,0.020321751593549264,0.04284551910476411,0
overlay0.80+tuned_xgb0.10+scoreprop500.10,0.021531018717970255,0.004669885376298463,0.021417271324271972,0.043226957602439525,0
overlay0.75+adaptive0.10+tuned_xgb0.15,0.021517126851983443,0.004581795388390424,0.02081009064081557,0.04364642984323998,0
overlay0.75+lightgbm0.15+scoreprop400.10,0.02151473320262193,0.00513131727749834,0.020869759729044507,0.04228588343349157,0
overlay_0.85+baseline_xgb_0.15,0.02150278964270969,0.004144781693409899,0.022691988904651184,0.04139630527696575,0
overlay0.85+tuned_xgb0.03+baseline_xgb0.12,0.021496839831322723,0.004252364196880347,0.02228679394748115,0.04179047908825097,0
overlay0.85+tuned_xgb0.05+baseline_xgb0.10,0.021495306214602324,0.004324085865860659,0.02204076691224363,0.04205326162910783,0
overlay_0.60+scoreprop30_0.40,0.021491200278785358,0.002993740193359032,0.017968384636534954,0.04178332624032312,0
overlay0.85+tuned_xgb0.08+baseline_xgb0.07,0.02148866746284478,0.004431668369331114,0.021633410962236838,0.0424474354403931,0
overlay0.85+tuned_xgb0.10+baseline_xgb0.05,0.021485620130996277,0.0045033455050505905,0.0213575267222455,0.04270959682594118,0
overlay0.80+tuned_xgb0.08+target30.12,0.021469168342419218,0.006162683746669062,0.018488657231702954,0.04258667472798622,0
overlay0.75+lightgbm0.10+scoreprop500.15,0.021459124414204337,0.005064745800347839,0.02159155655636416,0.042291597879171056,0
overlay0.80+baseline_xgb0.10+scoreprop500.10,0.02145432360804726,0.004207538537051886,0.02282682072383481,0.04170347234392549,0
