apply,power,max_weight,equal_mix,mean,min,max,neg,vals
tree_only,0.6,0.08,0.0,0.03089570961254619,0.01596876805641881,0.04514788015494137,0,"0.02831,0.02329,0.02608,0.04515,0.03409,0.01597,0.02174,0.04040,0.04303"
tree_only,0.6,0.1,0.0,0.03089570961254619,0.01596876805641881,0.04514788015494137,0,"0.02831,0.02329,0.02608,0.04515,0.03409,0.01597,0.02174,0.04040,0.04303"
tree_only,3.0,0.04,0.3,0.03088905990996056,0.01937744634754248,0.04514788015494137,0,"0.02831,0.02329,0.02487,0.04515,0.03170,0.02136,0.01938,0.03938,0.04456"
tree_regularized,0.8,0.06,0.3,0.030879901893094044,0.017843245614580464,0.04514788015494137,0,"0.02661,0.02439,0.02612,0.04515,0.03373,0.01784,0.02088,0.04074,0.04245"
tree_regularized,0.8,0.08,0.3,0.030879901893094044,0.017843245614580464,0.04514788015494137,0,"0.02661,0.02439,0.02612,0.04515,0.03373,0.01784,0.02088,0.04074,0.04245"
tree_regularized,0.8,0.1,0.3,0.030879901893094044,0.017843245614580464,0.04514788015494137,0,"0.02661,0.02439,0.02612,0.04515,0.03373,0.01784,0.02088,0.04074,0.04245"
tree_regularized,0.8,0.05,0.3,0.030877306087639143,0.017965879751851377,0.04514788015494137,0,"0.02661,0.02439,0.02611,0.04515,0.03366,0.01797,0.02086,0.04070,0.04245"
tree_regularized,0.6,0.045,0.2,0.03087387504258566,0.019011027222876398,0.04514788015494137,0,"0.02632,0.02438,0.02598,0.04515,0.03269,0.01901,0.02066,0.04013,0.04355"
tree_only,0.6,0.045,0.1,0.030871330379672553,0.017942378125981526,0.04514788015494137,0,"0.02831,0.02329,0.02575,0.04515,0.03261,0.01794,0.02110,0.03988,0.04381"
tree_only,0.8,0.06,0.2,0.030868574993505767,0.016225233670894554,0.04514788015494137,0,"0.02831,0.02329,0.02611,0.04515,0.03422,0.01623,0.02152,0.04078,0.04221"
tree_only,0.8,0.08,0.2,0.030868574993505767,0.016225233670894554,0.04514788015494137,0,"0.02831,0.02329,0.02611,0.04515,0.03422,0.01623,0.02152,0.04078,0.04221"
tree_only,0.8,0.1,0.2,0.030868574993505767,0.016225233670894554,0.04514788015494137,0,"0.02831,0.02329,0.02611,0.04515,0.03422,0.01623,0.02152,0.04078,0.04221"
tree_only,0.8,0.05,0.2,0.03086337692224251,0.01660111137081982,0.04514788015494137,0,"0.02831,0.02329,0.02616,0.04515,0.03376,0.01660,0.02165,0.04047,0.04239"
tree_only,0.8,0.045,0.3,0.030854474652930834,0.01859334957238523,0.04514788015494137,0,"0.02831,0.02329,0.02575,0.04515,0.03248,0.01859,0.02077,0.04017,0.04317"
tree_regularized,0.6,0.06,0.1,0.030843929466724342,0.017288824172815062,0.04514788015494137,0,"0.02607,0.02452,0.02609,0.04515,0.03371,0.01729,0.02120,0.04041,0.04315"
tree_regularized,0.6,0.08,0.1,0.030843929466724342,0.017288824172815062,0.04514788015494137,0,"0.02607,0.02452,0.02609,0.04515,0.03371,0.01729,0.02120,0.04041,0.04315"
tree_regularized,0.6,0.1,0.1,0.030843929466724342,0.017288824172815062,0.04514788015494137,0,"0.02607,0.02452,0.02609,0.04515,0.03371,0.01729,0.02120,0.04041,0.04315"
tree_regularized,0.6,0.05,0.1,0.03084347890493218,0.01731008929363878,0.04514788015494137,0,"0.02607,0.02452,0.02609,0.04515,0.03370,0.01731,0.02120,0.04040,0.04315"
tree_only,1.0,0.06,0.3,0.030839218624993652,0.01610570933076158,0.04514788015494137,0,"0.02831,0.02329,0.02619,0.04515,0.03451,0.01611,0.02145,0.04116,0.04139"
tree_only,1.0,0.08,0.3,0.030839218624993652,0.01610570933076158,0.04514788015494137,0,"0.02831,0.02329,0.02619,0.04515,0.03451,0.01611,0.02145,0.04116,0.04139"
tree_only,1.0,0.1,0.3,0.030839218624993652,0.01610570933076158,0.04514788015494137,0,"0.02831,0.02329,0.02619,0.04515,0.03451,0.01611,0.02145,0.04116,0.04139"
tree_regularized,2.5,0.08,0.2,0.030834052501239606,0.007848529578345073,0.04514788015494137,0,"0.02918,0.02472,0.02834,0.04515,0.04011,0.00785,0.02491,0.04507,0.03218"
tree_regularized,2.5,0.1,0.2,0.030814265995869908,0.006112730943876404,0.046219482317606614,0,"0.02918,0.02472,0.02818,0.04515,0.04188,0.00611,0.02422,0.04622,0.03167"
tree_only,3.0,0.08,0.3,0.030812024613901836,0.009805440122407166,0.04561516664330758,0,"0.02831,0.02329,0.02894,0.04515,0.04024,0.00981,0.02425,0.04562,0.03171"
tree_regularized,1.0,0.06,0.3,0.030800110920974202,0.01610570933076158,0.04514788015494137,0,"0.02676,0.02449,0.02619,0.04515,0.03451,0.01611,0.02145,0.04116,0.04139"
tree_regularized,1.0,0.08,0.3,0.030800110920974202,0.01610570933076158,0.04514788015494137,0,"0.02676,0.02449,0.02619,0.04515,0.03451,0.01611,0.02145,0.04116,0.04139"
tree_regularized,1.0,0.1,0.3,0.030800110920974202,0.01610570933076158,0.04514788015494137,0,"0.02676,0.02449,0.02619,0.04515,0.03451,0.01611,0.02145,0.04116,0.04139"
tree_regularized,0.8,0.06,0.2,0.030792306829925193,0.016225233670894554,0.04514788015494137,0,"0.02636,0.02456,0.02611,0.04515,0.03422,0.01623,0.02152,0.04078,0.04221"
tree_regularized,0.8,0.08,0.2,0.030792306829925193,0.016225233670894554,0.04514788015494137,0,"0.02636,0.02456,0.02611,0.04515,0.03422,0.01623,0.02152,0.04078,0.04221"
tree_regularized,0.8,0.1,0.2,0.030792306829925193,0.016225233670894554,0.04514788015494137,0,"0.02636,0.02456,0.02611,0.04515,0.03422,0.01623,0.02152,0.04078,0.04221"
tree_only,0.8,0.06,0.1,0.030789918504110572,0.014607221727208686,0.04514788015494137,0,"0.02831,0.02329,0.02611,0.04515,0.03470,0.01461,0.02216,0.04082,0.04196"
tree_only,0.8,0.08,0.1,0.030789918504110572,0.014607221727208686,0.04514788015494137,0,"0.02831,0.02329,0.02611,0.04515,0.03470,0.01461,0.02216,0.04082,0.04196"
tree_only,0.8,0.1,0.1,0.030789918504110572,0.014607221727208686,0.04514788015494137,0,"0.02831,0.02329,0.02611,0.04515,0.03470,0.01461,0.02216,0.04082,0.04196"
tree_regularized,0.8,0.045,0.3,0.03078714506312391,0.01859334957238523,0.04514788015494137,0,"0.02661,0.02439,0.02575,0.04515,0.03248,0.01859,0.02077,0.04017,0.04317"
tree_regularized,0.8,0.05,0.2,0.030787108758661943,0.01660111137081982,0.04514788015494137,0,"0.02636,0.02456,0.02616,0.04515,0.03376,0.01660,0.02165,0.04047,0.04239"
tree_regularized,0.6,0.05,0.0,0.030785565420492725,0.01625601355682725,0.04514788015494137,0,"0.02582,0.02467,0.02608,0.04515,0.03387,0.01626,0.02181,0.04027,0.04314"
tree_only,3.0,0.1,0.3,0.030784412619299255,0.007700242329020862,0.04695997807663206,0,"0.02831,0.02329,0.02872,0.04515,0.04232,0.00770,0.02347,0.04696,0.03114"
tree_only,1.0,0.05,0.3,0.03078000294771169,0.016709360254322667,0.04514788015494137,0,"0.02831,0.02329,0.02605,0.04515,0.03357,0.01671,0.02148,0.04068,0.04178"
tree_only,0.6,0.045,0.0,0.030775087358160827,0.017030098942375685,0.04514788015494137,0,"0.02831,0.02329,0.02534,0.04515,0.03270,0.01703,0.02146,0.03941,0.04428"
tree_regularized,0.6,0.06,0.0,0.03077180303688529,0.01596876805641881,0.04514788015494137,0,"0.02582,0.02467,0.02608,0.04515,0.03409,0.01597,0.02174,0.04040,0.04303"
tree_regularized,0.6,0.08,0.0,0.03077180303688529,0.01596876805641881,0.04514788015494137,0,"0.02582,0.02467,0.02608,0.04515,0.03409,0.01597,0.02174,0.04040,0.04303"
tree_regularized,0.6,0.1,0.0,0.03077180303688529,0.01596876805641881,0.04514788015494137,0,"0.02582,0.02467,0.02608,0.04515,0.03409,0.01597,0.02174,0.04040,0.04303"
tree_regularized,3.0,0.08,0.2,0.03076442025771149,0.007329590548050394,0.04561661490598915,0,"0.03013,0.02467,0.02880,0.04515,0.03966,0.00733,0.02516,0.04562,0.03037"
tree_regularized,2.0,0.08,0.3,0.030760915526632435,0.010634074163936344,0.04514788015494137,0,"0.02823,0.02457,0.02719,0.04515,0.03848,0.01063,0.02291,0.04398,0.03571"
tree_regularized,2.0,0.1,0.3,0.030760915526632435,0.010634074163936344,0.04514788015494137,0,"0.02823,0.02457,0.02719,0.04515,0.03848,0.01063,0.02291,0.04398,0.03571"
tree_regularized,0.6,0.045,0.1,0.030759338504238596,0.017942378125981526,0.04514788015494137,0,"0.02607,0.02452,0.02575,0.04515,0.03261,0.01794,0.02110,0.03988,0.04381"
tree_only,1.2,0.06,0.3,0.030754486653412128,0.014646758652377356,0.04514788015494137,0,"0.02831,0.02329,0.02631,0.04515,0.03529,0.01465,0.02190,0.04165,0.04025"
tree_only,1.2,0.08,0.3,0.030754486653412128,0.014646758652377356,0.04514788015494137,0,"0.02831,0.02329,0.02631,0.04515,0.03529,0.01465,0.02190,0.04165,0.04025"
tree_only,1.2,0.1,0.3,0.030754486653412128,0.014646758652377356,0.04514788015494137,0,"0.02831,0.02329,0.02631,0.04515,0.03529,0.01465,0.02190,0.04165,0.04025"
tree_regularized,1.2,0.06,0.3,0.03074737449027376,0.014646758652377356,0.04514788015494137,0,"0.02699,0.02455,0.02631,0.04515,0.03529,0.01465,0.02190,0.04165,0.04025"
tree_regularized,1.2,0.08,0.3,0.03074737449027376,0.014646758652377356,0.04514788015494137,0,"0.02699,0.02455,0.02631,0.04515,0.03529,0.01465,0.02190,0.04165,0.04025"
tree_regularized,1.2,0.1,0.3,0.03074737449027376,0.014646758652377356,0.04514788015494137,0,"0.02699,0.02455,0.02631,0.04515,0.03529,0.01465,0.02190,0.04165,0.04025"
tree_only,1.0,0.06,0.2,0.030745131727325972,0.014239477917958696,0.04514788015494137,0,"0.02831,0.02329,0.02619,0.04515,0.03510,0.01424,0.02218,0.04126,0.04099"
tree_only,1.0,0.08,0.2,0.030745131727325972,0.014239477917958696,0.04514788015494137,0,"0.02831,0.02329,0.02619,0.04515,0.03510,0.01424,0.02218,0.04126,0.04099"
tree_only,1.0,0.1,0.2,0.030745131727325972,0.014239477917958696,0.04514788015494137,0,"0.02831,0.02329,0.02619,0.04515,0.03510,0.01424,0.02218,0.04126,0.04099"
tree_regularized,1.6,0.045,0.0,0.030744870593917187,0.013506471939790057,0.047691228963999105,0,"0.02695,0.02512,0.02483,0.04515,0.03234,0.01351,0.02396,0.03715,0.04769"
tree_regularized,1.0,0.05,0.3,0.03074089524369224,0.016709360254322667,0.04514788015494137,0,"0.02676,0.02449,0.02605,0.04515,0.03357,0.01671,0.02148,0.04068,0.04178"
tree_only,0.8,0.045,0.2,0.030738623402885086,0.01753703197318318,0.04514788015494137,0,"0.02831,0.02329,0.02525,0.04515,0.03259,0.01754,0.02116,0.03964,0.04372"
tree_regularized,2.0,0.045,0.0,0.03072447494292448,0.012834617048681912,0.04828959462246589,0,"0.02695,0.02515,0.02518,0.04515,0.03207,0.01283,0.02464,0.03627,0.04829"
tree_regularized,2.5,0.1,0.1,0.03071944775929835,0.0035956950158799184,0.04681609940393777,0,"0.02929,0.02490,0.02840,0.04515,0.04310,0.00360,0.02517,0.04682,0.03004"
tree_only,1.0,0.045,0.3,0.03071862322971416,0.01783781307926044,0.04514788015494137,0,"0.02831,0.02329,0.02514,0.04515,0.03256,0.01784,0.02094,0.03978,0.04346"
tree_regularized,1.6,0.08,0.3,0.03071444211635606,0.012351798282975862,0.04514788015494137,0,"0.02757,0.02459,0.02668,0.04515,0.03689,0.01235,0.02251,0.04277,0.03792"
tree_regularized,1.6,0.1,0.3,0.03071444211635606,0.012351798282975862,0.04514788015494137,0,"0.02757,0.02459,0.02668,0.04515,0.03689,0.01235,0.02251,0.04277,0.03792"
tree_only,0.8,0.06,0.0,0.03071126201471537,0.01298920978352279,0.04514788015494137,0,"0.02831,0.02329,0.02610,0.04515,0.03519,0.01299,0.02280,0.04086,0.04171"
tree_only,0.8,0.08,0.0,0.03071126201471537,0.01298920978352279,0.04514788015494137,0,"0.02831,0.02329,0.02610,0.04515,0.03519,0.01299,0.02280,0.04086,0.04171"
tree_only,0.8,0.1,0.0,0.03071126201471537,0.01298920978352279,0.04514788015494137,0,"0.02831,0.02329,0.02610,0.04515,0.03519,0.01299,0.02280,0.04086,0.04171"
tree_only,0.8,0.045,0.1,0.030709297818725792,0.01644160048305819,0.04514788015494137,0,"0.02831,0.02329,0.02498,0.04515,0.03287,0.01644,0.02141,0.03916,0.04477"
tree_regularized,0.8,0.06,0.1,0.03070471176675636,0.014607221727208686,0.04514788015494137,0,"0.02611,0.02472,0.02611,0.04515,0.03470,0.01461,0.02216,0.04082,0.04196"
tree_regularized,0.8,0.08,0.1,0.03070471176675636,0.014607221727208686,0.04514788015494137,0,"0.02611,0.02472,0.02611,0.04515,0.03470,0.01461,0.02216,0.04082,0.04196"
tree_regularized,0.8,0.1,0.1,0.03070471176675636,0.014607221727208686,0.04514788015494137,0,"0.02611,0.02472,0.02611,0.04515,0.03470,0.01461,0.02216,0.04082,0.04196"
tree_only,0.8,0.05,0.1,0.030702632666318928,0.015263146716686701,0.04514788015494137,0,"0.02831,0.02329,0.02585,0.04515,0.03347,0.01526,0.02215,0.04035,0.04250"
tree_regularized,1.0,0.06,0.2,0.030701117147502524,0.014239477917958696,0.04514788015494137,0,"0.02654,0.02467,0.02619,0.04515,0.03510,0.01424,0.02218,0.04126,0.04099"
tree_regularized,1.0,0.08,0.2,0.030701117147502524,0.014239477917958696,0.04514788015494137,0,"0.02654,0.02467,0.02619,0.04515,0.03510,0.01424,0.02218,0.04126,0.04099"
tree_regularized,1.0,0.1,0.2,0.030701117147502524,0.014239477917958696,0.04514788015494137,0,"0.02654,0.02467,0.02619,0.04515,0.03510,0.01424,0.02218,0.04126,0.04099"
tree_only,1.6,0.045,0.0,0.03069220251928468,0.013506471939790057,0.047691228963999105,0,"0.02831,0.02329,0.02483,0.04515,0.03234,0.01351,0.02396,0.03715,0.04769"
tree_regularized,1.6,0.06,0.3,0.030684312154609168,0.013232365253658576,0.04514788015494137,0,"0.02757,0.02459,0.02676,0.04515,0.03572,0.01323,0.02283,0.04199,0.03832"
tree_only,2.5,0.08,0.3,0.030682406781462848,0.010048556322192093,0.04514788015494137,0,"0.02831,0.02329,0.02789,0.04515,0.03977,0.01005,0.02330,0.04512,0.03326"
tree_regularized,1.0,0.045,0.3,0.030679515525694718,0.01783781307926044,0.04514788015494137,0,"0.02676,0.02449,0.02514,0.04515,0.03256,0.01784,0.02094,0.03978,0.04346"
tree_only,2.5,0.1,0.3,0.03067672941019628,0.00899480572843954,0.045499688741085835,0,"0.02831,0.02329,0.02793,0.04515,0.04044,0.00899,0.02324,0.04550,0.03324"
tree_only,2.0,0.045,0.0,0.030670195391349662,0.012834617048681912,0.04828959462246589,0,"0.02831,0.02329,0.02518,0.04515,0.03207,0.01283,0.02464,0.03627,0.04829"
tree_only,3.0,0.1,0.1,0.03066824740897306,0.0037557121268281535,0.04799498126543668,0,"0.02831,0.02329,0.02945,0.04515,0.04428,0.00376,0.02608,0.04799,0.02771"
tree_only,0.8,0.045,0.0,0.030667303114804177,0.015194508363509884,0.0457820573190903,0,"0.02831,0.02329,0.02485,0.04515,0.03315,0.01519,0.02173,0.03854,0.04578"
tree_regularized,0.8,0.045,0.2,0.030662355239304512,0.01753703197318318,0.04514788015494137,0,"0.02636,0.02456,0.02525,0.04515,0.03259,0.01754,0.02116,0.03964,0.04372"
tree_only,1.2,0.06,0.2,0.03066213533543037,0.013045546445355827,0.04514788015494137,0,"0.02831,0.02329,0.02631,0.04515,0.03568,0.01305,0.02276,0.04163,0.03979"
tree_only,3.0,0.1,0.2,0.030657656356575524,0.00561784783085123,0.04756658884709881,0,"0.02831,0.02329,0.02902,0.04515,0.04347,0.00562,0.02439,0.04757,0.02910"
tree_regularized,2.0,0.1,0.2,0.030656322411111936,0.007986180584444183,0.04514788015494137,0,"0.02821,0.02476,0.02733,0.04515,0.03964,0.00799,0.02385,0.04448,0.03450"
tree_regularized,1.2,0.06,0.2,0.030654687088042434,0.013045546445355827,0.04514788015494137,0,"0.02680,0.02473,0.02631,0.04515,0.03568,0.01305,0.02276,0.04163,0.03979"
tree_only,1.0,0.045,0.2,0.030654516557212828,0.016507600203393702,0.04514788015494137,0,"0.02831,0.02329,0.02483,0.04515,0.03294,0.01651,0.02116,0.03916,0.04453"
tree_regularized,2.5,0.1,0.0,0.03065341033888968,0.0017745803262094462,0.04713316763960664,0,"0.02939,0.02509,0.02863,0.04515,0.04384,0.00177,0.02634,0.04713,0.02853"
tree_only,1.6,0.08,0.3,0.030652650227300484,0.012351798282975862,0.04514788015494137,0,"0.02831,0.02329,0.02668,0.04515,0.03689,0.01235,0.02251,0.04277,0.03792"
tree_only,1.6,0.1,0.3,0.030652650227300484,0.012351798282975862,0.04514788015494137,0,"0.02831,0.02329,0.02668,0.04515,0.03689,0.01235,0.02251,0.04277,0.03792"
tree_regularized,0.6,0.045,0.0,0.030651180782499916,0.017030098942375685,0.04514788015494137,0,"0.02582,0.02467,0.02534,0.04515,0.03270,0.01703,0.02146,0.03941,0.04428"
tree_only,1.0,0.08,0.1,0.03065104482965831,0.012373246505155838,0.04514788015494137,0,"0.02831,0.02329,0.02619,0.04515,0.03570,0.01237,0.02290,0.04136,0.04059"
tree_only,1.0,0.1,0.1,0.03065104482965831,0.012373246505155838,0.04514788015494137,0,"0.02831,0.02329,0.02619,0.04515,0.03570,0.01237,0.02290,0.04136,0.04059"
tree_regularized,2.5,0.045,0.0,0.030648351578113027,0.011891703347442495,0.048964876267249574,0,"0.02681,0.02501,0.02589,0.04515,0.03158,0.01189,0.02516,0.03538,0.04896"
tree_only,1.2,0.08,0.2,0.030648295188375665,0.012572105714091009,0.04514788015494137,0,"0.02831,0.02329,0.02632,0.04515,0.03600,0.01257,0.02268,0.04182,0.03968"
tree_only,1.2,0.1,0.2,0.030648295188375665,0.012572105714091009,0.04514788015494137,0,"0.02831,0.02329,0.02632,0.04515,0.03600,0.01257,0.02268,0.04182,0.03968"
tree_only,1.0,0.06,0.1,0.030645961627101273,0.012584407493924574,0.04514788015494137,0,"0.02831,0.02329,0.02617,0.04515,0.03557,0.01258,0.02288,0.04129,0.04057"
tree_regularized,2.0,0.08,0.2,0.03064538700996836,0.008408161502853034,0.04514788015494137,0,"0.02821,0.02476,0.02730,0.04515,0.03939,0.00841,0.02381,0.04433,0.03444"
tree_regularized,1.2,0.08,0.2,0.030640846940987725,0.012572105714091009,0.04514788015494137,0,"0.02680,0.02473,0.02632,0.04515,0.03600,0.01257,0.02268,0.04182,0.03968"
tree_regularized,1.2,0.1,0.2,0.030640846940987725,0.012572105714091009,0.04514788015494137,0,"0.02680,0.02473,0.02632,0.04515,0.03600,0.01257,0.02268,0.04182,0.03968"
tree_only,1.2,0.045,0.3,0.03063908621590541,0.017155183307094188,0.04514788015494137,0,"0.02831,0.02329,0.02483,0.04515,0.03285,0.01716,0.02083,0.03945,0.04388"
tree_only,3.0,0.045,0.0,0.030632819850643547,0.011118166023226739,0.04982079659079164,0,"0.02831,0.02329,0.02666,0.04515,0.03117,0.01112,0.02560,0.03457,0.04982"
tree_regularized,1.2,0.045,0.3,0.030631974052767037,0.017155183307094188,0.04514788015494137,0,"0.02699,0.02455,0.02483,0.04515,0.03285,0.01716,0.02083,0.03945,0.04388"
tree_only,2.0,0.08,0.3,0.03062786984923739,0.010634074163936344,0.04514788015494137,0,"0.02831,0.02329,0.02719,0.04515,0.03848,0.01063,0.02291,0.04398,0.03571"
tree_only,2.0,0.1,0.3,0.03062786984923739,0.010634074163936344,0.04514788015494137,0,"0.02831,0.02329,0.02719,0.04515,0.03848,0.01063,0.02291,0.04398,0.03571"
tree_regularized,3.0,0.045,0.0,0.030624947844865802,0.011118166023226739,0.04982079659079164,0,"0.02671,0.02482,0.02666,0.04515,0.03117,0.01112,0.02560,0.03457,0.04982"
tree_regularized,0.8,0.045,0.1,0.03062409108137158,0.01644160048305819,0.04514788015494137,0,"0.02611,0.02472,0.02498,0.04515,0.03287,0.01644,0.02141,0.03916,0.04477"
tree_only,2.5,0.045,0.0,0.030623665100745337,0.011891703347442495,0.048964876267249574,0,"0.02831,0.02329,0.02589,0.04515,0.03158,0.01189,0.02516,0.03538,0.04896"
tree_only,1.6,0.06,0.3,0.030622520265553583,0.013232365253658576,0.04514788015494137,0,"0.02831,0.02329,0.02676,0.04515,0.03572,0.01323,0.02283,0.04199,0.03832"
tree_regularized,2.5,0.045,0.1,0.03062180779082592,0.014967530095176512,0.0456384297716252,0,"0.02754,0.02486,0.02439,0.04515,0.03255,0.01497,0.02241,0.03809,0.04564"
tree_regularized,0.8,0.05,0.1,0.030617425928964714,0.015263146716686701,0.04514788015494137,0,"0.02611,0.02472,0.02585,0.04515,0.03347,0.01526,0.02215,0.04035,0.04250"
tree_regularized,0.8,0.06,0.0,0.030617116703587507,0.01298920978352279,0.04514788015494137,0,"0.02587,0.02489,0.02610,0.04515,0.03519,0.01299,0.02280,0.04086,0.04171"
tree_regularized,0.8,0.08,0.0,0.030617116703587507,0.01298920978352279,0.04514788015494137,0,"0.02587,0.02489,0.02610,0.04515,0.03519,0.01299,0.02280,0.04086,0.04171"
tree_regularized,0.8,0.1,0.0,0.030617116703587507,0.01298920978352279,0.04514788015494137,0,"0.02587,0.02489,0.02610,0.04515,0.03519,0.01299,0.02280,0.04086,0.04171"
tree_only,1.0,0.05,0.2,0.030613004521559746,0.01519695071878685,0.04514788015494137,0,"0.02831,0.02329,0.02573,0.04515,0.03328,0.01520,0.02211,0.04053,0.04193"
tree_regularized,1.0,0.045,0.2,0.030610501977389373,0.016507600203393702,0.04514788015494137,0,"0.02654,0.02467,0.02483,0.04515,0.03294,0.01651,0.02116,0.03916,0.04453"
tree_only,1.0,0.045,0.1,0.030609507115125976,0.01510712854048625,0.045702641392628834,0,"0.02831,0.02329,0.02477,0.04515,0.03312,0.01511,0.02160,0.03844,0.04570"
tree_regularized,2.0,0.045,0.1,0.030606782125427563,0.014560563841025609,0.046012416899819095,0,"0.02758,0.02494,0.02418,0.04515,0.03247,0.01456,0.02249,0.03808,0.04601"
tree_regularized,2.0,0.08,0.1,0.030605864383729482,0.006584709654589294,0.04514788015494137,0,"0.02820,0.02495,0.02745,0.04515,0.03992,0.00658,0.02514,0.04447,0.03359"
tree_only,1.2,0.05,0.3,0.030603789899308016,0.01577249901759284,0.04514788015494137,0,"0.02831,0.02329,0.02578,0.04515,0.03320,0.01577,0.02180,0.04081,0.04131"
tree_regularized,1.6,0.08,0.2,0.030603209942224645,0.009949293863346448,0.04514788015494137,0,"0.02747,0.02478,0.02675,0.04515,0.03782,0.00995,0.02339,0.04310,0.03703"
tree_regularized,1.6,0.1,0.2,0.030603209942224645,0.009949293863346448,0.04514788015494137,0,"0.02747,0.02478,0.02675,0.04515,0.03782,0.00995,0.02339,0.04310,0.03703"
tree_regularized,1.0,0.08,0.1,0.03060212337403085,0.012373246505155838,0.04514788015494137,0,"0.02631,0.02485,0.02619,0.04515,0.03570,0.01237,0.02290,0.04136,0.04059"
tree_regularized,1.0,0.1,0.1,0.03060212337403085,0.012373246505155838,0.04514788015494137,0,"0.02631,0.02485,0.02619,0.04515,0.03570,0.01237,0.02290,0.04136,0.04059"
tree_regularized,1.0,0.06,0.1,0.030597040171473817,0.012584407493924574,0.04514788015494137,0,"0.02631,0.02485,0.02617,0.04515,0.03557,0.01258,0.02288,0.04129,0.04057"
tree_regularized,1.2,0.05,0.3,0.030596677736169642,0.01577249901759284,0.04514788015494137,0,"0.02699,0.02455,0.02578,0.04515,0.03320,0.01577,0.02180,0.04081,0.04131"
tree_regularized,1.6,0.045,0.3,0.03059658628616509,0.016319295003403414,0.04514788015494137,0,"0.02757,0.02459,0.02462,0.04515,0.03320,0.01632,0.02066,0.03896,0.04430"
tree_regularized,3.0,0.045,0.1,0.030581861558871777,0.015433195041297379,0.04514788015494137,0,"0.02758,0.02471,0.02425,0.04515,0.03269,0.01543,0.02199,0.03835,0.04508"
tree_only,2.5,0.08,0.2,0.030579216272927263,0.007848529578345073,0.04514788015494137,0,"0.02831,0.02329,0.02834,0.04515,0.04011,0.00785,0.02491,0.04507,0.03218"
tree_only,1.2,0.045,0.2,0.03057871604251104,0.01566037006828523,0.04514788015494137,0,"0.02831,0.02329,0.02470,0.04515,0.03312,0.01566,0.02122,0.03868,0.04508"
tree_regularized,0.8,0.045,0.0,0.030573157803676317,0.015194508363509884,0.0457820573190903,0,"0.02587,0.02489,0.02485,0.04515,0.03315,0.01519,0.02173,0.03854,0.04578"
tree_regularized,1.2,0.045,0.2,0.0305712677951231,0.01566037006828523,0.04514788015494137,0,"0.02680,0.02473,0.02470,0.04515,0.03312,0.01566,0.02122,0.03868,0.04508"
tree_only,1.0,0.06,0.0,0.030569806582993783,0.011066602731586841,0.04514788015494137,0,"0.02831,0.02329,0.02621,0.04515,0.03575,0.01107,0.02382,0.04111,0.04042"
tree_regularized,1.0,0.05,0.2,0.03056898994173629,0.01519695071878685,0.04514788015494137,0,"0.02654,0.02467,0.02573,0.04515,0.03328,0.01520,0.02211,0.04053,0.04193"
tree_regularized,1.0,0.045,0.1,0.03056058565949851,0.01510712854048625,0.045702641392628834,0,"0.02631,0.02485,0.02477,0.04515,0.03312,0.01511,0.02160,0.03844,0.04570"
tree_only,2.5,0.1,0.2,0.03055942976755756,0.006112730943876404,0.046219482317606614,0,"0.02831,0.02329,0.02818,0.04515,0.04188,0.00611,0.02422,0.04622,0.03167"
tree_regularized,2.0,0.045,0.3,0.030557782244878588,0.016151065424956187,0.04514788015494137,0,"0.02820,0.02458,0.02431,0.04515,0.03317,0.01615,0.02047,0.03875,0.04424"
tree_only,1.0,0.08,0.0,0.030556957931990633,0.010507015092352981,0.04514788015494137,0,"0.02831,0.02329,0.02619,0.04515,0.03629,0.01051,0.02362,0.04146,0.04019"
tree_only,1.0,0.1,0.0,0.030556957931990633,0.010507015092352981,0.04514788015494137,0,"0.02831,0.02329,0.02619,0.04515,0.03629,0.01051,0.02362,0.04146,0.04019"
tree_only,0.8,0.05,0.0,0.03055684144619371,0.013917686500660997,0.04514788015494137,0,"0.02831,0.02329,0.02550,0.04515,0.03342,0.01392,0.02269,0.03998,0.04276"
tree_regularized,2.0,0.1,0.1,0.03055172929559143,0.0053382870049519665,0.04514788015494137,0,"0.02820,0.02495,0.02747,0.04515,0.04081,0.00534,0.02478,0.04498,0.03329"
tree_only,1.2,0.08,0.1,0.03054210372333921,0.010497452775804689,0.04514788015494137,0,"0.02831,0.02329,0.02634,0.04515,0.03671,0.01050,0.02347,0.04199,0.03912"
tree_only,1.2,0.1,0.1,0.03054210372333921,0.010497452775804689,0.04514788015494137,0,"0.02831,0.02329,0.02634,0.04515,0.03671,0.01050,0.02347,0.04199,0.03912"
tree_only,1.6,0.045,0.3,0.030534794397109506,0.016319295003403414,0.04514788015494137,0,"0.02831,0.02329,0.02462,0.04515,0.03320,0.01632,0.02066,0.03896,0.04430"
tree_regularized,1.2,0.08,0.1,0.030534319391701696,0.010497452775804689,0.04514788015494137,0,"0.02661,0.02492,0.02634,0.04515,0.03671,0.01050,0.02347,0.04199,0.03912"
tree_regularized,1.2,0.1,0.1,0.030534319391701696,0.010497452775804689,0.04514788015494137,0,"0.02661,0.02492,0.02634,0.04515,0.03671,0.01050,0.02347,0.04199,0.03912"
tree_only,2.5,0.045,0.1,0.030533331085894098,0.014967530095176512,0.0456384297716252,0,"0.02831,0.02329,0.02439,0.04515,0.03255,0.01497,0.02241,0.03809,0.04564"
