mode,top_k,alpha_xgb,rank_power,equal_mix,max_weight,score_rank_blend,portfolio_return,benchmark_return,excess_return,n,max_w,top10_sum
score,35,0.35,2.0,0.2,0.06,0.2,0.06451134126582699,0.041279438261512036,0.02323190300431495,35,0.060000000000000005,0.5347357619579653
score,35,0.35,2.0,0.1,0.06,0.2,0.06451134126582699,0.041279438261512036,0.02323190300431495,35,0.060000000000000005,0.5347357619579653
score,35,0.35,0.8,0.0,0.06,0.2,0.06451134126582699,0.041279438261512036,0.02323190300431495,35,0.060000000000000005,0.5347357619579653
score,35,0.35,2.0,0.05,0.06,0.2,0.06451134126582699,0.041279438261512036,0.02323190300431495,35,0.060000000000000005,0.5347357619579653
score,35,0.35,2.4,0.2,0.06,0.2,0.06451134126582699,0.041279438261512036,0.02323190300431495,35,0.060000000000000005,0.5347357619579653
rank,45,0.1,3.0,0.0,0.06,0.2,0.06450282494166673,0.041279438261512036,0.023223386680154695,45,0.06,0.47245392471598185
rank,45,0.1,1.6,0.1,0.04,0.2,0.06450157152883716,0.041279438261512036,0.023222133267325126,45,0.039999999999999994,0.37427904857077576
rank,40,0.0,3.0,0.1,0.05,0.2,0.0645012196322406,0.041279438261512036,0.02322178137072857,40,0.05000000000000001,0.4554013801145842
rank,45,0.05,2.4,0.1,0.1,0.2,0.06450070215543596,0.041279438261512036,0.023221263893923927,45,0.05127022909567923,0.4220950334164856
rank,45,0.05,2.4,0.1,0.08,0.2,0.06450070215543596,0.041279438261512036,0.023221263893923927,45,0.05127022909567923,0.4220950334164856
rank,45,0.05,2.4,0.1,0.06,0.2,0.06450070215543596,0.041279438261512036,0.023221263893923927,45,0.05127022909567923,0.4220950334164856
rank,60,0.05,3.0,0.0,0.04,0.2,0.0644987906038534,0.041279438261512036,0.023219352342341362,60,0.039999999999999994,0.3832256280210292
rank,50,0.1,2.4,0.0,0.1,0.2,0.06449071679736021,0.041279438261512036,0.023211278535848173,50,0.04995052411363354,0.41450664159974226
rank,50,0.1,2.4,0.0,0.05,0.2,0.06449071679736021,0.041279438261512036,0.023211278535848173,50,0.04995052411363354,0.41450664159974226
rank,50,0.1,2.4,0.0,0.06,0.2,0.06449071679736021,0.041279438261512036,0.023211278535848173,50,0.04995052411363354,0.41450664159974226
rank,50,0.1,2.4,0.0,0.08,0.2,0.06449071679736021,0.041279438261512036,0.023211278535848173,50,0.04995052411363354,0.41450664159974226
rank,40,0.05,1.0,0.1,0.06,0.2,0.06448629549963163,0.041279438261512036,0.02320685723811959,40,0.04303415761031958,0.3867809246508521
rank,40,0.05,1.0,0.1,0.05,0.2,0.06448629549963163,0.041279438261512036,0.02320685723811959,40,0.04303415761031958,0.3867809246508521
rank,40,0.05,1.0,0.1,0.1,0.2,0.06448629549963163,0.041279438261512036,0.02320685723811959,40,0.04303415761031958,0.3867809246508521
rank,40,0.05,1.0,0.1,0.08,0.2,0.06448629549963163,0.041279438261512036,0.02320685723811959,40,0.04303415761031958,0.3867809246508521
rank,40,0.0,3.0,0.0,0.08,0.2,0.06448276284568531,0.041279438261512036,0.023203324584173277,40,0.06580169532377475,0.49838620135592593
rank,40,0.0,3.0,0.0,0.1,0.2,0.06448276284568531,0.041279438261512036,0.023203324584173277,40,0.06580169532377475,0.49838620135592593
rank,40,0.05,2.4,0.05,0.04,0.2,0.06448252315556524,0.041279438261512036,0.023203084894053205,40,0.04,0.39999999999999997
rank,40,0.1,0.8,0.05,0.04,0.2,0.06447790755225713,0.041279438261512036,0.023198469290745094,40,0.04,0.3759631901131554
rank,40,0.2,1.0,0.05,0.06,0.2,0.06447711422936485,0.041279438261512036,0.023197675967852813,40,0.043396130157810714,0.38714792708666745
rank,40,0.2,1.0,0.05,0.05,0.2,0.06447711422936485,0.041279438261512036,0.023197675967852813,40,0.043396130157810714,0.38714792708666745
rank,40,0.2,1.0,0.05,0.08,0.2,0.06447711422936485,0.041279438261512036,0.023197675967852813,40,0.043396130157810714,0.38714792708666745
rank,40,0.2,1.0,0.05,0.1,0.2,0.06447711422936485,0.041279438261512036,0.023197675967852813,40,0.043396130157810714,0.38714792708666745
rank,40,0.35,1.2,0.0,0.08,0.2,0.06447034862168435,0.041279438261512036,0.023190910360172318,40,0.04605492945892399,0.403803420636297
rank,40,0.35,1.2,0.0,0.06,0.2,0.06447034862168435,0.041279438261512036,0.023190910360172318,40,0.04605492945892399,0.403803420636297
rank,40,0.35,1.2,0.0,0.05,0.2,0.06447034862168435,0.041279438261512036,0.023190910360172318,40,0.04605492945892399,0.403803420636297
rank,40,0.35,1.2,0.0,0.1,0.2,0.06447034862168435,0.041279438261512036,0.023190910360172318,40,0.04605492945892399,0.403803420636297
rank,40,0.2,2.0,0.05,0.04,0.2,0.06446632154286196,0.041279438261512036,0.02318688328134992,40,0.04,0.39999999999999997
rank,45,0.1,1.0,0.05,0.04,0.2,0.06446104232987973,0.041279438261512036,0.023181604068367695,45,0.03886480645186705,0.35064162762624684
rank,45,0.1,1.0,0.05,0.1,0.2,0.06446104232987973,0.041279438261512036,0.023181604068367695,45,0.03886480645186705,0.35064162762624684
rank,45,0.1,1.0,0.05,0.05,0.2,0.06446104232987973,0.041279438261512036,0.023181604068367695,45,0.03886480645186705,0.35064162762624684
rank,45,0.1,1.0,0.05,0.06,0.2,0.06446104232987973,0.041279438261512036,0.023181604068367695,45,0.03886480645186705,0.35064162762624684
rank,45,0.1,1.0,0.05,0.08,0.2,0.06446104232987973,0.041279438261512036,0.023181604068367695,45,0.03886480645186705,0.35064162762624684
score,40,0.5,1.2,0.2,0.05,0.2,0.06445999737614472,0.041279438261512036,0.02318055911463268,40,0.05,0.44890402376341965
score,40,0.5,2.4,0.1,0.05,0.2,0.06445999737614472,0.041279438261512036,0.02318055911463268,40,0.05,0.44890402376341965
score,40,0.5,0.8,0.1,0.05,0.2,0.06445999737614472,0.041279438261512036,0.02318055911463268,40,0.05,0.44890402376341965
score,40,0.5,2.0,0.1,0.05,0.2,0.06445999737614472,0.041279438261512036,0.02318055911463268,40,0.05,0.44890402376341965
score,40,0.5,2.4,0.05,0.05,0.2,0.06445999737614472,0.041279438261512036,0.02318055911463268,40,0.05,0.44890402376341965
score,40,0.5,1.0,0.05,0.05,0.2,0.06445999737614472,0.041279438261512036,0.02318055911463268,40,0.05,0.44890402376341965
score,40,0.5,1.2,0.1,0.05,0.2,0.06445999737614472,0.041279438261512036,0.02318055911463268,40,0.05,0.44890402376341965
score,40,0.5,2.0,0.2,0.05,0.2,0.06445999737614472,0.041279438261512036,0.02318055911463268,40,0.05,0.44890402376341965
score,40,0.5,0.8,0.2,0.05,0.2,0.06445999737614472,0.041279438261512036,0.02318055911463268,40,0.05,0.44890402376341965
score,40,0.5,1.0,0.0,0.05,0.2,0.06445999737614472,0.041279438261512036,0.02318055911463268,40,0.05,0.44890402376341965
score,40,0.5,1.0,0.1,0.05,0.2,0.06445999737614472,0.041279438261512036,0.02318055911463268,40,0.05,0.44890402376341965
score,40,0.5,2.4,0.0,0.05,0.2,0.06445999737614472,0.041279438261512036,0.02318055911463268,40,0.05,0.44890402376341965
score,40,0.5,2.4,0.2,0.05,0.2,0.06445999737614472,0.041279438261512036,0.02318055911463268,40,0.05,0.44890402376341965
score,40,0.5,1.6,0.0,0.05,0.2,0.06445999737614472,0.041279438261512036,0.02318055911463268,40,0.05,0.44890402376341965
score,40,0.5,1.6,0.1,0.05,0.2,0.06445999737614472,0.041279438261512036,0.02318055911463268,40,0.05,0.44890402376341965
score,40,0.5,1.2,0.0,0.05,0.2,0.06445999737614472,0.041279438261512036,0.02318055911463268,40,0.05,0.44890402376341965
score,40,0.5,1.6,0.05,0.05,0.2,0.06445999737614472,0.041279438261512036,0.02318055911463268,40,0.05,0.44890402376341965
score,40,0.5,1.2,0.05,0.05,0.2,0.06445999737614472,0.041279438261512036,0.02318055911463268,40,0.05,0.44890402376341965
score,40,0.5,3.0,0.2,0.05,0.2,0.06445999737614472,0.041279438261512036,0.02318055911463268,40,0.05,0.44890402376341965
score,40,0.5,1.6,0.2,0.05,0.2,0.06445999737614472,0.041279438261512036,0.02318055911463268,40,0.05,0.44890402376341965
score,40,0.5,1.0,0.2,0.05,0.2,0.06445999737614472,0.041279438261512036,0.02318055911463268,40,0.05,0.44890402376341965
score,40,0.5,3.0,0.1,0.05,0.2,0.06445999737614472,0.041279438261512036,0.02318055911463268,40,0.05,0.44890402376341965
score,40,0.5,2.0,0.05,0.05,0.2,0.06445999737614472,0.041279438261512036,0.02318055911463268,40,0.05,0.44890402376341965
score,40,0.5,0.8,0.05,0.05,0.2,0.06445999737614472,0.041279438261512036,0.02318055911463268,40,0.05,0.44890402376341965
score,40,0.5,3.0,0.0,0.05,0.2,0.06445999737614472,0.041279438261512036,0.02318055911463268,40,0.05,0.44890402376341965
score,40,0.5,0.8,0.0,0.05,0.2,0.06445999737614472,0.041279438261512036,0.02318055911463268,40,0.05,0.44890402376341965
score,40,0.5,2.0,0.0,0.05,0.2,0.06445999737614472,0.041279438261512036,0.02318055911463268,40,0.05,0.44890402376341965
score,40,0.5,3.0,0.05,0.05,0.2,0.06445999737614472,0.041279438261512036,0.02318055911463268,40,0.05,0.44890402376341965
rank,40,0.1,2.0,0.0,0.05,0.2,0.06445489377359001,0.041279438261512036,0.023175455512077975,40,0.05,0.4577741908585371
rank,50,0.05,2.4,0.05,0.04,0.2,0.0644447631314767,0.041279438261512036,0.02316532486996467,50,0.04,0.38543825504919044
rank,40,0.1,1.2,0.1,0.04,0.2,0.0644380869181358,0.041279438261512036,0.02315864865662376,40,0.04,0.387207514107533
rank,40,0.05,1.0,0.1,0.04,0.2,0.0644372335945267,0.041279438261512036,0.023157795333014666,40,0.04,0.38200439493477645
rank,45,0.2,2.4,0.0,0.05,0.2,0.06443710893985076,0.041279438261512036,0.023157670678338724,45,0.05,0.4380642831538605
rank,50,0.05,1.6,0.0,0.04,0.2,0.06443682381156421,0.041279438261512036,0.023157385550052173,50,0.04,0.3682738605785817
rank,40,0.2,1.0,0.05,0.04,0.2,0.0644320450407866,0.041279438261512036,0.023152606779274568,40,0.04,0.38152175241901154
rank,50,0.1,3.0,0.05,0.04,0.2,0.06442791170316252,0.041279438261512036,0.023148473441650483,50,0.04000000000000001,0.392200615965536
score,45,0.05,1.0,0.1,0.1,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,1.0,0.2,0.05,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,1.0,0.1,0.06,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,1.0,0.1,0.08,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,0.8,0.05,0.08,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,1.0,0.1,0.05,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,1.0,0.05,0.1,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,0.8,0.05,0.05,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,1.0,0.2,0.08,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,0.8,0.0,0.1,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,0.8,0.05,0.1,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,0.8,0.1,0.05,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,0.8,0.1,0.06,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,0.8,0.0,0.08,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,0.8,0.0,0.06,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,0.8,0.1,0.08,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,0.8,0.0,0.05,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,0.8,0.1,0.1,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,0.8,0.2,0.05,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,0.8,0.2,0.06,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,0.8,0.2,0.08,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,0.8,0.2,0.1,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,1.0,0.0,0.05,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,1.0,0.0,0.06,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,1.0,0.0,0.08,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,1.0,0.0,0.1,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,0.8,0.05,0.06,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,1.0,0.05,0.05,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,1.0,0.05,0.06,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,1.0,0.05,0.08,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,1.0,0.2,0.06,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,1.6,0.0,0.05,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,1.0,0.2,0.1,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,2.4,0.05,0.05,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,2.4,0.1,0.1,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,2.4,0.1,0.08,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,2.4,0.1,0.06,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,2.4,0.1,0.05,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,2.4,0.05,0.1,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,2.4,0.05,0.08,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,2.4,0.05,0.06,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,2.4,0.0,0.1,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,2.4,0.2,0.06,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,2.4,0.0,0.08,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,2.4,0.0,0.06,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,2.4,0.0,0.05,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,2.0,0.2,0.1,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,2.0,0.2,0.08,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,2.0,0.2,0.06,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,2.0,0.2,0.05,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,2.4,0.2,0.05,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,2.4,0.2,0.08,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,2.0,0.1,0.08,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,3.0,0.1,0.05,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,3.0,0.2,0.1,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,3.0,0.2,0.08,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,3.0,0.2,0.06,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,3.0,0.2,0.05,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,3.0,0.1,0.1,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,3.0,0.1,0.08,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,3.0,0.1,0.06,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,3.0,0.05,0.1,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,2.4,0.2,0.1,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,3.0,0.05,0.08,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,3.0,0.05,0.06,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,3.0,0.05,0.05,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,3.0,0.0,0.1,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,3.0,0.0,0.08,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,3.0,0.0,0.06,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,3.0,0.0,0.05,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,2.0,0.1,0.1,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,2.0,0.1,0.06,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,1.2,0.0,0.06,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,1.2,0.1,0.08,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,1.6,0.0,0.08,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,1.6,0.0,0.06,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,1.2,0.2,0.1,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,1.2,0.2,0.08,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,1.2,0.2,0.06,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,1.2,0.2,0.05,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,1.2,0.1,0.1,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,1.2,0.1,0.06,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,1.6,0.05,0.05,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,1.2,0.1,0.05,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,1.2,0.05,0.1,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,1.2,0.05,0.08,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,1.2,0.05,0.06,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,1.2,0.05,0.05,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,1.2,0.0,0.1,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,1.2,0.0,0.08,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,1.6,0.0,0.1,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,1.6,0.05,0.06,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,2.0,0.1,0.05,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,2.0,0.0,0.05,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,2.0,0.05,0.1,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,2.0,0.05,0.08,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,2.0,0.05,0.06,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,2.0,0.05,0.05,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,2.0,0.0,0.1,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,2.0,0.0,0.08,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,2.0,0.0,0.06,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,1.6,0.2,0.1,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,1.6,0.05,0.08,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,1.6,0.2,0.08,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,1.6,0.2,0.06,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,1.6,0.1,0.1,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,1.6,0.1,0.08,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,1.6,0.1,0.06,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,1.6,0.1,0.05,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,1.6,0.05,0.1,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,1.6,0.2,0.05,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
score,45,0.05,1.2,0.0,0.05,0.35,0.06442039324551774,0.041279438261512036,0.0231409549840057,45,0.04490886906973476,0.38927923098368317
rank,40,0.35,1.0,0.0,0.08,0.2,0.06441982039549114,0.041279438261512036,0.023140382133979107,40,0.043683826079502844,0.388485783349407
rank,40,0.35,1.0,0.0,0.05,0.2,0.06441982039549114,0.041279438261512036,0.023140382133979107,40,0.043683826079502844,0.388485783349407
rank,40,0.35,1.0,0.0,0.1,0.2,0.06441982039549114,0.041279438261512036,0.023140382133979107,40,0.043683826079502844,0.388485783349407
rank,40,0.35,1.0,0.0,0.06,0.2,0.06441982039549114,0.041279438261512036,0.023140382133979107,40,0.043683826079502844,0.388485783349407
rank,45,0.05,2.4,0.1,0.05,0.2,0.06441639085080646,0.041279438261512036,0.02313695258929442,45,0.05,0.4213212918036423
score,40,0.1,1.6,0.2,0.08,0.5,0.06441167218560567,0.041279438261512036,0.023132233924093637,40,0.05579878910767669,0.46485573541049746
score,40,0.1,0.8,0.1,0.06,0.5,0.06441167218560567,0.041279438261512036,0.023132233924093637,40,0.05579878910767669,0.46485573541049746
score,40,0.1,1.6,0.1,0.08,0.5,0.06441167218560567,0.041279438261512036,0.023132233924093637,40,0.05579878910767669,0.46485573541049746
score,40,0.1,1.2,0.2,0.06,0.5,0.06441167218560567,0.041279438261512036,0.023132233924093637,40,0.05579878910767669,0.46485573541049746
score,40,0.1,1.2,0.0,0.1,0.5,0.06441167218560567,0.041279438261512036,0.023132233924093637,40,0.05579878910767669,0.46485573541049746
score,40,0.1,0.8,0.05,0.1,0.5,0.06441167218560567,0.041279438261512036,0.023132233924093637,40,0.05579878910767669,0.46485573541049746
score,40,0.1,0.8,0.05,0.08,0.5,0.06441167218560567,0.041279438261512036,0.023132233924093637,40,0.05579878910767669,0.46485573541049746
