set,mode,top_k,power,max_weight,equal_mix,mean,min,max,neg,vals
tree_family,rank,60,0.5,0.08,0.1,0.013057777790458004,0.00408943183408035,0.03031730372208369,0,"0.00422,0.00409,0.01520,0.00830,0.01602,0.01499,0.01040,0.01398,0.03032"
tree_family,rank,60,0.5,0.1,0.1,0.013057777790458004,0.00408943183408035,0.03031730372208369,0,"0.00422,0.00409,0.01520,0.00830,0.01602,0.01499,0.01040,0.01398,0.03032"
hybrid_plus_signal,presence,80,0.5,0.04,0.0,0.013049469507361088,0.00012596978350234989,0.0330538681559627,0,"0.00013,0.02143,0.01198,0.00774,0.00737,0.01384,0.00639,0.01551,0.03305"
hybrid_plus_signal,presence,80,0.5,0.05,0.0,0.013049469507361088,0.00012596978350234989,0.0330538681559627,0,"0.00013,0.02143,0.01198,0.00774,0.00737,0.01384,0.00639,0.01551,0.03305"
hybrid_plus_signal,presence,80,0.5,0.06,0.0,0.013049469507361088,0.00012596978350234989,0.0330538681559627,0,"0.00013,0.02143,0.01198,0.00774,0.00737,0.01384,0.00639,0.01551,0.03305"
hybrid_plus_signal,presence,80,0.5,0.08,0.0,0.013049469507361088,0.00012596978350234989,0.0330538681559627,0,"0.00013,0.02143,0.01198,0.00774,0.00737,0.01384,0.00639,0.01551,0.03305"
hybrid_plus_signal,presence,80,0.5,0.1,0.0,0.013049469507361088,0.00012596978350234989,0.0330538681559627,0,"0.00013,0.02143,0.01198,0.00774,0.00737,0.01384,0.00639,0.01551,0.03305"
tree_family,rank,100,0.8,0.04,0.2,0.013048708697380633,0.0065640383545003955,0.029067035967938762,0,"0.00656,0.01011,0.01406,0.00903,0.01406,0.01154,0.00807,0.01494,0.02907"
tree_family,rank,100,0.8,0.05,0.2,0.013048708697380633,0.0065640383545003955,0.029067035967938762,0,"0.00656,0.01011,0.01406,0.00903,0.01406,0.01154,0.00807,0.01494,0.02907"
tree_family,rank,100,0.8,0.06,0.2,0.013048708697380633,0.0065640383545003955,0.029067035967938762,0,"0.00656,0.01011,0.01406,0.00903,0.01406,0.01154,0.00807,0.01494,0.02907"
tree_family,rank,100,0.8,0.08,0.2,0.013048708697380633,0.0065640383545003955,0.029067035967938762,0,"0.00656,0.01011,0.01406,0.00903,0.01406,0.01154,0.00807,0.01494,0.02907"
tree_family,rank,100,0.8,0.1,0.2,0.013048708697380633,0.0065640383545003955,0.029067035967938762,0,"0.00656,0.01011,0.01406,0.00903,0.01406,0.01154,0.00807,0.01494,0.02907"
tree_family,presence,80,1.0,0.04,0.1,0.013047024495573342,-0.0006348910565320848,0.036148730918762056,1,"0.00366,-0.00063,0.01112,0.00823,0.01560,0.01908,0.00771,0.01652,0.03615"
tree_family,presence,80,1.0,0.05,0.1,0.013047024495573342,-0.0006348910565320848,0.036148730918762056,1,"0.00366,-0.00063,0.01112,0.00823,0.01560,0.01908,0.00771,0.01652,0.03615"
tree_family,presence,80,1.0,0.06,0.1,0.013047024495573342,-0.0006348910565320848,0.036148730918762056,1,"0.00366,-0.00063,0.01112,0.00823,0.01560,0.01908,0.00771,0.01652,0.03615"
tree_family,presence,80,1.0,0.08,0.1,0.013047024495573342,-0.0006348910565320848,0.036148730918762056,1,"0.00366,-0.00063,0.01112,0.00823,0.01560,0.01908,0.00771,0.01652,0.03615"
tree_family,presence,80,1.0,0.1,0.1,0.013047024495573342,-0.0006348910565320848,0.036148730918762056,1,"0.00366,-0.00063,0.01112,0.00823,0.01560,0.01908,0.00771,0.01652,0.03615"
core_diverse,weight,80,0.5,0.04,0.0,0.013045915462922721,0.004467813169302642,0.0296696177629044,0,"0.01645,0.01239,0.01134,0.01715,0.00805,0.00447,0.00755,0.01035,0.02967"
core_diverse,weight,80,0.5,0.05,0.0,0.013045915462922721,0.004467813169302642,0.0296696177629044,0,"0.01645,0.01239,0.01134,0.01715,0.00805,0.00447,0.00755,0.01035,0.02967"
core_diverse,weight,80,0.5,0.06,0.0,0.013045915462922721,0.004467813169302642,0.0296696177629044,0,"0.01645,0.01239,0.01134,0.01715,0.00805,0.00447,0.00755,0.01035,0.02967"
core_diverse,weight,80,0.5,0.08,0.0,0.013045915462922721,0.004467813169302642,0.0296696177629044,0,"0.01645,0.01239,0.01134,0.01715,0.00805,0.00447,0.00755,0.01035,0.02967"
core_diverse,weight,80,0.5,0.1,0.0,0.013045915462922721,0.004467813169302642,0.0296696177629044,0,"0.01645,0.01239,0.01134,0.01715,0.00805,0.00447,0.00755,0.01035,0.02967"
all,presence,80,0.8,0.04,0.1,0.013034683804833401,0.005129179022260663,0.03318861194427569,0,"0.00513,0.00571,0.00857,0.00883,0.01376,0.01989,0.00590,0.01633,0.03319"
all,presence,80,0.8,0.05,0.1,0.013034683804833401,0.005129179022260663,0.03318861194427569,0,"0.00513,0.00571,0.00857,0.00883,0.01376,0.01989,0.00590,0.01633,0.03319"
all,presence,80,0.8,0.06,0.1,0.013034683804833401,0.005129179022260663,0.03318861194427569,0,"0.00513,0.00571,0.00857,0.00883,0.01376,0.01989,0.00590,0.01633,0.03319"
all,presence,80,0.8,0.08,0.1,0.013034683804833401,0.005129179022260663,0.03318861194427569,0,"0.00513,0.00571,0.00857,0.00883,0.01376,0.01989,0.00590,0.01633,0.03319"
all,presence,80,0.8,0.1,0.1,0.013034683804833401,0.005129179022260663,0.03318861194427569,0,"0.00513,0.00571,0.00857,0.00883,0.01376,0.01989,0.00590,0.01633,0.03319"
core_diverse,presence,80,0.5,0.04,0.0,0.013034098241967345,0.006193279252387638,0.028292209082187214,0,"0.01332,0.01806,0.00852,0.00755,0.00628,0.01504,0.00619,0.01405,0.02829"
core_diverse,presence,80,0.5,0.05,0.0,0.013034098241967345,0.006193279252387638,0.028292209082187214,0,"0.01332,0.01806,0.00852,0.00755,0.00628,0.01504,0.00619,0.01405,0.02829"
core_diverse,presence,80,0.5,0.06,0.0,0.013034098241967345,0.006193279252387638,0.028292209082187214,0,"0.01332,0.01806,0.00852,0.00755,0.00628,0.01504,0.00619,0.01405,0.02829"
core_diverse,presence,80,0.5,0.08,0.0,0.013034098241967345,0.006193279252387638,0.028292209082187214,0,"0.01332,0.01806,0.00852,0.00755,0.00628,0.01504,0.00619,0.01405,0.02829"
core_diverse,presence,80,0.5,0.1,0.0,0.013034098241967345,0.006193279252387638,0.028292209082187214,0,"0.01332,0.01806,0.00852,0.00755,0.00628,0.01504,0.00619,0.01405,0.02829"
tree_family,presence,100,1.0,0.04,0.1,0.013024751064554984,0.002843325023426539,0.03477488600131544,0,"0.00284,0.00346,0.01201,0.00767,0.01402,0.01829,0.00731,0.01685,0.03477"
tree_family,presence,100,1.0,0.05,0.1,0.013024751064554984,0.002843325023426539,0.03477488600131544,0,"0.00284,0.00346,0.01201,0.00767,0.01402,0.01829,0.00731,0.01685,0.03477"
tree_family,presence,100,1.0,0.06,0.1,0.013024751064554984,0.002843325023426539,0.03477488600131544,0,"0.00284,0.00346,0.01201,0.00767,0.01402,0.01829,0.00731,0.01685,0.03477"
tree_family,presence,100,1.0,0.08,0.1,0.013024751064554984,0.002843325023426539,0.03477488600131544,0,"0.00284,0.00346,0.01201,0.00767,0.01402,0.01829,0.00731,0.01685,0.03477"
tree_family,presence,100,1.0,0.1,0.1,0.013024751064554984,0.002843325023426539,0.03477488600131544,0,"0.00284,0.00346,0.01201,0.00767,0.01402,0.01829,0.00731,0.01685,0.03477"
no_bad,presence,100,0.8,0.04,0.2,0.013004817476825139,0.002996322292222027,0.03261586086196007,0,"0.00300,0.01057,0.01333,0.00691,0.01130,0.01591,0.00659,0.01682,0.03262"
no_bad,presence,100,0.8,0.05,0.2,0.013004817476825139,0.002996322292222027,0.03261586086196007,0,"0.00300,0.01057,0.01333,0.00691,0.01130,0.01591,0.00659,0.01682,0.03262"
no_bad,presence,100,0.8,0.06,0.2,0.013004817476825139,0.002996322292222027,0.03261586086196007,0,"0.00300,0.01057,0.01333,0.00691,0.01130,0.01591,0.00659,0.01682,0.03262"
no_bad,presence,100,0.8,0.08,0.2,0.013004817476825139,0.002996322292222027,0.03261586086196007,0,"0.00300,0.01057,0.01333,0.00691,0.01130,0.01591,0.00659,0.01682,0.03262"
no_bad,presence,100,0.8,0.1,0.2,0.013004817476825139,0.002996322292222027,0.03261586086196007,0,"0.00300,0.01057,0.01333,0.00691,0.01130,0.01591,0.00659,0.01682,0.03262"
all,weight,80,0.5,0.04,0.2,0.012982705325660256,0.005552886643242699,0.03050220152695285,0,"0.01028,0.01241,0.00867,0.01653,0.00826,0.01277,0.00555,0.01187,0.03050"
all,weight,80,0.5,0.05,0.2,0.012982705325660256,0.005552886643242699,0.03050220152695285,0,"0.01028,0.01241,0.00867,0.01653,0.00826,0.01277,0.00555,0.01187,0.03050"
all,weight,80,0.5,0.06,0.2,0.012982705325660256,0.005552886643242699,0.03050220152695285,0,"0.01028,0.01241,0.00867,0.01653,0.00826,0.01277,0.00555,0.01187,0.03050"
all,weight,80,0.5,0.08,0.2,0.012982705325660256,0.005552886643242699,0.03050220152695285,0,"0.01028,0.01241,0.00867,0.01653,0.00826,0.01277,0.00555,0.01187,0.03050"
all,weight,80,0.5,0.1,0.2,0.012982705325660256,0.005552886643242699,0.03050220152695285,0,"0.01028,0.01241,0.00867,0.01653,0.00826,0.01277,0.00555,0.01187,0.03050"
hybrid_plus_signal,presence,100,0.5,0.04,0.1,0.012966855511539829,0.0014937102608083772,0.03093714870909664,0,"0.00149,0.02191,0.01190,0.00848,0.00679,0.01583,0.00583,0.01353,0.03094"
hybrid_plus_signal,presence,100,0.5,0.05,0.1,0.012966855511539829,0.0014937102608083772,0.03093714870909664,0,"0.00149,0.02191,0.01190,0.00848,0.00679,0.01583,0.00583,0.01353,0.03094"
hybrid_plus_signal,presence,100,0.5,0.06,0.1,0.012966855511539829,0.0014937102608083772,0.03093714870909664,0,"0.00149,0.02191,0.01190,0.00848,0.00679,0.01583,0.00583,0.01353,0.03094"
hybrid_plus_signal,presence,100,0.5,0.08,0.1,0.012966855511539829,0.0014937102608083772,0.03093714870909664,0,"0.00149,0.02191,0.01190,0.00848,0.00679,0.01583,0.00583,0.01353,0.03094"
hybrid_plus_signal,presence,100,0.5,0.1,0.1,0.012966855511539829,0.0014937102608083772,0.03093714870909664,0,"0.00149,0.02191,0.01190,0.00848,0.00679,0.01583,0.00583,0.01353,0.03094"
tree_family,presence,60,0.8,0.04,0.1,0.012892005619030089,-0.00686193633023743,0.036703779767789255,1,"0.00324,-0.00686,0.01299,0.00776,0.01458,0.01969,0.00949,0.01844,0.03670"
tree_family,presence,60,0.8,0.05,0.1,0.012892005619030089,-0.00686193633023743,0.036703779767789255,1,"0.00324,-0.00686,0.01299,0.00776,0.01458,0.01969,0.00949,0.01844,0.03670"
tree_family,presence,60,0.8,0.06,0.1,0.012892005619030089,-0.00686193633023743,0.036703779767789255,1,"0.00324,-0.00686,0.01299,0.00776,0.01458,0.01969,0.00949,0.01844,0.03670"
tree_family,presence,60,0.8,0.08,0.1,0.012892005619030089,-0.00686193633023743,0.036703779767789255,1,"0.00324,-0.00686,0.01299,0.00776,0.01458,0.01969,0.00949,0.01844,0.03670"
tree_family,presence,60,0.8,0.1,0.1,0.012892005619030089,-0.00686193633023743,0.036703779767789255,1,"0.00324,-0.00686,0.01299,0.00776,0.01458,0.01969,0.00949,0.01844,0.03670"
tree_family,presence,50,0.5,0.04,0.1,0.012888252398425663,-0.00739116179140812,0.03886994278508718,1,"0.00276,-0.00739,0.01301,0.00863,0.01364,0.02110,0.01074,0.01464,0.03887"
tree_family,presence,50,0.5,0.05,0.1,0.012888252398425663,-0.00739116179140812,0.03886994278508718,1,"0.00276,-0.00739,0.01301,0.00863,0.01364,0.02110,0.01074,0.01464,0.03887"
tree_family,presence,50,0.5,0.06,0.1,0.012888252398425663,-0.00739116179140812,0.03886994278508718,1,"0.00276,-0.00739,0.01301,0.00863,0.01364,0.02110,0.01074,0.01464,0.03887"
tree_family,presence,50,0.5,0.08,0.1,0.012888252398425663,-0.00739116179140812,0.03886994278508718,1,"0.00276,-0.00739,0.01301,0.00863,0.01364,0.02110,0.01074,0.01464,0.03887"
tree_family,presence,50,0.5,0.1,0.1,0.012888252398425663,-0.00739116179140812,0.03886994278508718,1,"0.00276,-0.00739,0.01301,0.00863,0.01364,0.02110,0.01074,0.01464,0.03887"
core_diverse,presence,100,0.8,0.04,0.1,0.012836711792943264,0.005688755290444183,0.028846686159773455,0,"0.01708,0.01530,0.00909,0.00699,0.00786,0.01127,0.00569,0.01340,0.02885"
core_diverse,presence,100,0.8,0.05,0.1,0.012836711792943264,0.005688755290444183,0.028846686159773455,0,"0.01708,0.01530,0.00909,0.00699,0.00786,0.01127,0.00569,0.01340,0.02885"
core_diverse,presence,100,0.8,0.06,0.1,0.012836711792943264,0.005688755290444183,0.028846686159773455,0,"0.01708,0.01530,0.00909,0.00699,0.00786,0.01127,0.00569,0.01340,0.02885"
core_diverse,presence,100,0.8,0.08,0.1,0.012836711792943264,0.005688755290444183,0.028846686159773455,0,"0.01708,0.01530,0.00909,0.00699,0.00786,0.01127,0.00569,0.01340,0.02885"
core_diverse,presence,100,0.8,0.1,0.1,0.012836711792943264,0.005688755290444183,0.028846686159773455,0,"0.01708,0.01530,0.00909,0.00699,0.00786,0.01127,0.00569,0.01340,0.02885"
all,presence,50,0.5,0.04,0.2,0.012806267576417042,-0.0017792839475311,0.039571611869678544,1,"0.00160,-0.00178,0.01228,0.00878,0.01481,0.01778,0.00827,0.01394,0.03957"
all,presence,50,0.5,0.05,0.2,0.012806267576417042,-0.0017792839475311,0.039571611869678544,1,"0.00160,-0.00178,0.01228,0.00878,0.01481,0.01778,0.00827,0.01394,0.03957"
all,presence,50,0.5,0.06,0.2,0.012806267576417042,-0.0017792839475311,0.039571611869678544,1,"0.00160,-0.00178,0.01228,0.00878,0.01481,0.01778,0.00827,0.01394,0.03957"
all,presence,50,0.5,0.08,0.2,0.012806267576417042,-0.0017792839475311,0.039571611869678544,1,"0.00160,-0.00178,0.01228,0.00878,0.01481,0.01778,0.00827,0.01394,0.03957"
all,presence,50,0.5,0.1,0.2,0.012806267576417042,-0.0017792839475311,0.039571611869678544,1,"0.00160,-0.00178,0.01228,0.00878,0.01481,0.01778,0.00827,0.01394,0.03957"
core_diverse,rank,100,0.8,0.04,0.0,0.012743296521682528,0.0026595142513227976,0.024710495992624454,0,"0.01287,0.01186,0.01868,0.00976,0.01390,0.00266,0.00690,0.01336,0.02471"
core_diverse,rank,100,0.8,0.05,0.0,0.012743296521682528,0.0026595142513227976,0.024710495992624454,0,"0.01287,0.01186,0.01868,0.00976,0.01390,0.00266,0.00690,0.01336,0.02471"
core_diverse,rank,100,0.8,0.06,0.0,0.012743296521682528,0.0026595142513227976,0.024710495992624454,0,"0.01287,0.01186,0.01868,0.00976,0.01390,0.00266,0.00690,0.01336,0.02471"
core_diverse,rank,100,0.8,0.08,0.0,0.012743296521682528,0.0026595142513227976,0.024710495992624454,0,"0.01287,0.01186,0.01868,0.00976,0.01390,0.00266,0.00690,0.01336,0.02471"
core_diverse,rank,100,0.8,0.1,0.0,0.012743296521682528,0.0026595142513227976,0.024710495992624454,0,"0.01287,0.01186,0.01868,0.00976,0.01390,0.00266,0.00690,0.01336,0.02471"
all,weight,100,0.8,0.04,0.2,0.012730332197110327,0.0054213598954362535,0.02933684964118312,0,"0.01146,0.00801,0.01296,0.01327,0.01077,0.01040,0.00542,0.01295,0.02934"
all,weight,100,0.8,0.05,0.2,0.012730332197110327,0.0054213598954362535,0.02933684964118312,0,"0.01146,0.00801,0.01296,0.01327,0.01077,0.01040,0.00542,0.01295,0.02934"
all,weight,100,0.8,0.06,0.2,0.012730332197110327,0.0054213598954362535,0.02933684964118312,0,"0.01146,0.00801,0.01296,0.01327,0.01077,0.01040,0.00542,0.01295,0.02934"
all,weight,100,0.8,0.08,0.2,0.012730332197110327,0.0054213598954362535,0.02933684964118312,0,"0.01146,0.00801,0.01296,0.01327,0.01077,0.01040,0.00542,0.01295,0.02934"
all,weight,100,0.8,0.1,0.2,0.012730332197110327,0.0054213598954362535,0.02933684964118312,0,"0.01146,0.00801,0.01296,0.01327,0.01077,0.01040,0.00542,0.01295,0.02934"
core_diverse,rank,100,1.0,0.04,0.2,0.012715764063617312,0.001989880749120959,0.02376239350526356,0,"0.01301,0.01193,0.01937,0.00947,0.01427,0.00199,0.00680,0.01384,0.02376"
core_diverse,rank,100,1.0,0.05,0.2,0.012715764063617312,0.001989880749120959,0.02376239350526356,0,"0.01301,0.01193,0.01937,0.00947,0.01427,0.00199,0.00680,0.01384,0.02376"
core_diverse,rank,100,1.0,0.06,0.2,0.012715764063617312,0.001989880749120959,0.02376239350526356,0,"0.01301,0.01193,0.01937,0.00947,0.01427,0.00199,0.00680,0.01384,0.02376"
core_diverse,rank,100,1.0,0.08,0.2,0.012715764063617312,0.001989880749120959,0.02376239350526356,0,"0.01301,0.01193,0.01937,0.00947,0.01427,0.00199,0.00680,0.01384,0.02376"
core_diverse,rank,100,1.0,0.1,0.2,0.012715764063617312,0.001989880749120959,0.02376239350526356,0,"0.01301,0.01193,0.01937,0.00947,0.01427,0.00199,0.00680,0.01384,0.02376"
core_diverse,presence,80,0.5,0.04,0.1,0.01270834922470302,0.005654005166265859,0.027547613963037315,0,"0.01320,0.01800,0.00813,0.00764,0.00565,0.01463,0.00606,0.01351,0.02755"
core_diverse,presence,80,0.5,0.05,0.1,0.01270834922470302,0.005654005166265859,0.027547613963037315,0,"0.01320,0.01800,0.00813,0.00764,0.00565,0.01463,0.00606,0.01351,0.02755"
core_diverse,presence,80,0.5,0.06,0.1,0.01270834922470302,0.005654005166265859,0.027547613963037315,0,"0.01320,0.01800,0.00813,0.00764,0.00565,0.01463,0.00606,0.01351,0.02755"
core_diverse,presence,80,0.5,0.08,0.1,0.01270834922470302,0.005654005166265859,0.027547613963037315,0,"0.01320,0.01800,0.00813,0.00764,0.00565,0.01463,0.00606,0.01351,0.02755"
core_diverse,presence,80,0.5,0.1,0.1,0.01270834922470302,0.005654005166265859,0.027547613963037315,0,"0.01320,0.01800,0.00813,0.00764,0.00565,0.01463,0.00606,0.01351,0.02755"
all,presence,60,0.5,0.04,0.0,0.012694048100283437,0.0012360869015731173,0.03765051423676963,0,"0.00399,0.00124,0.01052,0.00861,0.01098,0.01858,0.00673,0.01596,0.03765"
all,presence,60,0.5,0.05,0.0,0.012694048100283437,0.0012360869015731173,0.03765051423676963,0,"0.00399,0.00124,0.01052,0.00861,0.01098,0.01858,0.00673,0.01596,0.03765"
all,presence,60,0.5,0.06,0.0,0.012694048100283437,0.0012360869015731173,0.03765051423676963,0,"0.00399,0.00124,0.01052,0.00861,0.01098,0.01858,0.00673,0.01596,0.03765"
all,presence,60,0.5,0.08,0.0,0.012694048100283437,0.0012360869015731173,0.03765051423676963,0,"0.00399,0.00124,0.01052,0.00861,0.01098,0.01858,0.00673,0.01596,0.03765"
all,presence,60,0.5,0.1,0.0,0.012694048100283437,0.0012360869015731173,0.03765051423676963,0,"0.00399,0.00124,0.01052,0.00861,0.01098,0.01858,0.00673,0.01596,0.03765"
tree_family,presence,50,0.5,0.04,0.2,0.012631594442661804,-0.0072795445693462045,0.038504063478626394,1,"0.00254,-0.00728,0.01250,0.00876,0.01295,0.02106,0.01067,0.01398,0.03850"
tree_family,presence,50,0.5,0.05,0.2,0.012631594442661804,-0.0072795445693462045,0.038504063478626394,1,"0.00254,-0.00728,0.01250,0.00876,0.01295,0.02106,0.01067,0.01398,0.03850"
tree_family,presence,50,0.5,0.06,0.2,0.012631594442661804,-0.0072795445693462045,0.038504063478626394,1,"0.00254,-0.00728,0.01250,0.00876,0.01295,0.02106,0.01067,0.01398,0.03850"
tree_family,presence,50,0.5,0.08,0.2,0.012631594442661804,-0.0072795445693462045,0.038504063478626394,1,"0.00254,-0.00728,0.01250,0.00876,0.01295,0.02106,0.01067,0.01398,0.03850"
tree_family,presence,50,0.5,0.1,0.2,0.012631594442661804,-0.0072795445693462045,0.038504063478626394,1,"0.00254,-0.00728,0.01250,0.00876,0.01295,0.02106,0.01067,0.01398,0.03850"
all,rank,80,0.5,0.04,0.0,0.012624343601227613,0.0076787952932301645,0.029595035457681287,0,"0.00909,0.00783,0.01090,0.01209,0.01312,0.00933,0.00768,0.01399,0.02960"
all,rank,80,0.5,0.05,0.0,0.012624343601227613,0.0076787952932301645,0.029595035457681287,0,"0.00909,0.00783,0.01090,0.01209,0.01312,0.00933,0.00768,0.01399,0.02960"
all,rank,80,0.5,0.06,0.0,0.012624343601227613,0.0076787952932301645,0.029595035457681287,0,"0.00909,0.00783,0.01090,0.01209,0.01312,0.00933,0.00768,0.01399,0.02960"
all,rank,80,0.5,0.08,0.0,0.012624343601227613,0.0076787952932301645,0.029595035457681287,0,"0.00909,0.00783,0.01090,0.01209,0.01312,0.00933,0.00768,0.01399,0.02960"
all,rank,80,0.5,0.1,0.0,0.012624343601227613,0.0076787952932301645,0.029595035457681287,0,"0.00909,0.00783,0.01090,0.01209,0.01312,0.00933,0.00768,0.01399,0.02960"
tree_family,rank,60,0.5,0.04,0.2,0.012620449395843386,0.003669303254808215,0.029452508982609663,0,"0.00367,0.00407,0.01449,0.00852,0.01518,0.01525,0.01001,0.01295,0.02945"
tree_family,rank,60,0.5,0.05,0.2,0.012620449395843386,0.003669303254808215,0.029452508982609663,0,"0.00367,0.00407,0.01449,0.00852,0.01518,0.01525,0.01001,0.01295,0.02945"
tree_family,rank,60,0.5,0.06,0.2,0.012620449395843386,0.003669303254808215,0.029452508982609663,0,"0.00367,0.00407,0.01449,0.00852,0.01518,0.01525,0.01001,0.01295,0.02945"
tree_family,rank,60,0.5,0.08,0.2,0.012620449395843386,0.003669303254808215,0.029452508982609663,0,"0.00367,0.00407,0.01449,0.00852,0.01518,0.01525,0.01001,0.01295,0.02945"
tree_family,rank,60,0.5,0.1,0.2,0.012620449395843386,0.003669303254808215,0.029452508982609663,0,"0.00367,0.00407,0.01449,0.00852,0.01518,0.01525,0.01001,0.01295,0.02945"
core_diverse,weight,80,0.5,0.04,0.1,0.012612922928090681,0.004026390227501661,0.0293924670366449,0,"0.01627,0.01225,0.01070,0.01706,0.00736,0.00403,0.00705,0.00940,0.02939"
core_diverse,weight,80,0.5,0.05,0.1,0.012612922928090681,0.004026390227501661,0.0293924670366449,0,"0.01627,0.01225,0.01070,0.01706,0.00736,0.00403,0.00705,0.00940,0.02939"
core_diverse,weight,80,0.5,0.06,0.1,0.012612922928090681,0.004026390227501661,0.0293924670366449,0,"0.01627,0.01225,0.01070,0.01706,0.00736,0.00403,0.00705,0.00940,0.02939"
core_diverse,weight,80,0.5,0.08,0.1,0.012612922928090681,0.004026390227501661,0.0293924670366449,0,"0.01627,0.01225,0.01070,0.01706,0.00736,0.00403,0.00705,0.00940,0.02939"
core_diverse,weight,80,0.5,0.1,0.1,0.012612922928090681,0.004026390227501661,0.0293924670366449,0,"0.01627,0.01225,0.01070,0.01706,0.00736,0.00403,0.00705,0.00940,0.02939"
all,presence,100,0.8,0.04,0.0,0.012601142205844037,0.005346249438419666,0.03301649417255638,0,"0.00535,0.00772,0.01024,0.00817,0.01095,0.01845,0.00570,0.01382,0.03302"
all,presence,100,0.8,0.05,0.0,0.012601142205844037,0.005346249438419666,0.03301649417255638,0,"0.00535,0.00772,0.01024,0.00817,0.01095,0.01845,0.00570,0.01382,0.03302"
all,presence,100,0.8,0.06,0.0,0.012601142205844037,0.005346249438419666,0.03301649417255638,0,"0.00535,0.00772,0.01024,0.00817,0.01095,0.01845,0.00570,0.01382,0.03302"
all,presence,100,0.8,0.08,0.0,0.012601142205844037,0.005346249438419666,0.03301649417255638,0,"0.00535,0.00772,0.01024,0.00817,0.01095,0.01845,0.00570,0.01382,0.03302"
all,presence,100,0.8,0.1,0.0,0.012601142205844037,0.005346249438419666,0.03301649417255638,0,"0.00535,0.00772,0.01024,0.00817,0.01095,0.01845,0.00570,0.01382,0.03302"
tree_family,presence,80,0.8,0.04,0.0,0.012528695281080252,-0.00016756605315059944,0.035501222807081984,1,"0.00306,-0.00017,0.01023,0.00857,0.01412,0.01895,0.00731,0.01518,0.03550"
tree_family,presence,80,0.8,0.05,0.0,0.012528695281080252,-0.00016756605315059944,0.035501222807081984,1,"0.00306,-0.00017,0.01023,0.00857,0.01412,0.01895,0.00731,0.01518,0.03550"
tree_family,presence,80,0.8,0.06,0.0,0.012528695281080252,-0.00016756605315059944,0.035501222807081984,1,"0.00306,-0.00017,0.01023,0.00857,0.01412,0.01895,0.00731,0.01518,0.03550"
tree_family,presence,80,0.8,0.08,0.0,0.012528695281080252,-0.00016756605315059944,0.035501222807081984,1,"0.00306,-0.00017,0.01023,0.00857,0.01412,0.01895,0.00731,0.01518,0.03550"
tree_family,presence,80,0.8,0.1,0.0,0.012528695281080252,-0.00016756605315059944,0.035501222807081984,1,"0.00306,-0.00017,0.01023,0.00857,0.01412,0.01895,0.00731,0.01518,0.03550"
all,rank,100,0.8,0.04,0.2,0.012528002764013961,0.005796904277714707,0.02752692773709245,0,"0.01076,0.00904,0.01385,0.00974,0.01342,0.00765,0.00580,0.01497,0.02753"
all,rank,100,0.8,0.05,0.2,0.012528002764013961,0.005796904277714707,0.02752692773709245,0,"0.01076,0.00904,0.01385,0.00974,0.01342,0.00765,0.00580,0.01497,0.02753"
all,rank,100,0.8,0.06,0.2,0.012528002764013961,0.005796904277714707,0.02752692773709245,0,"0.01076,0.00904,0.01385,0.00974,0.01342,0.00765,0.00580,0.01497,0.02753"
all,rank,100,0.8,0.08,0.2,0.012528002764013961,0.005796904277714707,0.02752692773709245,0,"0.01076,0.00904,0.01385,0.00974,0.01342,0.00765,0.00580,0.01497,0.02753"
all,rank,100,0.8,0.1,0.2,0.012528002764013961,0.005796904277714707,0.02752692773709245,0,"0.01076,0.00904,0.01385,0.00974,0.01342,0.00765,0.00580,0.01497,0.02753"
hybrid_plus_signal,presence,80,0.5,0.04,0.1,0.012491208935978576,-0.00012588291420513598,0.03173722119100586,1,"-0.00013,0.02134,0.01160,0.00770,0.00673,0.01362,0.00616,0.01367,0.03174"
hybrid_plus_signal,presence,80,0.5,0.05,0.1,0.012491208935978576,-0.00012588291420513598,0.03173722119100586,1,"-0.00013,0.02134,0.01160,0.00770,0.00673,0.01362,0.00616,0.01367,0.03174"
hybrid_plus_signal,presence,80,0.5,0.06,0.1,0.012491208935978576,-0.00012588291420513598,0.03173722119100586,1,"-0.00013,0.02134,0.01160,0.00770,0.00673,0.01362,0.00616,0.01367,0.03174"
hybrid_plus_signal,presence,80,0.5,0.08,0.1,0.012491208935978576,-0.00012588291420513598,0.03173722119100586,1,"-0.00013,0.02134,0.01160,0.00770,0.00673,0.01362,0.00616,0.01367,0.03174"
hybrid_plus_signal,presence,80,0.5,0.1,0.1,0.012491208935978576,-0.00012588291420513598,0.03173722119100586,1,"-0.00013,0.02134,0.01160,0.00770,0.00673,0.01362,0.00616,0.01367,0.03174"
all,presence,80,0.8,0.04,0.2,0.012466783675279359,0.004897263194457116,0.03166595461553787,0,"0.00490,0.00596,0.00725,0.00912,0.01285,0.01968,0.00543,0.01536,0.03167"
all,presence,80,0.8,0.05,0.2,0.012466783675279359,0.004897263194457116,0.03166595461553787,0,"0.00490,0.00596,0.00725,0.00912,0.01285,0.01968,0.00543,0.01536,0.03167"
all,presence,80,0.8,0.06,0.2,0.012466783675279359,0.004897263194457116,0.03166595461553787,0,"0.00490,0.00596,0.00725,0.00912,0.01285,0.01968,0.00543,0.01536,0.03167"
all,presence,80,0.8,0.08,0.2,0.012466783675279359,0.004897263194457116,0.03166595461553787,0,"0.00490,0.00596,0.00725,0.00912,0.01285,0.01968,0.00543,0.01536,0.03167"
