ogamma,opower,omax,rgamma,rpower,rmax,mean,min,max,neg,vals,reasons
1.0,2.0,0.06,1.5,1.5,0.08,0.0361284211472961,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.04150,0.04515,0.03148,0.03716,0.03078,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.0,2.0,0.06,1.5,1.5,0.1,0.0361284211472961,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.04150,0.04515,0.03148,0.03716,0.03078,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.0,2.0,0.08,1.5,1.5,0.08,0.0361284211472961,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.04150,0.04515,0.03148,0.03716,0.03078,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.0,2.0,0.08,1.5,1.5,0.1,0.0361284211472961,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.04150,0.04515,0.03148,0.03716,0.03078,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.0,2.0,0.1,1.5,1.5,0.08,0.0361284211472961,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.04150,0.04515,0.03148,0.03716,0.03078,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.0,2.0,0.1,1.5,1.5,0.1,0.0361284211472961,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.04150,0.04515,0.03148,0.03716,0.03078,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.0,3.0,0.05,3.0,2.0,0.08,0.03612475443096937,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.03470,0.04515,0.03148,0.03749,0.03721,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.0,3.0,0.05,3.0,2.0,0.1,0.03612475443096937,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.03470,0.04515,0.03148,0.03749,0.03721,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.5,2.0,0.06,2.0,3.0,0.05,0.03612469670918846,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.04296,0.04515,0.03148,0.04098,0.02546,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.5,1.5,0.08,1.0,1.5,0.05,0.036120370953433706,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.04388,0.04515,0.03148,0.03992,0.02556,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.5,1.5,0.1,1.0,1.5,0.05,0.036120370953433706,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.04388,0.04515,0.03148,0.03992,0.02556,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.5,3.0,0.05,2.0,2.0,0.08,0.03611637475719828,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.03454,0.04515,0.03148,0.04115,0.03363,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.5,3.0,0.05,2.0,2.0,0.1,0.03611637475719828,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.03454,0.04515,0.03148,0.04115,0.03363,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.0,3.0,0.06,1.0,3.0,0.06,0.03611233553902509,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.04341,0.04515,0.03148,0.03765,0.02823,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
3.0,2.0,0.05,3.0,2.0,0.06,0.036110236710325455,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.03299,0.04515,0.03148,0.04539,0.03089,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.5,1.5,0.08,2.0,3.0,0.05,0.036108564791032936,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.04388,0.04515,0.03148,0.03992,0.02546,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.5,1.5,0.1,2.0,3.0,0.05,0.036108564791032936,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.04388,0.04515,0.03148,0.03992,0.02546,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.5,2.0,0.06,1.0,2.0,0.05,0.03610825602991877,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.04296,0.04515,0.03148,0.04098,0.02531,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.5,1.5,0.06,3.0,1.5,0.05,0.03610759635790802,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.04256,0.04515,0.03148,0.03992,0.02676,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.5,1.5,0.05,3.0,1.5,0.08,0.03610756826718195,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.03345,0.04515,0.03148,0.03974,0.03605,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.5,1.5,0.05,3.0,1.5,0.1,0.03610756826718195,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.03345,0.04515,0.03148,0.03974,0.03605,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
2.0,3.0,0.06,1.0,1.5,0.04,0.036106879965319326,0.02063065471838217,0.0456943248663014,0,"0.02519,0.02528,0.04354,0.04515,0.03148,0.04507,0.02063,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
3.0,3.0,0.05,1.5,3.0,0.06,0.036106688187320005,0.02519179761525367,0.0463393747661735,0,"0.02519,0.02528,0.03386,0.04515,0.03148,0.04634,0.02904,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
2.0,3.0,0.05,1.5,2.0,0.08,0.03610660761537559,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.03438,0.04515,0.03148,0.04358,0.03128,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
2.0,3.0,0.05,1.5,2.0,0.1,0.03610660761537559,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.03438,0.04515,0.03148,0.04358,0.03128,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
2.0,3.0,0.05,3.0,1.5,0.06,0.03610613981960357,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.03438,0.04515,0.03148,0.04358,0.03128,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
2.0,3.0,0.06,1.0,2.0,0.04,0.03610249901955018,0.02059122620645984,0.0456943248663014,0,"0.02519,0.02528,0.04354,0.04515,0.03148,0.04507,0.02059,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.0,3.0,0.06,1.0,1.5,0.06,0.03609848911317348,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.04341,0.04515,0.03148,0.03765,0.02811,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.0,3.0,0.06,1.0,1.5,0.08,0.03609848911317348,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.04341,0.04515,0.03148,0.03765,0.02811,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.0,3.0,0.06,1.0,1.5,0.1,0.03609848911317348,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.04341,0.04515,0.03148,0.03765,0.02811,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
3.0,2.0,0.05,1.5,1.5,0.08,0.03609843093528283,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.03299,0.04515,0.03148,0.04539,0.03078,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
3.0,2.0,0.05,1.5,1.5,0.1,0.03609843093528283,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.03299,0.04515,0.03148,0.04539,0.03078,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.5,2.0,0.06,1.5,3.0,0.05,0.03609696716306987,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.04296,0.04515,0.03148,0.04098,0.02521,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.0,3.0,0.05,3.0,3.0,0.08,0.03609522051110162,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.03470,0.04515,0.03148,0.03749,0.03694,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
2.0,3.0,0.06,1.0,3.0,0.04,0.03609389274764263,0.020513769759291887,0.0456943248663014,0,"0.02519,0.02528,0.04354,0.04515,0.03148,0.04507,0.02051,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
2.0,2.0,0.05,2.0,1.5,0.08,0.036093611708021736,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.03352,0.04515,0.03148,0.04270,0.03290,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
2.0,2.0,0.05,2.0,1.5,0.1,0.036093611708021736,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.03352,0.04515,0.03148,0.04270,0.03290,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.0,2.0,0.06,2.0,1.5,0.06,0.03609247658885918,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.04150,0.04515,0.03148,0.03716,0.03046,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.0,2.0,0.08,2.0,1.5,0.06,0.03609247658885918,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.04150,0.04515,0.03148,0.03716,0.03046,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.0,2.0,0.1,2.0,1.5,0.06,0.03609247658885918,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.04150,0.04515,0.03148,0.03716,0.03046,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.5,1.5,0.08,1.0,2.0,0.05,0.03609212411176324,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.04388,0.04515,0.03148,0.03992,0.02531,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.5,1.5,0.1,1.0,2.0,0.05,0.03609212411176324,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.04388,0.04515,0.03148,0.03992,0.02531,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.5,1.5,0.06,2.0,1.5,0.05,0.03608321755283878,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.04256,0.04515,0.03148,0.03992,0.02655,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
2.0,3.0,0.06,1.5,1.5,0.04,0.036083034983279916,0.02041604988002748,0.0456943248663014,0,"0.02519,0.02528,0.04354,0.04515,0.03148,0.04507,0.02042,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.5,1.5,0.08,1.5,3.0,0.05,0.036080835244914344,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.04388,0.04515,0.03148,0.03992,0.02521,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.5,1.5,0.1,1.5,3.0,0.05,0.036080835244914344,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.04388,0.04515,0.03148,0.03992,0.02521,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
2.0,1.5,0.05,2.0,3.0,0.08,0.03607915025436484,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.03306,0.04515,0.03148,0.04176,0.03417,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
2.0,1.5,0.05,2.0,3.0,0.1,0.03607915025436484,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.03306,0.04515,0.03148,0.04176,0.03417,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
2.0,3.0,0.06,1.5,2.0,0.04,0.03607635589436731,0.020355938079814055,0.0456943248663014,0,"0.02519,0.02528,0.04354,0.04515,0.03148,0.04507,0.02036,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.0,1.5,0.06,2.0,1.5,0.08,0.03607573193138441,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.03961,0.04515,0.03148,0.03645,0.03290,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.0,1.5,0.06,2.0,1.5,0.1,0.03607573193138441,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.03961,0.04515,0.03148,0.03645,0.03290,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.0,1.5,0.08,2.0,1.5,0.08,0.03607573193138441,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.03961,0.04515,0.03148,0.03645,0.03290,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.0,1.5,0.08,2.0,1.5,0.1,0.03607573193138441,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.03961,0.04515,0.03148,0.03645,0.03290,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.0,1.5,0.1,2.0,1.5,0.08,0.03607573193138441,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.03961,0.04515,0.03148,0.03645,0.03290,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.0,1.5,0.1,2.0,1.5,0.1,0.03607573193138441,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.03961,0.04515,0.03148,0.03645,0.03290,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.5,1.5,0.06,3.0,2.0,0.05,0.036075372598261594,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.04256,0.04515,0.03148,0.03992,0.02647,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
2.0,3.0,0.06,1.5,3.0,0.04,0.03607035025456846,0.02030188732162435,0.0456943248663014,0,"0.02519,0.02528,0.04354,0.04515,0.03148,0.04507,0.02030,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
2.0,3.0,0.06,2.0,2.0,0.04,0.03606713414281794,0.02027294231586972,0.0456943248663014,0,"0.02519,0.02528,0.04354,0.04515,0.03148,0.04507,0.02027,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
2.0,3.0,0.06,2.0,1.5,0.04,0.036065068269222844,0.02025434945351383,0.0456943248663014,0,"0.02519,0.02528,0.04354,0.04515,0.03148,0.04507,0.02025,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
2.0,3.0,0.05,3.0,2.0,0.06,0.036063119774909044,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.03438,0.04515,0.03148,0.04358,0.03089,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
3.0,2.0,0.05,2.0,1.5,0.06,0.03606248637684591,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.03299,0.04515,0.03148,0.04539,0.03046,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.0,2.0,0.06,2.0,2.0,0.06,0.036056293644064125,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.04150,0.04515,0.03148,0.03716,0.03013,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.0,2.0,0.08,2.0,2.0,0.06,0.036056293644064125,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.04150,0.04515,0.03148,0.03716,0.03013,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.0,2.0,0.1,2.0,2.0,0.06,0.036056293644064125,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.04150,0.04515,0.03148,0.03716,0.03013,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.5,2.0,0.06,1.0,3.0,0.05,0.036055898977994105,0.024838388578261976,0.0456943248663014,0,"0.02519,0.02528,0.04296,0.04515,0.03148,0.04098,0.02484,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
2.0,3.0,0.05,1.5,1.5,0.08,0.03605131399986642,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.03438,0.04515,0.03148,0.04358,0.03078,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
2.0,3.0,0.05,1.5,1.5,0.1,0.03605131399986642,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.03438,0.04515,0.03148,0.04358,0.03078,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
2.0,3.0,0.06,2.0,3.0,0.04,0.03605099816061782,0.020127718476068646,0.0456943248663014,0,"0.02519,0.02528,0.04354,0.04515,0.03148,0.04507,0.02013,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.0,2.0,0.06,3.0,3.0,0.06,0.03604894086484797,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.04150,0.04515,0.03148,0.03716,0.03007,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.0,2.0,0.08,3.0,3.0,0.06,0.03604894086484797,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.04150,0.04515,0.03148,0.03716,0.03007,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.0,2.0,0.1,3.0,3.0,0.06,0.03604894086484797,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.04150,0.04515,0.03148,0.03716,0.03007,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.5,1.5,0.06,2.0,2.0,0.05,0.03604153268938274,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.04256,0.04515,0.03148,0.03992,0.02617,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
2.0,3.0,0.06,3.0,3.0,0.04,0.036041200725414294,0.020039541559236873,0.0456943248663014,0,"0.02519,0.02528,0.04354,0.04515,0.03148,0.04507,0.02004,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
3.0,3.0,0.05,1.0,3.0,0.08,0.03604080847972597,0.02519179761525367,0.0463393747661735,0,"0.02519,0.02528,0.03386,0.04515,0.03148,0.04634,0.02845,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
3.0,3.0,0.05,1.0,3.0,0.1,0.03604080847972597,0.02519179761525367,0.0463393747661735,0,"0.02519,0.02528,0.03386,0.04515,0.03148,0.04634,0.02845,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.5,1.5,0.08,1.0,3.0,0.05,0.03603976705983858,0.024838388578261976,0.0456943248663014,0,"0.02519,0.02528,0.04388,0.04515,0.03148,0.03992,0.02484,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.5,1.5,0.1,1.0,3.0,0.05,0.03603976705983858,0.024838388578261976,0.0456943248663014,0,"0.02519,0.02528,0.04388,0.04515,0.03148,0.03992,0.02484,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.0,1.5,0.05,3.0,3.0,0.1,0.03603853272003489,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.03391,0.04515,0.03148,0.03645,0.03827,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
2.0,3.0,0.06,3.0,2.0,0.04,0.0360381325122267,0.02001192764054855,0.0456943248663014,0,"0.02519,0.02528,0.04354,0.04515,0.03148,0.04507,0.02001,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.5,3.0,0.05,2.0,1.5,0.08,0.03603552858800842,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.03454,0.04515,0.03148,0.04115,0.03290,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.5,3.0,0.05,2.0,1.5,0.1,0.03603552858800842,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.03454,0.04515,0.03148,0.04115,0.03290,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.5,1.5,0.06,1.5,1.5,0.05,0.03603483341101394,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.04256,0.04515,0.03148,0.03992,0.02611,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
3.0,3.0,0.05,1.0,2.0,0.06,0.03603338545311985,0.02519179761525367,0.0463393747661735,0,"0.02519,0.02528,0.03386,0.04515,0.03148,0.04634,0.02838,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
3.0,3.0,0.05,1.0,2.0,0.08,0.03603338545311985,0.02519179761525367,0.0463393747661735,0,"0.02519,0.02528,0.03386,0.04515,0.03148,0.04634,0.02838,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
3.0,3.0,0.05,1.0,2.0,0.1,0.03603338545311985,0.02519179761525367,0.0463393747661735,0,"0.02519,0.02528,0.03386,0.04515,0.03148,0.04634,0.02838,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
2.0,3.0,0.06,3.0,1.5,0.04,0.03603242703322492,0.01996057832953252,0.0456943248663014,0,"0.02519,0.02528,0.04354,0.04515,0.03148,0.04507,0.01996,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
3.0,1.5,0.05,1.5,3.0,0.08,0.03603005980630347,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.03275,0.04515,0.03148,0.04424,0.03156,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
3.0,1.5,0.05,1.5,3.0,0.1,0.03603005980630347,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.03275,0.04515,0.03148,0.04424,0.03156,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.5,2.0,0.05,2.0,3.0,0.08,0.03602994362682885,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.03384,0.04515,0.03148,0.04054,0.03417,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.5,2.0,0.05,2.0,3.0,0.1,0.03602994362682885,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.03384,0.04515,0.03148,0.04054,0.03417,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
3.0,2.0,0.05,2.0,2.0,0.06,0.036026303432050856,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.03299,0.04515,0.03148,0.04539,0.03013,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.0,2.0,0.05,3.0,2.0,0.08,0.03602625294102371,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.03420,0.04515,0.03148,0.03710,0.03721,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.0,2.0,0.05,3.0,2.0,0.1,0.03602625294102371,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.03420,0.04515,0.03148,0.03710,0.03721,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
3.0,1.5,0.06,1.0,1.5,0.04,0.0360257561127563,0.02063065471838217,0.046053811131360436,0,"0.02519,0.02528,0.04183,0.04515,0.03148,0.04605,0.02063,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.0,2.0,0.06,1.5,1.5,0.06,0.03602500897716951,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.04150,0.04515,0.03148,0.03716,0.02985,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.0,2.0,0.08,1.5,1.5,0.06,0.03602500897716951,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.04150,0.04515,0.03148,0.03716,0.02985,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.0,2.0,0.1,1.5,1.5,0.06,0.03602500897716951,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.04150,0.04515,0.03148,0.03716,0.02985,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
3.0,1.5,0.06,1.0,2.0,0.04,0.03602137516698715,0.02059122620645984,0.046053811131360436,0,"0.02519,0.02528,0.04183,0.04515,0.03148,0.04605,0.02059,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
2.0,1.5,0.05,2.0,2.0,0.08,0.03601960882111355,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.03306,0.04515,0.03148,0.04176,0.03363,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
2.0,1.5,0.05,2.0,2.0,0.1,0.03601960882111355,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.03306,0.04515,0.03148,0.04176,0.03363,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
3.0,2.0,0.05,3.0,3.0,0.06,0.036018950652834704,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.03299,0.04515,0.03148,0.04539,0.03007,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
3.0,3.0,0.05,1.0,3.0,0.06,0.03601704186877375,0.02519179761525367,0.0463393747661735,0,"0.02519,0.02528,0.03386,0.04515,0.03148,0.04634,0.02823,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
2.0,3.0,0.05,2.0,1.5,0.06,0.0360153694414295,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.03438,0.04515,0.03148,0.04358,0.03046,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.5,1.5,0.06,3.0,3.0,0.05,0.036013043922147166,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.04256,0.04515,0.03148,0.03992,0.02591,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
3.0,1.5,0.06,1.0,3.0,0.04,0.0360127688950796,0.020513769759291887,0.046053811131360436,0,"0.02519,0.02528,0.04183,0.04515,0.03148,0.04605,0.02051,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
3.0,3.0,0.05,1.0,1.5,0.06,0.03600319544292214,0.02519179761525367,0.0463393747661735,0,"0.02519,0.02528,0.03386,0.04515,0.03148,0.04634,0.02811,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
3.0,3.0,0.05,1.0,1.5,0.08,0.03600319544292214,0.02519179761525367,0.0463393747661735,0,"0.02519,0.02528,0.03386,0.04515,0.03148,0.04634,0.02811,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
3.0,3.0,0.05,1.0,1.5,0.1,0.03600319544292214,0.02519179761525367,0.0463393747661735,0,"0.02519,0.02528,0.03386,0.04515,0.03148,0.04634,0.02811,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
3.0,1.5,0.06,1.5,1.5,0.04,0.036001911130716886,0.02041604988002748,0.046053811131360436,0,"0.02519,0.02528,0.04183,0.04515,0.03148,0.04605,0.02042,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.0,2.0,0.06,1.5,2.0,0.06,0.03599962909084015,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.04150,0.04515,0.03148,0.03716,0.02962,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
1.0,2.0,0.08,1.5,2.0,0.06,0.03599962909084015,0.02519179761525367,0.0456943248663014,0,"0.02519,0.02528,0.04150,0.04515,0.03148,0.03716,0.02962,0.04293,0.04569","base,base,overnight,base,base,overnight,ret1low,base,base"
