top_k,alpha_xgb,rank_power,equal_mix,max_weight,mean,min,max,std,neg,utility,avg_max_weight,avg_n
100,0.65,1.6,0.15,0.08,0.013666751683229821,0.003855631069873723,0.032046804306842314,0.009677045024574515,0,0.013946432175997798,0.031133322309366874,81.0
100,0.65,1.6,0.15,0.1,0.013666751683229821,0.003855631069873723,0.032046804306842314,0.009677045024574515,0,0.013946432175997798,0.031133322309366874,81.0
70,0.35,0.8,0.4,0.04,0.012714686857112292,0.005096668218449282,0.03080687812166194,0.00934831859365161,0,0.013945274961613886,0.024208944335143083,66.6
70,0.35,0.8,0.4,0.06,0.012714686857112292,0.005096668218449282,0.03080687812166194,0.00934831859365161,0,0.013945274961613886,0.024208944335143083,66.6
70,0.35,0.8,0.4,0.08,0.012714686857112292,0.005096668218449282,0.03080687812166194,0.00934831859365161,0,0.013945274961613886,0.024208944335143083,66.6
70,0.35,0.8,0.4,0.1,0.012714686857112292,0.005096668218449282,0.03080687812166194,0.00934831859365161,0,0.013945274961613886,0.024208944335143083,66.6
35,0.35,0.0,0.25,0.04,0.015931356651442595,0.0009979755721949077,0.031118496481694014,0.010739226835192925,0,0.0139451328431808,0.03398577747986721,35.0
70,0.35,0.0,0.0,0.04,0.012112057820725861,0.00574746585281392,0.0292060010072885,0.00876198783223796,0,0.013944786959636118,0.024444907788783853,66.6
70,0.35,0.0,0.0,0.06,0.012112057820725861,0.00574746585281392,0.0292060010072885,0.00876198783223796,0,0.013944786959636118,0.024444907788783853,66.6
70,0.35,0.0,0.0,0.08,0.012112057820725861,0.00574746585281392,0.0292060010072885,0.00876198783223796,0,0.013944786959636118,0.024444907788783853,66.6
70,0.35,0.0,0.0,0.1,0.012112057820725861,0.00574746585281392,0.0292060010072885,0.00876198783223796,0,0.013944786959636118,0.024444907788783853,66.6
60,1.0,1.6,0.0,0.04,0.01484289442766848,0.0028464389304140893,0.03563032908430119,0.011576931046574994,0,0.013941168917314593,0.03712748602325297,48.0
40,0.35,0.5,0.15,0.06,0.015702137185222016,0.001486672001120952,0.033317759312318285,0.011212486620415065,0,0.013939685930902916,0.03696913374812699,40.0
40,0.35,0.5,0.15,0.08,0.015702137185222016,0.001486672001120952,0.033317759312318285,0.011212486620415065,0,0.013939685930902916,0.03696913374812699,40.0
40,0.35,0.5,0.15,0.1,0.015702137185222016,0.001486672001120952,0.033317759312318285,0.011212486620415065,0,0.013939685930902916,0.03696913374812699,40.0
80,0.0,1.6,0.4,0.06,0.014773829652977629,0.0025905251210288083,0.034131754512480905,0.010597136224068483,0,0.013937913181680674,0.027761996325414817,66.0
80,0.0,1.6,0.4,0.08,0.014773829652977629,0.0025905251210288083,0.034131754512480905,0.010597136224068483,0,0.013937913181680674,0.027761996325414817,66.0
80,0.0,1.6,0.4,0.1,0.014773829652977629,0.0025905251210288083,0.034131754512480905,0.010597136224068483,0,0.013937913181680674,0.027761996325414817,66.0
35,0.35,0.0,0.25,0.06,0.0159186167167578,0.0009979755721949077,0.031054796808270044,0.010721225485106563,0,0.013936893246017594,0.034638665552393776,35.0
35,0.35,0.0,0.25,0.08,0.0159186167167578,0.0009979755721949077,0.031054796808270044,0.010721225485106563,0,0.013936893246017594,0.034638665552393776,35.0
35,0.35,0.0,0.25,0.1,0.0159186167167578,0.0009979755721949077,0.031054796808270044,0.010721225485106563,0,0.013936893246017594,0.034638665552393776,35.0
45,0.0,1.2,0.25,0.06,0.016372479202047947,0.0006183124923180086,0.03382964025069163,0.01148388759521786,0,0.013934326047866086,0.03688684487897188,44.0
45,0.0,1.2,0.25,0.08,0.016372479202047947,0.0006183124923180086,0.03382964025069163,0.01148388759521786,0,0.013934326047866086,0.03688684487897188,44.0
45,0.0,1.2,0.25,0.1,0.016372479202047947,0.0006183124923180086,0.03382964025069163,0.01148388759521786,0,0.013934326047866086,0.03688684487897188,44.0
70,1.0,0.8,0.1,0.04,0.014425803722202275,0.003002805528470053,0.03300149514246564,0.01039424199487262,0,0.013929207093413156,0.032885477013833694,51.0
70,0.65,1.2,0.0,0.04,0.014081192137136609,0.0033386756082778093,0.03242702805160638,0.009958011013252246,0,0.013928762309618013,0.03282819460441753,66.6
40,0.65,0.5,0.0,0.04,0.015471685950913939,0.0019063463571029858,0.03482990598142141,0.011517224447755119,0,0.01392682228894725,0.03668407906382547,40.0
40,1.0,1.2,0.1,0.06,0.0141354248940336,0.00348284786940644,0.032621702764636745,0.010590964804581191,0,0.013925677201472812,0.046263724795989905,40.0
40,1.0,1.2,0.1,0.08,0.0141354248940336,0.00348284786940644,0.032621702764636745,0.010590964804581191,0,0.013925677201472812,0.046263724795989905,40.0
40,1.0,1.2,0.1,0.1,0.0141354248940336,0.00348284786940644,0.032621702764636745,0.010590964804581191,0,0.013925677201472812,0.046263724795989905,40.0
60,0.75,1.6,0.15,0.06,0.014457059621613816,0.002767719307354942,0.03221056949929356,0.009877049269567175,0,0.01392520081937048,0.03717479306442815,60.0
60,0.75,1.6,0.15,0.08,0.014457059621613816,0.002767719307354942,0.03221056949929356,0.009877049269567175,0,0.01392520081937048,0.03717479306442815,60.0
60,0.75,1.6,0.15,0.1,0.014457059621613816,0.002767719307354942,0.03221056949929356,0.009877049269567175,0,0.01392520081937048,0.03717479306442815,60.0
80,0.5,0.8,0.1,0.06,0.013277239149416878,0.0042302465776359564,0.031102085764001114,0.009266093235919032,0,0.01392188844478229,0.02825077270755729,72.6
80,0.5,0.8,0.1,0.08,0.013277239149416878,0.0042302465776359564,0.031102085764001114,0.009266093235919032,0,0.01392188844478229,0.02825077270755729,72.6
80,0.5,0.8,0.1,0.1,0.013277239149416878,0.0042302465776359564,0.031102085764001114,0.009266093235919032,0,0.01392188844478229,0.02825077270755729,72.6
80,0.5,0.8,0.1,0.04,0.013270204817684792,0.0042302465776359564,0.03106691410534068,0.009252562348653211,0,0.013918236834866659,0.027803519772138553,72.6
80,0.65,1.2,0.1,0.04,0.013679083278564855,0.003779272917495975,0.03201218309521969,0.009640284262940236,0,0.013914503255076979,0.030413858231342898,72.6
70,0.35,0.5,0.0,0.06,0.013288520287295907,0.004109253413916908,0.03032935581621027,0.009008452533600764,0,0.013912884543637552,0.0280940074810193,66.6
70,0.35,0.5,0.0,0.08,0.013288520287295907,0.004109253413916908,0.03032935581621027,0.009008452533600764,0,0.013912884543637552,0.0280940074810193,66.6
70,0.35,0.5,0.0,0.1,0.013288520287295907,0.004109253413916908,0.03032935581621027,0.009008452533600764,0,0.013912884543637552,0.0280940074810193,66.6
40,0.5,0.5,0.1,0.04,0.015623755358764754,0.0016271767150897072,0.03423482287777935,0.01141774328057471,0,0.01390834323918387,0.036006497580255016,40.0
60,0.35,1.6,0.4,0.04,0.014302566403132117,0.0028210933399598834,0.031314670324986554,0.009479432105877787,0,0.013907473714634588,0.02987102728565525,60.0
60,0.35,1.6,0.4,0.06,0.014302566403132117,0.0028210933399598834,0.031314670324986554,0.009479432105877787,0,0.013907473714634588,0.02987102728565525,60.0
60,0.35,1.6,0.4,0.08,0.014302566403132117,0.0028210933399598834,0.031314670324986554,0.009479432105877787,0,0.013907473714634588,0.02987102728565525,60.0
60,0.35,1.6,0.4,0.1,0.014302566403132117,0.0028210933399598834,0.031314670324986554,0.009479432105877787,0,0.013907473714634588,0.02987102728565525,60.0
70,0.35,0.5,0.0,0.04,0.013278074505901783,0.004109253413916908,0.030277126909239643,0.00898869533481457,0,0.013907378061939975,0.027563781351262306,66.6
80,1.0,0.8,0.25,0.04,0.014379263248984675,0.003021458831195631,0.03279175770860862,0.010347993123132608,0,0.013907286150038464,0.031409477831765106,53.0
60,0.65,1.6,0.25,0.04,0.014378703442884519,0.002802126474774992,0.03194981882186482,0.009735028503666343,0,0.013906434849310428,0.033812949759210675,60.0
40,1.0,1.2,0.1,0.04,0.01423296849790911,0.00348284786940644,0.03397966243667225,0.011075824421290452,0,0.013902005901171006,0.03993832404004781,40.0
60,0.65,1.6,0.25,0.06,0.014367273571582123,0.002802126474774992,0.03189266946535284,0.009714403294087886,0,0.013900161280402647,0.034371685084935155,60.0
60,0.65,1.6,0.25,0.08,0.014367273571582123,0.002802126474774992,0.03189266946535284,0.009714403294087886,0,0.013900161280402647,0.034371685084935155,60.0
60,0.65,1.6,0.25,0.1,0.014367273571582123,0.002802126474774992,0.03189266946535284,0.009714403294087886,0,0.013900161280402647,0.034371685084935155,60.0
70,0.35,0.5,0.1,0.06,0.01306915150229418,0.004421022049717355,0.03037008605000742,0.009060820616810109,0,0.013898661782893803,0.026792543240853877,66.6
70,0.35,0.5,0.1,0.08,0.01306915150229418,0.004421022049717355,0.03037008605000742,0.009060820616810109,0,0.013898661782893803,0.026792543240853877,66.6
70,0.35,0.5,0.1,0.1,0.01306915150229418,0.004421022049717355,0.03037008605000742,0.009060820616810109,0,0.013898661782893803,0.026792543240853877,66.6
70,0.35,0.5,0.1,0.04,0.013068906042958009,0.004421022049717355,0.030368858753326566,0.009060351932413764,0,0.013898533494656716,0.02678200639073925,66.6
45,0.65,1.6,0.1,0.06,0.015371745723800298,0.0018091952026558222,0.03285475558516904,0.010959937342205737,0,0.013898198030107937,0.046098791825492744,45.0
45,0.65,1.6,0.1,0.08,0.015371745723800298,0.0018091952026558222,0.03285475558516904,0.010959937342205737,0,0.013898198030107937,0.046098791825492744,45.0
45,0.65,1.6,0.1,0.1,0.015371745723800298,0.0018091952026558222,0.03285475558516904,0.010959937342205737,0,0.013898198030107937,0.046098791825492744,45.0
80,0.65,1.2,0.1,0.06,0.013643202523815776,0.003779272917495975,0.0318327793214743,0.009572074982359628,0,0.01389567482047305,0.031441179157956814,72.6
80,0.65,1.2,0.1,0.08,0.013643202523815776,0.003779272917495975,0.0318327793214743,0.009572074982359628,0,0.01389567482047305,0.031441179157956814,72.6
80,0.65,1.2,0.1,0.1,0.013643202523815776,0.003779272917495975,0.0318327793214743,0.009572074982359628,0,0.01389567482047305,0.031441179157956814,72.6
45,0.25,1.6,0.25,0.06,0.015849186861171104,0.001090135012123787,0.03198361371638078,0.010866608247613083,0,0.013895629307754485,0.04085787118443743,45.0
45,0.25,1.6,0.25,0.08,0.015849186861171104,0.001090135012123787,0.03198361371638078,0.010866608247613083,0,0.013895629307754485,0.04085787118443743,45.0
45,0.25,1.6,0.25,0.1,0.015849186861171104,0.001090135012123787,0.03198361371638078,0.010866608247613083,0,0.013895629307754485,0.04085787118443743,45.0
70,1.0,0.8,0.1,0.06,0.01433926102804967,0.003002805528470053,0.032447534736704586,0.010186889276283776,0,0.013894502578907762,0.036715971945617,51.0
70,1.0,0.8,0.1,0.08,0.01433926102804967,0.003002805528470053,0.032447534736704586,0.010186889276283776,0,0.013894502578907762,0.036715971945617,51.0
70,1.0,0.8,0.1,0.1,0.01433926102804967,0.003002805528470053,0.032447534736704586,0.010186889276283776,0,0.013894502578907762,0.036715971945617,51.0
80,0.25,0.0,0.1,0.04,0.012146647796122838,0.005653493703086043,0.029185668282911817,0.00883924363860796,0,0.013894282478631078,0.022111840640449153,72.6
80,0.25,0.0,0.1,0.06,0.012146647796122838,0.005653493703086043,0.029185668282911817,0.00883924363860796,0,0.013894282478631078,0.022111840640449153,72.6
80,0.25,0.0,0.1,0.08,0.012146647796122838,0.005653493703086043,0.029185668282911817,0.00883924363860796,0,0.013894282478631078,0.022111840640449153,72.6
80,0.25,0.0,0.1,0.1,0.012146647796122838,0.005653493703086043,0.029185668282911817,0.00883924363860796,0,0.013894282478631078,0.022111840640449153,72.6
70,0.35,0.5,0.15,0.04,0.012959467109793312,0.004576906367617574,0.030390451166906002,0.009094287081318812,0,0.013889729796795912,0.026141811120771175,66.6
70,0.35,0.5,0.15,0.06,0.012959467109793312,0.004576906367617574,0.030390451166906002,0.009094287081318812,0,0.013889729796795912,0.026141811120771175,66.6
70,0.35,0.5,0.15,0.08,0.012959467109793312,0.004576906367617574,0.030390451166906002,0.009094287081318812,0,0.013889729796795912,0.026141811120771175,66.6
70,0.35,0.5,0.15,0.1,0.012959467109793312,0.004576906367617574,0.030390451166906002,0.009094287081318812,0,0.013889729796795912,0.026141811120771175,66.6
80,0.75,1.6,0.25,0.04,0.013463064341262945,0.004067070595295961,0.032113444740665895,0.00969907284615495,0,0.013885245546431382,0.03041807558661837,72.6
40,0.75,0.8,0.25,0.06,0.01540494289692391,0.0019593042956312853,0.034892960197042966,0.011571812461247102,0,0.013883502788554035,0.03943774580473848,40.0
40,0.75,0.8,0.25,0.08,0.01540494289692391,0.0019593042956312853,0.034892960197042966,0.011571812461247102,0,0.013883502788554035,0.03943774580473848,40.0
40,0.75,0.8,0.25,0.1,0.01540494289692391,0.0019593042956312853,0.034892960197042966,0.011571812461247102,0,0.013883502788554035,0.03943774580473848,40.0
40,1.0,1.6,0.25,0.04,0.014209717894347223,0.003423131896760301,0.03351254637795334,0.010901556898370081,0,0.013880520997486913,0.04000000000000001,40.0
45,0.25,0.8,0.0,0.06,0.01592668665771155,0.0009265419434748429,0.03184524521525926,0.010785697161639848,0,0.013878841727733977,0.03860777316327052,45.0
45,0.25,0.8,0.0,0.08,0.01592668665771155,0.0009265419434748429,0.03184524521525926,0.010785697161639848,0,0.013878841727733977,0.03860777316327052,45.0
45,0.25,0.8,0.0,0.1,0.01592668665771155,0.0009265419434748429,0.03184524521525926,0.010785697161639848,0,0.013878841727733977,0.03860777316327052,45.0
80,0.75,1.6,0.25,0.06,0.013447809026044663,0.004067070595295961,0.032037168164574484,0.009669741987753467,0,0.013877322945813468,0.030976810912342844,72.6
80,0.75,1.6,0.25,0.08,0.013447809026044663,0.004067070595295961,0.032037168164574484,0.009669741987753467,0,0.013877322945813468,0.030976810912342844,72.6
80,0.75,1.6,0.25,0.1,0.013447809026044663,0.004067070595295961,0.032037168164574484,0.009669741987753467,0,0.013877322945813468,0.030976810912342844,72.6
80,0.65,1.6,0.4,0.04,0.013027145437141893,0.004631476915716623,0.031661467203118576,0.009572018448324806,0,0.013876174666062325,0.027254574387270435,72.6
80,0.65,1.6,0.4,0.06,0.013027145437141893,0.004631476915716623,0.031661467203118576,0.009572018448324806,0,0.013876174666062325,0.027254574387270435,72.6
80,0.65,1.6,0.4,0.08,0.013027145437141893,0.004631476915716623,0.031661467203118576,0.009572018448324806,0,0.013876174666062325,0.027254574387270435,72.6
80,0.65,1.6,0.4,0.1,0.013027145437141893,0.004631476915716623,0.031661467203118576,0.009572018448324806,0,0.013876174666062325,0.027254574387270435,72.6
70,1.0,0.5,0.25,0.04,0.014096000598387799,0.003344249255008643,0.03233066819283176,0.010260763107276043,0,0.013871784300074838,0.030706079968825035,51.0
80,1.0,0.8,0.25,0.06,0.014318016610634648,0.003021458831195631,0.0325047387211156,0.01024790747331659,0,0.013871060924142442,0.03360155694158452,53.0
80,1.0,0.8,0.25,0.08,0.014318016610634648,0.003021458831195631,0.0325047387211156,0.01024790747331659,0,0.013871060924142442,0.03360155694158452,53.0
80,1.0,0.8,0.25,0.1,0.014318016610634648,0.003021458831195631,0.0325047387211156,0.01024790747331659,0,0.013871060924142442,0.03360155694158452,53.0
100,0.35,0.5,0.1,0.06,0.012590324654773482,0.005062171561714075,0.03037008605000742,0.00905113616972184,0,0.013871060705542873,0.02453506847703361,81.0
100,0.35,0.5,0.1,0.08,0.012590324654773482,0.005062171561714075,0.03037008605000742,0.00905113616972184,0,0.013871060705542873,0.02453506847703361,81.0
100,0.35,0.5,0.1,0.1,0.012590324654773482,0.005062171561714075,0.03037008605000742,0.00905113616972184,0,0.013871060705542873,0.02453506847703361,81.0
100,0.35,0.5,0.1,0.04,0.01259007919543731,0.005062171561714075,0.030368858753326566,0.009050653997750072,0,0.013870935789199644,0.024524531626918984,81.0
80,0.5,0.8,0.15,0.06,0.013148005999475151,0.004349385477089008,0.03108178423012227,0.00928989762006451,0,0.013870101428421327,0.027459504029800585,72.6
80,0.5,0.8,0.15,0.08,0.013148005999475151,0.004349385477089008,0.03108178423012227,0.00928989762006451,0,0.013870101428421327,0.027459504029800585,72.6
80,0.5,0.8,0.15,0.1,0.013148005999475151,0.004349385477089008,0.03108178423012227,0.00928989762006451,0,0.013870101428421327,0.027459504029800585,72.6
45,0.0,0.8,0.15,0.04,0.01661242395631542,0.00032710433861125876,0.03508528835463308,0.011887358901832644,0,0.01386955726788514,0.03342933143575102,44.0
70,0.35,0.5,0.25,0.04,0.012740098324791579,0.004888675003418035,0.03043118140070311,0.009175519243470244,0,0.013868291016316642,0.024840346880605747,66.6
70,0.35,0.5,0.25,0.06,0.012740098324791579,0.004888675003418035,0.03043118140070311,0.009175519243470244,0,0.013868291016316642,0.024840346880605747,66.6
70,0.35,0.5,0.25,0.08,0.012740098324791579,0.004888675003418035,0.03043118140070311,0.009175519243470244,0,0.013868291016316642,0.024840346880605747,66.6
70,0.35,0.5,0.25,0.1,0.012740098324791579,0.004888675003418035,0.03043118140070311,0.009175519243470244,0,0.013868291016316642,0.024840346880605747,66.6
80,0.5,0.8,0.15,0.04,0.013144323482123983,0.004349385477089008,0.031063371643366422,0.009282788866283863,0,0.013868196099515322,0.02729635773894214,72.6
80,0.35,0.5,0.25,0.04,0.012627726950457894,0.005041067937777581,0.03043118140070311,0.009166255864476404,0,0.0138649105407831,0.02372186982882588,72.6
80,0.35,0.5,0.25,0.06,0.012627726950457894,0.005041067937777581,0.03043118140070311,0.009166255864476404,0,0.0138649105407831,0.02372186982882588,72.6
80,0.35,0.5,0.25,0.08,0.012627726950457894,0.005041067937777581,0.03043118140070311,0.009166255864476404,0,0.0138649105407831,0.02372186982882588,72.6
80,0.35,0.5,0.25,0.1,0.012627726950457894,0.005041067937777581,0.03043118140070311,0.009166255864476404,0,0.0138649105407831,0.02372186982882588,72.6
35,0.5,0.0,0.0,0.04,0.01573950251189129,0.001129695146126878,0.03130378391535746,0.010662737867692543,0,0.013864604647256968,0.0349795192230883,35.0
80,0.65,1.2,0.15,0.04,0.01351766502637924,0.003923465909179018,0.03189201845648368,0.009603407806753438,0,0.013863239211116193,0.029761677394857355,72.6
70,0.65,1.2,0.1,0.04,0.01370098104648403,0.003727502024642164,0.03201218309521969,0.00978852766255137,0,0.013863100548095704,0.03186657330838901,66.6
100,0.0,0.5,0.25,0.06,0.014613868739886859,0.0027102658364096116,0.034159092971817115,0.010604420126209728,0,0.013859949793821155,0.023501541638130702,70.0
100,0.0,0.5,0.25,0.08,0.014613868739886859,0.0027102658364096116,0.034159092971817115,0.010604420126209728,0,0.013859949793821155,0.023501541638130702,70.0
100,0.0,0.5,0.25,0.1,0.014613868739886859,0.0027102658364096116,0.034159092971817115,0.010604420126209728,0,0.013859949793821155,0.023501541638130702,70.0
80,1.0,0.8,0.15,0.04,0.014407550310914424,0.0029292890095306487,0.03296132329440887,0.010400967018614761,0,0.01385781086293219,0.032053818465744045,53.0
100,0.0,0.5,0.25,0.04,0.014608206938469565,0.0027102658364096116,0.03413078396473064,0.010593985656051632,0,0.013856896609943384,0.022942945646646746,70.0
70,0.65,1.2,0.15,0.04,0.013546334584236944,0.003921915232824348,0.03189201845648368,0.009740589365766817,0,0.013856527905772284,0.03119320988825805,66.6
35,0.35,0.0,0.4,0.06,0.01595157092996395,0.000893895757082,0.03156391395752378,0.010887185783471018,0,0.013855501514053598,0.03342521815620074,35.0
35,0.35,0.0,0.4,0.08,0.01595157092996395,0.000893895757082,0.03156391395752378,0.010887185783471018,0,0.013855501514053598,0.03342521815620074,35.0
35,0.35,0.0,0.4,0.1,0.01595157092996395,0.000893895757082,0.03156391395752378,0.010887185783471018,0,0.013855501514053598,0.03342521815620074,35.0
35,0.35,0.0,0.4,0.04,0.015950133465532073,0.000893895757082,0.03155672663536439,0.010885124628291061,0,0.013854579338416708,0.03336005055532234,35.0
80,0.5,1.2,0.4,0.04,0.012863696079614285,0.004796723526568947,0.031294007159977405,0.009471752899969378,0,0.013853464323220203,0.0251363043752117,72.6
80,0.5,1.2,0.4,0.06,0.012863696079614285,0.004796723526568947,0.031294007159977405,0.009471752899969378,0,0.013853464323220203,0.0251363043752117,72.6
80,0.5,1.2,0.4,0.08,0.012863696079614285,0.004796723526568947,0.031294007159977405,0.009471752899969378,0,0.013853464323220203,0.0251363043752117,72.6
80,0.5,1.2,0.4,0.1,0.012863696079614285,0.004796723526568947,0.031294007159977405,0.009471752899969378,0,0.013853464323220203,0.0251363043752117,72.6
80,0.65,1.2,0.15,0.06,0.013493638075296337,0.003923465909179018,0.03177188370106916,0.00955744690271602,0,0.013850702486042643,0.030472665677400125,72.6
80,0.65,1.2,0.15,0.08,0.013493638075296337,0.003923465909179018,0.03177188370106916,0.00955744690271602,0,0.013850702486042643,0.030472665677400125,72.6
80,0.65,1.2,0.15,0.1,0.013493638075296337,0.003923465909179018,0.03177188370106916,0.00955744690271602,0,0.013850702486042643,0.030472665677400125,72.6
80,0.35,0.8,0.4,0.04,0.012619549083887752,0.00509500594604342,0.03080687812166194,0.009361118256482528,0,0.013845773681997513,0.023008046992999683,72.6
80,0.35,0.8,0.4,0.06,0.012619549083887752,0.00509500594604342,0.03080687812166194,0.009361118256482528,0,0.013845773681997513,0.023008046992999683,72.6
80,0.35,0.8,0.4,0.08,0.012619549083887752,0.00509500594604342,0.03080687812166194,0.009361118256482528,0,0.013845773681997513,0.023008046992999683,72.6
80,0.35,0.8,0.4,0.1,0.012619549083887752,0.00509500594604342,0.03080687812166194,0.009361118256482528,0,0.013845773681997513,0.023008046992999683,72.6
70,0.65,1.2,0.1,0.06,0.01366510029173495,0.003727502024642164,0.0318327793214743,0.009721439400368435,0,0.013843991858892356,0.03289389423500293,66.6
70,0.65,1.2,0.1,0.08,0.01366510029173495,0.003727502024642164,0.0318327793214743,0.009721439400368435,0,0.013843991858892356,0.03289389423500293,66.6
70,0.65,1.2,0.1,0.1,0.01366510029173495,0.003727502024642164,0.0318327793214743,0.009721439400368435,0,0.013843991858892356,0.03289389423500293,66.6
70,0.65,1.2,0.15,0.06,0.01352230763315404,0.003921915232824348,0.03177188370106916,0.009695349847841551,0,0.013843810834170696,0.03190419817080083,66.6
70,0.65,1.2,0.15,0.08,0.01352230763315404,0.003921915232824348,0.03177188370106916,0.009695349847841551,0,0.013843810834170696,0.03190419817080083,66.6
70,0.65,1.2,0.15,0.1,0.01352230763315404,0.003921915232824348,0.03177188370106916,0.009695349847841551,0,0.013843810834170696,0.03190419817080083,66.6
60,0.75,1.6,0.25,0.04,0.014295172569575326,0.0028647657986760507,0.032113444740665895,0.00983087016448289,0,0.01384279108752784,0.03420333698602585,60.0
70,0.65,1.2,0.0,0.06,0.013950685608896767,0.0033386756082778093,0.031954570562284595,0.009794814825802073,0,0.013839054828240717,0.03487328636340713,66.6
70,0.65,1.2,0.0,0.08,0.013950685608896767,0.0033386756082778093,0.031954570562284595,0.009794814825802073,0,0.013839054828240717,0.03487328636340713,66.6
70,0.65,1.2,0.0,0.1,0.013950685608896767,0.0033386756082778093,0.031954570562284595,0.009794814825802073,0,0.013839054828240717,0.03487328636340713,66.6
60,0.0,0.5,0.0,0.04,0.016138431439407373,0.0005792676306122686,0.03454358968622337,0.01082027302954488,0,0.013838850523449743,0.027757135251384048,54.0
70,0.65,1.2,0.25,0.06,0.01323672231599222,0.004310741649188713,0.03165009246025885,0.00966465316277716,0,0.01383807817973003,0.029924806042396612,66.6
70,0.65,1.2,0.25,0.08,0.01323672231599222,0.004310741649188713,0.03165009246025885,0.00966465316277716,0,0.01383807817973003,0.029924806042396612,66.6
70,0.65,1.2,0.25,0.1,0.01323672231599222,0.004310741649188713,0.03165009246025885,0.00966465316277716,0,0.01383807817973003,0.029924806042396612,66.6
70,0.65,1.2,0.25,0.04,0.013235001585841474,0.004310741649188713,0.031641488809505125,0.0096613748358119,0,0.013837177031320596,0.029846483047996135,66.6
70,1.0,0.5,0.25,0.06,0.014055438914190352,0.003344249255008643,0.03224233470874041,0.010244171242461653,0,0.013835370582080989,0.03182327195179294,51.0
70,1.0,0.5,0.25,0.08,0.014055438914190352,0.003344249255008643,0.03224233470874041,0.010244171242461653,0,0.013835370582080989,0.03182327195179294,51.0
70,1.0,0.5,0.25,0.1,0.014055438914190352,0.003344249255008643,0.03224233470874041,0.010244171242461653,0,0.013835370582080989,0.03182327195179294,51.0
60,0.75,1.6,0.25,0.06,0.014279917254357044,0.0028647657986760507,0.032037168164574484,0.009803228670813468,0,0.01383444614572691,0.034762072311750325,60.0
60,0.75,1.6,0.25,0.08,0.014279917254357044,0.0028647657986760507,0.032037168164574484,0.009803228670813468,0,0.01383444614572691,0.034762072311750325,60.0
60,0.75,1.6,0.25,0.1,0.014279917254357044,0.0028647657986760507,0.032037168164574484,0.009803228670813468,0,0.01383444614572691,0.034762072311750325,60.0
100,0.75,1.6,0.1,0.04,0.013895467612701249,0.0034893273002945015,0.03275720629858819,0.010014877611460034,0,0.013834277320042393,0.030379947608472645,81.0
40,1.0,1.6,0.25,0.06,0.014128404885090522,0.0033574001436891855,0.03254600834365569,0.010587869087476286,0,0.013831617713803878,0.04625163032186742,40.0
40,1.0,1.6,0.25,0.08,0.014128404885090522,0.0033574001436891855,0.03254600834365569,0.010587869087476286,0,0.013831617713803878,0.04625163032186742,40.0
40,1.0,1.6,0.25,0.1,0.014128404885090522,0.0033574001436891855,0.03254600834365569,0.010587869087476286,0,0.013831617713803878,0.04625163032186742,40.0
45,0.65,1.2,0.0,0.04,0.015567437250021304,0.0016374220266645347,0.034757244787292876,0.011529940743147957,0,0.013831147482899488,0.039101333878818055,45.0
80,0.25,0.5,0.4,0.04,0.012370774929626885,0.005406466628787389,0.03037667779202148,0.009296805505669576,0,0.013831100193360665,0.02144827511059183,72.6
80,0.25,0.5,0.4,0.06,0.012370774929626885,0.005406466628787389,0.03037667779202148,0.009296805505669576,0,0.013831100193360665,0.02144827511059183,72.6
80,0.25,0.5,0.4,0.08,0.012370774929626885,0.005406466628787389,0.03037667779202148,0.009296805505669576,0,0.013831100193360665,0.02144827511059183,72.6
80,0.25,0.5,0.4,0.1,0.012370774929626885,0.005406466628787389,0.03037667779202148,0.009296805505669576,0,0.013831100193360665,0.02144827511059183,72.6
70,0.35,0.5,0.4,0.04,0.012411045147288982,0.005356327957118715,0.03049227675139883,0.009332127331404204,0,0.013827442884421032,0.022888150520357614,66.6
70,0.35,0.5,0.4,0.06,0.012411045147288982,0.005356327957118715,0.03049227675139883,0.009332127331404204,0,0.013827442884421032,0.022888150520357614,66.6
70,0.35,0.5,0.4,0.08,0.012411045147288982,0.005356327957118715,0.03049227675139883,0.009332127331404204,0,0.013827442884421032,0.022888150520357614,66.6
70,0.35,0.5,0.4,0.1,0.012411045147288982,0.005356327957118715,0.03049227675139883,0.009332127331404204,0,0.013827442884421032,0.022888150520357614,66.6
40,0.65,0.5,0.0,0.06,0.015297833772012248,0.0019063463571029858,0.03400651415245631,0.011242151308357646,0,0.013821738394894928,0.040294786972420026,40.0
40,0.65,0.5,0.0,0.08,0.015297833772012248,0.0019063463571029858,0.03400651415245631,0.011242151308357646,0,0.013821738394894928,0.040294786972420026,40.0
40,0.65,0.5,0.0,0.1,0.015297833772012248,0.0019063463571029858,0.03400651415245631,0.011242151308357646,0,0.013821738394894928,0.040294786972420026,40.0
35,0.5,0.0,0.1,0.04,0.015755924023803762,0.0010644832811772184,0.031415714006306245,0.010717777908168517,0,0.013821617843585687,0.03479585301506518,35.0
40,0.5,0.5,0.1,0.06,0.015488305105802638,0.0016271767150897072,0.033673812039410334,0.0112361818609431,0,0.013818283341129658,0.038236507651598986,40.0
40,0.5,0.5,0.1,0.08,0.015488305105802638,0.0016271767150897072,0.033673812039410334,0.0112361818609431,0,0.013818283341129658,0.038236507651598986,40.0
40,0.5,0.5,0.1,0.1,0.015488305105802638,0.0016271767150897072,0.033673812039410334,0.0112361818609431,0,0.013818283341129658,0.038236507651598986,40.0
