strategy,mean,median,min,max,neg
blend_close_over_ma20_low_t40_lam0.12_p1.3,0.020968094479164246,0.018149108473644343,0.006969225960596702,0.0388913245302982,0
blend_drawdown_20d_low_t30_lam0.12_p0.8,0.02096734940925319,0.018250471611637634,0.006575286749025716,0.038699863082140296,0
blend_ret_5d_low_t100_lam0.1_p1.6,0.020961194879253162,0.01875789337335665,0.005252569060694587,0.04210634399416299,0
blend_close_over_ma60_low_t70_lam0.12_p1.0,0.020960592494007693,0.018764640891628992,0.004440822596045044,0.04115450342657462,0
blend_close_over_ma60_low_t30_lam0.15_p0.8,0.02095919291153292,0.019852396218399793,0.004685895736478207,0.04201632167165731,0
blend_close_over_ma60_low_t30_lam0.15_p1.0,0.020950999786982307,0.01977896452259731,0.004674478960307364,0.042045396863021695,0
blend_ret_60d_low_t70_lam0.15_p1.3,0.020950081549388648,0.017342867401780565,0.0026823821406097084,0.042805474020745304,0
blend_close_over_ma60_low_t30_lam0.15_p1.3,0.02093878957863554,0.019672192261281085,0.004665574395171235,0.04208778033639944,0
blend_close_over_ma60_low_t30_lam0.15_p1.6,0.02093541323812312,0.019640990197133806,0.004678435045815728,0.04206488160154362,0
blend_drawdown_20d_low_t40_lam0.12_p1.6,0.020932291552635963,0.01839615845119874,0.006455023844133503,0.03864801149584213,0
blend_close_over_ma20_low_t50_lam0.12_p1.6,0.020929209651829504,0.018102482950719756,0.00692584965924313,0.038820949344663375,0
blend_close_over_ma60_low_t100_lam0.12_p1.6,0.02092575592539125,0.018650705190120576,0.004297334747047424,0.04099199339173046,0
blend_ret_5d_low_t100_lam0.1_p1.3,0.020925527680832553,0.01867486625341054,0.005181103496431486,0.04201487671202167,0
blend_close_over_ma20_low_t50_lam0.12_p0.8,0.02092543653257828,0.01808777734613945,0.006684175891356274,0.0388824943374706,0
regblend_ret_60d_low_t40_lam0.3_idx20_pos,0.020919316636833964,0.019675468037767166,0.003907889575511657,0.044628710951674117,0
blend_close_over_ma20_low_t50_lam0.12_p1.0,0.020917418272591106,0.018074941555747348,0.006776274359349528,0.0389045002047419,0
blend_drawdown_20d_low_t40_lam0.12_p1.3,0.02091297791657844,0.018398999053152384,0.006430136193588842,0.03864766594556664,0
blend_close_over_ma60_low_t70_lam0.12_p0.8,0.020910511759224322,0.01861693005592137,0.004401164578400042,0.04101700497185855,0
blend_close_over_ma20_low_t50_lam0.12_p1.3,0.02090909810441112,0.01805786467719446,0.006856255119414761,0.03888801432306521,0
blend_close_over_ma20_low_t70_lam0.12_p0.8,0.020904483597725967,0.018170788541329447,0.006118514176140011,0.038817059961418945,0
blend_close_over_ma20_low_t70_lam0.12_p1.0,0.020902754871975338,0.018145362105189133,0.0062448162811796215,0.038828580162225595,0
blend_drawdown_20d_low_t40_lam0.12_p1.0,0.020898551210675173,0.018354284858667705,0.006449788350747956,0.03875160579385134,0
blend_close_over_ma20_low_t70_lam0.12_p1.3,0.020898517265260843,0.018116694726746277,0.006407224773117531,0.0388448236991939,0
blend_drawdown_20d_low_t40_lam0.12_p0.8,0.020894381155516555,0.01834153209892246,0.006457585032852854,0.03882365876934675,0
blend_ret_5d_low_t40_lam0.12_p1.0,0.020891589061100613,0.019747452056384646,0.006142559474158933,0.04231813087959048,0
blend_close_over_ma20_low_t70_lam0.12_p1.6,0.020891339562458304,0.018090835964496024,0.0065441958920745835,0.03885853329955524,0
blend_ret_5d_low_t40_lam0.12_p0.8,0.020888866467042765,0.019726794876222142,0.006139197335738117,0.04226614389382691,0
regblend_ret_60d_low_t50_lam0.2_idx5_pos,0.02088807304802461,0.018708686133375285,0.003907889575511657,0.04446430609009536,0
blend_ret_5d_low_t100_lam0.1_p1.0,0.020888003331137044,0.018601956549998716,0.005100218384498742,0.04190713147415108,0
blend_close_over_ma60_low_t40_lam0.15_p1.6,0.02088746393835197,0.019896496779483408,0.004632076359329371,0.04168203258026228,0
regblend_ret_60d_low_t70_lam0.2_idx5_pos,0.02088162617690463,0.018708686133375285,0.003907889575511657,0.04446430609009536,0
blend_close_over_ma60_low_t100_lam0.12_p1.3,0.020880951075566367,0.01852091931870578,0.00422992098230833,0.04084423648507325,0
blend_ret_5d_low_t40_lam0.12_p1.3,0.020878349718558963,0.019765529993773734,0.006099120466665012,0.042342283501554445,0
blend_ret_60d_low_t70_lam0.15_p1.0,0.020864543144934074,0.017193862308475805,0.0027154710832069384,0.04224291283297185,0
blend_close_over_ma20_low_t100_lam0.12_p1.6,0.02086376961108717,0.018198458837486386,0.0059757825548231655,0.03870188114902422,0
blend_ret_5d_low_t100_lam0.1_p0.8,0.020862773245272317,0.018563240425740132,0.00504223580082111,0.04182238126180379,0
regblend_close_over_ma60_low_t30_lam0.2_idx20_pos,0.020862324199347505,0.019675468037767166,0.003907889575511657,0.0412390937873304,0
blend_close_over_ma60_low_t40_lam0.15_p1.3,0.02086112134174399,0.019926017958649664,0.004619723397573605,0.0415173181055435,0
blend_ret_5d_low_t50_lam0.12_p1.6,0.020856614143516028,0.019653918761222966,0.00605605635613142,0.04229901382784168,0
blend_close_over_ma20_low_t100_lam0.12_p1.3,0.0208486115815678,0.018233329681640167,0.0058166919469620215,0.038631108683734955,0
blend_close_over_ma60_low_t40_lam0.15_p1.0,0.020839881282421136,0.019976574075655243,0.004639353080766739,0.04133638666599465,0
blend_ret_5d_low_t40_lam0.12_p1.6,0.020838972947274385,0.019671807632052382,0.006069825311201968,0.04234600092885535,0
blend_drawdown_20d_low_t50_lam0.12_p1.6,0.020838900627857954,0.018349528767902433,0.006385603074806984,0.03878304393634721,0
blend_ret_5d_low_t50_lam0.12_p1.3,0.020837768931996344,0.019599660968896315,0.006006248470844966,0.04223950627814918,0
blend_close_over_ma60_low_t100_lam0.12_p1.0,0.02083509996252749,0.0183958987358753,0.004142737503611257,0.04067538129861534,0
blend_drawdown_20d_low_t50_lam0.12_p1.3,0.0208261688406671,0.018329703020378417,0.006387064617431007,0.03886151093993717,0
blend_close_over_ma20_low_t100_lam0.12_p1.0,0.020825066786114274,0.018276400439243876,0.0056376713108536106,0.03853219700500454,0
blend_close_over_ma60_low_t40_lam0.15_p0.8,0.020824802496626542,0.019978847921469506,0.004632406536462116,0.04126291437193899,0
blend_drawdown_20d_low_t50_lam0.12_p1.0,0.020808485963131753,0.01823629942908217,0.006318344087718558,0.039022021047663766,0
blend_close_over_ma20_low_t100_lam0.12_p0.8,0.020804119185016248,0.01831170748428286,0.00550590074046689,0.038446770747724415,0
blend_close_over_ma60_low_t100_lam0.12_p0.8,0.020803681939200323,0.01831910132127175,0.004070993796045398,0.0405442297694486,0
blend_close_over_ma60_low_t50_lam0.15_p1.6,0.02080304693500841,0.01986955312208402,0.004745610940236289,0.04122404650966327,0
blend_ret_60d_low_t70_lam0.15_p0.8,0.020801027677710967,0.017080098654800535,0.0027449653326724957,0.041830912378992474,0
blend_drawdown_20d_low_t70_lam0.12_p1.6,0.020800338920021852,0.018142055074434817,0.006123220622542329,0.039206350490321396,0
blend_ret_5d_low_t50_lam0.12_p1.0,0.020794764468660312,0.019507087045846416,0.005949795173880862,0.04217151137020718,0
blend_close_over_ma60_low_t50_lam0.15_p1.3,0.02077628177236897,0.019821814600598994,0.004748850382649258,0.04115095428199983,0
blend_drawdown_20d_low_t70_lam0.12_p1.3,0.02077193521639422,0.017989089306908776,0.005998373964082031,0.03928175105914314,0
blend_ret_60d_low_t100_lam0.15_p1.6,0.02077100467396947,0.017019313852412343,0.0027567020320261176,0.041582919279906955,0
blend_drawdown_20d_low_t50_lam0.12_p0.8,0.020768404245137574,0.01807842048862021,0.006242757384769773,0.03911306027596595,0
blend_ret_5d_low_t50_lam0.12_p0.8,0.020766423123038242,0.019411879802263346,0.005902122440856049,0.04212735183123728,0
blend_ret_5d_low_t30_lam0.12_p0.8,0.020758162666605514,0.01942074286351697,0.006032618514684077,0.04224081138643737,0
blend_ret_5d_low_t30_lam0.12_p1.6,0.020751679993255386,0.01920841061986539,0.005960802175004512,0.04238847096753681,0
blend_ret_5d_low_t30_lam0.12_p1.0,0.020744946329448514,0.01934446179524421,0.006000417420253257,0.042294814865473346,0
blend_ret_60d_low_t40_lam0.2_p1.3,0.020744623392390478,0.017303212441352384,0.002036645891352447,0.044765526397673644,0
blend_ret_5d_low_t30_lam0.12_p1.3,0.020743343430037343,0.01926223245114167,0.005969284889062745,0.04235589570285567,0
blend_drawdown_20d_low_t70_lam0.12_p1.0,0.020742481938299782,0.017858401341670535,0.005854132257570838,0.03935726723072196,0
blend_ret_60d_low_t40_lam0.2_p1.6,0.02074086222546441,0.01708896741692917,0.0019489563215649153,0.044873468324390195,0
blend_ret_60d_low_t30_lam0.2_p1.6,0.020728345651728288,0.016360008912464474,0.001392880422023235,0.04534666668225684,0
blend_ret_60d_low_t30_lam0.2_p0.8,0.02072412317817482,0.016471052890738705,0.0016512415759583413,0.04520100836314875,0
regblend_close_over_ma60_low_t40_lam0.2_idx20_pos,0.02072382942114445,0.019675468037767166,0.003907889575511657,0.040293746857961055,0
blend_drawdown_20d_low_t70_lam0.12_p0.8,0.020721959272166936,0.017814038176593383,0.005746194824502185,0.039399439557939245,0
blend_close_over_ma60_low_t50_lam0.15_p1.0,0.020719191606381446,0.019702326353874644,0.004751504047181505,0.04107382880526787,0
blend_ret_60d_low_t30_lam0.2_p1.3,0.020716730612861382,0.01637965470098629,0.001482632818273412,0.045306159814950064,0
blend_drawdown_20d_low_t100_lam0.12_p1.6,0.020716174196697,0.017933044171041176,0.005655816290723176,0.03919880210083693,0
blend_ret_60d_low_t30_lam0.2_p1.0,0.020712787326991125,0.01642958132876393,0.0015632557125252328,0.045255345327010435,0
blend_ret_5d_low_t70_lam0.12_p1.6,0.02071076595173445,0.019221706659038384,0.005821501269693816,0.04203489389442003,0
blend_ret_60d_low_t100_lam0.15_p1.3,0.02070420843781634,0.016901743544847803,0.002775393502205764,0.04111530289029987,0
blend_drawdown_20d_low_t100_lam0.12_p1.3,0.0206891132898911,0.0179127251866667,0.005520714141862129,0.03918920793172545,0
blend_ret_60d_low_t40_lam0.2_p1.0,0.020684751116517866,0.01747586705883994,0.0020812092194193443,0.04457390933114795,0
blend_ret_60d_low_t50_lam0.2_p1.6,0.02067665565323302,0.017387909051027883,0.002169736121613572,0.04444446403825178,0
blend_ret_5d_low_t70_lam0.12_p1.3,0.0206690796501362,0.01907453850135296,0.005765613254118368,0.041941723501937866,0
blend_drawdown_20d_low_t100_lam0.12_p1.0,0.02065716248307124,0.017891016504982538,0.005366941861886763,0.039164483703072406,0
regblend_ret_60d_low_t30_lam0.25_idx5_pos,0.020649896233158205,0.018708686133375285,0.003907889575511657,0.04446430609009536,0
regblend_close_over_ma60_low_t50_lam0.2_idx20_pos,0.020649562879667998,0.019675468037767166,0.003907889575511657,0.03994366971032533,0
blend_close_over_ma60_low_t50_lam0.15_p0.8,0.020647549369600927,0.01953037905684908,0.004785239093497241,0.04090891117123216,0
blend_ret_60d_low_t100_lam0.15_p1.0,0.020633580668055332,0.016777703144998615,0.0027909696662250585,0.04061585461665236,0
blend_drawdown_20d_low_t100_lam0.12_p0.8,0.020631622736221013,0.01787218898380205,0.005251838606554829,0.03913741950647731,0
blend_ret_60d_low_t40_lam0.2_p0.8,0.020619898092204852,0.017568979055255785,0.0021045199347965796,0.044334482816189597,0
blend_ret_5d_low_t70_lam0.12_p1.0,0.02061940209502642,0.0189043574802899,0.005697373114295509,0.04182179020097734,0
regblend_close_over_ma60_low_t40_lam0.2_idx5_pos,0.020613811736722856,0.018708686133375285,0.003907889575511657,0.04446430609009536,0
blend_close_over_ma60_low_t70_lam0.15_p1.6,0.020612059536794056,0.0192835531043673,0.0046520396929550165,0.040771907347591646,0
regblend_close_over_ma60_low_t30_lam0.2_idx5_pos,0.020608855943142913,0.018708686133375285,0.003907889575511657,0.04446430609009536,0
blend_ret_60d_low_t50_lam0.2_p1.3,0.020608397950967687,0.017384860455376544,0.0022217174610534157,0.04417069316480718,0
regblend_ret_60d_low_t50_lam0.3_idx20_pos,0.020595883017207453,0.019675468037767166,0.003907889575511657,0.04334756108791751,0
blend_ret_60d_low_t100_lam0.15_p0.8,0.020584711913154013,0.016715204066669362,0.002798078562454606,0.040265657951188846,0
regblend_ret_60d_low_t70_lam0.25_idx20_pos,0.02058117152115892,0.019675468037767166,0.003907889575511657,0.04076198399488941,0
blend_ret_5d_low_t70_lam0.12_p0.8,0.0205811259422665,0.018776838300738563,0.005642527251663025,0.04172083937216589,0
blend_ret_5d_low_t100_lam0.12_p1.6,0.020546688280190233,0.018767734821352855,0.0055215049577311826,0.04163475157497648,0
blend_close_over_ma20_low_t30_lam0.15_p0.8,0.02054421586252163,0.017868682134713376,0.007725261437526082,0.037775377093663326,0
blend_close_over_ma20_low_t30_lam0.15_p1.0,0.020532690215764825,0.017775724050042768,0.007719917983027236,0.03776776342006463,0
regblend_close_over_ma60_low_t70_lam0.2_idx20_pos,0.02053097401367626,0.019675468037767166,0.003907889575511657,0.03894796831756073,0
blend_close_over_ma60_low_t70_lam0.15_p1.3,0.020530666680330018,0.019042367546567185,0.004623244405538379,0.040562661556450025,0
blend_close_over_ma20_low_t30_lam0.15_p1.3,0.020526701563043773,0.017699933216920233,0.0077031823414107775,0.03778876912807269,0
blend_close_over_ma20_low_t30_lam0.15_p1.6,0.0205224795606746,0.01764876080800934,0.007646607458663537,0.0378261942997785,0
blend_ret_60d_low_t50_lam0.2_p1.0,0.02051842153694612,0.017306921186105828,0.0022724140732920672,0.04371980942197684,0
blend_drawdown_20d_low_t30_lam0.15_p1.6,0.020517292720238604,0.017947537981536824,0.007125522452930889,0.03752662773558983,0
blend_ret_5d_low_t100_lam0.12_p1.3,0.020503887642085505,0.018668102277417595,0.005435746280615439,0.0415249908364069,0
regblend_close_over_ma60_low_t50_lam0.2_idx5_pos,0.020495709607684223,0.018708686133375285,0.003907889575511657,0.04446430609009536,0
blend_drawdown_20d_low_t30_lam0.15_p1.3,0.02048641985166512,0.01795485402394123,0.007184889282792664,0.037410905381425774,0
blend_close_over_ma20_low_t40_lam0.15_p1.6,0.020474973579690914,0.017977665012606975,0.007736073152156103,0.037574681434257795,0
blend_drawdown_20d_low_t30_lam0.15_p1.0,0.02046097272954847,0.018022017097019505,0.007228378414606371,0.03732649257147097,0
blend_close_over_ma20_low_t40_lam0.15_p1.0,0.020459615029840852,0.01800364274691263,0.007752507130844945,0.03754707874454283,0
blend_ret_5d_low_t100_lam0.12_p1.0,0.020458858422450894,0.01858061063332339,0.005338684146296166,0.04139569655096219,0
blend_close_over_ma20_low_t40_lam0.15_p0.8,0.02045783577957632,0.017990427444466064,0.007706231104979214,0.03763236892098798,0
regblend_ret_60d_low_t40_lam0.25_idx5_pos,0.020454784871625414,0.018708686133375285,0.003907889575511657,0.04446430609009536,0
blend_ret_60d_low_t50_lam0.2_p0.8,0.02045298558530421,0.017156395018712578,0.0023103150956372137,0.04319737831627424,0
blend_close_over_ma20_low_t40_lam0.15_p1.3,0.02045168613031335,0.018009214058711615,0.0077345600568679285,0.03749807914034886,0
blend_drawdown_20d_low_t30_lam0.15_p0.8,0.020450754792924533,0.018080883180954993,0.007242136042404215,0.037258752330151496,0
blend_close_over_ma60_low_t70_lam0.15_p1.0,0.02044230864886765,0.018778629581192363,0.004574055851178399,0.0403270527606944,0
blend_ret_5d_low_t100_lam0.12_p0.8,0.02042858231941322,0.01853415128421307,0.005269105045883009,0.04129399629614544,0
blend_drawdown_20d_low_t40_lam0.15_p1.6,0.020406932472152996,0.018136533553262196,0.007091807411288967,0.03719393784727877,0
blend_close_over_ma20_low_t50_lam0.15_p1.6,0.020403080096144926,0.01795093215505586,0.007680339680175986,0.03741011015830539,0
blend_close_over_ma60_low_t100_lam0.15_p1.6,0.020398762938097108,0.018636209954306857,0.004394696039931374,0.04012391521713919,0
blend_close_over_ma20_low_t50_lam0.15_p0.8,0.020398363697080892,0.017932550149330484,0.0073782474703174145,0.03748704139931436,0
blend_close_over_ma20_low_t50_lam0.15_p1.0,0.020388340872096924,0.01791650541134035,0.0074933705553089786,0.037514548733403486,0
blend_drawdown_20d_low_t40_lam0.15_p1.3,0.020382790427081115,0.01820398153905968,0.007060697848108144,0.037193505909434446,0
blend_close_over_ma60_low_t70_lam0.15_p0.8,0.02037970773038845,0.0185939910365579,0.004524483329122114,0.040155179692299287,0
blend_close_over_ma20_low_t50_lam0.15_p1.3,0.020377940661871943,0.017895159313149278,0.007593346505390536,0.0374939413813076,0
blend_close_over_ma20_low_t70_lam0.15_p0.8,0.02037217252851551,0.018036314143317994,0.006671170326297091,0.037405248429249804,0
blend_close_over_ma20_low_t70_lam0.15_p1.0,0.02037001162132722,0.018004531098142568,0.006829047957596604,0.037419648680258155,0
blend_drawdown_20d_low_t40_lam0.15_p1.0,0.02036475704470201,0.018245075354561574,0.007085263044557005,0.0373234307197903,0
blend_close_over_ma20_low_t70_lam0.15_p1.3,0.020364714612934105,0.017968696875089063,0.007032058572519005,0.03743995310146847,0
regblend_close_over_ma60_low_t70_lam0.2_idx5_pos,0.02036147790619755,0.018708686133375285,0.003907889575511657,0.04446430609009536,0
blend_drawdown_20d_low_t40_lam0.15_p0.8,0.02035954447575374,0.01824974359030926,0.007095008897188143,0.03741349693915959,0
blend_ret_5d_low_t40_lam0.15_p1.0,0.02035605435773383,0.019392005931559417,0.005916340792639834,0.041781587076964236,0
blend_close_over_ma20_low_t70_lam0.15_p1.6,0.02035574248443092,0.01793637342227622,0.0072032724712153134,0.03745709010192014,0
blend_ret_60d_low_t70_lam0.2_p1.6,0.020355336473604397,0.01706017074555302,0.002242437142502815,0.042927095359945544,0
blend_ret_5d_low_t40_lam0.15_p0.8,0.02035265111516152,0.019455486452196996,0.00604898084529015,0.04171660334475974,0
regblend_ret_60d_low_t50_lam0.25_idx5_pos,0.020351659341388807,0.018708686133375285,0.003907889575511657,0.04446430609009536,0
regblend_ret_60d_low_t70_lam0.25_idx5_pos,0.02034360075248883,0.018708686133375285,0.003907889575511657,0.04446430609009536,0
blend_close_over_ma60_low_t100_lam0.15_p1.3,0.020342756875815996,0.018473977615038356,0.004310428834007465,0.0399392190838177,0
blend_ret_5d_low_t40_lam0.15_p1.3,0.02033950517955676,0.019256337969256437,0.005901826271930928,0.041811777854419196,0
blend_close_over_ma20_low_t100_lam0.15_p1.6,0.020321280045217004,0.018070902013514148,0.0064927557996510565,0.03726127491375636,0
regblend_close_over_ma60_low_t30_lam0.25_idx20_pos,0.020319473280542424,0.019620419446889595,0.003907889575511657,0.04043279071163909,0
blend_ret_5d_low_t50_lam0.15_p1.6,0.020312335710753093,0.019503721054639017,0.005792919505877257,0.04175769076227823,0
blend_close_over_ma20_low_t100_lam0.15_p1.3,0.020302332508317776,0.018114490568706357,0.006293892539824583,0.03717280933214476,0
blend_ret_5d_low_t40_lam0.15_p1.6,0.020290284215451045,0.019137905188221227,0.005903069081653731,0.041816424638545374,0
blend_drawdown_20d_low_t50_lam0.15_p1.6,0.020290193816180482,0.01811912453384329,0.0070050314496308,0.03736272839791016,0
blend_ret_5d_low_t50_lam0.15_p1.3,0.020288779196353492,0.019569589049898334,0.005919377991001549,0.04168330632516258,0
blend_close_over_ma60_low_t100_lam0.15_p1.0,0.020285442984517413,0.018317701886500337,0.004201449485636166,0.03972815010074528,0
blend_drawdown_20d_low_t50_lam0.15_p1.3,0.020274279082191923,0.01807223114374036,0.0070068583779108184,0.03746081215239758,0
blend_close_over_ma20_low_t100_lam0.15_p1.0,0.020272901514000893,0.018168329015711027,0.006070116744689075,0.037049169733731846,0
blend_close_over_ma60_low_t30_lam0.2_p0.8,0.02026768125718796,0.020233632913407948,0.00494523112346705,0.041200326865511255,0
blend_close_over_ma60_low_t30_lam0.2_p1.0,0.020256757091120462,0.020135723985671275,0.004930008755239246,0.0412390937873304,0
blend_ret_60d_low_t70_lam0.2_p1.3,0.020255532774328924,0.016887594491248964,0.0022738796623090474,0.042252529997628574,0
blend_drawdown_20d_low_t50_lam0.15_p1.0,0.020252175485272732,0.017927056487087506,0.006920957715770282,0.037661449787055795,0
blend_close_over_ma20_low_t100_lam0.15_p0.8,0.020246717012628354,0.01821246282200971,0.005905403531705669,0.03694238691213164,0
blend_close_over_ma60_low_t100_lam0.15_p0.8,0.02024617045535845,0.018221705118245876,0.004111769851178809,0.039564210689286894,0
blend_drawdown_20d_low_t70_lam0.15_p1.6,0.020241991681385355,0.01781714373567239,0.006677053384299997,0.037891861590377884,0
blend_close_over_ma60_low_t30_lam0.2_p1.3,0.020240476813324783,0.019993360970583032,0.004918136001724416,0.041295605085167414,0
blend_close_over_ma60_low_t30_lam0.2_p1.6,0.0202359750259733,0.01995175821838721,0.004935283535917587,0.04126507343868829,0
blend_ret_5d_low_t50_lam0.15_p1.0,0.020235023617183445,0.019589225568772614,0.006040633536113235,0.041598312690235145,0
blend_drawdown_20d_low_t70_lam0.15_p1.3,0.02020648705185082,0.017731296650771083,0.006520995061224624,0.037986112301405014,0
blend_drawdown_20d_low_t50_lam0.15_p0.8,0.020202073337780013,0.017814087284204763,0.006826474337084276,0.037775248822433605,0
blend_ret_5d_low_t50_lam0.15_p0.8,0.020199596935155852,0.01958767821948537,0.006101456255291361,0.04154311326652273,0
blend_ret_5d_low_t30_lam0.15_p0.8,0.020189271364614944,0.018798683838514865,0.0060447267197045445,0.04168493771052284,0
blend_ret_5d_low_t30_lam0.15_p1.6,0.020181168022926275,0.018804145651837467,0.005892033806269921,0.04186951218689483,0
regblend_ret_60d_low_t30_lam0.3_idx5_pos,0.020173129904876283,0.018708686133375285,0.003907889575511657,0.04446430609009536,0
blend_ret_5d_low_t30_lam0.15_p1.0,0.0201727509431687,0.0187813970647899,0.005973817566575402,0.0417524420593178,0
blend_ret_60d_low_t40_lam0.25_p1.3,0.020172347271846146,0.01695184401834665,0.001568834970312634,0.04484083147456819,0
blend_close_over_ma60_low_t40_lam0.2_p1.6,0.02017204262628002,0.02029243366151945,0.004873471953935268,0.04075460807698453,0
blend_ret_5d_low_t30_lam0.15_p1.3,0.02017074731890474,0.01878263474020471,0.005909417250884781,0.04182879310604572,0
blend_drawdown_20d_low_t70_lam0.15_p1.0,0.020169670454232763,0.017645830143744323,0.006340692928085624,0.03808050751587852,0
blend_ret_60d_low_t40_lam0.25_p1.6,0.020167645813188546,0.016684037737817597,0.0014592230080782212,0.04497575888296383,0
blend_ret_60d_low_t30_lam0.25_p1.6,0.020152000096018523,0.016180247909527056,0.0007641281336511138,0.04556725683029822,0
blend_ret_60d_low_t30_lam0.25_p0.8,0.020146722004076564,0.016101909273474945,0.001087079576070002,0.045385183931412026,0
regblend_close_over_ma60_low_t40_lam0.25_idx20_pos,0.020146354807788605,0.019201772303067854,0.003907889575511657,0.0392511070499274,0
blend_drawdown_20d_low_t70_lam0.15_p0.8,0.020144017121566715,0.017590376187397894,0.006205771136749812,0.03813322292490018,0
blend_ret_60d_low_t70_lam0.2_p1.0,0.020141481568389488,0.016688921033509233,0.0023179982524387244,0.04150244841393065,0
blend_ret_60d_low_t30_lam0.25_p1.3,0.020137481297434767,0.016143137898736077,0.0008763186289638264,0.04551662324616365,0
blend_close_over_ma60_low_t40_lam0.2_p1.3,0.020136919164136038,0.020331795233741068,0.004857001338260898,0.04053498877735952,0
blend_drawdown_20d_low_t100_lam0.15_p1.6,0.020136785777229296,0.017739133680457625,0.006092797969526054,0.03788242610352227,0
blend_ret_60d_low_t30_lam0.25_p1.0,0.020132552190096936,0.01609490963313602,0.0009770972467786077,0.045453105136239125,0
blend_ret_5d_low_t70_lam0.15_p1.6,0.020130025471026103,0.019349961790454118,0.006012796256904588,0.041427540845501154,0
blend_close_over_ma60_low_t40_lam0.2_p1.0,0.020108599085038908,0.020399203389748544,0.004883174249185072,0.040293746857961055,0
blend_drawdown_20d_low_t100_lam0.15_p1.3,0.02010295964372191,0.017713734949989512,0.005923920283449742,0.03787043339213288,0
blend_ret_60d_low_t40_lam0.25_p1.0,0.02009750692700537,0.01716766229020611,0.0016245391303962575,0.04460131014141103,0
regblend_ret_60d_low_t70_lam0.3_idx20_pos,0.020090660250477146,0.019675468037767166,0.003907889575511657,0.040021519575848166,0
blend_close_over_ma60_low_t40_lam0.2_p0.8,0.020088494037312776,0.02040223518416756,0.0048739121901122395,0.040195783799220106,0
blend_ret_60d_low_t50_lam0.25_p1.6,0.020087387597899322,0.017057714780441074,0.0017351977581390315,0.04443950352529083,0
blend_ret_5d_low_t70_lam0.15_p1.3,0.020077917594028293,0.019166001593347387,0.006057458042815962,0.04131107785489843,0
blend_drawdown_20d_low_t100_lam0.15_p1.0,0.020063021135197104,0.017686599097884365,0.005731704933480547,0.03783952810631669,0
blend_close_over_ma60_low_t50_lam0.2_p1.6,0.02005948662182193,0.0202565087849869,0.0050248513951444765,0.04014395998285249,0
blend_ret_60d_low_t70_lam0.2_p0.8,0.020056794278758682,0.016537236161942248,0.002357323918392759,0.04095311447529151,0
regblend_close_over_ma60_low_t50_lam0.25_idx20_pos,0.020053521630943046,0.019415372534883346,0.003907889575511657,0.03881351061538277,0
blend_drawdown_20d_low_t100_lam0.15_p0.8,0.020031096451634315,0.01766306469640877,0.00558782586431561,0.03780569786057278,0
blend_close_over_ma60_low_t50_lam0.2_p1.3,0.020023799738302678,0.02019285742300686,0.005029170651695114,0.040046503679301265,0
blend_ret_60d_low_t100_lam0.2_p1.6,0.02001676360710335,0.016456189758757983,0.002372972850864269,0.0406224570098441,0
blend_ret_60d_low_t40_lam0.25_p0.8,0.020016440646614102,0.01728405228572591,0.0016536775246177929,0.04430202699771309,0
blend_ret_5d_low_t70_lam0.15_p1.0,0.020015820650141056,0.018953275317018542,0.006091898009319589,0.0411611612286978,0
regblend_close_over_ma60_low_t40_lam0.25_idx5_pos,0.020008832702261614,0.018708686133375285,0.003907889575511657,0.04446430609009536,0
regblend_close_over_ma60_low_t30_lam0.25_idx5_pos,0.02000263796028669,0.018708686133375285,0.003907889575511657,0.04446430609009536,0
blend_ret_60d_low_t50_lam0.25_p1.3,0.020002065470067658,0.017053904035876838,0.001800174432438864,0.04409728993348509,0
blend_ret_5d_low_t70_lam0.15_p0.8,0.01996797545919117,0.01879387634257937,0.006076186670700853,0.04103497269268348,0
blend_close_over_ma60_low_t50_lam0.2_p1.0,0.019947679516985988,0.020033539760707736,0.005032708871071448,0.03994366971032533,0
regblend_ret_60d_low_t40_lam0.3_idx5_pos,0.019938996271036933,0.018708686133375285,0.003907889575511657,0.04446430609009536,0
blend_ret_60d_low_t100_lam0.2_p1.3,0.019927701958899178,0.01629942934867193,0.0023978948111038206,0.03999896849036802,0
blend_ret_5d_low_t100_lam0.15_p1.6,0.019924928381595826,0.018782496993347247,0.005924908803286055,0.0409273629461967,0
regblend_close_over_ma60_low_t70_lam0.25_idx20_pos,0.01990528554845337,0.019675468037767166,0.003907889575511657,0.03756888387442704,0
blend_ret_60d_low_t50_lam0.25_p1.0,0.0198895949525407,0.01695647994928845,0.001863545197737182,0.04353368525494719,0
blend_ret_5d_low_t100_lam0.15_p1.3,0.019871427583964905,0.018657956313428134,0.005817710456891355,0.0407901620229847,0
regblend_close_over_ma60_low_t50_lam0.25_idx5_pos,0.019861205040963326,0.018708686133375285,0.003907889575511657,0.04446430609009536,0
blend_close_over_ma60_low_t50_lam0.2_p0.8,0.01985215653461196,0.01980427669800698,0.005077688932825772,0.03972377953161102,0
blend_ret_60d_low_t100_lam0.2_p1.0,0.019833531599217833,0.016134042148873,0.002418663029796188,0.039333037458838,0
regblend_ret_60d_low_t50_lam0.3_idx5_pos,0.01981524563475301,0.018708686133375285,0.003907889575511657,0.04446430609009536,0
blend_ret_5d_low_t100_lam0.15_p1.0,0.019815141059421646,0.018548591758310362,0.00569638278899226,0.04062854416617884,0
