as_of,idx_ret_5d,idx_ret_20d,breadth,factor,direction,gamma,power,max_weight,base,excess,delta
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,low,2.0,1.5,0.05,0.016622924392950884,0.025690412810053048,0.009067488417102164
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,low,2.0,1.5,0.06,0.016622924392950884,0.03507609689662093,0.018453172503670047
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,low,2.0,1.5,0.08,0.016622924392950884,0.042461196772373325,0.02583827237942244
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,low,2.0,1.5,0.1,0.016622924392950884,0.042461196772373325,0.02583827237942244
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,low,2.0,2.0,0.04,0.016622924392950884,0.015746532995907052,-0.0008763913970438325
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,low,2.0,2.0,0.05,0.016622924392950884,0.02553943536981912,0.008916510976868235
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,low,2.0,2.0,0.06,0.016622924392950884,0.03472411113854561,0.018101186745594723
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,low,2.0,2.0,0.08,0.016622924392950884,0.04434206611341211,0.027719141720461228
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,low,2.0,2.0,0.1,0.016622924392950884,0.04434206611341211,0.027719141720461228
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,low,2.0,3.0,0.04,0.016622924392950884,0.016125764014840206,-0.0004971603781106781
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,low,2.0,3.0,0.05,0.016622924392950884,0.026253574894076565,0.00963065050112568
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,low,2.0,3.0,0.06,0.016622924392950884,0.033823901936771164,0.01720097754382028
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,low,2.0,3.0,0.08,0.016622924392950884,0.04355293735377243,0.026930012960821544
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,low,2.0,3.0,0.1,0.016622924392950884,0.04604617695871964,0.029423252565768755
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,low,3.0,1.0,0.04,0.016622924392950884,0.015112482141216084,-0.0015104422517348004
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,low,3.0,1.0,0.05,0.016622924392950884,0.026191739985489335,0.00956881559253845
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,low,3.0,1.0,0.06,0.016622924392950884,0.03627233512318387,0.019649410730232984
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,low,3.0,1.0,0.08,0.016622924392950884,0.04416541852564064,0.027542494132689756
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,low,3.0,1.0,0.1,0.016622924392950884,0.04416541852564064,0.027542494132689756
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,low,3.0,1.5,0.04,0.016622924392950884,0.01522855052072207,-0.0013943738722288143
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,low,3.0,1.5,0.05,0.016622924392950884,0.025412377198400643,0.008789452805449759
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,low,3.0,1.5,0.06,0.016622924392950884,0.03601969779080193,0.019396773397851043
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,low,3.0,1.5,0.08,0.016622924392950884,0.047470818287684666,0.03084789389473378
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,low,3.0,1.5,0.1,0.016622924392950884,0.04927202295522799,0.03264909856227711
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,low,3.0,2.0,0.04,0.016622924392950884,0.01550265785438399,-0.0011202665385668942
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,low,3.0,2.0,0.05,0.016622924392950884,0.025215299075211,0.008592374682260116
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,low,3.0,2.0,0.06,0.016622924392950884,0.03591789277372161,0.019294968380770723
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,low,3.0,2.0,0.08,0.016622924392950884,0.04737405437148835,0.03075112997853747
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,low,3.0,2.0,0.1,0.016622924392950884,0.05223454685314176,0.035611622460190874
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,low,3.0,3.0,0.04,0.016622924392950884,0.015886221535774625,-0.0007367028571762593
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,low,3.0,3.0,0.05,0.016622924392950884,0.02545277184516921,0.008829847452218327
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,low,3.0,3.0,0.06,0.016622924392950884,0.035180356718317346,0.01855743232536646
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,low,3.0,3.0,0.08,0.016622924392950884,0.046103895679307144,0.02948097128635626
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,low,3.0,3.0,0.1,0.016622924392950884,0.05527969900994768,0.0386567746169968
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,0.5,1.0,0.04,0.016622924392950884,0.01230930795770764,-0.0043136164352432435
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,0.5,1.0,0.05,0.016622924392950884,0.009155361354809322,-0.007467563038141563
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,0.5,1.0,0.06,0.016622924392950884,0.009155361354809322,-0.007467563038141563
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,0.5,1.0,0.08,0.016622924392950884,0.009155361354809322,-0.007467563038141563
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,0.5,1.0,0.1,0.016622924392950884,0.009155361354809322,-0.007467563038141563
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,0.5,1.5,0.04,0.016622924392950884,0.012336282585396478,-0.004286641807554406
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,0.5,1.5,0.05,0.016622924392950884,0.00913302332143618,-0.007489901071514704
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,0.5,1.5,0.06,0.016622924392950884,0.00913302332143618,-0.007489901071514704
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,0.5,1.5,0.08,0.016622924392950884,0.00913302332143618,-0.007489901071514704
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,0.5,1.5,0.1,0.016622924392950884,0.00913302332143618,-0.007489901071514704
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,0.5,2.0,0.04,0.016622924392950884,0.012607057759356437,-0.004015866633594448
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,0.5,2.0,0.05,0.016622924392950884,0.009285328269425921,-0.007337596123524963
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,0.5,2.0,0.06,0.016622924392950884,0.009285328269425921,-0.007337596123524963
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,0.5,2.0,0.08,0.016622924392950884,0.009285328269425921,-0.007337596123524963
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,0.5,2.0,0.1,0.016622924392950884,0.009285328269425921,-0.007337596123524963
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,0.5,3.0,0.04,0.016622924392950884,0.013203540365656935,-0.0034193840272939494
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,0.5,3.0,0.05,0.016622924392950884,0.009724349596162758,-0.006898574796788126
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,0.5,3.0,0.06,0.016622924392950884,0.009724349596162758,-0.006898574796788126
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,0.5,3.0,0.08,0.016622924392950884,0.009724349596162758,-0.006898574796788126
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,0.5,3.0,0.1,0.016622924392950884,0.009724349596162758,-0.006898574796788126
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,1.0,1.0,0.04,0.016622924392950884,0.009131780331871849,-0.007491144061079036
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,1.0,1.0,0.05,0.016622924392950884,0.0045524065368258634,-0.012070517856125021
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,1.0,1.0,0.06,0.016622924392950884,0.0045524065368258634,-0.012070517856125021
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,1.0,1.0,0.08,0.016622924392950884,0.0045524065368258634,-0.012070517856125021
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,1.0,1.0,0.1,0.016622924392950884,0.0045524065368258634,-0.012070517856125021
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,1.0,1.5,0.04,0.016622924392950884,0.00899802634555661,-0.007624898047394274
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,1.0,1.5,0.05,0.016622924392950884,0.004403253661612705,-0.01221967073133818
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,1.0,1.5,0.06,0.016622924392950884,0.0042976003370753454,-0.012325324055875539
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,1.0,1.5,0.08,0.016622924392950884,0.0042976003370753454,-0.012325324055875539
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,1.0,1.5,0.1,0.016622924392950884,0.0042976003370753454,-0.012325324055875539
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,1.0,2.0,0.04,0.016622924392950884,0.00935164356792214,-0.007271280825028745
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,1.0,2.0,0.05,0.016622924392950884,0.004650205648358274,-0.01197271874459261
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,1.0,2.0,0.06,0.016622924392950884,0.00438280587700525,-0.012240118515945635
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,1.0,2.0,0.08,0.016622924392950884,0.00438280587700525,-0.012240118515945635
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,1.0,2.0,0.1,0.016622924392950884,0.00438280587700525,-0.012240118515945635
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,1.0,3.0,0.04,0.016622924392950884,0.010294986876250412,-0.006327937516700473
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,1.0,3.0,0.05,0.016622924392950884,0.0054051325935070005,-0.011217791799443884
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,1.0,3.0,0.06,0.016622924392950884,0.004885326331434334,-0.01173759806151655
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,1.0,3.0,0.08,0.016622924392950884,0.004885326331434334,-0.01173759806151655
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,1.0,3.0,0.1,0.016622924392950884,0.004885326331434334,-0.01173759806151655
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,1.5,1.0,0.04,0.016622924392950884,0.006925412493125664,-0.00969751189982522
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,1.5,1.0,0.05,0.016622924392950884,0.0015377733877464592,-0.015085151005204425
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,1.5,1.0,0.06,0.016622924392950884,0.0014310089139122836,-0.0151919154790386
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,1.5,1.0,0.08,0.016622924392950884,0.0014310089139122836,-0.0151919154790386
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,1.5,1.0,0.1,0.016622924392950884,0.0014310089139122836,-0.0151919154790386
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,1.5,1.5,0.04,0.016622924392950884,0.006655079902749821,-0.009967844490201064
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,1.5,1.5,0.05,0.016622924392950884,0.0013001355013012444,-0.01532278889164964
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,1.5,1.5,0.06,0.016622924392950884,0.0009179242487105041,-0.01570500014424038
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,1.5,1.5,0.08,0.016622924392950884,0.0009179242487105041,-0.01570500014424038
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,1.5,1.5,0.1,0.016622924392950884,0.0009179242487105041,-0.01570500014424038
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,1.5,2.0,0.04,0.016622924392950884,0.006899554434986507,-0.009723369957964377
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,1.5,2.0,0.05,0.016622924392950884,0.0016552544853329076,-0.014967669907617977
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,1.5,2.0,0.06,0.016622924392950884,0.0008757034633477476,-0.015747220929603137
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,1.5,2.0,0.08,0.016622924392950884,0.0008757034633477476,-0.015747220929603137
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,1.5,2.0,0.1,0.016622924392950884,0.0008757034633477476,-0.015747220929603137
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,1.5,3.0,0.04,0.016622924392950884,0.007800465726835647,-0.008822458666115238
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,1.5,3.0,0.05,0.016622924392950884,0.0025702981469681307,-0.014052626245982754
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,1.5,3.0,0.06,0.016622924392950884,0.0013033385244066997,-0.015319585868544185
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,1.5,3.0,0.08,0.016622924392950884,0.0013033385244066997,-0.015319585868544185
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,1.5,3.0,0.1,0.016622924392950884,0.0013033385244066997,-0.015319585868544185
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,2.0,1.0,0.04,0.016622924392950884,0.005370423960952143,-0.011252500431998741
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,2.0,1.0,0.05,0.016622924392950884,-0.0005945625508793004,-0.017217486943830185
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,2.0,1.0,0.06,0.016622924392950884,-0.0008249770674939386,-0.017447901460444823
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,2.0,1.0,0.08,0.016622924392950884,-0.0008249770674939386,-0.017447901460444823
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,2.0,1.0,0.1,0.016622924392950884,-0.0008249770674939386,-0.017447901460444823
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,2.0,1.5,0.04,0.016622924392950884,0.0049137042353121566,-0.011709220157638728
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,2.0,1.5,0.05,0.016622924392950884,-0.00034610929184681477,-0.0169690336847977
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,2.0,1.5,0.06,0.016622924392950884,-0.0015773925330942531,-0.018200316926045138
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,2.0,1.5,0.08,0.016622924392950884,-0.0015773925330942531,-0.018200316926045138
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,2.0,1.5,0.1,0.016622924392950884,-0.0015773925330942531,-0.018200316926045138
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,2.0,2.0,0.04,0.016622924392950884,0.005013367377651172,-0.011609557015299712
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,2.0,2.0,0.05,0.016622924392950884,0.0002783634882285585,-0.016344560904722326
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,2.0,2.0,0.06,0.016622924392950884,-0.0017575279317625855,-0.01838045232471347
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,2.0,2.0,0.08,0.016622924392950884,-0.0017575279317625855,-0.01838045232471347
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,2.0,2.0,0.1,0.016622924392950884,-0.0017575279317625855,-0.01838045232471347
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,2.0,3.0,0.04,0.016622924392950884,0.005990193075922141,-0.010632731317028743
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,2.0,3.0,0.05,0.016622924392950884,0.0012564728584354284,-0.015366451534515456
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,2.0,3.0,0.06,0.016622924392950884,-0.0012287121776004967,-0.01785163657055138
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,2.0,3.0,0.08,0.016622924392950884,-0.0014551189811977394,-0.018078043374148624
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,2.0,3.0,0.1,0.016622924392950884,-0.0014551189811977394,-0.018078043374148624
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,3.0,1.0,0.04,0.016622924392950884,0.003021481866257343,-0.013601442526693541
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,3.0,1.0,0.05,0.016622924392950884,-0.0027777613275231858,-0.01940068572047407
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,3.0,1.0,0.06,0.016622924392950884,-0.003867836964567807,-0.02049076135751869
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,3.0,1.0,0.08,0.016622924392950884,-0.003867836964567807,-0.02049076135751869
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,3.0,1.0,0.1,0.016622924392950884,-0.003867836964567807,-0.02049076135751869
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,3.0,1.5,0.04,0.016622924392950884,0.0021794904703389267,-0.014443433922611958
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,3.0,1.5,0.05,0.016622924392950884,-0.002336072243592585,-0.01895899663654347
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,3.0,1.5,0.06,0.016622924392950884,-0.005015442864328805,-0.02163836725727969
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,3.0,1.5,0.08,0.016622924392950884,-0.005015442864328805,-0.02163836725727969
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,3.0,1.5,0.1,0.016622924392950884,-0.005015442864328805,-0.02163836725727969
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,3.0,2.0,0.04,0.016622924392950884,0.002002586343385279,-0.014620338049565605
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,3.0,2.0,0.05,0.016622924392950884,-0.001747080697943909,-0.018370005090894793
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,3.0,2.0,0.06,0.016622924392950884,-0.005244821932279813,-0.021867746325230697
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,3.0,2.0,0.08,0.016622924392950884,-0.0054482418819652295,-0.022071166274916114
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,3.0,2.0,0.1,0.016622924392950884,-0.0054482418819652295,-0.022071166274916114
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,3.0,3.0,0.04,0.016622924392950884,0.0030361198328238206,-0.013586804560127064
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,3.0,3.0,0.05,0.016622924392950884,-0.0007464328152128399,-0.017369357208163724
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,3.0,3.0,0.06,0.016622924392950884,-0.004945286472176111,-0.021568210865126995
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,3.0,3.0,0.08,0.016622924392950884,-0.0054251058319962076,-0.022048030224947092
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_5d,high,3.0,3.0,0.1,0.016622924392950884,-0.0054251058319962076,-0.022048030224947092
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_10d,low,0.5,1.0,0.04,0.016622924392950884,0.01602884060633781,-0.0005940837866130755
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_10d,low,0.5,1.0,0.05,0.016622924392950884,0.028741746596638917,0.012118822203688033
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_10d,low,0.5,1.0,0.06,0.016622924392950884,0.028741746596638917,0.012118822203688033
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_10d,low,0.5,1.0,0.08,0.016622924392950884,0.028741746596638917,0.012118822203688033
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_10d,low,0.5,1.0,0.1,0.016622924392950884,0.028741746596638917,0.012118822203688033
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_10d,low,0.5,1.5,0.04,0.016622924392950884,0.016104546569870468,-0.0005183778230804167
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_10d,low,0.5,1.5,0.05,0.016622924392950884,0.02967167085163458,0.013048746458683695
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_10d,low,0.5,1.5,0.06,0.016622924392950884,0.030074748744504,0.013451824351553114
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_10d,low,0.5,1.5,0.08,0.016622924392950884,0.030074748744504,0.013451824351553114
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_10d,low,0.5,1.5,0.1,0.016622924392950884,0.030074748744504,0.013451824351553114
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_10d,low,0.5,2.0,0.04,0.016622924392950884,0.016205531200981005,-0.0004173931919698795
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_10d,low,0.5,2.0,0.05,0.016622924392950884,0.02984907211753232,0.013226147724581437
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_10d,low,0.5,2.0,0.06,0.016622924392950884,0.030690701902495246,0.014067777509544362
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_10d,low,0.5,2.0,0.08,0.016622924392950884,0.030690701902495246,0.014067777509544362
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_10d,low,0.5,2.0,0.1,0.016622924392950884,0.030690701902495246,0.014067777509544362
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_10d,low,0.5,3.0,0.04,0.016622924392950884,0.01636397893758084,-0.00025894545537004376
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_10d,low,0.5,3.0,0.05,0.016622924392950884,0.029956623278749053,0.013333698885798169
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_10d,low,0.5,3.0,0.06,0.016622924392950884,0.0311626072137252,0.014539682820774315
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_10d,low,0.5,3.0,0.08,0.016622924392950884,0.0311626072137252,0.014539682820774315
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_10d,low,0.5,3.0,0.1,0.016622924392950884,0.0311626072137252,0.014539682820774315
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_10d,low,1.0,1.0,0.04,0.016622924392950884,0.015497031380479365,-0.0011258930124715197
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_10d,low,1.0,1.0,0.05,0.016622924392950884,0.029233430945655975,0.01261050655270509
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_10d,low,1.0,1.0,0.06,0.016622924392950884,0.037311803565527726,0.020688879172576842
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_10d,low,1.0,1.0,0.08,0.016622924392950884,0.037311803565527726,0.020688879172576842
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_10d,low,1.0,1.0,0.1,0.016622924392950884,0.037311803565527726,0.020688879172576842
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_10d,low,1.0,1.5,0.04,0.016622924392950884,0.01561655913101944,-0.001006365261931444
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_10d,low,1.0,1.5,0.05,0.016622924392950884,0.029405675920387314,0.01278275152743643
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_10d,low,1.0,1.5,0.06,0.016622924392950884,0.03995580754333854,0.023332883150387652
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_10d,low,1.0,1.5,0.08,0.016622924392950884,0.03995580754333854,0.023332883150387652
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_10d,low,1.0,1.5,0.1,0.016622924392950884,0.03995580754333854,0.023332883150387652
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_10d,low,1.0,2.0,0.04,0.016622924392950884,0.0158033167924825,-0.0008196076004683833
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_10d,low,1.0,2.0,0.05,0.016622924392950884,0.029595234431471676,0.012972310038520792
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_10d,low,1.0,2.0,0.06,0.016622924392950884,0.04123171859049303,0.024608794197542146
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_10d,low,1.0,2.0,0.08,0.016622924392950884,0.04123171859049303,0.024608794197542146
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_10d,low,1.0,2.0,0.1,0.016622924392950884,0.04123171859049303,0.024608794197542146
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_10d,low,1.0,3.0,0.04,0.016622924392950884,0.016109844714603985,-0.0005130796783468991
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_10d,low,1.0,3.0,0.05,0.016622924392950884,0.029845886479130418,0.013222962086179534
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_10d,low,1.0,3.0,0.06,0.016622924392950884,0.04205985364106844,0.025436929248117558
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_10d,low,1.0,3.0,0.08,0.016622924392950884,0.042302276375730766,0.02567935198277988
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_10d,low,1.0,3.0,0.1,0.016622924392950884,0.042302276375730766,0.02567935198277988
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_10d,low,1.5,1.0,0.04,0.016622924392950884,0.015043433490583437,-0.0015794909023674475
20260213,0.018802385786234943,0.008127492962796579,0.48697394789579157,ret_10d,low,1.5,1.0,0.05,0.016622924392950884,0.028782067178884027,0.012159142785933143
