feature,direction,top_k,power,mean,min,max,neg,vals
gap_mean_20d,low,80,2.0,-0.004899487767110175,-0.04270956550342338,0.06210370495661796,9,"0.01203,-0.01084,0.06210,-0.01745,-0.01348,-0.01189,-0.00640,-0.00711,-0.01914,-0.01290,0.00898,-0.04271"
gap_mean_20d_rank,low,80,2.0,-0.004899487767110175,-0.04270956550342338,0.06210370495661796,9,"0.01203,-0.01084,0.06210,-0.01745,-0.01348,-0.01189,-0.00640,-0.00711,-0.01914,-0.01290,0.00898,-0.04271"
close_pos_20d,high,40,1.0,-0.00490747180964599,-0.06259290705010909,0.041104705977964826,7,"0.01379,-0.00481,-0.01880,0.00716,-0.00801,0.04110,-0.02258,0.02604,-0.06259,0.01418,-0.00037,-0.04400"
close_pos_20d_rank,high,40,1.0,-0.00490747180964599,-0.06259290705010909,0.041104705977964826,7,"0.01379,-0.00481,-0.01880,0.00716,-0.00801,0.04110,-0.02258,0.02604,-0.06259,0.01418,-0.00037,-0.04400"
overnight_ret,high,30,2.0,-0.004918524406427562,-0.05181344237057957,0.03073470241064343,6,"-0.00557,-0.03394,-0.05181,0.00466,-0.02616,0.03073,-0.03756,0.02516,0.01982,0.02299,0.01060,-0.01793"
vol_ratio_20_60,low,50,1.0,-0.0049283795240118765,-0.034846511644353394,0.029279846545670684,7,"0.02928,-0.00734,-0.02496,0.00061,-0.00177,0.01259,-0.01123,-0.01666,0.00756,0.00474,-0.03485,-0.01712"
vol_ratio_20_60_rank,low,50,1.0,-0.0049283795240118765,-0.034846511644353394,0.029279846545670684,7,"0.02928,-0.00734,-0.02496,0.00061,-0.00177,0.01259,-0.01123,-0.01666,0.00756,0.00474,-0.03485,-0.01712"
ret_kurt_20d,high,40,2.0,-0.004931812043908755,-0.03925208431228322,0.0292895655630876,8,"0.02147,-0.02411,-0.01860,0.02929,0.01337,-0.00626,-0.00790,0.00513,-0.03925,-0.01444,-0.00291,-0.01497"
ret_kurt_20d_rank,high,40,2.0,-0.004931812043908755,-0.03925208431228322,0.0292895655630876,8,"0.02147,-0.02411,-0.01860,0.02929,0.01337,-0.00626,-0.00790,0.00513,-0.03925,-0.01444,-0.00291,-0.01497"
close_pos_20d,high,50,2.0,-0.00495307106064555,-0.060116749748149415,0.04274118168243722,7,"0.01461,-0.00431,-0.01809,0.00547,-0.00838,0.04274,-0.02255,0.02683,-0.06012,0.01469,-0.00156,-0.04876"
close_pos_20d_rank,high,50,2.0,-0.00495307106064555,-0.060116749748149415,0.04274118168243722,7,"0.01461,-0.00431,-0.01809,0.00547,-0.00838,0.04274,-0.02255,0.02683,-0.06012,0.01469,-0.00156,-0.04876"
gap_mean_20d,low,40,2.0,-0.004953906095136529,-0.04450753101003756,0.08650529953188124,9,"0.01112,-0.01964,0.08651,-0.02409,-0.02558,-0.00900,-0.00512,-0.00547,-0.02260,-0.00989,0.00882,-0.04451"
gap_mean_20d_rank,low,40,2.0,-0.004953906095136529,-0.04450753101003756,0.08650529953188124,9,"0.01112,-0.01964,0.08651,-0.02409,-0.02558,-0.00900,-0.00512,-0.00547,-0.02260,-0.00989,0.00882,-0.04451"
ret_10d,high,80,0.7,-0.0049639834561899365,-0.03743291101356757,0.036226059929837504,10,"-0.01670,-0.00084,-0.01205,-0.01931,-0.01644,0.03623,-0.00489,-0.00207,-0.03743,0.01786,-0.00090,-0.00300"
ret_10d_rank,high,80,0.7,-0.0049639834561899365,-0.03743291101356757,0.036226059929837504,10,"-0.01670,-0.00084,-0.01205,-0.01931,-0.01644,0.03623,-0.00489,-0.00207,-0.03743,0.01786,-0.00090,-0.00300"
vol_ratio_20_60,low,60,1.5,-0.004991100151005917,-0.03440733691713742,0.029245284340672674,7,"0.02925,-0.00719,-0.02619,0.00040,-0.00176,0.01347,-0.01159,-0.01609,0.00796,0.00391,-0.03441,-0.01765"
vol_ratio_20_60_rank,low,60,1.5,-0.004991100151005917,-0.03440733691713742,0.029245284340672674,7,"0.02925,-0.00719,-0.02619,0.00040,-0.00176,0.01347,-0.01159,-0.01609,0.00796,0.00391,-0.03441,-0.01765"
amount_z_20d,low,40,2.0,-0.005000563211128167,-0.038496256212798785,0.0261494849083862,7,"0.02272,0.00736,-0.03850,0.01353,-0.02129,-0.00212,0.02615,0.00129,-0.00257,-0.01915,-0.02118,-0.02625"
amount_z_20d_rank,low,40,2.0,-0.005000563211128167,-0.038496256212798785,0.0261494849083862,7,"0.02272,0.00736,-0.03850,0.01353,-0.02129,-0.00212,0.02615,0.00129,-0.00257,-0.01915,-0.02118,-0.02625"
ma20_over_ma60,high,30,1.5,-0.005004238483640133,-0.0530587377933746,0.03334651426823504,7,"-0.03137,-0.02899,0.03335,-0.01208,-0.05306,-0.02032,0.02050,-0.00422,-0.01659,0.00531,0.03129,0.01611"
ma20_over_ma60_rank,high,30,1.5,-0.005004238483640133,-0.0530587377933746,0.03334651426823504,7,"-0.03137,-0.02899,0.03335,-0.01208,-0.05306,-0.02032,0.02050,-0.00422,-0.01659,0.00531,0.03129,0.01611"
ret_2d,high,60,0.7,-0.0050170680274167654,-0.03805983606920313,0.01712043034881368,7,"0.00568,-0.00898,-0.02127,0.00160,-0.00803,0.01220,-0.03806,0.01681,-0.00868,0.01712,-0.00448,-0.02413"
ret_2d_rank,high,60,0.7,-0.0050170680274167654,-0.03805983606920313,0.01712043034881368,7,"0.00568,-0.00898,-0.02127,0.00160,-0.00803,0.01220,-0.03806,0.01681,-0.00868,0.01712,-0.00448,-0.02413"
ret_60d,high,40,2.0,-0.005018792026514185,-0.05154243074505474,0.04686056269481734,7,"-0.04261,-0.02059,0.04686,-0.03755,-0.05154,0.00404,-0.01281,-0.01678,-0.01246,0.03068,0.03045,0.02208"
ret_60d_rank,high,40,2.0,-0.005018792026514185,-0.05154243074505474,0.04686056269481734,7,"-0.04261,-0.02059,0.04686,-0.03755,-0.05154,0.00404,-0.01281,-0.01678,-0.01246,0.03068,0.03045,0.02208"
close_pos_20d,high,30,1.0,-0.005020921073155797,-0.059697337761594374,0.04629346793493797,7,"0.01631,-0.00360,-0.01865,0.00602,-0.01112,0.04629,-0.02353,0.02768,-0.05970,0.01693,-0.00107,-0.05581"
close_pos_20d_rank,high,30,1.0,-0.005020921073155797,-0.059697337761594374,0.04629346793493797,7,"0.01631,-0.00360,-0.01865,0.00602,-0.01112,0.04629,-0.02353,0.02768,-0.05970,0.01693,-0.00107,-0.05581"
gap_mean_20d,low,30,1.0,-0.005028898296111383,-0.04969027076382947,0.0887187935919671,9,"0.01076,-0.01746,0.08872,-0.02444,-0.02579,-0.01017,-0.00642,-0.00440,-0.02111,-0.00970,0.00936,-0.04969"
gap_mean_20d_rank,low,30,1.0,-0.005028898296111383,-0.04969027076382947,0.0887187935919671,9,"0.01076,-0.01746,0.08872,-0.02444,-0.02579,-0.01017,-0.00642,-0.00440,-0.02111,-0.00970,0.00936,-0.04969"
close_pos_20d,high,40,1.5,-0.0050310414305982315,-0.06021154174756694,0.043684709056730976,7,"0.01577,-0.00352,-0.01868,0.00524,-0.00934,0.04368,-0.02334,0.02721,-0.06021,0.01546,-0.00129,-0.05136"
close_pos_20d_rank,high,40,1.5,-0.0050310414305982315,-0.06021154174756694,0.043684709056730976,7,"0.01577,-0.00352,-0.01868,0.00524,-0.00934,0.04368,-0.02334,0.02721,-0.06021,0.01546,-0.00129,-0.05136"
vol_ratio_5_20,low,80,2.0,-0.0050333885554121206,-0.03678464158499115,0.020332047970858597,6,"0.02033,-0.00869,-0.01910,0.00868,0.01042,-0.00200,0.00509,0.00753,-0.02057,-0.02593,0.00062,-0.03678"
vol_ratio_5_20_rank,low,80,2.0,-0.0050333885554121206,-0.03678464158499115,0.020332047970858597,6,"0.02033,-0.00869,-0.01910,0.00868,0.01042,-0.00200,0.00509,0.00753,-0.02057,-0.02593,0.00062,-0.03678"
ret_min_20d,high,80,1.5,-0.005033556931533249,-0.05592829195619635,0.03243920438273741,6,"0.02211,-0.02938,-0.02868,0.03092,0.03244,0.02916,-0.01580,0.00059,-0.03839,-0.00993,0.00248,-0.05593"
ret_min_20d_rank,high,80,1.5,-0.005033556931533249,-0.05592829195619635,0.03243920438273741,6,"0.02211,-0.02938,-0.02868,0.03092,0.03244,0.02916,-0.01580,0.00059,-0.03839,-0.00993,0.00248,-0.05593"
gap_mean_20d,low,60,0.7,-0.005035851575212456,-0.0415520542216391,0.05539052845014872,9,"0.01231,-0.00859,0.05539,-0.01512,-0.01054,-0.01261,-0.00667,-0.00820,-0.01897,-0.01421,0.00834,-0.04155"
gap_mean_20d_rank,low,60,0.7,-0.005035851575212456,-0.0415520542216391,0.05539052845014872,9,"0.01231,-0.00859,0.05539,-0.01512,-0.01054,-0.01261,-0.00667,-0.00820,-0.01897,-0.01421,0.00834,-0.04155"
vol_20d,low,40,0.7,-0.005035914502621765,-0.05521899853314941,0.028208282617470336,6,"0.02737,-0.02968,-0.02482,0.02821,0.02406,0.02679,-0.00786,0.01426,-0.05249,-0.01295,0.00189,-0.05522"
vol_20d_rank,low,40,0.7,-0.005035914502621765,-0.05521899853314941,0.028208282617470336,6,"0.02737,-0.02968,-0.02482,0.02821,0.02406,0.02679,-0.00786,0.01426,-0.05249,-0.01295,0.00189,-0.05522"
ret_30d,high,60,1.5,-0.005040057296592027,-0.045149864775377635,0.025065986800134124,8,"-0.03422,-0.01306,0.02442,-0.01691,-0.04515,0.01669,-0.00068,-0.00929,-0.01259,-0.00318,0.02507,0.00843"
ret_30d_rank,high,60,1.5,-0.005040057296592027,-0.045149864775377635,0.025065986800134124,8,"-0.03422,-0.01306,0.02442,-0.01691,-0.04515,0.01669,-0.00068,-0.00929,-0.01259,-0.00318,0.02507,0.00843"
ret_min_20d,high,40,0.7,-0.005045836544891424,-0.06170632463917196,0.03318051190681526,6,"0.02220,-0.02899,-0.02781,0.03318,0.03161,0.03160,-0.01760,0.00009,-0.03947,-0.00955,0.00589,-0.06171"
ret_min_20d_rank,high,40,0.7,-0.005045836544891424,-0.06170632463917196,0.03318051190681526,6,"0.02220,-0.02899,-0.02781,0.03318,0.03161,0.03160,-0.01760,0.00009,-0.03947,-0.00955,0.00589,-0.06171"
close_pos_20d,high,30,0.7,-0.005046577893775258,-0.06203741297034604,0.045039891133036296,6,"0.01518,-0.00433,-0.01975,0.00808,-0.01058,0.04504,-0.02404,0.02610,-0.06204,0.01655,0.00001,-0.05078"
close_pos_20d_rank,high,30,0.7,-0.005046577893775258,-0.06203741297034604,0.045039891133036296,6,"0.01518,-0.00433,-0.01975,0.00808,-0.01058,0.04504,-0.02404,0.02610,-0.06204,0.01655,0.00001,-0.05078"
close_over_ma20,high,40,0.7,-0.005049218290473798,-0.05416828002271125,0.041748312562813084,7,"-0.03025,-0.00273,0.00497,-0.01710,-0.02663,0.04175,-0.01678,-0.00640,-0.05417,0.02837,0.00548,0.01290"
intraday_vol_20d,high,30,1.0,-0.0050588286132550175,-0.03567628559750784,0.031757001847833394,7,"-0.02519,0.01136,-0.01039,-0.03568,-0.02243,-0.01698,0.02128,-0.01955,-0.01105,0.03176,0.00224,0.01393"
intraday_vol_20d_rank,high,30,1.0,-0.0050588286132550175,-0.03567628559750784,0.031757001847833394,7,"-0.02519,0.01136,-0.01039,-0.03568,-0.02243,-0.01698,0.02128,-0.01955,-0.01105,0.03176,0.00224,0.01393"
ret_60d,high,80,1.0,-0.0050655660461817785,-0.03216740283410421,0.03601806729556803,8,"-0.02450,0.00191,0.03602,-0.03206,-0.03217,-0.00176,-0.00694,-0.01683,-0.00561,0.01432,0.01611,-0.00929"
ret_60d_rank,high,80,1.0,-0.0050655660461817785,-0.03216740283410421,0.03601806729556803,8,"-0.02450,0.00191,0.03602,-0.03206,-0.03217,-0.00176,-0.00694,-0.01683,-0.00561,0.01432,0.01611,-0.00929"
close_over_ma20,high,30,1.0,-0.005067695544175726,-0.06482715960462652,0.052645849628756,8,"-0.02624,-0.00592,-0.00563,-0.02700,-0.02831,0.05265,-0.01458,-0.00696,-0.06483,0.02995,0.01603,0.02002"
ret_min_20d,high,60,0.7,-0.005068318124033004,-0.05696507081361687,0.03185713390122185,6,"0.02181,-0.02888,-0.02889,0.03134,0.03186,0.02881,-0.01527,0.00025,-0.03816,-0.00995,0.00323,-0.05697"
ret_min_20d_rank,high,60,0.7,-0.005068318124033004,-0.05696507081361687,0.03185713390122185,6,"0.02181,-0.02888,-0.02889,0.03134,0.03186,0.02881,-0.01527,0.00025,-0.03816,-0.00995,0.00323,-0.05697"
vol_5d,high,50,2.0,-0.0050845460772869855,-0.061330402252950875,0.030085042388178128,7,"-0.06133,0.00630,-0.00749,-0.00798,-0.00759,0.03009,0.01492,-0.04221,-0.01932,0.01447,-0.00914,0.02827"
close_over_ma20,high,50,1.5,-0.005091116846930901,-0.05560396452004823,0.04372624747516842,7,"-0.02980,-0.00367,0.00104,-0.01927,-0.02691,0.04373,-0.01596,-0.00592,-0.05560,0.02749,0.00967,0.01413"
price_volume_corr_20d,high,30,2.0,-0.005095214390707956,-0.03853601031968706,0.03215018439324148,7,"0.00905,-0.01544,-0.01129,0.00751,0.01776,0.03215,-0.03854,-0.01711,-0.01973,-0.01784,0.00324,-0.01089"
price_volume_corr_20d_rank,high,30,2.0,-0.005095214390707956,-0.03853601031968706,0.03215018439324148,7,"0.00905,-0.01544,-0.01129,0.00751,0.01776,0.03215,-0.03854,-0.01711,-0.01973,-0.01784,0.00324,-0.01089"
close_over_ma20,high,40,1.0,-0.005124080920583072,-0.05777403882262558,0.044994889390294404,7,"-0.02931,-0.00369,0.00207,-0.02030,-0.02720,0.04499,-0.01585,-0.00669,-0.05777,0.02912,0.00829,0.01484"
gap_mean_20d,low,40,1.5,-0.005124616574655651,-0.04657548444963282,0.0819772200748222,9,"0.01024,-0.01780,0.08198,-0.02380,-0.02254,-0.01116,-0.00641,-0.00474,-0.02077,-0.01056,0.01064,-0.04658"
gap_mean_20d_rank,low,40,1.5,-0.005124616574655651,-0.04657548444963282,0.0819772200748222,9,"0.01024,-0.01780,0.08198,-0.02380,-0.02254,-0.01116,-0.00641,-0.00474,-0.02077,-0.01056,0.01064,-0.04658"
ret_min_20d,high,50,0.7,-0.005127931481616845,-0.06015382479022231,0.03193352227507857,6,"0.02181,-0.02893,-0.02851,0.03193,0.03120,0.03008,-0.01644,0.00049,-0.03817,-0.00999,0.00514,-0.06015"
ret_min_20d_rank,high,50,0.7,-0.005127931481616845,-0.06015382479022231,0.03193352227507857,6,"0.02181,-0.02893,-0.02851,0.03193,0.03120,0.03008,-0.01644,0.00049,-0.03817,-0.00999,0.00514,-0.06015"
close_pos_20d,high,30,1.5,-0.0051412423631351555,-0.06265397674750584,0.04740634242954705,7,"0.01844,-0.00209,-0.01761,0.00214,-0.01129,0.04741,-0.02386,0.02962,-0.05597,0.01731,-0.00315,-0.06265"
close_pos_20d_rank,high,30,1.5,-0.0051412423631351555,-0.06265397674750584,0.04740634242954705,7,"0.01844,-0.00209,-0.01761,0.00214,-0.01129,0.04741,-0.02386,0.02962,-0.05597,0.01731,-0.00315,-0.06265"
ret_min_20d,high,60,1.0,-0.00514829427451163,-0.05839499039968403,0.03173752460724469,6,"0.02182,-0.02896,-0.02873,0.03174,0.03172,0.02955,-0.01591,0.00001,-0.03854,-0.01013,0.00405,-0.05839"
ret_min_20d_rank,high,60,1.0,-0.00514829427451163,-0.05839499039968403,0.03173752460724469,6,"0.02182,-0.02896,-0.02873,0.03174,0.03172,0.02955,-0.01591,0.00001,-0.03854,-0.01013,0.00405,-0.05839"
vol_20d,low,50,0.7,-0.00515207172588249,-0.0546019562793897,0.027766924317521906,6,"0.02777,-0.02997,-0.02633,0.02747,0.02444,0.02622,-0.00811,0.01279,-0.05028,-0.01314,0.00191,-0.05460"
vol_20d_rank,low,50,0.7,-0.00515207172588249,-0.0546019562793897,0.027766924317521906,6,"0.02777,-0.02997,-0.02633,0.02747,0.02444,0.02622,-0.00811,0.01279,-0.05028,-0.01314,0.00191,-0.05460"
gap_mean_20d,low,50,2.0,-0.0051540605817125195,-0.04487967035309152,0.0788646098690778,9,"0.01062,-0.01769,0.07886,-0.02264,-0.02116,-0.01146,-0.00662,-0.00517,-0.02060,-0.01112,0.01001,-0.04488"
gap_mean_20d_rank,low,50,2.0,-0.0051540605817125195,-0.04487967035309152,0.0788646098690778,9,"0.01062,-0.01769,0.07886,-0.02264,-0.02116,-0.01146,-0.00662,-0.00517,-0.02060,-0.01112,0.01001,-0.04488"
amount_trend_5_20,high,30,2.0,-0.005175874517502374,-0.05491184638813301,0.07670375805156142,8,"0.00321,-0.01530,-0.04489,0.01710,-0.00497,0.07670,-0.00238,-0.05491,-0.04804,0.03339,-0.01213,-0.00990"
amount_trend_5_20_rank,high,30,2.0,-0.005175874517502374,-0.05491184638813301,0.07670375805156142,8,"0.00321,-0.01530,-0.04489,0.01710,-0.00497,0.07670,-0.00238,-0.05491,-0.04804,0.03339,-0.01213,-0.00990"
close_pos_20d,high,40,2.0,-0.005178332951430878,-0.05773384259978498,0.045222888676032316,7,"0.01751,-0.00245,-0.01849,0.00295,-0.01012,0.04522,-0.02401,0.02839,-0.05773,0.01638,-0.00255,-0.05724"
close_pos_20d_rank,high,40,2.0,-0.005178332951430878,-0.05773384259978498,0.045222888676032316,7,"0.01751,-0.00245,-0.01849,0.00295,-0.01012,0.04522,-0.02401,0.02839,-0.05773,0.01638,-0.00255,-0.05724"
gap_mean_20d,low,60,1.0,-0.0051788512799037555,-0.04286408391527094,0.06013899822237635,9,"0.01163,-0.01089,0.06014,-0.01679,-0.01236,-0.01312,-0.00734,-0.00726,-0.01877,-0.01364,0.00912,-0.04286"
gap_mean_20d_rank,low,60,1.0,-0.0051788512799037555,-0.04286408391527094,0.06013899822237635,9,"0.01163,-0.01089,0.06014,-0.01679,-0.01236,-0.01312,-0.00734,-0.00726,-0.01877,-0.01364,0.00912,-0.04286"
vol_20d,low,50,1.0,-0.005183718807560402,-0.055271001088011154,0.02779050389005758,6,"0.02742,-0.02991,-0.02584,0.02779,0.02427,0.02647,-0.00810,0.01351,-0.05133,-0.01299,0.00177,-0.05527"
vol_20d_rank,low,50,1.0,-0.005183718807560402,-0.055271001088011154,0.02779050389005758,6,"0.02742,-0.02991,-0.02584,0.02779,0.02427,0.02647,-0.00810,0.01351,-0.05133,-0.01299,0.00177,-0.05527"
mom_accel_5_20,high,60,0.7,-0.005192704777481833,-0.0534353563954048,0.023213845320134128,7,"0.02321,-0.00374,-0.05344,-0.00911,0.01717,0.01404,-0.00146,0.00124,-0.00445,0.00426,-0.00517,-0.04489"
mom_accel_5_20_rank,high,60,0.7,-0.005192704777481833,-0.0534353563954048,0.023213845320134128,7,"0.02321,-0.00374,-0.05344,-0.00911,0.01717,0.01404,-0.00146,0.00124,-0.00445,0.00426,-0.00517,-0.04489"
ret_min_20d,high,50,1.0,-0.00519521026240932,-0.06058732534445889,0.032436643909087425,7,"0.02189,-0.02911,-0.02835,0.03244,0.03144,0.03078,-0.01702,-0.00005,-0.03899,-0.01015,0.00536,-0.06059"
ret_min_20d_rank,high,50,1.0,-0.00519521026240932,-0.06058732534445889,0.032436643909087425,7,"0.02189,-0.02911,-0.02835,0.03244,0.03144,0.03078,-0.01702,-0.00005,-0.03899,-0.01015,0.00536,-0.06059"
gap_mean_20d,low,30,0.7,-0.005202667463416224,-0.052793996632705016,0.08431842294301173,9,"0.01000,-0.01544,0.08432,-0.02410,-0.02327,-0.01233,-0.00689,-0.00336,-0.02002,-0.01003,0.01149,-0.05279"
gap_mean_20d_rank,low,30,0.7,-0.005202667463416224,-0.052793996632705016,0.08431842294301173,9,"0.01000,-0.01544,0.08432,-0.02410,-0.02327,-0.01233,-0.00689,-0.00336,-0.02002,-0.01003,0.01149,-0.05279"
ret_min_20d,high,80,2.0,-0.005205705652052194,-0.05765946849079731,0.032295874057498244,7,"0.02206,-0.02936,-0.02864,0.03160,0.03230,0.02983,-0.01637,-0.00011,-0.03921,-0.01027,0.00338,-0.05766"
ret_min_20d_rank,high,80,2.0,-0.005205705652052194,-0.05765946849079731,0.032295874057498244,7,"0.02206,-0.02936,-0.02864,0.03160,0.03230,0.02983,-0.01637,-0.00011,-0.03921,-0.01027,0.00338,-0.05766"
vol_ratio_5_20,low,50,1.0,-0.005205733914062466,-0.040289010574440065,0.020380738468833405,6,"0.02038,-0.00866,-0.01864,0.00880,0.00965,-0.00104,0.00652,0.00964,-0.02154,-0.02799,0.00071,-0.04029"
vol_ratio_5_20_rank,low,50,1.0,-0.005205733914062466,-0.040289010574440065,0.020380738468833405,6,"0.02038,-0.00866,-0.01864,0.00880,0.00965,-0.00104,0.00652,0.00964,-0.02154,-0.02799,0.00071,-0.04029"
ret_2d,high,80,1.5,-0.005211784592132567,-0.037574322406358746,0.01790203352829277,8,"0.00462,-0.00777,-0.02057,-0.00162,-0.00888,0.01356,-0.03757,0.01790,-0.01135,0.01670,-0.00314,-0.02442"
ret_2d_rank,high,80,1.5,-0.005211784592132567,-0.037574322406358746,0.01790203352829277,8,"0.00462,-0.00777,-0.02057,-0.00162,-0.00888,0.01356,-0.03757,0.01790,-0.01135,0.01670,-0.00314,-0.02442"
ret_30d,high,50,1.0,-0.005214440521314156,-0.04506415634857259,0.02581243687840308,8,"-0.03347,-0.01305,0.02581,-0.01936,-0.04506,0.01646,-0.00094,-0.01001,-0.01105,-0.00362,0.02441,0.00731"
ret_30d_rank,high,50,1.0,-0.005214440521314156,-0.04506415634857259,0.02581243687840308,8,"-0.03347,-0.01305,0.02581,-0.01936,-0.04506,0.01646,-0.00094,-0.01001,-0.01105,-0.00362,0.02441,0.00731"
gap_mean_20d,low,60,2.0,-0.005217438412405173,-0.04441960176093463,0.07231862430012108,9,"0.01084,-0.01559,0.07232,-0.02061,-0.01795,-0.01242,-0.00717,-0.00574,-0.01971,-0.01204,0.00988,-0.04442"
gap_mean_20d_rank,low,60,2.0,-0.005217438412405173,-0.04441960176093463,0.07231862430012108,9,"0.01084,-0.01559,0.07232,-0.02061,-0.01795,-0.01242,-0.00717,-0.00574,-0.01971,-0.01204,0.00988,-0.04442"
vol_ratio_5_20,low,60,1.5,-0.005230053616662911,-0.03955539196268845,0.020354817049182832,6,"0.02035,-0.00901,-0.01924,0.00811,0.00982,-0.00103,0.00661,0.00936,-0.02094,-0.02810,0.00087,-0.03956"
vol_ratio_5_20_rank,low,60,1.5,-0.005230053616662911,-0.03955539196268845,0.020354817049182832,6,"0.02035,-0.00901,-0.01924,0.00811,0.00982,-0.00103,0.00661,0.00936,-0.02094,-0.02810,0.00087,-0.03956"
vol_20d,low,40,1.0,-0.005235085995222236,-0.056467712943213684,0.02840306483845594,6,"0.02686,-0.02983,-0.02499,0.02840,0.02409,0.02689,-0.00819,0.01486,-0.05340,-0.01287,0.00182,-0.05647"
vol_20d_rank,low,40,1.0,-0.005235085995222236,-0.056467712943213684,0.02840306483845594,6,"0.02686,-0.02983,-0.02499,0.02840,0.02409,0.02689,-0.00819,0.01486,-0.05340,-0.01287,0.00182,-0.05647"
ret_kurt_20d,high,30,1.0,-0.005240817321563518,-0.0392617320193242,0.03013435919388668,8,"0.02085,-0.02507,-0.01877,0.03013,0.01281,-0.00629,-0.00785,0.00569,-0.03926,-0.01473,-0.00367,-0.01675"
ret_kurt_20d_rank,high,30,1.0,-0.005240817321563518,-0.0392617320193242,0.03013435919388668,8,"0.02085,-0.02507,-0.01877,0.03013,0.01281,-0.00629,-0.00785,0.00569,-0.03926,-0.01473,-0.00367,-0.01675"
ret_10d,high,80,1.0,-0.0052422981389104095,-0.03985651494965768,0.03696586658609215,9,"-0.01767,-0.00047,-0.01152,-0.02310,-0.01814,0.03697,-0.00389,-0.00463,-0.03986,0.01981,0.00002,-0.00045"
ret_10d_rank,high,80,1.0,-0.0052422981389104095,-0.03985651494965768,0.03696586658609215,9,"-0.01767,-0.00047,-0.01152,-0.02310,-0.01814,0.03697,-0.00389,-0.00463,-0.03986,0.01981,0.00002,-0.00045"
turnover_trend_5_20,high,30,2.0,-0.005244758646867735,-0.050722890270670604,0.07694235290358158,8,"0.00505,-0.01960,-0.04399,0.02220,-0.00183,0.07694,-0.00451,-0.05072,-0.04786,0.02577,-0.00831,-0.01609"
turnover_trend_5_20_rank,high,30,2.0,-0.005244758646867735,-0.050722890270670604,0.07694235290358158,8,"0.00505,-0.01960,-0.04399,0.02220,-0.00183,0.07694,-0.00451,-0.05072,-0.04786,0.02577,-0.00831,-0.01609"
gap_mean_20d,low,60,1.5,-0.005249586191271618,-0.04405300560338131,0.06683669282404327,9,"0.01103,-0.01363,0.06684,-0.01899,-0.01527,-0.01310,-0.00754,-0.00624,-0.01903,-0.01279,0.00978,-0.04405"
gap_mean_20d_rank,low,60,1.5,-0.005249586191271618,-0.04405300560338131,0.06683669282404327,9,"0.01103,-0.01363,0.06684,-0.01899,-0.01527,-0.01310,-0.00754,-0.00624,-0.01903,-0.01279,0.00978,-0.04405"
close_over_ma20,high,60,2.0,-0.005252815977584716,-0.05462033619734102,0.043304564525298406,8,"-0.03008,-0.00401,-0.00066,-0.01875,-0.02688,0.04330,-0.01588,-0.00568,-0.05462,0.02661,0.00964,0.01399"
vol_20d,low,60,1.0,-0.005269898960488937,-0.05505863830319595,0.027747494965686237,6,"0.02775,-0.03009,-0.02698,0.02767,0.02476,0.02593,-0.00799,0.01289,-0.05022,-0.01393,0.00203,-0.05506"
vol_20d_rank,low,60,1.0,-0.005269898960488937,-0.05505863830319595,0.027747494965686237,6,"0.02775,-0.03009,-0.02698,0.02767,0.02476,0.02593,-0.00799,0.01289,-0.05022,-0.01393,0.00203,-0.05506"
ret_min_20d,high,40,1.0,-0.005270298554796524,-0.06153871148727933,0.03333669901427231,7,"0.02219,-0.02942,-0.02777,0.03334,0.03229,0.03207,-0.01812,-0.00089,-0.04068,-0.01042,0.00570,-0.06154"
ret_min_20d_rank,high,40,1.0,-0.005270298554796524,-0.06153871148727933,0.03333669901427231,7,"0.02219,-0.02942,-0.02777,0.03334,0.03229,0.03207,-0.01812,-0.00089,-0.04068,-0.01042,0.00570,-0.06154"
gap_mean_20d,low,40,1.0,-0.005273455212300295,-0.046858178806271106,0.07550946745659917,9,"0.00944,-0.01636,0.07551,-0.02290,-0.01862,-0.01359,-0.00765,-0.00425,-0.01880,-0.01156,0.01236,-0.04686"
gap_mean_20d_rank,low,40,1.0,-0.005273455212300295,-0.046858178806271106,0.07550946745659917,9,"0.00944,-0.01636,0.07551,-0.02290,-0.01862,-0.01359,-0.00765,-0.00425,-0.01880,-0.01156,0.01236,-0.04686"
amplitude_ma_20d,low,60,0.7,-0.0052775650181020525,-0.05367516952107856,0.02912752839068456,7,"0.02913,-0.03029,-0.02463,0.02721,0.02428,0.02262,-0.00862,0.01479,-0.04628,-0.01721,-0.00067,-0.05368"
amplitude_ma_20d_rank,low,60,0.7,-0.0052775650181020525,-0.05367516952107856,0.02912752839068456,7,"0.02913,-0.03029,-0.02463,0.02721,0.02428,0.02262,-0.00862,0.01479,-0.04628,-0.01721,-0.00067,-0.05368"
gap_mean_20d,low,50,1.5,-0.005278434925959062,-0.04512163029688053,0.07358706990831024,9,"0.01043,-0.01622,0.07359,-0.02137,-0.01825,-0.01294,-0.00756,-0.00512,-0.01936,-0.01194,0.01053,-0.04512"
gap_mean_20d_rank,low,50,1.5,-0.005278434925959062,-0.04512163029688053,0.07358706990831024,9,"0.01043,-0.01622,0.07359,-0.02137,-0.01825,-0.01294,-0.00756,-0.00512,-0.01936,-0.01194,0.01053,-0.04512"
ret_10d,high,30,2.0,-0.005280656016719512,-0.06132754192764056,0.05737453070279083,6,"-0.03351,0.01042,-0.02820,-0.05245,-0.02323,0.05737,0.00862,-0.01779,-0.06133,0.03943,0.01519,0.02211"
