kind,key,lam_current,mean,min,max,neg,vals
pair,stage2_shapegrid_regularized_12w_20260509_summary_detail:hybrid_gate,0.8500000000000001,0.06520685724609912,0.03409357286832211,0.13053623064177775,0,"0.03409,0.06233,0.13054,0.03420,0.04347,0.07692,0.06517,0.05695,0.06871,0.06556,0.06343,0.08112"
pair,stage2_hybrid_gate_regularized_top30_12w_20260509_summary_detail:hybrid_gate,0.8500000000000001,0.06520440145709258,0.03409357286832211,0.13053623064177775,0,"0.03409,0.06233,0.13054,0.03417,0.04347,0.07692,0.06517,0.05695,0.06871,0.06556,0.06343,0.08112"
pair,stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen,0.1,0.06520179447759185,0.03360029514368998,0.1371138960204474,0,"0.03431,0.06419,0.13711,0.03360,0.04546,0.07761,0.06517,0.05696,0.06895,0.05361,0.06415,0.08130"
pair,stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_regime,0.9500000000000001,0.06514905863612919,0.033131556425591055,0.1328808112226113,0,"0.03313,0.06237,0.13288,0.03436,0.04458,0.07502,0.06517,0.05590,0.06728,0.06701,0.06338,0.08071"
pair,stage2_hybrid_gate_secondary_alpha_v2_12w_20260509_summary_detail:hybrid_gate,0.8500000000000001,0.06512856379129854,0.03390120598024196,0.13053623064177775,0,"0.03409,0.06233,0.13054,0.03390,0.04282,0.07692,0.06517,0.05695,0.06871,0.06556,0.06343,0.08112"
pair,stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen,0.05,0.06512782208162778,0.033545257384023974,0.13711389602044738,0,"0.03431,0.06419,0.13711,0.03355,0.04546,0.07761,0.06517,0.05696,0.06895,0.05277,0.06415,0.08130"
pair,stage2_hybrid_gate_secondary_alpha_12w_20260509_summary_detail:hybrid_gate,0.9,0.06508668801734495,0.033110408561960424,0.13272878576800093,0,"0.03311,0.06108,0.13273,0.03413,0.04370,0.07715,0.06517,0.05483,0.06879,0.06657,0.06260,0.08118"
pair,stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic,0.5,0.06506284916879286,0.033418077783882255,0.13711389602044738,0,"0.03431,0.06419,0.13711,0.03342,0.03891,0.07761,0.06517,0.05696,0.06895,0.05867,0.06415,0.08130"
pair,stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen,0.0,0.0650538496856637,0.03349021962435798,0.13711389602044738,0,"0.03431,0.06419,0.13711,0.03349,0.04546,0.07761,0.06517,0.05696,0.06895,0.05194,0.06415,0.08130"
pair,stage2_adaptive_cap_12w_20260509_summary_detail:hybrid_gate_adaptive_cap,0.8,0.06502023421010567,0.0341218160041597,0.12834367551555448,0,"0.03431,0.06187,0.12834,0.03412,0.04284,0.07761,0.06517,0.05696,0.06895,0.06462,0.06415,0.08130"
