factor,direction,gamma,power,max_weight,mean,min,max,neg,delta_mean,delta_min
ret_20d,high,2.0,1.0,0.08,0.05266729150511485,0.025625749511506823,0.07770386539941987,0,-0.005021875161551809,-0.0063342504884931795
turnover_ma_20d,high,2.0,3.0,0.08,0.052651191803302716,0.028757497870192557,0.07799732523020161,0,-0.0050379748633639435,-0.0032025021298074455
ret_5d,low,0.5,3.0,0.08,0.052635867744527214,0.03148466607975855,0.08021541432940422,0,-0.005053298922139446,-0.0004753339202414539
vol_20d_rank,high,0.5,1.0,0.08,0.05263397747098513,0.030658244247084396,0.07841035250207265,0,-0.005055189195681528,-0.0013017557529156065
turnover_ma_20d,high,5.0,1.0,0.08,0.05262562789628176,0.029658896895736135,0.07814567053877236,0,-0.005063538770384901,-0.002301103104263867
ret_5d,high,3.0,2.0,0.1,0.05261435843373246,0.0312649762340379,0.07938247679281908,0,-0.0050748082329342,-0.0006950237659621022
amount_z_20d,high,1.0,1.0,0.08,0.05260193641542318,0.030601658776893588,0.080717916878015,0,-0.0050872302512434825,-0.0013583412231064143
ret_5d,low,1.0,3.0,0.08,0.052567903012310145,0.03105386976475234,0.08348331746203996,0,-0.005121263654356514,-0.0009061302352476631
ret_5d,low,0.5,2.0,0.08,0.052562648366237925,0.03131272758119323,0.07974968574004833,0,-0.005126518300428734,-0.0006472724188067713
overnight_ret,low,0.5,3.0,0.08,0.05256085318472853,0.03033656704097954,0.07910796270835341,0,-0.005128313481938131,-0.0016234329590204613
amount_z_20d,high,0.5,1.0,0.08,0.052552962041718776,0.03107000353416206,0.0798537032684965,0,-0.0051362046249478835,-0.0008899964658379417
overnight_ret,high,0.5,2.0,0.08,0.05254623072631968,0.03188353161049499,0.07670732172073277,0,-0.005142935940346982,-7.646838950501472e-05
drawdown_20d,high,3.0,3.0,0.1,0.05251655616110251,0.0327755228657915,0.07601894116448465,0,-0.005172610505564147,0.0008155228657915001
ret_5d,low,0.5,1.0,0.08,0.052515237485928325,0.03130702382736078,0.0787136770826904,0,-0.005173929180738335,-0.0006529761726392219
overnight_ret,high,2.0,3.0,0.08,0.05251406135785781,0.031009689470264667,0.07697041724725795,0,-0.005175105308808853,-0.0009503105297353348
turnover_ma_20d,high,3.0,2.0,0.08,0.05250942220251028,0.028810299158032352,0.07789316097646143,0,-0.00517974446415638,-0.00314970084196765
overnight_ret,high,1.0,2.0,0.08,0.05249257264815782,0.03170640698010588,0.07472816649298414,0,-0.005196594018508839,-0.0002535930198941244
overnight_ret,low,3.0,3.0,0.1,0.05246806880592953,0.029581772417842617,0.10339499920797884,0,-0.005221097860737128,-0.002378227582157385
drawdown_20d,high,0.5,1.0,0.08,0.05245861485840658,0.03147597655572612,0.07817271160930656,0,-0.005230551808260077,-0.00048402344427388166
overnight_ret,low,0.5,2.0,0.08,0.052441299524073996,0.03044063193542278,0.07928108556135982,0,-0.005247867142592663,-0.0015193680645772221
vol_20d_rank,low,0.5,3.0,0.08,0.052440950402251586,0.03178780222511543,0.07850436998609917,0,-0.005248216264415073,-0.0001721977748845721
vol_20d_rank,low,1.0,3.0,0.08,0.05243536948896762,0.032138784720334636,0.07849459107342427,0,-0.0052537971776990405,0.0001787847203346335
overnight_ret,high,5.0,1.0,0.1,0.05242475867498946,0.032085128422675274,0.07881069141979632,0,-0.005264407991677197,0.0001251284226752719
close_over_ma60,high,5.0,2.0,0.08,0.05242120287040361,0.021725699607535988,0.07957644373240888,0,-0.005267963796263049,-0.010234300392464014
drawdown_20d,low,3.0,3.0,0.1,0.05241989141345562,0.031003975179502805,0.10097755929452581,0,-0.005269275253211039,-0.0009560248204971977
ret_60d,high,0.5,1.0,0.08,0.05241120374492083,0.03019008170631702,0.07682307523834918,0,-0.00527796292174583,-0.001769918293682983
amount_z_20d,high,0.5,2.0,0.08,0.0524107030341455,0.031146090811391705,0.07961470779403157,0,-0.005278463632521158,-0.0008139091886082972
vol_20d_rank,low,2.0,3.0,0.08,0.052409108695502464,0.032666443137927215,0.07847509438606773,0,-0.005280057971164195,0.0007064431379272124
turnover_ma_20d,high,3.0,3.0,0.08,0.05238958725775139,0.028110966787049604,0.07782107473029046,0,-0.005299579408915268,-0.0038490332129503986
amount_z_20d,high,2.0,1.0,0.08,0.05238397657341293,0.029785784948277126,0.08160417769170861,0,-0.005305190093253732,-0.002174215051722876
amount_z_20d,high,1.0,2.0,0.08,0.05238071354771174,0.0307719860288971,0.0804071127453381,0,-0.00530845311895492,-0.0011880139711029011
turnover_ma_20d,low,5.0,1.0,0.1,0.05237476448042975,0.0320504644549489,0.08519387526573766,0,-0.005314402186236911,9.046445494889643e-05
ret_60d,high,0.5,2.0,0.08,0.05237056591573502,0.030199400000331916,0.0771312516025622,0,-0.005318600750931636,-0.001760599999668086
overnight_ret,high,0.5,1.0,0.08,0.05236839926566137,0.03200261006756191,0.07655837492631334,0,-0.0053207674010052886,4.261006756190594e-05
close_over_ma60,high,5.0,3.0,0.08,0.052359172238823054,0.020622897436137,0.08103582477116715,0,-0.005329994427843605,-0.011337102563863003
turnover_ma_20d,low,0.5,3.0,0.08,0.05235208808763606,0.03149049972746127,0.07841066147017697,0,-0.005337078579030596,-0.00046950027253873233
vol_20d_rank,low,0.5,2.0,0.08,0.052347857108599204,0.03197424062526329,0.07850045542395484,0,-0.005341309558067456,1.424062526328429e-05
ret_60d,high,0.5,3.0,0.08,0.05234591418218296,0.03029183501555888,0.07727572131558652,0,-0.005343252484483703,-0.0016681649844411221
drawdown_20d,high,5.0,1.0,0.1,0.05234467210954739,0.03229226274075793,0.07799569391683533,0,-0.005344494557119273,0.00033226274075792706
vol_20d_rank,low,3.0,3.0,0.08,0.05234344313903513,0.032739860237854634,0.07845567879221188,0,-0.005345723527631532,0.0007798602378546321
overnight_ret,low,1.0,3.0,0.08,0.05234077408981778,0.02942309278044897,0.07960523598189134,0,-0.005348392576848882,-0.0025369072195510316
ret_5d,low,1.0,2.0,0.08,0.05233335916633153,0.0307775056176047,0.08248950255000986,0,-0.005355807500335132,-0.0011824943823953021
drawdown_20d,low,5.0,2.0,0.1,0.0523287257703132,0.029372627222010082,0.10219016734887784,0,-0.005360440896353458,-0.00258737277798992
ret_60d,low,0.5,1.0,0.08,0.052312679302969504,0.03168330511590754,0.08029692031281535,0,-0.005376487363697155,-0.0002766948840924599
intraday_ret,high,2.0,1.0,0.1,0.052299776140911074,0.03063668775888538,0.08365621014156507,0,-0.005389390525755586,-0.0013233122411146214
drawdown_20d,high,1.0,1.0,0.08,0.05229801845243006,0.03138927304738778,0.07739080224599748,0,-0.005391148214236599,-0.0005707269526122188
ret_60d,low,0.5,3.0,0.08,0.05229464550464628,0.03148431137866476,0.07966157983853128,0,-0.0053945211620203826,-0.0004756886213352421
overnight_ret,low,0.5,1.0,0.08,0.05227956044857492,0.03072801035405346,0.0794247240516221,0,-0.0054096062180917365,-0.001231989645946542
ret_60d,low,5.0,2.0,0.1,0.05227169432008081,0.030321015206445916,0.0838099250030141,0,-0.00541747234658585,-0.0016389847935540866
amount_z_20d,low,0.5,1.0,0.08,0.052269431255653864,0.03129345149285488,0.0765833441959545,0,-0.005419735411012795,-0.0006665485071451205
ret_60d,low,0.5,2.0,0.08,0.052268422291429174,0.03153764552053014,0.07988468523803344,0,-0.005420744375237485,-0.00042235447946985943
turnover_ma_20d,high,5.0,2.0,0.08,0.05226804698227663,0.028277062681383837,0.0777297131315785,0,-0.005421119684390033,-0.0036829373186161654
vol_20d_rank,low,1.0,2.0,0.08,0.05226331910850806,0.03237549679594014,0.07848691978457303,0,-0.0054258475581586,0.00041549679594013456
intraday_ret,low,2.0,3.0,0.08,0.05226293273097712,0.03012737294826582,0.08170759065734617,0,-0.005426233935689542,-0.0018326270517341828
ret_20d,high,3.0,1.0,0.08,0.05225693779360575,0.024017654982893672,0.0763381932245494,0,-0.0054322288730609125,-0.00794234501710633
drawdown_20d,high,0.5,2.0,0.08,0.05225407147035289,0.03143181292652862,0.07815293699778478,0,-0.005435095196313772,-0.0005281870734713812
amount_z_20d,high,0.5,3.0,0.08,0.05225381205420684,0.031227761429557663,0.07922788547579784,0,-0.005435354612459822,-0.0007322385704423388
ret_60d,high,1.0,3.0,0.08,0.05225201619373679,0.02934474055837765,0.07795527107232778,0,-0.005437150472929871,-0.0026152594416223515
turnover_ma_20d,low,1.0,3.0,0.08,0.05224997485074956,0.03156629488704925,0.0783075636246569,0,-0.005439191815917101,-0.00039370511295075405
ret_60d,high,1.0,2.0,0.08,0.052247643253498365,0.02878785054846288,0.07766186931102276,0,-0.005441523413168295,-0.0031721494515371228
drawdown_20d,low,0.5,1.0,0.08,0.05223419714308574,0.031364722915425115,0.07761793170635731,0,-0.005454969523580919,-0.000595277084574887
ret_60d,high,1.0,1.0,0.08,0.0522300707983037,0.028271516182632798,0.0771064087759151,0,-0.005459095868362962,-0.0036884838173672045
close_over_ma60,low,2.0,2.0,0.1,0.052210997273920284,0.030456662802882888,0.08418655693590674,0,-0.005478169392746375,-0.0015033371971171147
turnover_ma_20d,low,0.5,2.0,0.08,0.0522096503232489,0.03160571631822698,0.07818607318346563,0,-0.005479516343417756,-0.00035428368177302383
overnight_ret,high,1.0,1.0,0.08,0.052202434739673675,0.03202618038837633,0.07469192266342986,0,-0.005486731926992984,6.618038837633011e-05
overnight_ret,high,2.0,2.0,0.08,0.05219096369169845,0.031405887244297076,0.07520827048797421,0,-0.005498202974968211,-0.0005541127557029263
vol_20d_rank,low,5.0,3.0,0.08,0.052187321971953644,0.032817702277804076,0.07841708886960871,0,-0.005501844694713015,0.0008577022778040733
overnight_ret,high,3.0,3.0,0.08,0.05218610599719151,0.030947571223912892,0.07807890031821271,0,-0.005503060669475146,-0.0010124287760871105
drawdown_20d,high,0.5,3.0,0.08,0.05217555823411097,0.03142664319521827,0.07823568005422452,0,-0.005513608432555689,-0.000533356804781733
ret_5d,high,0.5,3.0,0.08,0.052175491922490526,0.03129754480982809,0.07697613863255173,0,-0.005513674744176134,-0.0006624551901719122
ret_5d,high,0.5,2.0,0.08,0.05216039539657744,0.03128875687373268,0.07719245407303554,0,-0.005528771270089217,-0.0006712431262673249
amount_z_20d,low,1.0,1.0,0.08,0.05216000840823506,0.030764978542265887,0.07678564564114643,0,-0.005529158258431602,-0.0011950214577341155
ret_5d,low,1.0,1.0,0.08,0.05215976875200471,0.030853351081537955,0.08042769946956066,0,-0.005529397914661949,-0.0011066489184620477
ret_10d,high,2.0,3.0,0.08,0.05214407668600431,0.0295622736711897,0.07936579150850015,0,-0.005545089980662346,-0.0023977263288103012
ret_10d,low,2.0,1.0,0.1,0.05214372562656002,0.03142087876574051,0.09893966696040388,0,-0.005545441040106638,-0.0005391212342594903
ret_60d,low,1.0,1.0,0.08,0.05213316313103363,0.031513034471923704,0.08049408159634483,0,-0.005556003535633028,-0.0004469655280762985
vol_20d_rank,low,0.5,1.0,0.08,0.05210993415875339,0.032126315477778764,0.07865756400285087,0,-0.00557923250791327,0.0001663154777787612
ret_1d,low,2.0,1.0,0.08,0.052099771098248114,0.03019027808778462,0.08591727349974765,0,-0.005589395568418545,-0.0017697219122153815
amount_z_20d,high,1.0,3.0,0.08,0.05209026712829962,0.031026296145591607,0.07974493167549745,0,-0.005598899538367043,-0.0009337038544083957
vol_20d_rank,low,2.0,2.0,0.08,0.05208330049183083,0.03253174368042415,0.07846036967564349,0,-0.005605866174835827,0.0005717436804241471
ret_5d,high,0.5,1.0,0.08,0.05207786411058734,0.0312678048434344,0.07786118095578978,0,-0.00561130255607932,-0.0006921951565656004
turnover_ma_20d,high,5.0,3.0,0.08,0.052075943235450534,0.027311622951134252,0.07763707375341189,0,-0.005613223431216126,-0.00464837704886575
amount_z_20d,low,0.5,2.0,0.08,0.0520621707549698,0.031084035114210797,0.07594996719836447,0,-0.00562699591169686,-0.0008759648857892058
overnight_ret,low,1.0,2.0,0.08,0.0520551495076208,0.029661879832943376,0.07974740641919698,0,-0.005634017159045858,-0.002298120167056626
drawdown_20d,low,0.5,2.0,0.08,0.052052892411074,0.03132618900313902,0.07731407949075383,0,-0.005636274255592662,-0.0006338109968609812
ret_20d,high,2.0,2.0,0.08,0.052049977703569165,0.025105973785001845,0.07777549615328064,0,-0.005639188963097494,-0.006854026214998157
ret_5d,low,5.0,1.0,0.1,0.05204833752320314,0.029481762207495203,0.10437558388908946,0,-0.005640829143463519,-0.002478237792504799
ret_10d,high,2.0,2.0,0.08,0.052038891451781,0.02959528285008986,0.0789881338450587,0,-0.005650275214885661,-0.002364717149910142
amount_z_20d,low,0.5,3.0,0.08,0.05203650115100808,0.031071939194746493,0.07607234889105421,0,-0.0056526655156585795,-0.0008880608052535093
ret_60d,low,1.0,2.0,0.08,0.052034883694930194,0.031239738521025885,0.07959763774411818,0,-0.005654282971736466,-0.0007202614789741171
ret_60d,low,1.0,3.0,0.08,0.05202879367722893,0.03111390425325032,0.07898651187655903,0,-0.00566037298943773,-0.000846095746749681
intraday_ret,high,0.5,1.0,0.08,0.052018778832174074,0.03151587425496438,0.08047003033197661,0,-0.005670387834492585,-0.0004441257450356201
amount_z_20d,high,3.0,1.0,0.08,0.05201770076253817,0.02904376974818232,0.08204038301921168,0,-0.005671465904128488,-0.0029162302518176836
turnover_ma_20d,low,2.0,3.0,0.08,0.05200255175652519,0.03171340696319069,0.07810258836873815,0,-0.005686614910141469,-0.0002465930368093089
ret_5d,low,5.0,3.0,0.1,0.05199521181644947,0.028722240767533724,0.1063077663046264,0,-0.005693954850217189,-0.0032377592324662786
intraday_ret,low,2.0,1.0,0.08,0.051992961901850966,0.030416422065472182,0.08130522347426022,0,-0.005696204764815693,-0.0015435779345278205
turnover_ma_20d,low,1.0,2.0,0.08,0.051973644541073734,0.03178652990774401,0.07786370026826561,0,-0.005715522125592926,-0.00017347009225598953
turnover_ma_20d,low,0.5,1.0,0.08,0.051970456331903725,0.031828259666659045,0.07763267463223705,0,-0.0057187103347629345,-0.00013174033334095725
drawdown_20d,low,0.5,3.0,0.08,0.05196918222682533,0.03128947559850476,0.07727738314962174,0,-0.005719984439841327,-0.0006705244014952455
ret_10d,high,2.0,1.0,0.08,0.051966809417474204,0.0304615364029712,0.07820606707270777,0,-0.005722357249192456,-0.0014984635970288034
drawdown_20d,high,1.0,2.0,0.08,0.05196455875774451,0.03144947912056882,0.07747743821085254,0,-0.005724607908922152,-0.0005105208794311811
intraday_ret,high,0.5,2.0,0.08,0.05196447022650041,0.031657888676282886,0.0802309929207671,0,-0.005724696440166252,-0.00030211132371711635
ret_1d,low,2.0,3.0,0.08,0.05194241527883828,0.02979127963006881,0.08636139700858986,0,-0.005746751387828382,-0.0021687203699311923
intraday_ret,low,2.0,2.0,0.08,0.05191916553567152,0.029922444986085484,0.08135599531845937,0,-0.005770001130995142,-0.0020375550139145188
ret_60d,high,2.0,1.0,0.08,0.051914105737905024,0.02542668375918261,0.0774440920955646,0,-0.005775060928761636,-0.006533316240817391
intraday_ret,high,0.5,3.0,0.08,0.051907768040759326,0.0317123859060594,0.08007434121989526,0,-0.005781398625907333,-0.00024761409394060546
amount_z_20d,low,2.0,1.0,0.08,0.051886334560480085,0.029984965581620688,0.07781188325345775,0,-0.005802832106186574,-0.0019750344183793143
ret_5d,high,1.0,3.0,0.08,0.05188426754195346,0.031186690107552054,0.07579860552575213,0,-0.0058048991247132,-0.0007733098924479487
overnight_ret,high,3.0,2.0,0.08,0.051882525885035335,0.03126996214392607,0.07720696155053791,0,-0.005806640781631324,-0.0006900378560739315
vol_20d_rank,low,3.0,2.0,0.08,0.05187748811499076,0.03261399785273169,0.07843449244583614,0,-0.0058116785516759,0.0006539978527316873
close_over_ma20,high,2.0,1.0,0.08,0.05186717689678986,0.027828774085004365,0.07767787077241034,0,-0.005821989769876801,-0.004131225914995637
overnight_ret,low,3.0,2.0,0.1,0.0518629545976752,0.030461310710162202,0.1022000707018999,0,-0.005826212068991463,-0.0014986892898378006
ret_1d,low,2.0,2.0,0.08,0.051861183664321235,0.029849576515071995,0.08685136937922794,0,-0.005827983002345424,-0.0021104234849280076
close_over_ma60,low,0.5,3.0,0.08,0.05185539113311538,0.031422946766186635,0.07726303102442955,0,-0.005833775533551279,-0.0005370532338133671
close_over_ma20,high,2.0,3.0,0.08,0.05184219951041458,0.028840015293716888,0.07798686566394314,0,-0.005846967156252082,-0.0031199847062831146
vol_20d_rank,low,1.0,1.0,0.08,0.051839115756561006,0.03221181874085269,0.07878795146072254,0,-0.005850050910105653,0.00025181874085268563
close_over_ma20,low,2.0,1.0,0.1,0.051834718977828854,0.030845970977571472,0.08340323714799658,0,-0.005854447688837805,-0.0011140290224285303
drawdown_20d,high,1.0,3.0,0.08,0.05182866269194186,0.03143971561808427,0.0775813554552286,0,-0.005860503974724797,-0.000520284381915731
drawdown_20d,low,1.0,1.0,0.08,0.05181497317684997,0.030916836033495522,0.07699770964318411,0,-0.005874193489816687,-0.0010431639665044803
ret_5d,high,1.0,2.0,0.08,0.05181178155509767,0.031171619178376648,0.07608443553727509,0,-0.005877385111568989,-0.0007883808216233544
close_over_ma60,low,0.5,2.0,0.08,0.05179303137944052,0.031417100926249907,0.07719747984523984,0,-0.0058961352872261424,-0.0005428990737500958
amount_z_20d,low,1.0,2.0,0.08,0.05178144537904313,0.03023650462756548,0.07544599128543077,0,-0.005907721287623527,-0.0017234953724345227
ret_60d,high,2.0,2.0,0.08,0.051781354404186165,0.025821911768041,0.07835664506225665,0,-0.005907812262480494,-0.006138088231959004
amount_z_20d,high,2.0,2.0,0.08,0.05177478332032342,0.029913724908986097,0.08168332459777639,0,-0.005914383346343241,-0.002046275091013905
close_over_ma60,low,2.0,1.0,0.1,0.051758379310059506,0.03098341484980178,0.08055388975769624,0,-0.005930787356607153,-0.000976585150198224
close_over_ma60,low,0.5,1.0,0.08,0.05175665911797006,0.03155205051849383,0.07752554302683873,0,-0.005932507548696599,-0.00040794948150617294
intraday_ret,high,2.0,3.0,0.1,0.05174835559590976,0.032023937348568,0.08220932704529149,0,-0.005940811070756898,6.393734856800087e-05
ret_10d,low,0.5,1.0,0.08,0.051744153941988724,0.03154974903095105,0.07661348186818867,0,-0.005945012724677935,-0.0004102509690489531
close_over_ma20,high,2.0,2.0,0.08,0.05174209934146711,0.02827494162600984,0.07799303097021701,0,-0.005947067325199548,-0.0036850583739901632
ret_60d,low,2.0,1.0,0.08,0.05173993133741691,0.03131659601282501,0.08078212500924406,0,-0.00594923532924975,-0.0006434039871749953
ret_20d,high,5.0,1.0,0.08,0.05173935944621566,0.02188628937757297,0.074701328205827,0,-0.005949807220450999,-0.010073710622427033
ret_60d,high,2.0,3.0,0.08,0.05173913590122874,0.026515382672386137,0.07891164241036153,0,-0.005950030765437916,-0.005444617327613865
turnover_ma_20d,low,3.0,3.0,0.08,0.05172874685885365,0.03185483635965149,0.07789922437043822,0,-0.0059604198078130124,-0.00010516364034851566
overnight_ret,high,2.0,1.0,0.08,0.05172871288702239,0.03197227977672151,0.07194611033822251,0,-0.00596045377964427,1.2279776721510482e-05
ret_1d,high,0.5,1.0,0.08,0.05172565002731177,0.03179433691990922,0.07978074038863148,0,-0.0059635166393548905,-0.00016566308009078462
ret_60d,low,2.0,3.0,0.08,0.05172134171644316,0.030579035378843968,0.07895070605758303,0,-0.005967824950223501,-0.0013809646211560347
ret_60d,low,2.0,2.0,0.08,0.05171982865921643,0.030850664761997132,0.0798331713997005,0,-0.0059693380074502325,-0.0011093352380028704
amount_z_20d,low,1.0,3.0,0.08,0.05171701615337909,0.03014478738648803,0.07489237182288576,0,-0.005972150513287568,-0.001815212613511974
ret_10d,low,2.0,2.0,0.1,0.05170833777023992,0.031054083937676842,0.10055399315213925,0,-0.005980828896426739,-0.0009059160623231602
ret_5d,low,2.0,3.0,0.08,0.051696647694526844,0.03031071080635932,0.08872809610716065,0,-0.005992518972139815,-0.0016492891936406816
ret_1d,high,2.0,1.0,0.1,0.05169649010004541,0.031444954510631395,0.08126974088596875,0,-0.005992676566621252,-0.0005150454893686068
ret_20d,high,2.0,3.0,0.08,0.0516915411021787,0.025146213989561836,0.07801313699787507,0,-0.005997625564487963,-0.0068137860104381665
ret_20d,low,0.5,1.0,0.08,0.051674293340817266,0.03165947412732111,0.07705403582987394,0,-0.006014873325849393,-0.00030052587267889036
amount_z_20d,low,3.0,1.0,0.08,0.05166648673299969,0.029436929504975926,0.07853073114712153,0,-0.006022679933666966,-0.002523070495024076
ret_60d,high,3.0,1.0,0.08,0.05166098295241284,0.023576582389434688,0.07763844804740903,0,-0.006028183714253822,-0.008383417610565314
ret_5d,high,5.0,1.0,0.1,0.05165557027444878,0.027768164141238345,0.07961682807640184,0,-0.006033596392217878,-0.004191835858761657
ret_10d,low,0.5,2.0,0.08,0.05165462776248442,0.03138218490803244,0.07687819784941846,0,-0.006034538904182242,-0.0005778150919675609
overnight_ret,high,5.0,3.0,0.08,0.05164966045596197,0.03082992531358531,0.07936105435422994,0,-0.00603950621070469,-0.0011300746864146907
ret_20d,low,0.5,3.0,0.08,0.051648919518124024,0.03174093353061691,0.07696032627689184,0,-0.006040247148542635,-0.00021906646938309182
close_over_ma20,low,0.5,1.0,0.08,0.05164743810078226,0.03152823594556199,0.07701550391649015,0,-0.006041728565884398,-0.0004317640544380108
ret_1d,high,0.5,3.0,0.08,0.05164668208274742,0.03184391290567456,0.07987101566845572,0,-0.00604248458391924,-0.00011608709432544412
ret_20d,low,0.5,2.0,0.08,0.05164402659245817,0.031657818195040106,0.07688709767300769,0,-0.006045140074208491,-0.00030218180495989594
ret_60d,low,5.0,1.0,0.1,0.05163607714230858,0.031087455269831303,0.08598216285579593,0,-0.006053089524358082,-0.0008725447301686992
intraday_ret,high,2.0,2.0,0.1,0.05163471667033351,0.03147693731095582,0.08280354380989344,0,-0.006054449996333151,-0.0004830626890441822
drawdown_20d,low,1.0,2.0,0.08,0.05162724992104839,0.03127513952206089,0.07692082842129533,0,-0.006061916745618269,-0.0006848604779391143
ret_1d,high,0.5,2.0,0.08,0.051624115584389806,0.03182307875646578,0.07976738144830736,0,-0.006065051082276854,-0.0001369212435342257
ret_10d,low,0.5,3.0,0.08,0.05161179526923317,0.031227745633436495,0.0770049903220657,0,-0.006077371397433487,-0.0007322543665635069
ret_5d,high,1.0,1.0,0.08,0.05157898145017564,0.030918961479461174,0.07699451729494561,0,-0.006110185216491017,-0.0010410385205388284
overnight_ret,low,1.0,1.0,0.08,0.05157727621999364,0.030292814039711617,0.0799309105369373,0,-0.00611189044667302,-0.0016671859602883851
overnight_ret,low,3.0,1.0,0.1,0.05157338669354176,0.03045998940549328,0.0998522558495678,0,-0.006115779973124902,-0.0015000105945067212
drawdown_20d,low,1.0,3.0,0.08,0.05157304369530547,0.031212546667119236,0.07721998187001713,0,-0.0061161229713611875,-0.0007474533328807667
close_over_ma20,low,0.5,2.0,0.08,0.051559890396941505,0.03148554292912855,0.07684046787263513,0,-0.006129276269725155,-0.0004744570708714521
turnover_ma_20d,low,1.0,1.0,0.08,0.05155531263372783,0.03201209054612189,0.07683239263410305,0,-0.006133854032938826,5.209054612188846e-05
close_over_ma20,low,0.5,3.0,0.08,0.051555186121714135,0.03157979444757118,0.07687002775662227,0,-0.006133980544952525,-0.0003802055524288195
vol_20d_rank,low,5.0,2.0,0.08,0.051530604647996414,0.03269920347029449,0.07838465683300341,0,-0.006158562018670245,0.0007392034702944847
ret_10d,low,2.0,3.0,0.1,0.051524854819780336,0.03079886242323538,0.10053653067425805,0,-0.006164311846886324,-0.0011611375767646218
close_over_ma60,low,3.0,3.0,0.1,0.05151983089308517,0.029795122860378893,0.08550098820242735,0,-0.0061693357735814885,-0.002164877139621109
ret_60d,low,3.0,3.0,0.08,0.051500386903018426,0.030211425162391684,0.07916518795404998,0,-0.006188779763648233,-0.0017485748376083188
ret_60d,low,3.0,2.0,0.08,0.05148507218217274,0.030607779163891922,0.08038920511626343,0,-0.0062040944844939175,-0.0013522208361080798
intraday_ret,high,1.0,1.0,0.08,0.051476849307665974,0.03151634837469821,0.08077756668360997,0,-0.006212317359000685,-0.00044365162530179275
turnover_ma_20d,low,2.0,2.0,0.08,0.05147612637734383,0.03204645549056458,0.07723553548699535,0,-0.006213040289322833,8.645549056457424e-05
amount_z_20d,low,2.0,2.0,0.08,0.0514341855109772,0.029036151183658904,0.07576506581862542,0,-0.006254981155689461,-0.0029238488163410986
ret_60d,high,3.0,2.0,0.08,0.05143042651362287,0.023763256555705714,0.07879139361999422,0,-0.006258740153043792,-0.008196743444294288
amount_z_20d,low,5.0,1.0,0.08,0.05142897154545992,0.02871773376616582,0.07997981437280942,0,-0.006260195121206742,-0.0032422662338341818
ret_20d,high,3.0,2.0,0.08,0.051395141374652294,0.02312118034839314,0.07657930548283454,0,-0.006294025292014366,-0.008838819651606863
close_over_ma60,low,1.0,3.0,0.08,0.051389311402754566,0.030979779302720032,0.07565246290045219,0,-0.006299855263912094,-0.0009802206972799703
intraday_ret,high,1.0,3.0,0.08,0.05136915512309215,0.03175343054661135,0.07975374365057863,0,-0.006320011543574512,-0.00020656945338864974
ret_5d,low,5.0,2.0,0.1,0.051360727107379184,0.02849864767727206,0.10438296190884172,0,-0.006328439559287476,-0.0034613523227279425
ret_60d,high,5.0,1.0,0.08,0.05135877948515955,0.021314319115664428,0.07785342247880245,0,-0.006330387181507108,-0.010645680884335575
intraday_ret,high,1.0,2.0,0.08,0.051348627952768566,0.03172049067225085,0.0800525926027203,0,-0.006340538713898093,-0.00023950932774915307
amount_z_20d,high,5.0,1.0,0.08,0.05133978091612198,0.027953133762625735,0.08244687679232401,0,-0.006349385750544681,-0.004006866237374267
ret_20d,low,2.0,3.0,0.1,0.05133372233734498,0.03116034596731011,0.07884753966998369,0,-0.006355444329321683,-0.0007996540326898928
ret_1d,high,2.0,3.0,0.1,0.05133235548793532,0.03236170213798916,0.0814283064813599,0,-0.006356811178731339,0.0004017021379891586
vol_20d_rank,low,2.0,1.0,0.08,0.05132153674409624,0.032300352803952104,0.07870883951309127,0,-0.0063676299225704225,0.00034035280395210143
ret_60d,high,3.0,3.0,0.08,0.05130816557920496,0.02437447450202065,0.0795524888510055,0,-0.006381001087461702,-0.007585525497979351
ret_1d,low,3.0,1.0,0.08,0.051295188906745115,0.029932524507990943,0.0865712541960928,0,-0.0063939777599215444,-0.0020274754920090593
close_over_ma60,low,1.0,2.0,0.08,0.05129293719489605,0.031013283740811474,0.0755665102730172,0,-0.006396229471770612,-0.0009467162591885285
intraday_ret,low,3.0,3.0,0.08,0.05128938367787316,0.02951695902763421,0.08225418644112178,0,-0.006399782988793498,-0.0024430409723657925
amount_z_20d,high,5.0,3.0,0.1,0.05128602780833232,0.03190394871075611,0.08538696872655782,0,-0.006403138858334337,-5.605128924389413e-05
ret_5d,low,2.0,2.0,0.08,0.05127193409539502,0.02994961083933686,0.08665138584137608,0,-0.006417232571271636,-0.002010389160663144
amount_z_20d,high,2.0,3.0,0.08,0.05125970281623878,0.030442491237454978,0.08058823716516433,0,-0.006429463850427877,-0.0015175087625450244
ret_60d,low,3.0,1.0,0.08,0.05122630456877039,0.031206603422252215,0.08120070689412406,0,-0.006462862097896267,-0.000753396577747787
drawdown_20d,low,2.0,1.0,0.08,0.05120518226798356,0.030214425242115837,0.07729242122137372,0,-0.006483984398683099,-0.0017455747578841649
amount_z_20d,low,2.0,3.0,0.08,0.05120186370858636,0.028713182157253506,0.07454516629186549,0,-0.006487302958080296,-0.0032468178427464967
close_over_ma60,low,1.0,1.0,0.08,0.051197716249437066,0.03129246029468939,0.07627905244954378,0,-0.006491450417229594,-0.0006675397053106102
drawdown_20d,low,5.0,3.0,0.1,0.051179127473485374,0.030371258941931715,0.10294936883739786,0,-0.006510039193181286,-0.0015887410580682874
