n,topk,power,mix_agg,mean,min,max,neg,keys,vals
3,60,0.8,0.25,0.05183079685276295,0.024200719473127637,0.12105764516385051,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic,"0.02420,0.04690,0.12106,0.03194,0.04186,0.04890,0.03147,0.05157,0.05639,0.04118,0.05899,0.06753"
16,50,1.0,0.75,0.05179717219958716,0.026730230959380773,0.08980528192559237,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic|stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate|stage2_adaptive_cap_12w_20260509_summary_detail:hybrid_gate_adaptive_cap|stage2_final_confidence_12w_20260509_summary_detail:hybrid_gate|stage2_shapegrid_regularized_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_regularized_top30_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_secondary_alpha_v2_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_secondary_alpha_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_route_alpha_tuned_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_secondary|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_route|stage2_hybrid_gate_regime_liquidity_alpha_tuned_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_liquidity|stage2_hybrid_gate_regime_liquidity_alpha_12w_20260509_summary_detail:hybrid_gate,"0.02673,0.04132,0.08981,0.03001,0.02934,0.06616,0.05314,0.04774,0.06421,0.04366,0.05597,0.07348"
4,80,0.6,0.5,0.05177246476665939,0.02627881223910297,0.09618571794102082,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic|stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate,"0.02628,0.05088,0.09619,0.03198,0.03863,0.05649,0.03883,0.05133,0.05798,0.04332,0.05914,0.07022"
4,100,0.6,0.5,0.05177246476665939,0.02627881223910297,0.09618571794102082,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic|stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate,"0.02628,0.05088,0.09619,0.03198,0.03863,0.05649,0.03883,0.05133,0.05798,0.04332,0.05914,0.07022"
12,40,1.0,0.5,0.051771337565627074,0.026571652954234706,0.08870368037584997,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic|stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate|stage2_adaptive_cap_12w_20260509_summary_detail:hybrid_gate_adaptive_cap|stage2_final_confidence_12w_20260509_summary_detail:hybrid_gate|stage2_shapegrid_regularized_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_regularized_top30_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_secondary_alpha_v2_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_secondary_alpha_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_route_alpha_tuned_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_secondary,"0.02657,0.04241,0.08870,0.03232,0.03281,0.05916,0.05026,0.05189,0.06282,0.04564,0.05758,0.07109"
12,60,1.3,0.5,0.05176022906328646,0.028205571143960162,0.08658219743434181,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic|stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate|stage2_adaptive_cap_12w_20260509_summary_detail:hybrid_gate_adaptive_cap|stage2_final_confidence_12w_20260509_summary_detail:hybrid_gate|stage2_shapegrid_regularized_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_regularized_top30_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_secondary_alpha_v2_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_secondary_alpha_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_route_alpha_tuned_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_secondary,"0.02821,0.04113,0.08658,0.03095,0.03144,0.06224,0.04566,0.05390,0.06602,0.04284,0.05900,0.07315"
4,30,0.6,0.25,0.05173623371258531,0.022265483678028733,0.11030858527068721,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic|stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate,"0.02227,0.04422,0.11031,0.03292,0.03754,0.04594,0.04571,0.04851,0.05250,0.05960,0.05664,0.06469"
2,35,0.6,0.25,0.05168984828489579,0.022265483678028733,0.11816147884837044,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen,"0.02227,0.04422,0.11816,0.03317,0.04646,0.04594,0.04091,0.04851,0.05250,0.04682,0.05664,0.06469"
20,35,2.0,0.5,0.051683658732055666,0.025612072613817836,0.08499147373497376,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic|stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate|stage2_adaptive_cap_12w_20260509_summary_detail:hybrid_gate_adaptive_cap|stage2_final_confidence_12w_20260509_summary_detail:hybrid_gate|stage2_shapegrid_regularized_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_regularized_top30_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_secondary_alpha_v2_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_secondary_alpha_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_route_alpha_tuned_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_secondary|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_route|stage2_hybrid_gate_regime_liquidity_alpha_tuned_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_liquidity|stage2_hybrid_gate_regime_liquidity_alpha_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_regime_alpha_v2_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_regime|stage2_quality_12w_20260509_summary_detail:hybrid_gate_quality|stage2_hybrid_gate_regime_alpha_12w_20260509_summary_detail:hybrid_gate,"0.02561,0.04254,0.08499,0.03343,0.03231,0.06149,0.05773,0.04742,0.06404,0.04250,0.05657,0.07156"
16,60,1.0,0.75,0.05168009561599792,0.026730230959380773,0.08980528192559237,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic|stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate|stage2_adaptive_cap_12w_20260509_summary_detail:hybrid_gate_adaptive_cap|stage2_final_confidence_12w_20260509_summary_detail:hybrid_gate|stage2_shapegrid_regularized_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_regularized_top30_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_secondary_alpha_v2_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_secondary_alpha_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_route_alpha_tuned_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_secondary|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_route|stage2_hybrid_gate_regime_liquidity_alpha_tuned_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_liquidity|stage2_hybrid_gate_regime_liquidity_alpha_12w_20260509_summary_detail:hybrid_gate,"0.02673,0.04132,0.08981,0.02998,0.02962,0.06616,0.05182,0.04774,0.06421,0.04333,0.05597,0.07348"
12,50,1.6,0.25,0.051658653321920045,0.02898383720672445,0.08201451819101183,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic|stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate|stage2_adaptive_cap_12w_20260509_summary_detail:hybrid_gate_adaptive_cap|stage2_final_confidence_12w_20260509_summary_detail:hybrid_gate|stage2_shapegrid_regularized_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_regularized_top30_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_secondary_alpha_v2_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_secondary_alpha_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_route_alpha_tuned_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_secondary,"0.02898,0.03772,0.08201,0.03218,0.03245,0.06031,0.04286,0.05751,0.06935,0.04221,0.06100,0.07331"
16,80,1.0,0.75,0.05164266689602661,0.026730230959380773,0.08980528192559237,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic|stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate|stage2_adaptive_cap_12w_20260509_summary_detail:hybrid_gate_adaptive_cap|stage2_final_confidence_12w_20260509_summary_detail:hybrid_gate|stage2_shapegrid_regularized_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_regularized_top30_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_secondary_alpha_v2_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_secondary_alpha_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_route_alpha_tuned_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_secondary|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_route|stage2_hybrid_gate_regime_liquidity_alpha_tuned_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_liquidity|stage2_hybrid_gate_regime_liquidity_alpha_12w_20260509_summary_detail:hybrid_gate,"0.02673,0.04132,0.08981,0.02990,0.03096,0.06616,0.05011,0.04774,0.06421,0.04333,0.05597,0.07348"
16,100,1.0,0.75,0.05164266689602661,0.026730230959380773,0.08980528192559237,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic|stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate|stage2_adaptive_cap_12w_20260509_summary_detail:hybrid_gate_adaptive_cap|stage2_final_confidence_12w_20260509_summary_detail:hybrid_gate|stage2_shapegrid_regularized_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_regularized_top30_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_secondary_alpha_v2_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_secondary_alpha_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_route_alpha_tuned_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_secondary|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_route|stage2_hybrid_gate_regime_liquidity_alpha_tuned_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_liquidity|stage2_hybrid_gate_regime_liquidity_alpha_12w_20260509_summary_detail:hybrid_gate,"0.02673,0.04132,0.08981,0.02990,0.03096,0.06616,0.05011,0.04774,0.06421,0.04333,0.05597,0.07348"
20,30,1.0,0.75,0.051633734220453975,0.024310156081154374,0.0877681654051912,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic|stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate|stage2_adaptive_cap_12w_20260509_summary_detail:hybrid_gate_adaptive_cap|stage2_final_confidence_12w_20260509_summary_detail:hybrid_gate|stage2_shapegrid_regularized_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_regularized_top30_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_secondary_alpha_v2_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_secondary_alpha_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_route_alpha_tuned_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_secondary|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_route|stage2_hybrid_gate_regime_liquidity_alpha_tuned_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_liquidity|stage2_hybrid_gate_regime_liquidity_alpha_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_regime_alpha_v2_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_regime|stage2_quality_12w_20260509_summary_detail:hybrid_gate_quality|stage2_hybrid_gate_regime_alpha_12w_20260509_summary_detail:hybrid_gate,"0.02431,0.04308,0.08777,0.03339,0.03281,0.06289,0.05864,0.04587,0.06131,0.04317,0.05534,0.07102"
16,40,1.6,0.25,0.051614430443723026,0.027591591706337838,0.0855745223436917,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic|stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate|stage2_adaptive_cap_12w_20260509_summary_detail:hybrid_gate_adaptive_cap|stage2_final_confidence_12w_20260509_summary_detail:hybrid_gate|stage2_shapegrid_regularized_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_regularized_top30_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_secondary_alpha_v2_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_secondary_alpha_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_route_alpha_tuned_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_secondary|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_route|stage2_hybrid_gate_regime_liquidity_alpha_tuned_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_liquidity|stage2_hybrid_gate_regime_liquidity_alpha_12w_20260509_summary_detail:hybrid_gate,"0.02759,0.03766,0.08557,0.03315,0.03208,0.05965,0.04809,0.05307,0.06756,0.04160,0.06021,0.07315"
5,35,0.8,0.25,0.05160027053780699,0.024200719473127637,0.10138339894408951,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic|stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate|stage2_adaptive_cap_12w_20260509_summary_detail:hybrid_gate_adaptive_cap,"0.02420,0.04324,0.10138,0.03271,0.03654,0.04890,0.04388,0.05157,0.05639,0.05387,0.05899,0.06753"
16,50,1.6,0.5,0.05154794010653171,0.027914316562128127,0.08492793195162143,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic|stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate|stage2_adaptive_cap_12w_20260509_summary_detail:hybrid_gate_adaptive_cap|stage2_final_confidence_12w_20260509_summary_detail:hybrid_gate|stage2_shapegrid_regularized_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_regularized_top30_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_secondary_alpha_v2_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_secondary_alpha_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_route_alpha_tuned_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_secondary|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_route|stage2_hybrid_gate_regime_liquidity_alpha_tuned_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_liquidity|stage2_hybrid_gate_regime_liquidity_alpha_12w_20260509_summary_detail:hybrid_gate,"0.02791,0.03852,0.08493,0.03094,0.03014,0.06443,0.04835,0.05116,0.06732,0.04179,0.05874,0.07434"
12,80,1.3,0.5,0.051494579434315395,0.028205571143960162,0.08658219743434181,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic|stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate|stage2_adaptive_cap_12w_20260509_summary_detail:hybrid_gate_adaptive_cap|stage2_final_confidence_12w_20260509_summary_detail:hybrid_gate|stage2_shapegrid_regularized_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_regularized_top30_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_secondary_alpha_v2_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_secondary_alpha_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_route_alpha_tuned_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_secondary,"0.02821,0.04113,0.08658,0.03067,0.03222,0.06224,0.04196,0.05390,0.06602,0.04284,0.05900,0.07315"
12,100,1.3,0.5,0.051494579434315395,0.028205571143960162,0.08658219743434181,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic|stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate|stage2_adaptive_cap_12w_20260509_summary_detail:hybrid_gate_adaptive_cap|stage2_final_confidence_12w_20260509_summary_detail:hybrid_gate|stage2_shapegrid_regularized_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_regularized_top30_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_secondary_alpha_v2_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_secondary_alpha_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_route_alpha_tuned_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_secondary,"0.02821,0.04113,0.08658,0.03067,0.03222,0.06224,0.04196,0.05390,0.06602,0.04284,0.05900,0.07315"
12,30,1.0,0.25,0.051485462255936476,0.024434011297539367,0.09770817119484679,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic|stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate|stage2_adaptive_cap_12w_20260509_summary_detail:hybrid_gate_adaptive_cap|stage2_final_confidence_12w_20260509_summary_detail:hybrid_gate|stage2_shapegrid_regularized_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_regularized_top30_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_secondary_alpha_v2_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_secondary_alpha_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_route_alpha_tuned_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_secondary,"0.02443,0.04172,0.09771,0.03434,0.03343,0.05108,0.05208,0.05203,0.06015,0.04636,0.05704,0.06745"
5,30,0.6,0.25,0.0514659657788256,0.022265483678028733,0.108464246155338,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic|stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate|stage2_adaptive_cap_12w_20260509_summary_detail:hybrid_gate_adaptive_cap,"0.02227,0.04515,0.10846,0.03343,0.03755,0.04594,0.04571,0.04851,0.05250,0.05675,0.05664,0.06469"
3,80,0.8,0.25,0.051420369803818124,0.024200719473127637,0.12105764516385051,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic,"0.02420,0.04690,0.12106,0.03194,0.04143,0.04890,0.02697,0.05157,0.05639,0.04118,0.05899,0.06753"
3,100,0.8,0.25,0.051420369803818124,0.024200719473127637,0.12105764516385051,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic,"0.02420,0.04690,0.12106,0.03194,0.04143,0.04890,0.02697,0.05157,0.05639,0.04118,0.05899,0.06753"
16,40,1.3,0.5,0.051388611026145024,0.0265076535621413,0.08766688361453043,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic|stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate|stage2_adaptive_cap_12w_20260509_summary_detail:hybrid_gate_adaptive_cap|stage2_final_confidence_12w_20260509_summary_detail:hybrid_gate|stage2_shapegrid_regularized_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_regularized_top30_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_secondary_alpha_v2_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_secondary_alpha_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_route_alpha_tuned_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_secondary|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_route|stage2_hybrid_gate_regime_liquidity_alpha_tuned_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_liquidity|stage2_hybrid_gate_regime_liquidity_alpha_12w_20260509_summary_detail:hybrid_gate,"0.02651,0.03965,0.08767,0.03208,0.03116,0.06137,0.05067,0.04980,0.06461,0.04321,0.05753,0.07240"
16,40,0.6,0.75,0.05136042610119782,0.02551950061181841,0.08988726842325906,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic|stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate|stage2_adaptive_cap_12w_20260509_summary_detail:hybrid_gate_adaptive_cap|stage2_final_confidence_12w_20260509_summary_detail:hybrid_gate|stage2_shapegrid_regularized_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_regularized_top30_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_secondary_alpha_v2_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_secondary_alpha_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_route_alpha_tuned_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_secondary|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_route|stage2_hybrid_gate_regime_liquidity_alpha_tuned_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_liquidity|stage2_hybrid_gate_regime_liquidity_alpha_12w_20260509_summary_detail:hybrid_gate,"0.02552,0.04208,0.08989,0.03101,0.03017,0.06421,0.05350,0.04629,0.06189,0.04515,0.05479,0.07182"
12,35,0.8,0.5,0.05134273480515978,0.025347929476990785,0.09164853583022886,0,stage2_factor_route_12w_20260509_summary_detail:hybrid_gate|stage2_factor_ic_dampen_12w_20260510_summary_detail:hybrid_gate_factor_ic_dampen|stage2_factor_ic_gate_12w_20260510_summary_detail:hybrid_gate_factor_ic|stage2_quality_gate_12w_20260509_summary_detail:hybrid_gate|stage2_adaptive_cap_12w_20260509_summary_detail:hybrid_gate_adaptive_cap|stage2_final_confidence_12w_20260509_summary_detail:hybrid_gate|stage2_shapegrid_regularized_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_regularized_top30_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_secondary_alpha_v2_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_secondary_alpha_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_gate_route_alpha_tuned_12w_20260509_summary_detail:hybrid_gate|stage2_hybrid_alpha_ablation_12w_20260509_summary_detail:hybrid_gate_no_secondary,"0.02535,0.04197,0.09165,0.03291,0.03206,0.05714,0.05137,0.05029,0.06049,0.04685,0.05648,0.06954"
