mode,alpha_lstm,risk_penalty,top_k,rank_power,confidence_power,mean_excess,min_excess,std_excess,sum_excess,mean_port,count,utility
enhanced,0.95,0.1,35,2.0,2.0,0.019977376433549746,0.017345346164716495,0.0036537935303966266,0.05993212930064924,0.022755601153428142,3,0.027234713178112675
enhanced,0.95,0.05,35,1.35,2.0,0.0195761670945007,0.017572589716053955,0.0017903646041461429,0.0587285012835021,0.022354391814379093,3,0.02721527777610306
enhanced,0.95,0.0,40,1.6,2.0,0.019361416025742432,0.017879229799649315,0.001291719154346497,0.05808424807722729,0.02213964074562082,3,0.02721331156243265
enhanced,0.95,0.0,35,1.35,1.5,0.019262121412827987,0.01808986936564443,0.0012675964784839826,0.05778636423848396,0.02204034613270638,3,0.027212423155595383
enhanced,0.95,0.45,35,1.35,3.0,0.02259386449772278,0.013691738128301014,0.010285990457886654,0.06778159349316834,0.025372089217601174,3,0.02721224808677524
enhanced,0.95,0.45,35,2.0,2.5,0.02232749765687925,0.014341284424912063,0.010464123548970384,0.06698249297063776,0.025105722376757646,3,0.02721145711574412
enhanced,0.95,0.05,40,2.0,1.5,0.019574881151171845,0.017869459664436767,0.002706175263252427,0.05872464345351553,0.022353105871050234,3,0.027210211710680526
enhanced,0.95,0.2,35,2.0,3.0,0.02078063285276278,0.016221125235288292,0.005878382008980343,0.06234189855828834,0.023558857572641173,3,0.02719838190729546
enhanced,0.95,0.3,35,2.0,3.0,0.021648826765939752,0.015095156313666501,0.008316087152803428,0.06494648029781926,0.024427051485818144,3,0.027194234034169165
legacy,0.9,0.1,35,1.6,2.0,0.02329318037452229,0.011926024652973578,0.00985318267959332,0.06987954112356687,0.026071405094400684,3,0.0271819140664214
legacy,0.85,0.3,40,1.35,1.5,0.021503360375846648,0.0149100922047785,0.006899937038029228,0.06451008112753995,0.024281585095725044,3,0.027177911312292587
enhanced,0.95,0.0,40,2.0,1.5,0.01950325359581465,0.017775249650360384,0.002172957406581052,0.05850976078744395,0.022281478315693045,3,0.027176172327489666
legacy,0.95,0.05,35,1.35,1.5,0.022291805549264368,0.013416979625818701,0.007780507265902537,0.0668754166477931,0.02507003026914276,3,0.027162370290997405
enhanced,0.9,0.45,40,1.6,3.0,0.022850591437015472,0.012975901549879668,0.010240856082004758,0.06855177431104642,0.025628816156893868,3,0.02715361872216061
enhanced,0.95,0.05,40,1.6,2.5,0.01971594047254112,0.01719992266186316,0.0021802734692016094,0.059147821417623356,0.02249416519241951,3,0.027128864649999297
enhanced,0.95,0.3,35,1.6,3.0,0.021508511251661647,0.015063516731493854,0.007813325442479814,0.06452553375498495,0.024286735971540043,3,0.027115094964461912
legacy,0.95,0.05,40,2.0,1.5,0.021988963025393132,0.013822649805106987,0.007317617634713133,0.0659668890761794,0.024767187745271525,3,0.027111512792484308
legacy,0.95,0.0,40,1.6,1.5,0.0221516469953028,0.013522690443137822,0.007544438008609708,0.0664549409859084,0.024929871715181195,3,0.02710519199342336
legacy,0.9,0.05,35,1.35,2.0,0.02342357551089944,0.01159296421206727,0.01024567096307998,0.07027072653269832,0.026201800230777835,3,0.027103558761867715
legacy,0.85,0.05,40,2.0,3.0,0.025205089765939354,0.008932515770700325,0.014172178637672499,0.07561526929781806,0.027983314485817746,3,0.027098895067103626
enhanced,0.95,0.1,40,2.0,2.0,0.01966251476633038,0.017495748300889537,0.002997284412592455,0.05898754429899114,0.022440739486208772,3,0.027086008839841802
enhanced,0.95,0.1,35,1.6,1.5,0.019549312200997367,0.017694498325682477,0.0028899879118282315,0.058647936602992105,0.022327536920875763,3,0.02707833826078025
enhanced,0.95,0.3,35,1.35,3.0,0.021528490765909108,0.01489712637012489,0.007722923682152049,0.06458547229772732,0.0243067154857875,3,0.027073759080142503
enhanced,0.95,0.2,35,2.0,2.5,0.020514380626723967,0.016502198451228436,0.0058235047062783745,0.061543141880171896,0.023292605346602355,3,0.027066844223835006
enhanced,0.95,0.2,35,1.6,3.0,0.02056456208698101,0.016161604527650284,0.005168708786961873,0.06169368626094303,0.023342786806859403,3,0.027061977806379357
legacy,0.95,0.1,35,1.6,1.5,0.021953258598939433,0.013745413673385599,0.007276474774433601,0.0658597757968183,0.02473148331881783,3,0.02704722353579791
enhanced,0.95,0.0,40,1.35,2.5,0.019491786023671163,0.017434904314174028,0.0020930559675424077,0.05847535807101349,0.02227001074354956,3,0.027023534569918115
legacy,0.9,0.05,40,2.0,2.0,0.02319556727640218,0.011796436593159716,0.009880639690489522,0.06958670182920654,0.02597379199628057,3,0.027021867789750624
enhanced,0.95,0.05,40,1.35,3.0,0.019948938554812026,0.01668373807379795,0.0029775584371190887,0.05984681566443607,0.022727163274690418,3,0.02700998692245324
legacy,0.9,0.0,40,1.6,2.0,0.02319176449614503,0.011768004332641614,0.009901314920303016,0.0695752934884351,0.025969989216023424,3,0.027002169207788307
enhanced,0.95,0.2,35,2.0,2.0,0.020250880213845558,0.016883458154886403,0.0057570161905952585,0.060752640641536675,0.02302910493372395,3,0.02698488395495515
enhanced,0.95,0.45,40,1.6,3.0,0.022728267919510343,0.013150753905969662,0.011095491566325147,0.06818480375853103,0.02550649263938874,3,0.02698178344224792
legacy,0.95,0.0,35,2.0,2.5,0.024306081991307637,0.010119224145157354,0.012712272237810615,0.07291824597392291,0.02708430671118603,3,0.026952892020956857
enhanced,0.95,0.45,35,1.6,2.5,0.022076113436198655,0.014148616636362483,0.009984864264405839,0.06622834030859596,0.024854338156077047,3,0.026945261282900895
enhanced,0.95,0.05,35,2.0,1.5,0.02003131667844857,0.01655593804893656,0.0037178294267814415,0.060093950035345706,0.02280954139832696,3,0.026923814386452805
enhanced,0.95,0.05,35,1.35,1.5,0.01935284637126653,0.01747347808589584,0.0019501393986518108,0.058058539113799594,0.022131071091144927,3,0.026923390600121885
enhanced,0.95,0.1,40,1.6,3.0,0.01996517826431818,0.016445643379810627,0.003095451522906153,0.059895534792954536,0.02274340298419657,3,0.026901400056797038
enhanced,0.95,0.3,40,2.0,3.0,0.02146297135893861,0.014843512490121148,0.008372605269756295,0.06438891407681582,0.024241196078817,3,0.026886661189029683
enhanced,0.95,0.0,35,2.0,1.5,0.019951336598879498,0.016509325271950114,0.0033478371085794434,0.05985400979663849,0.02272956131875789,3,0.026878357404970132
enhanced,0.9,0.45,35,1.6,2.5,0.021754474937186973,0.014166274829288065,0.008560453724286009,0.06526342481156092,0.024532699657065365,3,0.0268452305517237
legacy,0.85,0.1,35,1.6,3.0,0.025210507061738965,0.008467502669326547,0.014540485757962112,0.07563152118521689,0.027988731781617357,3,0.026839810399241593
legacy,0.95,0.0,35,1.6,2.0,0.023169387746268356,0.01157160479265993,0.010271279502596486,0.06950816323880507,0.02594761246614675,3,0.02683591797757585
enhanced,0.95,0.1,40,2.0,1.5,0.01947489597120167,0.017447950022033296,0.0033074261050971866,0.058424687913605014,0.022253120691080066,3,0.026830359565352076
enhanced,0.95,0.2,40,2.0,3.0,0.020491610686353398,0.015941857288415656,0.005611145019393432,0.061474832059060194,0.02326983540623179,3,0.026823774713231427
enhanced,0.95,0.05,40,1.6,2.0,0.019442662464617715,0.01707130961446659,0.0021404723181013543,0.05832798739385314,0.022220887184496108,3,0.026803680943412476
enhanced,0.95,0.1,35,1.35,2.5,0.01970338284272868,0.016669206940763466,0.0026948712068547835,0.059110148528186045,0.022481607562607076,3,0.02680029528504402
enhanced,0.9,0.45,35,2.0,2.5,0.021889041270054754,0.013896703216415045,0.009024878185494621,0.06566712381016426,0.024667265989933147,3,0.02678882598961733
enhanced,0.95,0.3,35,2.0,2.5,0.021195763719556716,0.015166054397744277,0.008244372348114025,0.06358729115867015,0.02397398843943511,3,0.02678383234632454
legacy,0.85,0.05,40,1.6,2.5,0.024112367239770043,0.010055386725794088,0.012391962106655462,0.07233710171931013,0.026890591959648436,3,0.026778496950379062
enhanced,0.95,0.2,35,1.6,2.5,0.02016936659952206,0.01632476499530291,0.004961404154066618,0.06050809979856618,0.022947591319400454,3,0.02677130022429838
legacy,0.9,0.0,35,1.6,2.5,0.024149204956395,0.009927447614475268,0.012335333844789947,0.072447614869185,0.02692742967627339,3,0.026766256306190377
enhanced,0.95,0.45,40,2.0,2.5,0.022061301392349863,0.013948524113839768,0.010628347071433134,0.06618390417704959,0.024839526112228255,3,0.02674388518286279
enhanced,0.95,0.2,35,1.35,3.0,0.02042116952023223,0.015689940710644792,0.005010934629542464,0.0612635085606967,0.023199394240110627,3,0.02673000264559102
enhanced,0.95,0.0,40,1.6,1.5,0.019070322047578563,0.017516155363340245,0.0016215129994426845,0.057210966142735686,0.021848546767456956,3,0.026709365011165272
legacy,0.9,0.1,40,1.6,1.5,0.02181388735241052,0.013307721675809348,0.007454286009475115,0.06544166205723156,0.024592112072288914,3,0.02668421920510346
enhanced,0.95,0.1,35,2.0,1.5,0.019916007913699917,0.01640723494772594,0.004166754088212745,0.05974802374109975,0.02269423263357831,3,0.02667425052694468
enhanced,0.95,0.2,35,1.6,2.0,0.01989472992666572,0.01660845822944574,0.004763875619340308,0.05968418977999716,0.022672954646544115,3,0.026653954787015256
enhanced,0.95,0.3,40,1.6,3.0,0.021380733604217505,0.014427028828620351,0.008286887170708057,0.06414220081265251,0.024158958324095894,3,0.026629863501490453
enhanced,0.95,0.3,35,1.6,2.5,0.020980508996265218,0.015056919240834632,0.007638432645106801,0.06294152698879565,0.02375873371614361,3,0.02661035775787478
enhanced,0.9,0.45,40,2.0,2.5,0.021824340190246982,0.01372338155861105,0.009327351730216937,0.06547302057074095,0.024602564910125375,3,0.026600759132089414
enhanced,0.95,0.45,35,2.0,2.0,0.021659383475075178,0.014436212232434131,0.010405019734396776,0.06497815042522553,0.02443760819495357,3,0.02659492601951102
enhanced,0.95,0.3,35,2.0,2.0,0.02080326415511208,0.015555557523489482,0.008058636226986982,0.06240979246533625,0.023581488874990477,3,0.0265944696066343
enhanced,0.9,0.0,35,2.0,2.0,0.018692594436052066,0.01788669038111676,0.001017522772658028,0.0560777833081562,0.02147081915593046,3,0.026588976691655903
enhanced,0.95,0.05,40,1.35,2.5,0.019582827326991015,0.016476071026509935,0.0027373778905799406,0.058748481980973044,0.022361052046869407,3,0.026586452605333495
enhanced,0.95,0.1,35,1.35,2.0,0.019471678472312952,0.016661330829361914,0.0026216884714807182,0.058415035416938856,0.022249903192191344,3,0.026576024074803705
legacy,0.9,0.2,35,1.6,1.5,0.021801062660093008,0.01311158991400762,0.007535644917360416,0.06540318798027903,0.024579287379971403,3,0.026570931383792375
enhanced,0.9,0.45,40,1.35,3.0,0.0228191714122776,0.011962775172412753,0.010996637461647559,0.0684575142368328,0.025597396132155992,3,0.026552924620616206
enhanced,0.9,0.0,35,2.0,2.5,0.01880311774418027,0.017730849089013807,0.0015740340867961065,0.056409353232540815,0.021581342464058666,3,0.02654589472121707
enhanced,0.95,0.2,40,2.0,2.5,0.020089781832271034,0.016088483430990425,0.005406732130529319,0.0602693454968131,0.022868006552149423,3,0.02651858955663733
enhanced,0.95,0.0,40,1.35,2.0,0.01912614500005568,0.017039028592301116,0.0018614979281548762,0.05737843500016704,0.021904369719934074,3,0.02651448317736795
enhanced,0.9,0.05,35,2.0,3.0,0.019008357167687725,0.01729139440925373,0.001977968888534566,0.05702507150306318,0.02178658188756612,3,0.02649278931857172
legacy,0.95,0.05,35,1.6,1.5,0.02185209836987907,0.01292361004594185,0.007958775985302105,0.0655562951096372,0.02463032308975746,3,0.026473906492757587
enhanced,0.95,0.1,35,1.35,1.5,0.019286484571117566,0.01678484496079722,0.0026051107952286684,0.057859453713352695,0.022064709290995955,3,0.026448898184192014
legacy,0.85,0.45,35,1.6,1.5,0.02073115844289601,0.014615731340589834,0.005752197535007674,0.06219347532868803,0.023509383162774403,3,0.026445407915910282
enhanced,0.95,0.05,40,1.6,1.5,0.019164742297831258,0.016921928397406985,0.002292886319293673,0.057494226893493774,0.02194296701770965,3,0.026435677128770353
enhanced,0.95,0.2,40,2.0,2.0,0.0198320343048816,0.016394650806458227,0.0051892819498527715,0.0594961029146448,0.022610259024759993,3,0.02643123487530989
enhanced,0.95,0.45,35,1.35,2.5,0.022020695680447882,0.013185140950277431,0.010183578322968116,0.06606208704134364,0.024798920400326274,3,0.026426472359627508
legacy,0.9,0.05,40,1.35,1.5,0.02173377442318565,0.012975430855509944,0.0077419604096659956,0.06520132326955695,0.024511999143064043,3,0.026411424246715227
enhanced,0.9,0.05,35,2.0,2.5,0.018863216963364574,0.017285221516366484,0.0015726906084878964,0.056589650890093726,0.02164144168324297,3,0.026405663054456307
enhanced,0.95,0.1,40,1.6,2.5,0.019591119228453763,0.016156400025728556,0.003082557819505129,0.05877335768536129,0.022369343948332152,3,0.026399115567105842
enhanced,0.95,0.2,35,1.6,1.5,0.019621652325012676,0.01659770294153421,0.004675421823626768,0.05886495697503803,0.022399877044891072,3,0.026389305375159055
enhanced,0.95,0.2,35,2.0,1.5,0.020075840421503104,0.01595105172612677,0.005769405082610378,0.06022752126450931,0.022854065141381497,3,0.026388402935868596
enhanced,0.95,0.2,40,1.6,3.0,0.020318748881913,0.015215324377013732,0.005435522979018225,0.060956246645738996,0.02309697360179139,3,0.026350316404716446
enhanced,0.95,0.3,40,2.0,2.5,0.020898313939306024,0.014827189953486867,0.00814120746892367,0.06269494181791807,0.023676538659184416,3,0.026349368298036562
enhanced,0.9,0.3,35,1.6,3.0,0.02070861760870887,0.014724798919588222,0.006587895388689693,0.06212585282612661,0.023486842328587262,3,0.026346592814220117
legacy,0.85,0.1,40,1.35,2.0,0.022663752492896923,0.011541003340317494,0.010156290427259716,0.06799125747869077,0.025441977212775316,3,0.026333760431950837
enhanced,0.9,0.05,35,2.0,2.0,0.018740686670028112,0.017274593821648896,0.00128491259985821,0.05622206001008434,0.021518911389906508,3,0.026321516999791385
legacy,0.85,0.3,40,1.6,1.5,0.021257220670901234,0.013712314066599333,0.0073907371569267005,0.0637716620127037,0.02403544539077963,3,0.02631915142733193
enhanced,0.9,0.0,35,2.0,3.0,0.018899566630528098,0.01720646418352974,0.002155621253063837,0.0566986998915843,0.021677791350406494,3,0.026319132325156907
enhanced,0.95,0.45,35,2.0,1.5,0.021050727534929512,0.01503552595293636,0.009999265442403827,0.06315218260478854,0.023828952254807908,3,0.0263168243973903
enhanced,0.95,0.45,40,1.35,3.0,0.02266351699472628,0.012013452961684008,0.011719927740702386,0.06799055098417883,0.02544174171460467,3,0.026311581666378724
enhanced,0.95,0.1,40,1.35,3.0,0.019854558725900463,0.015571369400238597,0.0037093523209618053,0.05956367617770139,0.02263278344577886,3,0.02630527210786356
legacy,0.85,0.0,40,1.35,2.5,0.02370967284383523,0.00981053532668874,0.012358253243521586,0.07112901853150569,0.026487897563713624,3,0.026270675754316925
enhanced,0.95,0.45,35,1.6,2.0,0.021363098535025268,0.014162457697591668,0.009809539032653664,0.0640892956050758,0.02414132325490366,3,0.02626477364404347
enhanced,0.95,0.3,35,1.35,2.5,0.02081681815721632,0.014548091154769967,0.007472509221289051,0.06245045447164896,0.023595042877094713,3,0.026242582793669447
enhanced,0.95,0.3,35,2.0,1.5,0.020351276240326902,0.015620355239317377,0.007636983338620604,0.06105382872098071,0.02312950096020529,3,0.02623488859722663
legacy,0.85,0.1,35,1.35,2.5,0.024021569542513856,0.009222963150117301,0.012925753122881127,0.07206470862754157,0.02679979426239225,3,0.026233039991634476
enhanced,0.95,0.3,35,1.6,2.0,0.0204141494053504,0.015329775350652147,0.007206245636298317,0.061242448216051196,0.02319237412522879,3,0.026231611467699117
legacy,0.95,0.1,35,2.0,1.5,0.021347418587002193,0.013315273890179682,0.007391330931781028,0.06404225576100658,0.02412564330688059,3,0.026230592197815896
enhanced,0.95,0.2,35,1.35,2.5,0.019987821501630865,0.015455001991357839,0.004843714955038835,0.059963464504892594,0.022766046221509257,3,0.02621601515448607
enhanced,0.9,0.45,35,1.35,2.5,0.02163999972340371,0.013134824476680358,0.008995230824633287,0.06491999917021113,0.024418224443282104,3,0.026201386114214877
legacy,0.85,0.1,40,2.0,2.5,0.023799560179648224,0.009499759491727586,0.012538073156337216,0.07139868053894467,0.026577784899526617,3,0.026193740977475056
enhanced,0.95,0.1,40,1.6,2.0,0.01934303683466248,0.01620487362832391,0.002955053928464775,0.05802911050398744,0.02212126155454087,3,0.02619197187813852
enhanced,0.9,0.0,35,2.0,1.5,0.018490363662005276,0.01741786107784107,0.0009298434087247868,0.055471090986015825,0.02126858838188367,3,0.02618892463572504
enhanced,0.9,0.05,35,1.6,3.0,0.018966020198996795,0.017027156417381867,0.0029392755394608656,0.05689806059699038,0.021744244918875184,3,0.026187349255899505
enhanced,0.9,0.3,35,2.0,3.0,0.02081234321830952,0.014272213727580852,0.0070864466377465775,0.06243702965492856,0.023590567938187913,3,0.02617187240005892
enhanced,0.95,0.2,40,2.0,1.5,0.01954916730301353,0.016395428349301914,0.005088695902255634,0.05864750190904059,0.022327392022891922,3,0.026163805674861047
enhanced,0.95,0.05,40,1.35,2.0,0.019226497087223075,0.01626838525303813,0.002561803135528902,0.05767949126166923,0.02200472180710147,3,0.026162999980760895
legacy,0.95,0.0,35,1.35,1.5,0.02186094966218559,0.012340008060271402,0.008347225894035165,0.06558284898655677,0.02463917438206398,3,0.026161869405202445
legacy,0.9,0.05,35,1.6,2.0,0.022991286675877003,0.01055037544838595,0.010784395325274716,0.068973860027631,0.025769511395755396,3,0.026121296328859473
legacy,0.95,0.0,40,2.0,1.5,0.021568529514787976,0.012744407156579221,0.00788645882740919,0.06470558854436392,0.024346754234666368,3,0.026120543911137245
enhanced,0.9,0.3,35,1.35,3.0,0.020687681991335232,0.014311384771404045,0.006748535849442236,0.06206304597400569,0.023465906711213624,3,0.026115524761050717
enhanced,0.9,0.0,40,2.0,3.0,0.018954150278131427,0.01689225616252177,0.003086036120320594,0.05686245083439428,0.021732374998009823,3,0.026092760133218137
enhanced,0.9,0.3,40,2.0,3.0,0.02073962329340909,0.014291518640854081,0.007275247912593878,0.062218869880227276,0.023517848013287487,3,0.026079519494904346
enhanced,0.9,0.05,40,2.0,3.0,0.018991005278408205,0.01664213447944872,0.002795075514854202,0.056973015835224614,0.021769229998286597,3,0.026060704466931997
enhanced,0.95,0.45,40,2.0,2.0,0.021313993838302916,0.013951794900781338,0.010388062686502922,0.06394198151490875,0.02409221855818131,3,0.026034092140679078
enhanced,0.95,0.3,35,1.6,1.5,0.019931187220414908,0.01567970568531045,0.006663971681350895,0.05979356166124472,0.0227094119402933,3,0.025987459026601975
legacy,0.9,0.1,35,2.0,2.0,0.022626867882015404,0.010862126967067537,0.010222770293046725,0.06788060364604621,0.0254050926018938,3,0.02598140947323879
enhanced,0.95,0.1,40,1.6,1.5,0.019101519637053116,0.016266936904353706,0.0029350821496810686,0.05730455891115935,0.021879744356931508,3,0.025981378921560126
enhanced,0.95,0.45,40,1.6,2.5,0.021900213707450128,0.012689270438689115,0.010912046611590908,0.06570064112235038,0.02467843842732852,3,0.025973578413121593
enhanced,0.9,0.05,35,2.0,1.5,0.01855649104716993,0.01695272303514873,0.0014484276863896597,0.05566947314150979,0.02133471576704832,3,0.025967952260028408
enhanced,0.95,0.1,40,1.35,2.5,0.019495004973044874,0.01549775501063359,0.0034701887217237133,0.05848501491913462,0.022273229692923266,3,0.025948466419571433
enhanced,0.95,0.3,40,2.0,2.0,0.020308632972819304,0.015087612078809962,0.00767255942382588,0.06092589891845791,0.023086857692697697,3,0.025947174494709905
enhanced,0.95,0.0,40,1.35,1.5,0.018756050286018674,0.016602071244577722,0.0018884300947316101,0.05626815085805602,0.021534275005897066,3,0.025943717831868905
legacy,0.95,0.0,35,2.0,2.0,0.022613946136439887,0.010848783197200937,0.010620929186518817,0.06784183840931966,0.025392170856318282,3,0.025902759197202484
enhanced,0.9,0.1,35,2.0,3.0,0.019043064065604933,0.01608835053404585,0.0025938291572078203,0.057129192196814796,0.021821288785483325,3,0.025893747432344395
enhanced,0.9,0.1,35,1.6,3.0,0.01903167304583957,0.016167138319132475,0.002829418247734126,0.057095019137518715,0.021809897765717966,3,0.025882472552289065
legacy,0.9,0.05,40,1.6,1.5,0.02158300646016915,0.01225967320486307,0.008130017899451352,0.06474901938050745,0.024361231180047543,3,0.02588035671743983
enhanced,0.9,0.0,40,2.0,2.5,0.018658462784527614,0.016939778351487005,0.002709132082015377,0.055975388353582844,0.02143668750440601,3,0.02587499323039446
enhanced,0.9,0.45,35,2.0,2.0,0.02101347453740084,0.01366012281857638,0.008765307874634323,0.06304042361220252,0.023791699257279236,3,0.025845733624565062
enhanced,0.95,0.3,40,1.35,3.0,0.021132371757966516,0.013326822723558306,0.008619529779178391,0.06339711527389955,0.02391059647784491,3,0.025836512516690995
enhanced,0.9,0.1,35,2.0,2.0,0.018766523136893528,0.016400487105777083,0.002081063953210426,0.05629956941068058,0.02154474785677192,3,0.025834582741511652
enhanced,0.9,0.1,35,2.0,2.5,0.018894747521756773,0.01619735017123599,0.002337341000589159,0.05668424256527032,0.02167297224163517,3,0.025832953948724594
enhanced,0.95,0.2,35,1.35,2.0,0.01960762011673409,0.015326112169459085,0.004663090033610264,0.058822860350202275,0.022385844836612486,3,0.025804907087949136
enhanced,0.9,0.2,35,1.6,3.0,0.019510914601786496,0.015257298488052278,0.0038826752955871645,0.058532743805359486,0.02228913932166489,3,0.025794297627071947
legacy,0.95,0.05,35,2.0,1.5,0.021321483128238783,0.012604118400863593,0.008030873286407062,0.06396444938471635,0.024099707848117175,3,0.02578870541566634
legacy,0.85,0.2,40,2.0,2.0,0.022397226802443566,0.010921661518789944,0.010172898247948241,0.0671916804073307,0.02517545152232196,3,0.0257860397487068
enhanced,0.95,0.2,40,1.6,2.5,0.01984446398699025,0.014935948461902954,0.0052551120759423905,0.05953339196097075,0.022622688706868645,3,0.02577737398345522
enhanced,0.9,0.45,40,1.6,2.5,0.021720649707479233,0.012325477361275067,0.009960100026895223,0.0651619491224377,0.024498874427357625,3,0.02577309951601873
enhanced,0.9,0.05,35,1.6,2.5,0.018694568588731295,0.016624604637483578,0.002714579820963518,0.056083705766193884,0.021472793308609687,3,0.025768453702454376
enhanced,0.95,0.3,40,2.0,1.5,0.019855506666514162,0.015498111028110446,0.007088246606267075,0.05956651999954249,0.022633731386392558,3,0.025766419638223802
legacy,0.85,0.2,35,1.35,2.0,0.022612535360367943,0.01055060586086581,0.010655150569391288,0.06783760608110383,0.025390760080246336,3,0.025762035412348866
enhanced,0.9,0.0,35,1.6,2.0,0.018443120807707374,0.01702871696769339,0.002443264104677898,0.05532936242312212,0.021221345527585766,3,0.025739553827467714
enhanced,0.9,0.1,40,2.0,3.0,0.01906591174847114,0.015813056548181506,0.002948795483738764,0.057197735245413425,0.02184413646834953,3,0.025739467872592004
enhanced,0.95,0.45,35,1.6,1.5,0.020604555469551495,0.014448010170416064,0.009144453822718248,0.06181366640865449,0.02338278018942989,3,0.025734491972830988
enhanced,0.9,0.3,35,1.6,2.5,0.020136606427776847,0.014528301614826121,0.006288446586680789,0.06040981928333054,0.022914831147655242,3,0.02573107516644648
enhanced,0.95,0.05,40,1.35,1.5,0.018864244725830575,0.01603739951943928,0.002521105042810684,0.05659273417749172,0.021642469445708967,3,0.025702908753156648
enhanced,0.95,0.2,40,1.35,3.0,0.020178978111770607,0.014205781878174673,0.005794763935288745,0.06053693433531182,0.022957202831649,3,0.025702365366655898
enhanced,0.95,0.3,40,1.6,2.5,0.020586359014852732,0.014005803327998265,0.007956105412187572,0.06175907704455819,0.02336458373473112,3,0.025695554700623815
enhanced,0.9,0.0,35,1.6,3.0,0.01893186154337934,0.016158997020407743,0.0034352987095515974,0.056795584630138014,0.021710086263257728,3,0.025688115396130085
enhanced,0.9,0.0,40,1.6,3.0,0.018884210908207216,0.01646799933105254,0.004083863488693705,0.05665263272462165,0.02166243562808561,3,0.025682231083876805
enhanced,0.9,0.45,35,1.6,2.0,0.02078071841684623,0.013656744175940455,0.008303626371844714,0.0623421552505387,0.023558943136724627,3,0.02568070934024273
enhanced,0.9,0.3,40,1.6,3.0,0.020707070336131856,0.013551398127159317,0.007517632716546222,0.06212121100839557,0.023485295056010252,3,0.025677554585871613
enhanced,0.85,0.45,35,1.6,3.0,0.02104109239947029,0.012795617882656905,0.0075881974921132205,0.06312327719841088,0.023819317119348687,3,0.025660890822848916
enhanced,0.95,0.2,35,1.35,1.5,0.019328540131377185,0.015504342928421021,0.004382559971009944,0.057985620394131555,0.022106764851255577,3,0.025648110453515154
enhanced,0.9,0.0,35,1.6,2.5,0.018647928314095813,0.016545403546554507,0.002973819117717779,0.05594378494228744,0.021426153033974205,3,0.025647287042387674
enhanced,0.9,0.2,35,2.0,3.0,0.019619967364699103,0.014879523695990958,0.00447903823450552,0.058859902094097305,0.022398192084577495,3,0.025643897292719205
enhanced,0.9,0.1,35,2.0,1.5,0.018574316368734505,0.016394948380555302,0.0020869052531523546,0.05572294910620351,0.021352541088612897,3,0.02563900735201154
legacy,0.9,0.0,35,1.35,2.0,0.022781319130373113,0.010010006181636798,0.011061212077412718,0.06834395739111934,0.02555954385025151,3,0.025626640100497762
enhanced,0.95,0.1,40,1.35,2.0,0.019157333207345677,0.015457685363385296,0.0032546396788836517,0.05747199962203703,0.02193555792722407,3,0.025625095669036514
legacy,0.9,0.1,40,2.0,1.5,0.021409038043566943,0.012054480221934144,0.008106308833268391,0.06422711413070083,0.024187262763445336,3,0.02561760781844705
enhanced,0.9,0.3,35,2.0,2.5,0.020284758542994788,0.014126211963278006,0.006866270152437685,0.060854275628984364,0.02306298326287318,3,0.02561161340360424
enhanced,0.9,0.05,40,2.0,2.5,0.018707160480755918,0.016223280687223063,0.002654883026325026,0.05612148144226776,0.02148538520063431,3,0.02560940433605754
enhanced,0.9,0.05,35,1.35,3.0,0.018851002244855145,0.016252890583888794,0.003758026464862092,0.05655300673456544,0.02162922696473354,3,0.02560109903787579
enhanced,0.9,0.2,40,2.0,3.0,0.019551210829604093,0.014902442306690317,0.004376301114999237,0.05865363248881228,0.022329435549482485,3,0.02560086470036485
enhanced,0.9,0.0,35,1.6,1.5,0.01827990462700939,0.01681588590078499,0.0018780786000385237,0.054839713881028165,0.02105812934688778,3,0.025565341492356855
enhanced,0.95,0.3,35,1.35,2.0,0.020141642801120675,0.014340827387256852,0.007046601728285217,0.06042492840336203,0.02291986752099907,3,0.025538024866143476
enhanced,0.9,0.0,40,2.0,2.0,0.018425881016365466,0.01655870094990224,0.00230241514889582,0.055277643049096395,0.02120410573624386,3,0.0255319341714871
enhanced,0.95,0.45,40,2.0,1.5,0.020530180904093524,0.01429758367753732,0.009600725758713817,0.06159054271228057,0.023308405623971917,3,0.025523984695178244
enhanced,0.9,0.0,40,1.35,3.0,0.01892711076121682,0.016165278805457914,0.004559939836870687,0.056781332283650454,0.02170533548109521,3,0.02551749524814228
legacy,0.9,0.0,35,2.0,2.5,0.0235515428041999,0.008649201203075094,0.01294133743602576,0.0706546284125997,0.026329767524078295,3,0.025502482730179826
legacy,0.95,0.0,35,1.6,1.5,0.02142636529477852,0.011866618784401949,0.008507001091816804,0.06427909588433556,0.024204590014656913,3,0.025490293583986877
enhanced,0.95,0.45,35,1.35,2.0,0.021122584532573166,0.012979618947742931,0.009859909497740857,0.0633677535977195,0.023900809252451558,3,0.02548442663439636
legacy,0.9,0.1,35,1.35,1.5,0.02148295822112015,0.011723025812185608,0.008494760893903936,0.06444887466336045,0.024261182940998546,3,0.025484105702518085
legacy,0.9,0.0,40,2.0,2.0,0.02248485820767861,0.010194831121450927,0.010644784737218103,0.06745457462303583,0.025263082927557006,3,0.025475814501748812
enhanced,0.9,0.45,40,2.0,2.0,0.020839046105103454,0.013273408406349534,0.008980293833139348,0.06251713831531036,0.023617270824981846,3,0.02546503581298984
