alpha_lstm,long_weight,risk_penalty,top_k,rank_power,confidence_power,mode,as_of,start,end,portfolio_return,benchmark_return,excess_return,max_weight,n
0.85,0.0,0.1,35,1.35,2.0,enhanced,20260424,20260427,20260429,0.02536858361611739,0.011463072432223775,0.013905511183893614,0.07632501476568417,35
0.85,0.0,0.1,35,1.35,2.5,enhanced,20260424,20260427,20260429,0.025282096006470012,0.011463072432223775,0.013819023574246237,0.08200962125183503,35
0.85,0.0,0.1,35,1.35,3.0,enhanced,20260424,20260427,20260429,0.025321785650763075,0.011463072432223775,0.0138587132185393,0.08754459375260891,35
0.85,0.0,0.1,35,1.6,1.5,enhanced,20260424,20260427,20260429,0.02633999606015348,0.011463072432223775,0.014876923627929705,0.07567849557175309,35
0.85,0.0,0.1,35,1.6,2.0,enhanced,20260424,20260427,20260429,0.026010614814509385,0.011463072432223775,0.01454754238228561,0.08218387265794416,35
0.85,0.0,0.1,35,1.6,2.5,enhanced,20260424,20260427,20260429,0.02580732598900346,0.011463072432223775,0.014344253556779686,0.08857410005491663,35
0.85,0.0,0.1,35,1.6,3.0,enhanced,20260424,20260427,20260429,0.02573202741692693,0.011463072432223775,0.014268954984703156,0.094816610069051,35
0.85,0.0,0.1,35,2.0,1.5,enhanced,20260424,20260427,20260429,0.02796977413255259,0.011463072432223775,0.016506701700328814,0.08305996782375655,35
0.85,0.0,0.1,35,2.0,2.0,enhanced,20260424,20260427,20260429,0.02748529210061536,0.011463072432223775,0.016022219668391586,0.09064851378886525,35
0.85,0.0,0.1,35,2.0,2.5,enhanced,20260424,20260427,20260429,0.027120934538077724,0.011463072432223775,0.01565786210585395,0.09814474941463745,35
0.85,0.0,0.1,35,2.0,3.0,enhanced,20260424,20260427,20260429,0.02683710807133292,0.011463072432223775,0.015374035639109145,0.1,35
0.85,0.0,0.1,40,1.35,1.5,enhanced,20260424,20260427,20260429,0.026122053019259524,0.011463072432223775,0.014658980587035748,0.06277119742610106,40
0.85,0.0,0.1,40,1.35,2.0,enhanced,20260424,20260427,20260429,0.026119275198951984,0.011463072432223775,0.014656202766728209,0.0676574049682544,40
0.85,0.0,0.1,40,1.35,2.5,enhanced,20260424,20260427,20260429,0.026240519487448523,0.011463072432223775,0.014777447055224747,0.07241541403188219,40
0.85,0.0,0.1,40,1.35,3.0,enhanced,20260424,20260427,20260429,0.026480883105804882,0.011463072432223775,0.015017810673581107,0.07702618506104404,40
0.85,0.0,0.1,40,1.6,1.5,enhanced,20260424,20260427,20260429,0.026387877782672858,0.011463072432223775,0.014924805350449082,0.06764908043501615,40
0.85,0.0,0.1,40,1.6,2.0,enhanced,20260424,20260427,20260429,0.026265663128516314,0.011463072432223775,0.014802590696292538,0.07312399121263305,40
0.85,0.0,0.1,40,1.6,2.5,enhanced,20260424,20260427,20260429,0.026269180376272676,0.011463072432223775,0.0148061079440489,0.07847171485129163,40
0.85,0.0,0.1,40,1.6,3.0,enhanced,20260424,20260427,20260429,0.026396028398808592,0.011463072432223775,0.014932955966584817,0.0836684598487825,40
0.85,0.0,0.1,40,2.0,1.5,enhanced,20260424,20260427,20260429,0.027220129823670402,0.011463072432223775,0.015757057391446627,0.0748018373079271,40
0.85,0.0,0.1,40,2.0,2.0,enhanced,20260424,20260427,20260429,0.026926490722221648,0.011463072432223775,0.015463418289997873,0.08121735432919176,40
0.85,0.0,0.1,40,2.0,2.5,enhanced,20260424,20260427,20260429,0.026757900249131505,0.011463072432223775,0.01529482781690773,0.08751488755503402,40
0.85,0.0,0.1,40,2.0,3.0,enhanced,20260424,20260427,20260429,0.026716466109810894,0.011463072432223775,0.015253393677587119,0.09366182298315713,40
0.85,0.0,0.2,35,1.35,1.5,enhanced,20260424,20260427,20260429,0.027534511662272602,0.011463072432223775,0.016071439230048827,0.07834217053032175,35
0.85,0.0,0.2,35,1.35,2.0,enhanced,20260424,20260427,20260429,0.027949430773661434,0.011463072432223775,0.01648635834143766,0.0867039546214477,35
0.85,0.0,0.2,35,1.35,2.5,enhanced,20260424,20260427,20260429,0.0284751582217555,0.011463072432223775,0.017012085789531724,0.0948648108978722,35
0.85,0.0,0.2,35,1.35,3.0,enhanced,20260424,20260427,20260429,0.02908234822704816,0.011463072432223775,0.017619275794824384,0.10000000000000003,35
0.85,0.0,0.2,35,1.6,1.5,enhanced,20260424,20260427,20260429,0.028290089899220227,0.011463072432223775,0.01682701746699645,0.08435112168152911,35
0.85,0.0,0.2,35,1.6,2.0,enhanced,20260424,20260427,20260429,0.02858641478628467,0.011463072432223775,0.017123342354060895,0.09372183554918198,35
0.85,0.0,0.2,35,1.6,2.5,enhanced,20260424,20260427,20260429,0.02897678901231708,0.011463072432223775,0.017513716580093305,0.10000000000000003,35
0.85,0.0,0.2,35,1.6,3.0,enhanced,20260424,20260427,20260429,0.029439384094004442,0.011463072432223775,0.017976311661780667,0.1,35
0.85,0.0,0.2,35,2.0,1.5,enhanced,20260424,20260427,20260429,0.02992319955584637,0.011463072432223775,0.018460127123622595,0.09298989427826317,35
0.85,0.0,0.2,35,2.0,2.0,enhanced,20260424,20260427,20260429,0.030036997198928193,0.011463072432223775,0.018573924766704417,0.10000000000000002,35
0.85,0.0,0.2,35,2.0,2.5,enhanced,20260424,20260427,20260429,0.030229213382525027,0.011463072432223775,0.01876614095030125,0.1,35
0.85,0.0,0.2,35,2.0,3.0,enhanced,20260424,20260427,20260429,0.03053896741989071,0.011463072432223775,0.019075894987666934,0.1,35
0.85,0.0,0.2,40,1.35,1.5,enhanced,20260424,20260427,20260429,0.028118675812929705,0.011463072432223775,0.01665560338070593,0.0693759070392328,40
0.85,0.0,0.2,40,1.35,2.0,enhanced,20260424,20260427,20260429,0.028757430614146377,0.011463072432223775,0.0172943581819226,0.0763738768795367,40
0.85,0.0,0.2,40,1.35,2.5,enhanced,20260424,20260427,20260429,0.029498559329100147,0.011463072432223775,0.01803548689687637,0.08316261364387346,40
0.85,0.0,0.2,40,1.35,3.0,enhanced,20260424,20260427,20260429,0.03032649450619744,0.011463072432223775,0.018863422073973665,0.08971805653094381,40
0.85,0.0,0.2,40,1.6,1.5,enhanced,20260424,20260427,20260429,0.028369035761487277,0.011463072432223775,0.0169059633292635,0.07499730335179602,40
0.85,0.0,0.2,40,1.6,2.0,enhanced,20260424,20260427,20260429,0.028883497849477482,0.011463072432223775,0.017420425417253707,0.08284780513549372,40
0.85,0.0,0.2,40,1.6,2.5,enhanced,20260424,20260427,20260429,0.029505154429130803,0.011463072432223775,0.018042081996907027,0.09048924742562638,40
0.85,0.0,0.2,40,1.6,3.0,enhanced,20260424,20260427,20260429,0.030221007587680582,0.011463072432223775,0.018757935155456807,0.09789037878701683,40
0.85,0.0,0.2,40,2.0,1.5,enhanced,20260424,20260427,20260429,0.02918304326354121,0.011463072432223775,0.017719970831317433,0.08329824877768709,40
0.85,0.0,0.2,40,2.0,2.0,enhanced,20260424,20260427,20260429,0.029516972383774567,0.011463072432223775,0.01805389995155079,0.09250690371135888,40
0.85,0.0,0.2,40,2.0,2.5,enhanced,20260424,20260427,20260429,0.029953983907892622,0.011463072432223775,0.018490911475668847,0.10000000000000003,40
0.85,0.0,0.2,40,2.0,3.0,enhanced,20260424,20260427,20260429,0.03046272060234068,0.011463072432223775,0.018999648170116904,0.10000000000000003,40
0.85,0.0,0.3,35,1.35,1.5,enhanced,20260424,20260427,20260429,0.03038750635384938,0.011463072432223775,0.018924433921625603,0.08966743309326594,35
0.85,0.0,0.3,35,1.35,2.0,enhanced,20260424,20260427,20260429,0.03159016555873331,0.011463072432223775,0.020127093126509538,0.09999999999999998,35
0.85,0.0,0.3,35,1.35,2.5,enhanced,20260424,20260427,20260429,0.03275781118322311,0.011463072432223775,0.021294738750999333,0.09999999999999998,35
0.85,0.0,0.3,35,1.35,3.0,enhanced,20260424,20260427,20260429,0.03391618888095028,0.011463072432223775,0.022453116448726503,0.1,35
0.85,0.0,0.3,35,1.6,1.5,enhanced,20260424,20260427,20260429,0.0310761678434479,0.011463072432223775,0.019613095411224125,0.0968805176892544,35
0.85,0.0,0.3,35,1.6,2.0,enhanced,20260424,20260427,20260429,0.03212779107028928,0.011463072432223775,0.020664718638065502,0.1,35
0.85,0.0,0.3,35,1.6,2.5,enhanced,20260424,20260427,20260429,0.033184975308866896,0.011463072432223775,0.02172190287664312,0.1,35
0.85,0.0,0.3,35,1.6,3.0,enhanced,20260424,20260427,20260429,0.03410066469570359,0.011463072432223775,0.022637592263479812,0.1,35
0.85,0.0,0.3,35,2.0,1.5,enhanced,20260424,20260427,20260429,0.03258257470896511,0.011463072432223775,0.021119502276741337,0.10000000000000002,35
0.85,0.0,0.3,35,2.0,2.0,enhanced,20260424,20260427,20260429,0.03347001876409475,0.011463072432223775,0.022006946331870975,0.1,35
0.85,0.0,0.3,35,2.0,2.5,enhanced,20260424,20260427,20260429,0.03433729387527947,0.011463072432223775,0.022874221443055696,0.10000000000000003,35
0.85,0.0,0.3,35,2.0,3.0,enhanced,20260424,20260427,20260429,0.03481040866279096,0.011463072432223775,0.023347336230567187,0.1,35
0.85,0.0,0.3,40,1.35,1.5,enhanced,20260424,20260427,20260429,0.031110352707927898,0.011463072432223775,0.019647280275704122,0.07894112208524423,40
0.85,0.0,0.3,40,1.35,2.0,enhanced,20260424,20260427,20260429,0.0325752117452139,0.011463072432223775,0.021112139312990122,0.08913332377771858,40
0.85,0.0,0.3,40,1.35,2.5,enhanced,20260424,20260427,20260429,0.034007762253389695,0.011463072432223775,0.02254468982116592,0.09893898113657501,40
0.85,0.0,0.3,40,1.35,3.0,enhanced,20260424,20260427,20260429,0.03539491981442808,0.011463072432223775,0.023931847382204302,0.1,40
0.85,0.0,0.3,40,1.6,1.5,enhanced,20260424,20260427,20260429,0.03128304577691638,0.011463072432223775,0.019819973344692605,0.08562116162732146,40
0.85,0.0,0.3,40,1.6,2.0,enhanced,20260424,20260427,20260429,0.03261040415136289,0.011463072432223775,0.021147331719139115,0.09709391381238312,40
0.85,0.0,0.3,40,1.6,2.5,enhanced,20260424,20260427,20260429,0.03390800748037497,0.011463072432223775,0.022444935048151197,0.09999999999999998,40
0.85,0.0,0.3,40,1.6,3.0,enhanced,20260424,20260427,20260429,0.03518660834317603,0.011463072432223775,0.023723535910952255,0.10000000000000002,40
0.85,0.0,0.3,40,2.0,1.5,enhanced,20260424,20260427,20260429,0.03197727846944466,0.011463072432223775,0.020514206037220886,0.09554756158078406,40
0.85,0.0,0.3,40,2.0,2.0,enhanced,20260424,20260427,20260429,0.03308797901044363,0.011463072432223775,0.021624906578219853,0.1,40
0.85,0.0,0.3,40,2.0,2.5,enhanced,20260424,20260427,20260429,0.03420556891759324,0.011463072432223775,0.022742496485369468,0.1,40
0.85,0.0,0.3,40,2.0,3.0,enhanced,20260424,20260427,20260429,0.03531930696101149,0.011463072432223775,0.023856234528787712,0.1,40
0.85,0.0,0.45,35,1.35,1.5,enhanced,20260424,20260427,20260429,0.03469070251875502,0.011463072432223775,0.023227630086531247,0.09999999999999998,35
0.85,0.0,0.45,35,1.35,2.0,enhanced,20260424,20260427,20260429,0.036683072355322775,0.011463072432223775,0.025219999923099,0.09999999999999998,35
0.85,0.0,0.45,35,1.35,2.5,enhanced,20260424,20260427,20260429,0.03822480875788273,0.011463072432223775,0.026761736325658952,0.10000000000000002,35
0.85,0.0,0.45,35,1.35,3.0,enhanced,20260424,20260427,20260429,0.039295527346763115,0.011463072432223775,0.02783245491453934,0.1,35
0.85,0.0,0.45,35,1.6,1.5,enhanced,20260424,20260427,20260429,0.03531063279559492,0.011463072432223775,0.023847560363371142,0.10000000000000003,35
0.85,0.0,0.45,35,1.6,2.0,enhanced,20260424,20260427,20260429,0.037171992676157034,0.011463072432223775,0.02570892024393326,0.1,35
0.85,0.0,0.45,35,1.6,2.5,enhanced,20260424,20260427,20260429,0.038308433314324056,0.011463072432223775,0.02684536088210028,0.1,35
0.85,0.0,0.45,35,1.6,3.0,enhanced,20260424,20260427,20260429,0.03919397312023396,0.011463072432223775,0.027730900688010186,0.1,35
0.85,0.0,0.45,35,2.0,1.5,enhanced,20260424,20260427,20260429,0.036778873098560115,0.011463072432223775,0.02531580066633634,0.10000000000000002,35
0.85,0.0,0.45,35,2.0,2.0,enhanced,20260424,20260427,20260429,0.03824614726608854,0.011463072432223775,0.026783074833864766,0.10000000000000002,35
0.85,0.0,0.45,35,2.0,2.5,enhanced,20260424,20260427,20260429,0.0391161217962243,0.011463072432223775,0.027653049364000523,0.1,35
0.85,0.0,0.45,35,2.0,3.0,enhanced,20260424,20260427,20260429,0.039784328695517596,0.011463072432223775,0.02832125626329382,0.10000000000000002,35
0.85,0.0,0.45,40,1.35,1.5,enhanced,20260424,20260427,20260429,0.03560729616918018,0.011463072432223775,0.024144223736956405,0.09515274487905996,40
0.85,0.0,0.45,40,1.35,2.0,enhanced,20260424,20260427,20260429,0.037933200903346516,0.011463072432223775,0.02647012847112274,0.09999999999999998,40
0.85,0.0,0.45,40,1.35,2.5,enhanced,20260424,20260427,20260429,0.039974030547180586,0.011463072432223775,0.02851095811495681,0.1,40
0.85,0.0,0.45,40,1.35,3.0,enhanced,20260424,20260427,20260429,0.04174408803959394,0.011463072432223775,0.030281015607370163,0.1,40
0.85,0.0,0.45,40,1.6,1.5,enhanced,20260424,20260427,20260429,0.03568583327993281,0.011463072432223775,0.024222760847709038,0.1,40
0.85,0.0,0.45,40,1.6,2.0,enhanced,20260424,20260427,20260429,0.03786270253200877,0.011463072432223775,0.026399630099784993,0.1,40
0.85,0.0,0.45,40,1.6,2.5,enhanced,20260424,20260427,20260429,0.03975252477537049,0.011463072432223775,0.028289452343146712,0.1,40
0.85,0.0,0.45,40,1.6,3.0,enhanced,20260424,20260427,20260429,0.04116172837815033,0.011463072432223775,0.029698655945926557,0.10000000000000002,40
0.85,0.0,0.45,40,2.0,1.5,enhanced,20260424,20260427,20260429,0.03626447694620453,0.011463072432223775,0.024801404513980753,0.1,40
0.85,0.0,0.45,40,2.0,2.0,enhanced,20260424,20260427,20260429,0.03822356374514229,0.011463072432223775,0.026760491312918515,0.10000000000000002,40
0.85,0.0,0.45,40,2.0,2.5,enhanced,20260424,20260427,20260429,0.039628332518012455,0.011463072432223775,0.02816526008578868,0.1,40
0.85,0.0,0.45,40,2.0,3.0,enhanced,20260424,20260427,20260429,0.04068298469546534,0.011463072432223775,0.029219912263241568,0.1,40
0.9,0.0,0.0,35,1.35,1.5,enhanced,20260424,20260427,20260429,0.02842396742488158,0.011463072432223775,0.016960894992657804,0.06688057739295222,35
0.9,0.0,0.0,35,1.35,2.0,enhanced,20260424,20260427,20260429,0.027925775676310566,0.011463072432223775,0.01646270324408679,0.07151771918484656,35
0.9,0.0,0.0,35,1.35,2.5,enhanced,20260424,20260427,20260429,0.027530628491798128,0.011463072432223775,0.016067556059574353,0.07606297398136713,35
0.9,0.0,0.0,35,1.35,3.0,enhanced,20260424,20260427,20260429,0.027241521117234557,0.011463072432223775,0.01577844868501078,0.08049104638146254,35
0.9,0.0,0.0,35,1.6,1.5,enhanced,20260424,20260427,20260429,0.029089466265555544,0.011463072432223775,0.01762639383333177,0.07160295033215715,35
0.9,0.0,0.0,35,1.6,2.0,enhanced,20260424,20260427,20260429,0.02849936209060768,0.011463072432223775,0.017036289658383906,0.07677814744864365,35
0.9,0.0,0.0,35,1.6,2.5,enhanced,20260424,20260427,20260429,0.028008475978778282,0.011463072432223775,0.016545403546554507,0.08186819649570796,35
0.9,0.0,0.0,35,1.6,3.0,enhanced,20260424,20260427,20260429,0.027622069452631518,0.011463072432223775,0.016158997020407743,0.0868423670863764,35
0.9,0.0,0.0,35,2.0,1.5,enhanced,20260424,20260427,20260429,0.030533418610508015,0.011463072432223775,0.01907034617828424,0.07832940320036012,35
0.9,0.0,0.0,35,2.0,2.0,enhanced,20260424,20260427,20260429,0.029818185520241822,0.011463072432223775,0.018355113088018047,0.08434576511054487,35
0.9,0.0,0.0,35,2.0,2.5,enhanced,20260424,20260427,20260429,0.029193921521237582,0.011463072432223775,0.017730849089013807,0.0902952038473114,35
0.9,0.0,0.0,35,2.0,3.0,enhanced,20260424,20260427,20260429,0.028669536615753517,0.011463072432223775,0.01720646418352974,0.09613766500416174,35
0.9,0.0,0.0,40,1.35,1.5,enhanced,20260424,20260427,20260429,0.02856196296139632,0.011463072432223775,0.017098890529172545,0.059633255479876614,40
0.9,0.0,0.0,40,1.35,2.0,enhanced,20260424,20260427,20260429,0.02823210762023997,0.011463072432223775,0.016769035188016194,0.06351973583169923,40
0.9,0.0,0.0,40,1.35,2.5,enhanced,20260424,20260427,20260429,0.028007679724523022,0.011463072432223775,0.016544607292299247,0.06731024052112623,40
0.9,0.0,0.0,40,1.35,3.0,enhanced,20260424,20260427,20260429,0.02788879772733196,0.011463072432223775,0.016425725295108183,0.07098607356943105,40
0.9,0.0,0.0,40,1.6,1.5,enhanced,20260424,20260427,20260429,0.02889999543798461,0.011463072432223775,0.017436923005760836,0.0641723658449356,40
0.9,0.0,0.0,40,1.6,2.0,enhanced,20260424,20260427,20260429,0.028472535626279445,0.011463072432223775,0.01700946319405567,0.06853107357836372,40
0.9,0.0,0.0,40,1.6,2.5,enhanced,20260424,20260427,20260429,0.028148875463900415,0.011463072432223775,0.01668580303167664,0.07279539328781623,40
0.9,0.0,0.0,40,1.6,3.0,enhanced,20260424,20260427,20260429,0.027931071763276315,0.011463072432223775,0.01646799933105254,0.0769423389901146,40
0.9,0.0,0.0,40,2.0,1.5,enhanced,20260424,20260427,20260429,0.02974893222145998,0.011463072432223775,0.018285859789236206,0.07077404993020392,40
0.9,0.0,0.0,40,2.0,2.0,enhanced,20260424,20260427,20260429,0.029183536322770973,0.011463072432223775,0.017720463890547197,0.07587811001945731,40
0.9,0.0,0.0,40,2.0,2.5,enhanced,20260424,20260427,20260429,0.0287172543412966,0.011463072432223775,0.017254181909072824,0.08089605571659778,40
0.9,0.0,0.0,40,2.0,3.0,enhanced,20260424,20260427,20260429,0.028355328594745547,0.011463072432223775,0.01689225616252177,0.0857974305856743,40
0.9,0.0,0.05,35,1.35,1.5,enhanced,20260424,20260427,20260429,0.02912810949299333,0.011463072432223775,0.017665037060769554,0.06895076660022917,35
0.9,0.0,0.05,35,1.35,2.0,enhanced,20260424,20260427,20260429,0.028852608881977607,0.011463072432223775,0.017389536449753832,0.07433654043735644,35
0.9,0.0,0.05,35,1.35,2.5,enhanced,20260424,20260427,20260429,0.028676679996769365,0.011463072432223775,0.01721360756454559,0.07965076006501295,35
0.9,0.0,0.05,35,1.35,3.0,enhanced,20260424,20260427,20260429,0.028603126394862767,0.011463072432223775,0.01714005396263899,0.08486423806670708,35
0.9,0.0,0.05,35,1.6,1.5,enhanced,20260424,20260427,20260429,0.02979169247559837,0.011463072432223775,0.018328620043374596,0.07388717248777277,35
0.9,0.0,0.05,35,1.6,2.0,enhanced,20260424,20260427,20260429,0.02942445450222146,0.011463072432223775,0.017961382069997686,0.07989542617665077,35
0.9,0.0,0.05,35,1.6,2.5,enhanced,20260424,20260427,20260429,0.02915414794527623,0.011463072432223775,0.017691075513052455,0.0858437431363,35
0.9,0.0,0.05,35,1.6,3.0,enhanced,20260424,20260427,20260429,0.02898606807182435,0.011463072432223775,0.017522995639600573,0.0916966320597617,35
0.9,0.0,0.05,35,2.0,1.5,enhanced,20260424,20260427,20260429,0.031232408414706935,0.011463072432223775,0.01976933598248316,0.08093136837777766,35
0.9,0.0,0.05,35,2.0,2.0,enhanced,20260424,20260427,20260429,0.030739500662784098,0.011463072432223775,0.019276428230560323,0.0879087726368863,35
0.9,0.0,0.05,35,2.0,2.5,enhanced,20260424,20260427,20260429,0.030336953304476985,0.011463072432223775,0.01887388087225321,0.09485279461073576,35
0.9,0.0,0.05,35,2.0,3.0,enhanced,20260424,20260427,20260429,0.030025537532364227,0.011463072432223775,0.01856246510014045,0.1,35
0.9,0.0,0.05,40,1.35,1.5,enhanced,20260424,20260427,20260429,0.029262633504165546,0.011463072432223775,0.01779956107194177,0.061390311941709554,40
0.9,0.0,0.05,40,1.35,2.0,enhanced,20260424,20260427,20260429,0.029153232211260982,0.011463072432223775,0.017690159779037207,0.06590308806088993,40
0.9,0.0,0.05,40,1.35,2.5,enhanced,20260424,20260427,20260429,0.029144458690834457,0.011463072432223775,0.017681386258610682,0.07033329213094089,40
0.9,0.0,0.05,40,1.35,3.0,enhanced,20260424,20260427,20260429,0.02923606457936761,0.011463072432223775,0.017772992147143833,0.07465935949999634,40
0.9,0.0,0.05,40,1.6,1.5,enhanced,20260424,20260427,20260429,0.029600262256901128,0.011463072432223775,0.018137189824677352,0.06612176874862903,40
0.9,0.0,0.05,40,1.6,2.0,enhanced,20260424,20260427,20260429,0.02939407536855279,0.011463072432223775,0.017931002936329016,0.07118088352655881,40
0.9,0.0,0.05,40,1.6,2.5,enhanced,20260424,20260427,20260429,0.029287960766096154,0.011463072432223775,0.017824888333872378,0.07616265607698249,40
0.9,0.0,0.05,40,1.6,3.0,enhanced,20260424,20260427,20260429,0.029283743722166928,0.011463072432223775,0.017820671289943153,0.08104057272566459,40
0.9,0.0,0.05,40,2.0,1.5,enhanced,20260424,20260427,20260429,0.03044690914967964,0.011463072432223775,0.018983836717455866,0.07301716906448032,40
0.9,0.0,0.05,40,2.0,2.0,enhanced,20260424,20260427,20260429,0.03010304210772798,0.011463072432223775,0.018639969675504204,0.0789369418999954,40
0.9,0.0,0.05,40,2.0,2.5,enhanced,20260424,20260427,20260429,0.029856165174183845,0.011463072432223775,0.01839309274196007,0.08479406936839341,40
0.9,0.0,0.05,40,2.0,3.0,enhanced,20260424,20260427,20260429,0.029711601111327205,0.011463072432223775,0.01824852867910343,0.09055340191878797,40
0.9,0.0,0.1,35,1.35,1.5,enhanced,20260424,20260427,20260429,0.029920959977158938,0.011463072432223775,0.018457887544935162,0.07103787379869735,35
0.9,0.0,0.1,35,1.35,2.0,enhanced,20260424,20260427,20260429,0.02991284180943462,0.011463072432223775,0.018449769377210844,0.07701252907885238,35
0.9,0.0,0.1,35,1.35,2.5,enhanced,20260424,20260427,20260429,0.030007673798663592,0.011463072432223775,0.018544601366439817,0.08285029689833578,35
0.9,0.0,0.1,35,1.35,3.0,enhanced,20260424,20260427,20260429,0.03020585830594026,0.011463072432223775,0.018742785873716486,0.08852144837138334,35
0.9,0.0,0.1,35,1.6,1.5,enhanced,20260424,20260427,20260429,0.03057953973928635,0.011463072432223775,0.019116467307062575,0.07623827951415209,35
0.9,0.0,0.1,35,1.6,2.0,enhanced,20260424,20260427,20260429,0.030473679649524646,0.011463072432223775,0.01901060721730087,0.08292282422324589,35
0.9,0.0,0.1,35,1.6,2.5,enhanced,20260424,20260427,20260429,0.030468069315570105,0.011463072432223775,0.01900499688334633,0.08947810774724652,35
0.9,0.0,0.1,35,1.6,3.0,enhanced,20260424,20260427,20260429,0.030566337192987892,0.011463072432223775,0.019103264760764117,0.0958669998072357,35
0.9,0.0,0.1,35,2.0,1.5,enhanced,20260424,20260427,20260429,0.032017544532224135,0.011463072432223775,0.02055447210000036,0.08368522603904537,35
0.9,0.0,0.1,35,2.0,2.0,enhanced,20260424,20260427,20260429,0.03177625118166718,0.011463072432223775,0.020313178749443404,0.09147665646574055,35
0.9,0.0,0.1,35,2.0,2.5,enhanced,20260424,20260427,20260429,0.031627787421402334,0.011463072432223775,0.02016471498917856,0.09916056124415734,35
0.9,0.0,0.1,35,2.0,3.0,enhanced,20260424,20260427,20260429,0.031558992784694886,0.011463072432223775,0.02009592035247111,0.10000000000000003,35
0.9,0.0,0.1,40,1.35,1.5,enhanced,20260424,20260427,20260429,0.030057904028630917,0.011463072432223775,0.01859483159640714,0.06309640322617135,40
0.9,0.0,0.1,40,1.35,2.0,enhanced,20260424,20260427,20260429,0.030219026647419295,0.011463072432223775,0.01875595421519552,0.06807363972847641,40
0.9,0.0,0.1,40,1.35,2.5,enhanced,20260424,20260427,20260429,0.030483225631777845,0.011463072432223775,0.01902015319955407,0.07290862692776175,40
0.9,0.0,0.1,40,1.35,3.0,enhanced,20260424,20260427,20260429,0.030847289014222855,0.011463072432223775,0.01938421658199908,0.07758037099810534,40
0.9,0.0,0.1,40,1.6,1.5,enhanced,20260424,20260427,20260429,0.030391586030890268,0.011463072432223775,0.018928513598666492,0.06805921779131828,40
0.9,0.0,0.1,40,1.6,2.0,enhanced,20260424,20260427,20260429,0.03045212448246822,0.011463072432223775,0.018989052050244443,0.07365642022626342,40
0.9,0.0,0.1,40,1.6,2.5,enhanced,20260424,20260427,20260429,0.030615593570672936,0.011463072432223775,0.01915252113844916,0.07911211565203337,40
0.9,0.0,0.1,40,1.6,3.0,enhanced,20260424,20260427,20260429,0.03088134183954446,0.011463072432223775,0.019418269407320686,0.08439968968329464,40
0.9,0.0,0.1,40,2.0,1.5,enhanced,20260424,20260427,20260429,0.031233418211430802,0.011463072432223775,0.019770345779207027,0.07531690357669395,40
0.9,0.0,0.1,40,2.0,2.0,enhanced,20260424,20260427,20260429,0.031149040529823195,0.011463072432223775,0.01968596809759942,0.08189371826131359,40
0.9,0.0,0.1,40,2.0,2.5,enhanced,20260424,20260427,20260429,0.031164582324214027,0.011463072432223775,0.01970150989199025,0.08833780209038514,40
0.9,0.0,0.1,40,2.0,3.0,enhanced,20260424,20260427,20260429,0.03128386454208578,0.011463072432223775,0.019820792109862005,0.09461245525343566,40
0.9,0.0,0.2,35,1.35,1.5,enhanced,20260424,20260427,20260429,0.03195857677872426,0.011463072432223775,0.020495504346500486,0.07869718484588605,35
0.9,0.0,0.2,35,1.35,2.0,enhanced,20260424,20260427,20260429,0.03257122830401711,0.011463072432223775,0.021108155871793335,0.08714282352404677,35
0.9,0.0,0.2,35,1.35,2.5,enhanced,20260424,20260427,20260429,0.033251476580118296,0.011463072432223775,0.02178840414789452,0.09534849929865674,35
0.9,0.0,0.2,35,1.35,3.0,enhanced,20260424,20260427,20260429,0.03398896883627505,0.011463072432223775,0.022525896404051275,0.10000000000000002,35
0.9,0.0,0.2,35,1.6,1.5,enhanced,20260424,20260427,20260429,0.03260734344257154,0.011463072432223775,0.021144271010347764,0.08475588041711815,35
0.9,0.0,0.2,35,1.6,2.0,enhanced,20260424,20260427,20260429,0.0331162378655056,0.011463072432223775,0.021653165433281822,0.0942249180098426,35
0.9,0.0,0.2,35,1.6,2.5,enhanced,20260424,20260427,20260429,0.03368891921656262,0.011463072432223775,0.022225846784338844,0.1,35
0.9,0.0,0.2,35,1.6,3.0,enhanced,20260424,20260427,20260429,0.03432767320980295,0.011463072432223775,0.022864600777579173,0.1,35
0.9,0.0,0.2,35,2.0,1.5,enhanced,20260424,20260427,20260429,0.03403817158917233,0.011463072432223775,0.022575099156948553,0.09348840395017605,35
0.9,0.0,0.2,35,2.0,2.0,enhanced,20260424,20260427,20260429,0.03440017535241872,0.011463072432223775,0.022937102920194942,0.09999999999999998,35
0.9,0.0,0.2,35,2.0,2.5,enhanced,20260424,20260427,20260429,0.03483091380664893,0.011463072432223775,0.023367841374425158,0.10000000000000003,35
0.9,0.0,0.2,35,2.0,3.0,enhanced,20260424,20260427,20260429,0.035244330829832936,0.011463072432223775,0.02378125839760916,0.10000000000000002,35
0.9,0.0,0.2,40,1.35,1.5,enhanced,20260424,20260427,20260429,0.03211298249338756,0.011463072432223775,0.020649910061163783,0.06949674462036098,40
0.9,0.0,0.2,40,1.35,2.0,enhanced,20260424,20260427,20260429,0.03290226796503923,0.011463072432223775,0.021439195532815453,0.07649253096105699,40
0.9,0.0,0.2,40,1.35,2.5,enhanced,20260424,20260427,20260429,0.033757026764409614,0.011463072432223775,0.02229395433218584,0.08324567888331322,40
