feature,direction,top_k,power,mean_excess,min_excess,max_excess,neg_windows,asof_20260130,asof_20260309,asof_20260421,asof_20260428,vals
ret_120d_rank,low,30,2,0.004950535775743053,-0.05424018901415083,0.03009832587146333,3,0.02146915423535745,0.03009832587146333,-0.003867559332627314,0.0072940269062067575,"0.02147,-0.01454,-0.05424,0.01345,0.03010,0.02721,0.01884,0.00412,0.00396,0.00561,-0.00387,0.00729"
close_over_ma60,low,50,2,0.004923477297308008,-0.05590761617132259,0.02952310174045153,4,0.025919329823314186,0.022151534221080203,-0.0064412064178686525,0.025800428578984402,"0.02592,0.00459,-0.05591,0.00468,0.02215,-0.00342,0.00898,0.00444,0.02952,-0.00124,-0.00644,0.02580"
ret_60d,low,60,1,0.00488521713238118,-0.03531008040036122,0.03500758785408083,5,0.026080195081927365,0.03044503648071547,-0.014655953769050389,0.03500758785408083,"0.02608,-0.01688,-0.03531,0.01656,0.03045,0.00583,-0.00457,0.00735,0.00995,-0.00119,-0.01466,0.03501"
ret_60d_rank,low,60,1,0.00488521713238118,-0.03531008040036122,0.03500758785408083,5,0.026080195081927365,0.03044503648071547,-0.014655953769050389,0.03500758785408083,"0.02608,-0.01688,-0.03531,0.01656,0.03045,0.00583,-0.00457,0.00735,0.00995,-0.00119,-0.01466,0.03501"
overnight_ret,low,30,16,0.004865670896507483,-0.08918810678813455,0.1638799493951468,5,-0.08918810678813455,0.03622611576513163,-0.014067622945535155,-0.0368234143126823,"-0.08919,0.01008,0.16388,0.01924,0.03623,-0.01444,0.00981,0.02464,-0.05528,0.00431,-0.01407,-0.03682"
close_over_ma60,low,80,4,0.00486501330984755,-0.055078250403002633,0.0290153315261185,4,0.025940899000835002,0.022224083483910136,-0.007434763443168679,0.02533203488092016,"0.02594,0.00436,-0.05508,0.00523,0.02222,-0.00355,0.00894,0.00432,0.02902,-0.00091,-0.00743,0.02533"
overnight_ret,low,50,32,0.004853698632728719,-0.08919631073530028,0.16391938991783855,5,-0.08919631073530028,0.036244411971078284,-0.014133817071469514,-0.036819333198341644,"-0.08920,0.01000,0.16392,0.01922,0.03624,-0.01441,0.00981,0.02454,-0.05529,0.00437,-0.01413,-0.03682"
obv_20d,high,50,4,0.004840823922990279,-0.04476642507623653,0.05860384949410631,5,-0.02655841885092742,0.021394850260447372,0.01883904602487083,0.010221116891035442,"-0.02656,-0.03556,0.03029,0.03648,0.02139,0.05860,-0.01285,-0.02338,-0.04477,0.02538,0.01884,0.01022"
obv_20d_rank,high,50,4,0.004840823922990279,-0.04476642507623653,0.05860384949410631,5,-0.02655841885092742,0.021394850260447372,0.01883904602487083,0.010221116891035442,"-0.02656,-0.03556,0.03029,0.03648,0.02139,0.05860,-0.01285,-0.02338,-0.04477,0.02538,0.01884,0.01022"
ret_kurt_20d,low,80,1,0.004814042797022483,-0.011706451201417611,0.021276283155669887,3,0.009238043488216961,0.010587175854732192,0.007845683709900323,-0.011706451201417611,"0.00924,0.00256,0.00046,-0.00019,0.01059,0.00280,0.02128,0.00157,0.01335,-0.00001,0.00785,-0.01171"
ret_kurt_20d_rank,low,80,1,0.004814042797022483,-0.011706451201417611,0.021276283155669887,3,0.009238043488216961,0.010587175854732192,0.007845683709900323,-0.011706451201417611,"0.00924,0.00256,0.00046,-0.00019,0.01059,0.00280,0.02128,0.00157,0.01335,-0.00001,0.00785,-0.01171"
vol_ratio_20_60,high,50,4,0.004769165298835007,-0.04723622329108679,0.05672746803894917,3,0.024464752865594446,0.0007197036622232332,0.01210491051974152,0.00038676086547145827,"0.02446,0.01527,0.01938,0.01975,0.00072,0.05673,-0.01001,-0.03500,-0.04724,0.00067,0.01210,0.00039"
vol_ratio_20_60_rank,high,50,4,0.004769165298835007,-0.04723622329108679,0.05672746803894917,3,0.024464752865594446,0.0007197036622232332,0.01210491051974152,0.00038676086547145827,"0.02446,0.01527,0.01938,0.01975,0.00072,0.05673,-0.01001,-0.03500,-0.04724,0.00067,0.01210,0.00039"
overnight_ret,low,60,32,0.004707053507919501,-0.08910406336811479,0.1653454026645263,5,-0.08910406336811479,0.03565099730734877,-0.013706417894080968,-0.03774840596042428,"-0.08910,0.00811,0.16535,0.01911,0.03565,-0.01438,0.01023,0.02389,-0.05569,0.00478,-0.01371,-0.03775"
volume_price_confirm_20d,high,30,8,0.004683629389249292,-0.028462871011811407,0.042867431403273516,5,0.0022763500610013115,-0.021829911399169385,0.018210135942787125,-0.028462871011811407,"0.00228,0.01527,-0.00861,-0.01407,-0.02183,0.04287,0.02608,0.02717,-0.02035,0.01766,0.01821,-0.02846"
overnight_ret,low,40,32,0.004682315681802312,-0.08904196165972551,0.1622864002521911,5,-0.08904196165972551,0.035937712424747074,-0.014516421690115737,-0.03632751525419299,"-0.08904,0.01197,0.16229,0.01759,0.03594,-0.01485,0.00996,0.02459,-0.05521,0.00379,-0.01452,-0.03633"
vol_ratio_20_60,high,30,2,0.00467150050491491,-0.0458872824097445,0.05717618062714125,4,0.024109024882609555,0.00027997681847257046,0.011907333702919675,-0.00010678440438941644,"0.02411,0.01632,0.01830,0.01898,0.00028,0.05718,-0.00961,-0.03635,-0.04589,0.00094,0.01191,-0.00011"
vol_ratio_20_60_rank,high,30,2,0.00467150050491491,-0.0458872824097445,0.05717618062714125,4,0.024109024882609555,0.00027997681847257046,0.011907333702919675,-0.00010678440438941644,"0.02411,0.01632,0.01830,0.01898,0.00028,0.05718,-0.00961,-0.03635,-0.04589,0.00094,0.01191,-0.00011"
volume_price_confirm_20d,high,50,16,0.004657476753690454,-0.028640793020456294,0.04295143936498984,5,0.002025015571861556,-0.02152203229280146,0.018106082650776546,-0.028640793020456294,"0.00203,0.01532,-0.00900,-0.01399,-0.02152,0.04295,0.02610,0.02722,-0.02053,0.01785,0.01811,-0.02864"
ret_120d,low,80,8,0.004656221497150313,-0.053241140940441196,0.031360091721717706,3,0.021230448170021888,0.031360091721717706,-0.005275669507956195,0.005775613951036235,"0.02123,-0.01573,-0.05324,0.01476,0.03136,0.02609,0.01687,0.00413,0.00280,0.00711,-0.00528,0.00578"
ret_120d_rank,low,80,8,0.004656221497150313,-0.053241140940441196,0.031360091721717706,3,0.021230448170021888,0.031360091721717706,-0.005275669507956195,0.005775613951036235,"0.02123,-0.01573,-0.05324,0.01476,0.03136,0.02609,0.01687,0.00413,0.00280,0.00711,-0.00528,0.00578"
ret_120d,low,50,4,0.004639709808897808,-0.05382035153344414,0.030495491386555357,3,0.021547069076662095,0.030495491386555357,-0.004887458200817842,0.006300556077647901,"0.02155,-0.01451,-0.05382,0.01372,0.03050,0.02599,0.01718,0.00397,0.00333,0.00637,-0.00489,0.00630"
ret_120d_rank,low,50,4,0.004639709808897808,-0.05382035153344414,0.030495491386555357,3,0.021547069076662095,0.030495491386555357,-0.004887458200817842,0.006300556077647901,"0.02155,-0.01451,-0.05382,0.01372,0.03050,0.02599,0.01718,0.00397,0.00333,0.00637,-0.00489,0.00630"
turnover_ma_20d,high,50,1,0.004543533401829135,-0.02462329244502383,0.04186173331196903,5,-0.009564034829768427,-0.009377130453232543,-0.0066224935951272115,0.037269975227338936,"-0.00956,0.01317,0.01496,-0.02462,-0.00938,0.00077,0.00958,-0.01787,0.04186,0.00496,-0.00662,0.03727"
intraday_ret,low,60,16,0.004542245244043879,-0.05853939980998833,0.055588847561429205,5,-0.0014007980403641651,-0.030590134195252708,0.03258740671099898,0.031439547653847905,"-0.00140,-0.01165,0.01897,-0.01260,-0.03059,0.00847,0.01113,-0.05854,0.05559,0.01110,0.03259,0.03144"
vol_ratio_20_60,high,60,8,0.004528334482050419,-0.04529028254223912,0.05946277106044342,4,0.023863438380831076,-0.003178441233023903,0.004875108251528108,0.0052513927367961455,"0.02386,0.01855,0.01962,0.01767,-0.00318,0.05946,-0.00786,-0.04170,-0.04529,0.00307,0.00488,0.00525"
vol_ratio_20_60_rank,high,60,8,0.004528334482050419,-0.04529028254223912,0.05946277106044342,4,0.023863438380831076,-0.003178441233023903,0.004875108251528108,0.0052513927367961455,"0.02386,0.01855,0.01962,0.01767,-0.00318,0.05946,-0.00786,-0.04170,-0.04529,0.00307,0.00488,0.00525"
ret_30d,low,80,8,0.004502768896571269,-0.044056919538036574,0.034937233635087286,5,0.02698426799754647,0.01429707830882086,-0.015096622433080912,-0.0017789892913764316,"0.02698,0.00789,-0.04406,0.00370,0.01430,-0.00529,0.01719,-0.00724,0.03494,0.02250,-0.01510,-0.00178"
ret_30d_rank,low,80,8,0.004502768896571269,-0.044056919538036574,0.034937233635087286,5,0.02698426799754647,0.01429707830882086,-0.015096622433080912,-0.0017789892913764316,"0.02698,0.00789,-0.04406,0.00370,0.01430,-0.00529,0.01719,-0.00724,0.03494,0.02250,-0.01510,-0.00178"
close_over_ma60,low,40,1,0.004490697364929251,-0.05535028876199186,0.028549601249747786,4,0.02540157331847166,0.021670430119632544,-0.005170631007672967,0.02480840013599732,"0.02540,0.00367,-0.05535,0.00393,0.02167,-0.00219,0.00854,0.00356,0.02855,-0.00353,-0.00517,0.02481"
amplitude_z_20d,low,30,16,0.004483006363834353,-0.04276302493371603,0.04899802277986584,4,-0.04276302493371603,0.006630318732495931,-0.0069781021224494845,-0.029573376330332236,"-0.04276,0.00641,0.02058,0.00711,0.00663,0.01947,0.04900,0.01891,0.01076,-0.00577,-0.00698,-0.02957"
amplitude_z_20d_rank,low,30,16,0.004483006363834353,-0.04276302493371603,0.04899802277986584,4,-0.04276302493371603,0.006630318732495931,-0.0069781021224494845,-0.029573376330332236,"-0.04276,0.00641,0.02058,0.00711,0.00663,0.01947,0.04900,0.01891,0.01076,-0.00577,-0.00698,-0.02957"
intraday_ret,low,40,8,0.004478580833419693,-0.05850324387240885,0.05375991832287427,5,-0.0022051832574310135,-0.02843314507122026,0.03212991789438062,0.03188177892411348,"-0.00221,-0.01141,0.01972,-0.01286,-0.02843,0.00896,0.00972,-0.05850,0.05376,0.01098,0.03213,0.03188"
intraday_ret,low,80,1,0.004476581260443854,-0.0221246024976966,0.03025178020858084,4,0.0010801103412051358,-0.009034260815419828,0.005822498580383986,0.019959584489342236,"0.00108,-0.00176,0.03025,0.00281,-0.00903,0.01365,0.00647,-0.02212,0.01179,-0.00521,0.00582,0.01996"
amplitude_z_20d,low,60,32,0.004469577502266156,-0.04357975957882254,0.049672135382307414,4,-0.04357975957882254,0.006494500384733514,-0.006912033089786404,-0.029544525493952582,"-0.04358,0.00684,0.02046,0.00738,0.00649,0.01952,0.04967,0.01894,0.01014,-0.00578,-0.00691,-0.02954"
amplitude_z_20d_rank,low,60,32,0.004469577502266156,-0.04357975957882254,0.049672135382307414,4,-0.04357975957882254,0.006494500384733514,-0.006912033089786404,-0.029544525493952582,"-0.04358,0.00684,0.02046,0.00738,0.00649,0.01952,0.04967,0.01894,0.01014,-0.00578,-0.00691,-0.02954"
close_location_ma5,low,60,8,0.004469307920608463,-0.019159470508809007,0.03460290479247245,5,0.017528422957929182,0.0037313110395785455,0.004947617153653386,0.009495422179028878,"0.01753,-0.01030,0.00777,0.01693,0.00373,-0.00585,-0.00262,-0.01916,0.03460,-0.00344,0.00495,0.00950"
close_location_ma5_rank,low,60,8,0.004469307920608463,-0.019159470508809007,0.03460290479247245,5,0.017528422957929182,0.0037313110395785455,0.004947617153653386,0.009495422179028878,"0.01753,-0.01030,0.00777,0.01693,0.00373,-0.00585,-0.00262,-0.01916,0.03460,-0.00344,0.00495,0.00950"
amplitude_z_20d,low,50,32,0.004468804054729266,-0.04277654245167484,0.048983396592245626,4,-0.04277654245167484,0.006587876525425633,-0.006956795335061709,-0.029566189012617608,"-0.04278,0.00637,0.02061,0.00708,0.00659,0.01946,0.04898,0.01884,0.01075,-0.00576,-0.00696,-0.02957"
amplitude_z_20d_rank,low,50,32,0.004468804054729266,-0.04277654245167484,0.048983396592245626,4,-0.04277654245167484,0.006587876525425633,-0.006956795335061709,-0.029566189012617608,"-0.04278,0.00637,0.02061,0.00708,0.00659,0.01946,0.04898,0.01884,0.01075,-0.00576,-0.00696,-0.02957"
amplitude_z_20d,low,40,16,0.0044405914930586545,-0.04453342287015008,0.05020257910591086,4,-0.04453342287015008,0.006596858098033398,-0.00681020316337338,-0.029265053385734617,"-0.04453,0.00747,0.01969,0.00775,0.00660,0.01963,0.05020,0.01889,0.00933,-0.00566,-0.00681,-0.02927"
amplitude_z_20d_rank,low,40,16,0.0044405914930586545,-0.04453342287015008,0.05020257910591086,4,-0.04453342287015008,0.006596858098033398,-0.00681020316337338,-0.029265053385734617,"-0.04453,0.00747,0.01969,0.00775,0.00660,0.01963,0.05020,0.01889,0.00933,-0.00566,-0.00681,-0.02927"
turnover_ma_20d,high,60,1,0.004432084601097439,-0.021816573800399586,0.03995581528364488,5,-0.009990560628076788,-0.00879926967651428,-0.006464112638039064,0.03642456113975187,"-0.00999,0.01405,0.01429,-0.02182,-0.00880,0.00026,0.00792,-0.01875,0.03996,0.00610,-0.00646,0.03642"
intraday_ret,low,80,16,0.0044302482354082896,-0.05812449799729859,0.05097688495455999,5,-0.0033192521101923812,-0.026661264455895534,0.031734914604866035,0.03281580934431237,"-0.00332,-0.01083,0.02014,-0.01281,-0.02666,0.00960,0.00872,-0.05812,0.05098,0.01091,0.03173,0.03282"
amplitude_z_20d,low,80,32,0.004391240896686295,-0.045241638812619014,0.05054194663280054,4,-0.045241638812619014,0.0064667729198058495,-0.006706425167102709,-0.029036349596131994,"-0.04524,0.00774,0.01952,0.00797,0.00647,0.01979,0.05054,0.01862,0.00863,-0.00559,-0.00671,-0.02904"
amplitude_z_20d_rank,low,80,32,0.004391240896686295,-0.045241638812619014,0.05054194663280054,4,-0.045241638812619014,0.0064667729198058495,-0.006706425167102709,-0.029036349596131994,"-0.04524,0.00774,0.01952,0.00797,0.00647,0.01979,0.05054,0.01862,0.00863,-0.00559,-0.00671,-0.02904"
close_location_ma5,low,40,4,0.004386402483916081,-0.018563326453266873,0.035127129317295364,5,0.01668187416413471,0.0030211286584689336,0.005583338928954049,0.008684797102454928,"0.01668,-0.01022,0.00562,0.01678,0.00302,-0.00577,-0.00144,-0.01856,0.03513,-0.00286,0.00558,0.00868"
close_location_ma5_rank,low,40,4,0.004386402483916081,-0.018563326453266873,0.035127129317295364,5,0.01668187416413471,0.0030211286584689336,0.005583338928954049,0.008684797102454928,"0.01668,-0.01022,0.00562,0.01678,0.00302,-0.00577,-0.00144,-0.01856,0.03513,-0.00286,0.00558,0.00868"
amplitude_z_20d,low,40,32,0.00438109374578784,-0.04203762556470232,0.04787904337433421,4,-0.04203762556470232,0.006821360550870481,-0.006868288989905234,-0.029223128326004724,"-0.04204,0.00586,0.02006,0.00672,0.00682,0.01938,0.04788,0.01830,0.01118,-0.00551,-0.00687,-0.02922"
amplitude_z_20d_rank,low,40,32,0.00438109374578784,-0.04203762556470232,0.04787904337433421,4,-0.04203762556470232,0.006821360550870481,-0.006868288989905234,-0.029223128326004724,"-0.04204,0.00586,0.02006,0.00672,0.00682,0.01938,0.04788,0.01830,0.01118,-0.00551,-0.00687,-0.02922"
ma20_over_ma60,low,30,32,0.004369761007020795,-0.05888220804640594,0.07182083271269307,3,0.038136403012622215,0.030496021609353028,-0.05421388400062274,0.07182083271269307,"0.03814,0.00344,-0.05888,0.00501,0.03050,0.00511,0.00679,0.01300,0.00203,-0.01029,-0.05421,0.07182"
ma20_over_ma60_rank,low,30,32,0.004369761007020795,-0.05888220804640594,0.07182083271269307,3,0.038136403012622215,0.030496021609353028,-0.05421388400062274,0.07182083271269307,"0.03814,0.00344,-0.05888,0.00501,0.03050,0.00511,0.00679,0.01300,0.00203,-0.01029,-0.05421,0.07182"
close_location_ma5,low,30,2,0.004360264108345282,-0.017601194202737945,0.03582905253290826,5,0.015366757973733885,0.004041158587575212,0.006034364631989139,0.007702307827151089,"0.01537,-0.00935,0.00266,0.01589,0.00404,-0.00636,-0.00042,-0.01760,0.03583,-0.00148,0.00603,0.00770"
close_location_ma5_rank,low,30,2,0.004360264108345282,-0.017601194202737945,0.03582905253290826,5,0.015366757973733885,0.004041158587575212,0.006034364631989139,0.007702307827151089,"0.01537,-0.00935,0.00266,0.01589,0.00404,-0.00636,-0.00042,-0.01760,0.03583,-0.00148,0.00603,0.00770"
overnight_ret,low,30,32,0.004338852071281413,-0.08891565895504601,0.15995995296016913,5,-0.08891565895504601,0.035604780415936704,-0.015702213738576845,-0.03557178873900722,"-0.08892,0.01445,0.15996,0.01552,0.03560,-0.01532,0.01022,0.02377,-0.05528,0.00333,-0.01570,-0.03557"
amplitude_z_20d,low,50,16,0.004336118933832883,-0.04577668256613787,0.050929656887393565,4,-0.04577668256613787,0.006478882592536653,-0.006500040796028016,-0.029001606522372086,"-0.04578,0.00798,0.01894,0.00816,0.00648,0.01938,0.05093,0.01858,0.00824,-0.00538,-0.00650,-0.02900"
amplitude_z_20d_rank,low,50,16,0.004336118933832883,-0.04577668256613787,0.050929656887393565,4,-0.04577668256613787,0.006478882592536653,-0.006500040796028016,-0.029001606522372086,"-0.04578,0.00798,0.01894,0.00816,0.00648,0.01938,0.05093,0.01858,0.00824,-0.00538,-0.00650,-0.02900"
amplitude_z_20d,low,30,8,0.0043348994517958435,-0.045799386055965494,0.051045962491101965,4,-0.045799386055965494,0.006621034880739459,-0.0064426368544536865,-0.02909136461323331,"-0.04580,0.00811,0.01848,0.00818,0.00662,0.01907,0.05105,0.01876,0.00837,-0.00530,-0.00644,-0.02909"
amplitude_z_20d_rank,low,30,8,0.0043348994517958435,-0.045799386055965494,0.051045962491101965,4,-0.045799386055965494,0.006621034880739459,-0.0064426368544536865,-0.02909136461323331,"-0.04580,0.00811,0.01848,0.00818,0.00662,0.01907,0.05105,0.01876,0.00837,-0.00530,-0.00644,-0.02909"
overnight_ret,low,40,16,0.004322591705192026,-0.0887854189688388,0.16676793642296264,5,-0.0887854189688388,0.03422726689352711,-0.012997011007058856,-0.03918160559568198,"-0.08879,0.00615,0.16677,0.01767,0.03423,-0.01473,0.01117,0.02293,-0.05634,0.00499,-0.01300,-0.03918"
ret_30d,low,40,4,0.004308492842097795,-0.04505113384393719,0.0363352835529832,5,0.02657057878917134,0.013980863234301298,-0.01424185660452781,-0.0034394164533046306,"0.02657,0.00804,-0.04505,0.00268,0.01398,-0.00583,0.01686,-0.00784,0.03634,0.02364,-0.01424,-0.00344"
ret_30d_rank,low,40,4,0.004308492842097795,-0.04505113384393719,0.0363352835529832,5,0.02657057878917134,0.013980863234301298,-0.01424185660452781,-0.0034394164533046306,"0.02657,0.00804,-0.04505,0.00268,0.01398,-0.00583,0.01686,-0.00784,0.03634,0.02364,-0.01424,-0.00344"
intraday_ret,low,50,16,0.004305218041138848,-0.059032103106851,0.05434280399759317,5,-0.001055505018381208,-0.03281310703456569,0.0327008656663568,0.031129495061009746,"-0.00106,-0.01150,0.01744,-0.01220,-0.03281,0.00783,0.01368,-0.05903,0.05434,0.01114,0.03270,0.03113"
intraday_ret,low,50,8,0.0042915873312750485,-0.05804468790807725,0.048027315325415515,5,-0.003634396927901455,-0.02493042038272001,0.031031146656487776,0.033496700142139,"-0.00363,-0.01060,0.02044,-0.01259,-0.02493,0.00990,0.00846,-0.05804,0.04803,0.00995,0.03103,0.03350"
gap_mean_5d,high,80,4,0.00428403900573466,-0.03608244189302072,0.03558560909706479,5,-0.022824201028871817,0.00917062358271589,0.011566455247508746,-0.005219880586822226,"-0.02282,-0.00278,-0.03608,-0.01166,0.00917,0.03208,0.00363,0.02650,0.01143,0.03559,0.01157,-0.00522"
gap_mean_5d_rank,high,80,4,0.00428403900573466,-0.03608244189302072,0.03558560909706479,5,-0.022824201028871817,0.00917062358271589,0.011566455247508746,-0.005219880586822226,"-0.02282,-0.00278,-0.03608,-0.01166,0.00917,0.03208,0.00363,0.02650,0.01143,0.03559,0.01157,-0.00522"
ret_kurt_20d,low,60,4,0.004283222240972468,-0.025218995451631178,0.024268826756030884,4,0.007853533441542458,0.009654104530880322,0.0036273452179394943,-0.025218995451631178,"0.00785,0.01005,0.01605,-0.00636,0.00965,-0.01080,0.02427,-0.00706,0.02369,0.00564,0.00363,-0.02522"
ret_kurt_20d_rank,low,60,4,0.004283222240972468,-0.025218995451631178,0.024268826756030884,4,0.007853533441542458,0.009654104530880322,0.0036273452179394943,-0.025218995451631178,"0.00785,0.01005,0.01605,-0.00636,0.00965,-0.01080,0.02427,-0.00706,0.02369,0.00564,0.00363,-0.02522"
ret_30d,low,50,4,0.004266867391714364,-0.044531647501134614,0.03481217126316341,5,0.026906736358795126,0.014043259035043047,-0.015260142059835613,-0.0011373109343505022,"0.02691,0.00750,-0.04453,0.00312,0.01404,-0.00589,0.01718,-0.00660,0.03481,0.02107,-0.01526,-0.00114"
ret_30d_rank,low,50,4,0.004266867391714364,-0.044531647501134614,0.03481217126316341,5,0.026906736358795126,0.014043259035043047,-0.015260142059835613,-0.0011373109343505022,"0.02691,0.00750,-0.04453,0.00312,0.01404,-0.00589,0.01718,-0.00660,0.03481,0.02107,-0.01526,-0.00114"
intraday_ret,low,30,8,0.004247067565725294,-0.05913236495443826,0.05411558430279656,5,-0.0010796960678382019,-0.03263669531178841,0.032668690306286954,0.03101091738478025,"-0.00108,-0.01151,0.01760,-0.01233,-0.03264,0.00781,0.01343,-0.05913,0.05412,0.01102,0.03267,0.03101"
turnover_ma_20d,high,80,1,0.004240920021164797,-0.01789941784874071,0.037500028799120635,5,-0.01269766143693147,-0.010907769730115688,-0.0057012209931133,0.032597542090778336,"-0.01270,0.01432,0.01417,-0.01788,-0.01091,0.00147,0.00568,-0.01790,0.03750,0.01024,-0.00570,0.03260"
ret_30d,low,30,2,0.004222380518418657,-0.04506928959053436,0.03607018085314864,5,0.0268000612238701,0.01414975780955412,-0.014007988981027248,-0.001876907643755997,"0.02680,0.00775,-0.04507,0.00249,0.01415,-0.00620,0.01693,-0.00736,0.03607,0.02100,-0.01401,-0.00188"
ret_30d_rank,low,30,2,0.004222380518418657,-0.04506928959053436,0.03607018085314864,5,0.0268000612238701,0.01414975780955412,-0.014007988981027248,-0.001876907643755997,"0.02680,0.00775,-0.04507,0.00249,0.01415,-0.00620,0.01693,-0.00736,0.03607,0.02100,-0.01401,-0.00188"
gap_mean_5d,high,50,2,0.0042172471935031835,-0.03525086489801169,0.03550545967154904,5,-0.025106311678358327,0.00925453699659012,0.011741323970165286,-0.003910178574762106,"-0.02511,-0.00289,-0.03525,-0.01186,0.00925,0.03148,0.00242,0.02716,0.01206,0.03551,0.01174,-0.00391"
gap_mean_5d_rank,high,50,2,0.0042172471935031835,-0.03525086489801169,0.03550545967154904,5,-0.025106311678358327,0.00925453699659012,0.011741323970165286,-0.003910178574762106,"-0.02511,-0.00289,-0.03525,-0.01186,0.00925,0.03148,0.00242,0.02716,0.01206,0.03551,0.01174,-0.00391"
close_over_ma60,low,60,2,0.004166897569841268,-0.05321326860267456,0.02693565455701641,4,0.024752984551937578,0.02181233287786505,-0.008004086552311634,0.023556586718933833,"0.02475,0.00297,-0.05321,0.00462,0.02181,-0.00185,0.00914,0.00309,0.02694,-0.00382,-0.00800,0.02356"
intraday_ret,low,30,4,0.004163592041787955,-0.05855832584476875,0.047788060045130476,5,-0.003475785161791596,-0.02476299596980769,0.03081035369344353,0.03306121989293713,"-0.00348,-0.01076,0.02032,-0.01280,-0.02476,0.00964,0.00877,-0.05856,0.04779,0.00993,0.03081,0.03306"
amplitude_z_20d,low,60,16,0.004119733916134346,-0.04634827754514839,0.05199957270559821,4,-0.04634827754514839,0.006796814154498147,-0.005402070134083595,-0.029760163723853206,"-0.04635,0.00799,0.01641,0.00854,0.00680,0.01573,0.05200,0.01912,0.00850,-0.00414,-0.00540,-0.02976"
amplitude_z_20d_rank,low,60,16,0.004119733916134346,-0.04634827754514839,0.05199957270559821,4,-0.04634827754514839,0.006796814154498147,-0.005402070134083595,-0.029760163723853206,"-0.04635,0.00799,0.01641,0.00854,0.00680,0.01573,0.05200,0.01912,0.00850,-0.00414,-0.00540,-0.02976"
amplitude_z_20d,low,30,32,0.004108800485205385,-0.04116774324148828,0.04610791089686629,4,-0.04116774324148828,0.006865734387628296,-0.006555217861266113,-0.02855479149687025,"-0.04117,0.00475,0.01926,0.00601,0.00687,0.01911,0.04611,0.01682,0.01169,-0.00503,-0.00656,-0.02855"
amplitude_z_20d_rank,low,30,32,0.004108800485205385,-0.04116774324148828,0.04610791089686629,4,-0.04116774324148828,0.006865734387628296,-0.006555217861266113,-0.02855479149687025,"-0.04117,0.00475,0.01926,0.00601,0.00687,0.01911,0.04611,0.01682,0.01169,-0.00503,-0.00656,-0.02855"
intraday_ret,low,60,1,0.004106019326903008,-0.029411331899782227,0.028828808559075797,5,-0.0007079757632129403,-0.011305394759044789,0.010808762444880597,0.02473325790446236,"-0.00071,-0.00343,0.02883,0.00131,-0.01131,0.01250,0.00483,-0.02941,0.01416,-0.00304,0.01081,0.02473"
close_location_ma5,low,80,8,0.004086688565472663,-0.01656494273503574,0.035263241465926604,5,0.01605317322756954,0.003291885114659717,0.006484414706026431,0.00592022362202449,"0.01605,-0.01070,0.00252,0.01568,0.00329,-0.00562,-0.00039,-0.01656,0.03526,-0.00290,0.00648,0.00592"
close_location_ma5_rank,low,80,8,0.004086688565472663,-0.01656494273503574,0.035263241465926604,5,0.01605317322756954,0.003291885114659717,0.006484414706026431,0.00592022362202449,"0.01605,-0.01070,0.00252,0.01568,0.00329,-0.00562,-0.00039,-0.01656,0.03526,-0.00290,0.00648,0.00592"
ret_120d,low,60,4,0.004086107174015915,-0.05353115083279531,0.028358362393254996,3,0.02223536091213331,0.028358362393254996,-0.005033589125636782,0.006015202950409859,"0.02224,-0.01279,-0.05353,0.01292,0.02836,0.02404,0.01561,0.00365,0.00329,0.00427,-0.00503,0.00602"
ret_120d_rank,low,60,4,0.004086107174015915,-0.05353115083279531,0.028358362393254996,3,0.02223536091213331,0.028358362393254996,-0.005033589125636782,0.006015202950409859,"0.02224,-0.01279,-0.05353,0.01292,0.02836,0.02404,0.01561,0.00365,0.00329,0.00427,-0.00503,0.00602"
downside_vol_20d,high,30,1,0.004071446450588877,-0.052245983459318066,0.06143412810695596,7,-0.007947720869773356,-0.022607121839277912,-0.0032929811580758254,0.002960842259052618,"-0.00795,-0.02279,0.06143,-0.05225,-0.02261,-0.00612,0.01675,-0.00890,0.03967,0.05194,-0.00329,0.00296"
downside_vol_20d_rank,high,30,1,0.004071446450588877,-0.052245983459318066,0.06143412810695596,7,-0.007947720869773356,-0.022607121839277912,-0.0032929811580758254,0.002960842259052618,"-0.00795,-0.02279,0.06143,-0.05225,-0.02261,-0.00612,0.01675,-0.00890,0.03967,0.05194,-0.00329,0.00296"
vol_ratio_20_60,high,60,4,0.0040698764357532695,-0.04938957520914513,0.05463040248919258,5,0.02322134342751485,0.0013082297012979999,0.014694064827011261,-0.0030497594460877978,"0.02322,0.01189,0.01826,0.01981,0.00131,0.05463,-0.00889,-0.03078,-0.04939,-0.00287,0.01469,-0.00305"
vol_ratio_20_60_rank,high,60,4,0.0040698764357532695,-0.04938957520914513,0.05463040248919258,5,0.02322134342751485,0.0013082297012979999,0.014694064827011261,-0.0030497594460877978,"0.02322,0.01189,0.01826,0.01981,0.00131,0.05463,-0.00889,-0.03078,-0.04939,-0.00287,0.01469,-0.00305"
ret_30d,low,60,8,0.004061943973786481,-0.046166727835523606,0.03654756644902213,5,0.026600896731122176,0.013430405176398923,-0.014437464753265322,-0.003922588140404429,"0.02660,0.00783,-0.04617,0.00203,0.01343,-0.00637,0.01584,-0.00770,0.03655,0.02506,-0.01444,-0.00392"
