kind,formula,topk,power,cpen,full_mean,full_min,full_neg,roll_mean,roll_min,roll_neg,all_full_mean,all_full_min,all_full_neg,full_vals,roll_vals,score
static,current_old_stable,30,8,0.0,0.004551750169185032,-0.08162184666016126,5,0.002416637191886239,-0.02183920028935782,4,0.002404050276036565,-0.08162184666016126,61,"-0.02784,0.04522,0.00725,0.00364,-0.01681,-0.00999,0.10618,-0.01686,0.00337,-0.08162,0.02149,0.02060","0.00562,-0.01219,-0.00840,0.01059,0.02060,0.00257,0.00557,0.01484,0.00603,-0.01178,0.01737,-0.02184",-0.02391922806894491
static,current_old_stable,30,8,0.1,0.001463326961670398,-0.07900201423189704,5,-0.011535074276519494,-0.041122498009710656,10,0.0014332334239031352,-0.07900201423189704,56,"-0.02154,0.01961,0.02804,0.00700,-0.04038,0.00023,0.11179,0.00667,-0.00852,-0.07900,0.00791,-0.01425","-0.01699,-0.00610,-0.03119,-0.01538,-0.01425,-0.00298,0.01366,0.01861,-0.00010,-0.02698,-0.01560,-0.04112",-0.03735336008780213
static,current_old_stable,30,8,0.2,0.0018817731960426938,-0.06360152937276353,5,-0.01684714773230125,-0.050635259096834855,10,0.002210308106376327,-0.06360152937276353,50,"0.00224,0.01297,0.01971,0.00388,-0.04230,0.00680,0.12207,0.01294,-0.00744,-0.06360,-0.02023,-0.02448","-0.03338,-0.01182,-0.03203,-0.01031,-0.02448,-0.01034,0.00574,0.02238,-0.00577,-0.03143,-0.02007,-0.05064",-0.03647145463014664
static,current_old_stable,30,8,0.35,0.004888075359142027,-0.04757136422190193,5,-0.016079108955684648,-0.045463558938844406,9,0.0021325734885230935,-0.06225758485118725,51,"0.00355,0.00961,0.02041,0.01569,-0.04164,0.02442,0.11881,0.01500,-0.00518,-0.04757,-0.03189,-0.02256","-0.02469,-0.00566,-0.03393,-0.00287,-0.02256,-0.01643,0.00630,0.02438,0.00066,-0.03958,-0.03311,-0.04546",-0.02987603395416364
static,current_old_stable,30,12,0.0,0.004973713166104208,-0.08170131958418853,5,0.0021150368892448976,-0.025254312636985334,4,0.0024490952389722735,-0.08170131958418853,61,"-0.02704,0.04589,0.00639,0.00700,-0.01682,-0.00830,0.10747,-0.01635,0.00377,-0.08170,0.01983,0.01955","0.00588,-0.01417,-0.00695,0.01056,0.01955,0.00843,0.00461,0.01279,0.00634,-0.01378,0.01738,-0.02525",-0.024128277586559617
static,current_old_stable,30,12,0.1,0.0020288756195415212,-0.08007619083031874,5,-0.011983440724832789,-0.0406928198778508,10,0.0014191918615107525,-0.08007619083031874,59,"-0.02111,0.01661,0.02658,0.01037,-0.03964,0.00050,0.11241,0.00858,-0.00837,-0.08008,0.01174,-0.01327","-0.01726,-0.00632,-0.03294,-0.01661,-0.01327,-0.00373,0.01270,0.01785,-0.00078,-0.02728,-0.01546,-0.04069",-0.03735079200132421
static,current_old_stable,30,12,0.2,0.0014803388145965938,-0.06543055890978289,5,-0.017075594988333827,-0.050061114023296945,10,0.0020960245430129533,-0.06543055890978289,50,"0.00133,0.01267,0.02104,0.00389,-0.04182,0.00527,0.12249,0.01287,-0.00741,-0.06543,-0.02128,-0.02585","-0.03369,-0.01265,-0.03321,-0.01163,-0.02585,-0.00913,0.00514,0.02427,-0.00672,-0.03018,-0.02121,-0.05006",-0.03708631165130635
static,current_old_stable,30,12,0.35,0.004677573853951263,-0.0468310065829599,5,-0.0156327139532329,-0.04600762232153696,9,0.0022313027221654586,-0.06202943455425648,51,"0.00310,0.00929,0.02035,0.01581,-0.04250,0.02430,0.11793,0.01398,-0.00521,-0.04683,-0.03127,-0.02283","-0.02378,-0.00516,-0.03344,-0.00125,-0.02283,-0.01598,0.00533,0.02711,0.00307,-0.04118,-0.03348,-0.04601",-0.029749416706717532
static,current_old_stable,40,2,0.0,0.0025076331121494486,-0.045247428504250606,5,0.0030745665118877036,-0.012565704232141678,6,0.002707526171234194,-0.045247428504250606,63,"-0.02029,0.02881,0.00649,0.00367,-0.01893,-0.00480,0.07686,-0.01838,0.00449,-0.04525,0.00527,0.01215","-0.01025,-0.00719,-0.00043,0.00624,0.01215,-0.00056,0.00705,0.01433,0.01437,-0.00245,0.01620,-0.01257",-0.018598359033130653
static,current_old_stable,40,2,0.1,0.0025290397292299714,-0.04745525377210601,7,-0.007902236992288182,-0.031711428259593166,9,0.002145027841468305,-0.04745525377210601,56,"-0.01514,0.02526,0.02140,0.01028,-0.03144,0.00701,0.08664,-0.00283,-0.00326,-0.04746,-0.00663,-0.01348","-0.01729,-0.00519,-0.01343,-0.00161,-0.01348,-0.01080,0.00637,0.01509,0.00516,-0.01780,-0.01015,-0.03171",-0.029320138650770242
static,current_old_stable,40,2,0.2,0.002200207677420953,-0.047179838395737,6,-0.01614702441919552,-0.052171299144096774,9,0.002089906584816061,-0.048323086366110796,50,"-0.00350,0.00864,0.01993,0.01323,-0.03845,0.01624,0.08809,0.01687,-0.00763,-0.04718,-0.02011,-0.01973","-0.03101,-0.00553,-0.02578,-0.01311,-0.01973,-0.01555,0.00537,0.01580,0.00195,-0.02747,-0.02655,-0.05217",-0.0329736047090118
static,current_old_stable,40,2,0.35,0.003256179412848332,-0.037532379492138765,6,-0.019752079002701827,-0.05297823253271814,10,0.0016309744652451207,-0.05095311280580724,52,"-0.00242,0.00340,0.01823,0.01542,-0.03753,0.02273,0.08672,0.02192,-0.00665,-0.03362,-0.02726,-0.02185","-0.03088,-0.00686,-0.03447,-0.01474,-0.02185,-0.02287,0.00303,0.01444,-0.00350,-0.03389,-0.03245,-0.05298",-0.03269437800565676
static,current_old_stable,40,4,0.0,0.0027771753172882822,-0.06429635274319685,5,0.0030180592315326646,-0.01773094144730005,5,0.0024513869400022616,-0.06429635274319685,60,"-0.02824,0.03201,0.01099,0.00016,-0.01858,-0.00838,0.09421,-0.01894,0.00299,-0.06430,0.01648,0.01493","-0.00206,-0.00499,-0.00633,0.01182,0.01493,0.00204,0.00838,0.01631,0.00757,-0.00755,0.01383,-0.01773",-0.02183179245840068
static,current_old_stable,40,4,0.1,0.002633699644861246,-0.06679016060149943,5,-0.009900556689786164,-0.03558226210376452,9,0.0019515059675429749,-0.06679016060149943,55,"-0.01537,0.02491,0.02635,0.00852,-0.03744,0.00362,0.10411,0.00092,-0.00602,-0.06679,0.00241,-0.01361","-0.01965,-0.00713,-0.02306,-0.00683,-0.01361,-0.00735,0.00977,0.01933,0.00229,-0.02479,-0.01217,-0.03558",-0.032145164637807054
static,current_old_stable,40,4,0.2,0.0027692545841097663,-0.05934880573485381,5,-0.016115455426064667,-0.05077395364674056,9,0.0023389861683370474,-0.05934880573485381,50,"0.00136,0.01116,0.02029,0.00915,-0.04056,0.01246,0.11165,0.01475,-0.00798,-0.05935,-0.01932,-0.02038","-0.03388,-0.00788,-0.02892,-0.01119,-0.02038,-0.01127,0.00798,0.01940,0.00003,-0.03231,-0.02417,-0.05077",-0.033907855192953286
static,current_old_stable,40,4,0.35,0.00400559444616977,-0.04325243024115853,6,-0.01760131343707952,-0.048221342052383036,10,0.0015847443799253172,-0.057104334493328336,52,"-0.00083,0.00623,0.02101,0.01480,-0.03984,0.02286,0.10520,0.01960,-0.00636,-0.04325,-0.03069,-0.02066","-0.02868,-0.00603,-0.03413,-0.00840,-0.02066,-0.01999,0.00619,0.01908,-0.00124,-0.03780,-0.03135,-0.04822",-0.0323122256822117
static,current_old_stable,40,8,0.0,0.003947256288571879,-0.07762928227148105,5,0.0025765190371287924,-0.022385385116694606,4,0.00242753686944185,-0.07762928227148105,60,"-0.02716,0.03717,0.00854,0.00248,-0.01744,-0.00998,0.10415,-0.01639,0.00449,-0.07763,0.02267,0.01647","0.00587,-0.00867,-0.00866,0.01201,0.01647,0.00029,0.00777,0.01599,0.00530,-0.00962,0.01656,-0.02239",-0.023456317765696226
static,current_old_stable,40,8,0.1,0.0021670946378095535,-0.07653670393606862,5,-0.011207155150454527,-0.040356750111725015,9,0.0016072215376967086,-0.07653670393606862,56,"-0.01941,0.02210,0.02880,0.00672,-0.03998,0.00167,0.11454,0.00508,-0.00883,-0.07654,0.00593,-0.01408","-0.01963,-0.00655,-0.02854,-0.01180,-0.01408,-0.00371,0.01263,0.01930,0.00011,-0.02814,-0.01371,-0.04036",-0.03527217706207283
static,current_old_stable,40,8,0.2,0.0023851895536744273,-0.06367296810096355,5,-0.016250367184236246,-0.05061113246031485,10,0.0024329335462041236,-0.06367296810096355,51,"0.00235,0.01320,0.01897,0.00634,-0.04221,0.00948,0.11998,0.01365,-0.00776,-0.06367,-0.01929,-0.02241","-0.03329,-0.01034,-0.03037,-0.01019,-0.02241,-0.01163,0.00731,0.02229,-0.00328,-0.03250,-0.01998,-0.05061",-0.03599402273504351
static,current_old_stable,40,8,0.35,0.004353309726805978,-0.047956265197333994,5,-0.016417770306272693,-0.04536984339289608,10,0.0017849013893650682,-0.06291671555518635,50,"0.00210,0.00709,0.02041,0.01527,-0.04132,0.02319,0.11580,0.01705,-0.00576,-0.04796,-0.03206,-0.02158","-0.02588,-0.00622,-0.03470,-0.00462,-0.02158,-0.01708,0.00680,0.02304,-0.00011,-0.03884,-0.03245,-0.04537",-0.03139151291249016
static,current_old_stable,40,12,0.0,0.004403060628254382,-0.08161300976809867,5,0.002293325333558083,-0.021769811898400687,4,0.002394903492945288,-0.08161300976809867,61,"-0.02788,0.04540,0.00722,0.00345,-0.01679,-0.01010,0.10582,-0.01682,0.00325,-0.08161,0.02161,0.01928","0.00581,-0.01230,-0.00833,0.01042,0.01928,0.00238,0.00553,0.01490,0.00611,-0.01172,0.01721,-0.02177",-0.024030666673910676
static,current_old_stable,40,12,0.1,0.0014734594155997305,-0.0788273915769193,5,-0.011493604784453921,-0.04121981764645988,10,0.0014381542336798733,-0.0788273915769193,57,"-0.02160,0.01954,0.02807,0.00688,-0.04036,0.00028,0.11183,0.00664,-0.00845,-0.07883,0.00782,-0.01415","-0.01667,-0.00602,-0.03111,-0.01538,-0.01415,-0.00294,0.01372,0.01856,-0.00003,-0.02695,-0.01573,-0.04122",-0.0373094157017342
static,current_old_stable,40,12,0.2,0.0018946156296358986,-0.0635019200686884,5,-0.016857321209081653,-0.050735136902841496,10,0.0022097640993248113,-0.0635019200686884,50,"0.00231,0.01290,0.01972,0.00382,-0.04235,0.00677,0.12221,0.01298,-0.00743,-0.06350,-0.02024,-0.02444","-0.03328,-0.01182,-0.03196,-0.01026,-0.02444,-0.01041,0.00570,0.02226,-0.00584,-0.03154,-0.01996,-0.05074",-0.03645759085554786
static,current_old_stable,40,12,0.35,0.00492584001868977,-0.04735462035321486,5,-0.016111531994000346,-0.0454400417405278,9,0.0021444822753192995,-0.06220497526578431,51,"0.00363,0.00972,0.02042,0.01571,-0.04163,0.02442,0.11885,0.01504,-0.00521,-0.04735,-0.03185,-0.02263","-0.02478,-0.00566,-0.03393,-0.00289,-0.02263,-0.01645,0.00636,0.02422,0.00053,-0.03958,-0.03310,-0.04544",-0.029817503491318585
static,current_old_stable,50,2,0.0,0.0020571610419165116,-0.0374730052530603,5,0.0026163127878006953,-0.012836284682689623,5,0.002706821319396149,-0.0374730052530603,56,"-0.01778,0.02568,0.00251,0.00302,-0.01825,-0.00316,0.06800,-0.01786,0.00821,-0.03747,0.00198,0.00981","-0.01284,-0.00687,0.00009,0.00296,0.00981,-0.00241,0.00677,0.01505,0.01673,-0.00173,0.01568,-0.01185",-0.01645587391157731
static,current_old_stable,50,2,0.1,0.002651458710771004,-0.037546576484100355,7,-0.007549867404276415,-0.03141903355917275,9,0.0023136882833954537,-0.037546576484100355,53,"-0.01387,0.02352,0.01854,0.01117,-0.02907,0.00875,0.07774,-0.00407,-0.00081,-0.03755,-0.01037,-0.01218","-0.01753,-0.00570,-0.01045,-0.00161,-0.01218,-0.01203,0.00531,0.01375,0.00527,-0.01399,-0.01002,-0.03142",-0.027110823340586898
static,current_old_stable,50,2,0.2,0.002354760313511136,-0.03916883671036725,6,-0.01593554648282078,-0.05218262893345235,9,0.0021047753315425813,-0.04316673167040006,51,"-0.00647,0.00884,0.01970,0.01450,-0.03672,0.01736,0.07856,0.01633,-0.00572,-0.03917,-0.02001,-0.01895","-0.02721,-0.00513,-0.02300,-0.01388,-0.01895,-0.01798,0.00345,0.01332,0.00062,-0.02322,-0.02708,-0.05218",-0.031221859708102408
static,current_old_stable,50,2,0.35,0.0027428117203276447,-0.03661368778731791,6,-0.020601404763934943,-0.055100152498120086,10,0.0015570078438018444,-0.047308975014513005,49,"-0.00393,0.00215,0.01809,0.01514,-0.03661,0.02258,0.07674,0.02210,-0.00636,-0.02936,-0.02549,-0.02214","-0.03120,-0.00647,-0.03403,-0.01797,-0.02214,-0.02353,0.00113,0.01216,-0.00470,-0.03178,-0.03359,-0.05510",-0.0332710766137056
static,current_old_stable,50,4,0.0,0.0026774190466273434,-0.05557211803677474,5,0.0028704377340620113,-0.015362204238993628,5,0.0026236296242110164,-0.05557211803677474,61,"-0.02594,0.03065,0.01052,0.00173,-0.01891,-0.00711,0.08594,-0.01821,0.00361,-0.05557,0.01156,0.01386","-0.00625,-0.00602,-0.00399,0.00838,0.01386,0.00124,0.00786,0.01528,0.01092,-0.00581,0.01433,-0.01536",-0.01992338779175902
static,current_old_stable,50,4,0.1,0.002506831452125146,-0.05793215073072906,7,-0.009054601833967618,-0.03396560279809596,9,0.0021105750746885877,-0.05793215073072906,57,"-0.01496,0.02433,0.02490,0.00887,-0.03465,0.00503,0.09480,-0.00071,-0.00477,-0.05793,-0.00150,-0.01333","-0.01889,-0.00622,-0.01838,-0.00476,-0.01333,-0.00883,0.00829,0.01731,0.00336,-0.02174,-0.01150,-0.03397",-0.032004027416273576
static,current_old_stable,50,4,0.2,0.002387656983130054,-0.05418909275436312,6,-0.016120135358330286,-0.0515040680856207,9,0.002234318518670888,-0.05450307193892621,53,"-0.00121,0.01024,0.02117,0.01072,-0.03954,0.01403,0.09934,0.01577,-0.00780,-0.05419,-0.01995,-0.01991","-0.03248,-0.00673,-0.02753,-0.01215,-0.01991,-0.01276,0.00689,0.01762,0.00092,-0.03016,-0.02565,-0.05150",-0.03417590684841162
static,current_old_stable,50,4,0.35,0.003559421672089521,-0.03942493878134298,6,-0.018526119940711985,-0.05061233106962467,10,0.0015774185047009249,-0.05403288769068783,52,"-0.00154,0.00512,0.02012,0.01462,-0.03869,0.02263,0.09548,0.02065,-0.00650,-0.03942,-0.02895,-0.02080","-0.02976,-0.00602,-0.03387,-0.01146,-0.02080,-0.02099,0.00485,0.01687,-0.00232,-0.03611,-0.03210,-0.05061",-0.032309762150090286
static,current_old_stable,50,8,0.0,0.0034422656809379136,-0.0733041547834961,5,0.0027988194377284253,-0.02190035062239483,5,0.0024189952685239407,-0.0733041547834961,60,"-0.02772,0.03484,0.00879,0.00116,-0.01739,-0.00927,0.10021,-0.01783,0.00384,-0.07330,0.02140,0.01657","0.00517,-0.00729,-0.00910,0.01237,0.01657,-0.00007,0.00889,0.01676,0.00575,-0.00889,0.01531,-0.02190",-0.02375512477282573
static,current_old_stable,50,8,0.1,0.002904951642361179,-0.07277394186751404,5,-0.010702399414882616,-0.03901406154476149,9,0.0017998654118124102,-0.07277394186751404,55,"-0.01664,0.02354,0.02826,0.00777,-0.03919,0.00188,0.11366,0.00388,-0.00750,-0.07277,0.00553,-0.01355","-0.02034,-0.00615,-0.02636,-0.00932,-0.01355,-0.00435,0.01100,0.01989,0.00047,-0.02783,-0.01286,-0.03901",-0.03379921113737323
static,current_old_stable,50,8,0.2,0.0027075508379786326,-0.06260758557713292,5,-0.01618102647071114,-0.05092271206438559,10,0.002406331555165082,-0.06260758557713292,49,"0.00195,0.01214,0.01898,0.00761,-0.04171,0.01111,0.11785,0.01398,-0.00746,-0.06261,-0.01820,-0.02115","-0.03333,-0.00950,-0.02950,-0.01032,-0.02115,-0.01179,0.00764,0.02141,-0.00180,-0.03344,-0.02146,-0.05092",-0.03561799356891547
static,current_old_stable,50,8,0.35,0.003920782003613249,-0.04634795151944625,5,-0.016832114011313803,-0.046187554938431956,10,0.001616467995458053,-0.06129131479840217,51,"0.00074,0.00645,0.02084,0.01495,-0.04087,0.02288,0.10994,0.01799,-0.00636,-0.04635,-0.03172,-0.02145","-0.02685,-0.00642,-0.03492,-0.00613,-0.02145,-0.01842,0.00679,0.02148,-0.00030,-0.03840,-0.03120,-0.04619",-0.03153907969982059
static,current_old_stable,50,12,0.0,0.0041536519032736125,-0.07894024339902266,5,0.002537092785262015,-0.02222537156733255,4,0.002434273917557162,-0.07894024339902266,60,"-0.02728,0.03840,0.00841,0.00267,-0.01755,-0.01029,0.10496,-0.01579,0.00463,-0.07894,0.02266,0.01797","0.00586,-0.00954,-0.00848,0.01163,0.01797,0.00055,0.00724,0.01534,0.00546,-0.00979,0.01644,-0.02223",-0.023599808366525123
static,current_old_stable,50,12,0.1,0.001804105023018042,-0.07744388975341222,5,-0.011303879799820107,-0.04107927245317457,9,0.0015240035957840706,-0.07744388975341222,56,"-0.02078,0.02136,0.02842,0.00617,-0.04016,0.00172,0.11385,0.00549,-0.00880,-0.07744,0.00604,-0.01421","-0.01884,-0.00640,-0.02925,-0.01287,-0.01421,-0.00347,0.01340,0.01900,0.00018,-0.02783,-0.01427,-0.04108",-0.0357670108339184
static,current_old_stable,50,12,0.2,0.002296468081393788,-0.06368322129878146,5,-0.01631131294958168,-0.05032441056340506,10,0.002415234255366641,-0.06368322129878146,51,"0.00229,0.01343,0.01920,0.00581,-0.04232,0.00870,0.12063,0.01365,-0.00751,-0.06368,-0.01984,-0.02280","-0.03305,-0.01085,-0.03060,-0.01010,-0.02280,-0.01149,0.00710,0.02213,-0.00420,-0.03216,-0.01940,-0.05032",-0.03603713661789972
static,current_old_stable,50,12,0.35,0.004697168111562827,-0.04795627208416725,5,-0.016342086347230826,-0.04526199199288997,10,0.0019012257149700611,-0.06266822324062331,51,"0.00263,0.00757,0.02045,0.01538,-0.04145,0.02366,0.11809,0.01671,-0.00522,-0.04796,-0.03193,-0.02157","-0.02565,-0.00619,-0.03467,-0.00416,-0.02157,-0.01665,0.00688,0.02332,-0.00025,-0.03904,-0.03285,-0.04526",-0.031151453201686632
static,current_old_stable,70,2,0.0,0.0018851403618172994,-0.02672923964558254,7,0.0013110868271859154,-0.014925455368059452,6,0.0026978023741265397,-0.030024487243024027,56,"-0.01497,0.02144,-0.00241,0.00311,-0.01630,-0.00113,0.05695,-0.01540,0.01314,-0.02673,-0.00081,0.00573","-0.01493,-0.00549,0.00122,-0.00058,0.00573,-0.00442,0.00604,0.01477,0.01716,-0.00238,0.01213,-0.01353",-0.018003569862648186
static,current_old_stable,70,2,0.1,0.0028544656097038872,-0.026545414634283268,6,-0.007999370707222326,-0.03301979734922075,9,0.0024506944230300027,-0.02924330962974001,50,"-0.01259,0.01871,0.01462,0.01205,-0.02583,0.00997,0.06656,-0.00282,0.00336,-0.02655,-0.01294,-0.01031","-0.01860,-0.00575,-0.00844,-0.00458,-0.01031,-0.01306,0.00324,0.01080,0.00449,-0.01010,-0.01066,-0.03302",-0.02407331362515379
static,current_old_stable,70,2,0.2,0.0024797155113575747,-0.033225709119508465,6,-0.0160743884793849,-0.052042823211856534,10,0.0020665675912061045,-0.037558337592138114,50,"-0.01000,0.00923,0.01921,0.01492,-0.03323,0.01716,0.06719,0.01351,-0.00246,-0.02750,-0.01990,-0.01837","-0.02357,-0.00463,-0.01954,-0.01537,-0.01837,-0.01895,0.00073,0.00867,-0.00223,-0.01885,-0.02874,-0.05204",-0.030997912018975234
static,current_old_stable,70,2,0.35,0.002203298156814987,-0.03567050364718803,6,-0.02124314846974851,-0.05711666424681594,11,0.0013942177577122143,-0.04221397129268399,51,"-0.00547,0.00011,0.01875,0.01545,-0.03567,0.02210,0.06387,0.02221,-0.00593,-0.02252,-0.02487,-0.02159","-0.02955,-0.00547,-0.03282,-0.02046,-0.02159,-0.02221,-0.00143,0.00837,-0.00617,-0.02942,-0.03703,-0.05712",-0.03479776504513868
static,current_old_stable,70,4,0.0,0.002283197119958722,-0.04244127287548534,5,0.0025731467766678152,-0.013250034285111963,6,0.0026845268407607943,-0.04244127287548534,60,"-0.02019,0.02695,0.00462,0.00269,-0.01825,-0.00425,0.07301,-0.01768,0.00720,-0.04244,0.00499,0.01075","-0.01079,-0.00637,-0.00100,0.00449,0.01075,-0.00140,0.00709,0.01501,0.01473,-0.00317,0.01479,-0.01325",-0.0183828765285165
static,current_old_stable,70,4,0.1,0.002619007898417139,-0.043427276223217834,7,-0.008130146788567124,-0.03251271265049162,9,0.0022543382167468785,-0.043427276223217834,55,"-0.01413,0.02321,0.02029,0.01046,-0.03063,0.00758,0.08239,-0.00270,-0.00170,-0.04343,-0.00758,-0.01234","-0.01812,-0.00589,-0.01296,-0.00303,-0.01234,-0.01107,0.00608,0.01462,0.00452,-0.01623,-0.01062,-0.03251",-0.02859716546962141
static,current_old_stable,70,4,0.2,0.002381570797913318,-0.04296905768431794,6,-0.0160280926579717,-0.051997065968650266,9,0.0021456179891895166,-0.04649496751151895,50,"-0.00506,0.00939,0.02010,0.01322,-0.03723,0.01617,0.08449,0.01574,-0.00607,-0.04297,-0.01994,-0.01926","-0.02864,-0.00556,-0.02419,-0.01345,-0.01926,-0.01623,0.00429,0.01427,0.00042,-0.02513,-0.02686,-0.05200",-0.03197023929388937
static,current_old_stable,70,4,0.35,0.0029612627213738336,-0.03723257067271775,6,-0.019938004361346455,-0.053793119859806754,10,0.0015450928385102453,-0.049089825924852684,50,"-0.00327,0.00290,0.01886,0.01499,-0.03723,0.02253,0.08180,0.02160,-0.00636,-0.03200,-0.02666,-0.02162","-0.03042,-0.00617,-0.03380,-0.01596,-0.02162,-0.02244,0.00214,0.01334,-0.00401,-0.03298,-0.03354,-0.05379",-0.032946769006396016
static,current_old_stable,70,8,0.0,0.0025764513132510007,-0.06358237240332432,6,0.002937530667880857,-0.017795329150601696,5,0.002448911681760917,-0.06358237240332432,62,"-0.02867,0.03106,0.01100,-0.00078,-0.01865,-0.00851,0.09274,-0.01866,0.00362,-0.06358,0.01668,0.01465","-0.00197,-0.00510,-0.00657,0.01149,0.01465,0.00189,0.00856,0.01671,0.00803,-0.00787,0.01322,-0.01780",-0.02283036322080859
static,current_old_stable,70,8,0.1,0.002748293764466348,-0.0653973382596173,5,-0.0099004836178921,-0.035780736691761746,9,0.002026099198473307,-0.0653973382596173,55,"-0.01498,0.02448,0.02609,0.00856,-0.03730,0.00403,0.10335,0.00084,-0.00535,-0.06540,0.00213,-0.01348","-0.01976,-0.00720,-0.02276,-0.00706,-0.01348,-0.00721,0.00974,0.01918,0.00227,-0.02445,-0.01229,-0.03578",-0.031812209956239776
static,current_old_stable,70,8,0.2,0.0028721017169387546,-0.05842169292745597,5,-0.016079203363172957,-0.050518997710051305,10,0.0023465989631768257,-0.05842169292745597,50,"0.00104,0.01105,0.02054,0.00941,-0.04051,0.01246,0.11109,0.01463,-0.00752,-0.05842,-0.01935,-0.01995","-0.03310,-0.00804,-0.02839,-0.01117,-0.01995,-0.01187,0.00769,0.01897,-0.00058,-0.03192,-0.02406,-0.05052",-0.03462835357665538
static,current_old_stable,70,8,0.35,0.003941617647324783,-0.042876366719324474,6,-0.017789527621326687,-0.048344105496245585,10,0.001549823512825561,-0.05641479133765538,52,"-0.00128,0.00622,0.02122,0.01475,-0.03974,0.02285,0.10368,0.01964,-0.00638,-0.04288,-0.03010,-0.02070","-0.02902,-0.00599,-0.03408,-0.00888,-0.02070,-0.02021,0.00601,0.01851,-0.00170,-0.03761,-0.03147,-0.04834",-0.03234617894693499
static,current_old_stable,70,12,0.0,0.003379921376864024,-0.07314717006476842,5,0.002784614092354207,-0.02202084133187588,5,0.0024263708476231017,-0.07314717006476842,60,"-0.02779,0.03458,0.00885,0.00091,-0.01741,-0.00936,0.09981,-0.01769,0.00394,-0.07315,0.02156,0.01629","0.00541,-0.00739,-0.00882,0.01227,0.01629,-0.00022,0.00897,0.01684,0.00587,-0.00894,0.01516,-0.02202",-0.023773221534016332
static,current_old_stable,70,12,0.1,0.0029619219216995077,-0.07241607841432941,5,-0.010684877859937297,-0.039112214993894175,9,0.001821428480543908,-0.07241607841432941,55,"-0.01656,0.02342,0.02827,0.00772,-0.03916,0.00202,0.11379,0.00387,-0.00734,-0.07242,0.00544,-0.01350","-0.02028,-0.00607,-0.02621,-0.00931,-0.01350,-0.00427,0.01099,0.01982,0.00045,-0.02783,-0.01290,-0.03911",-0.03369762921122017
static,current_old_stable,70,12,0.2,0.0027303636303193427,-0.06245853484181495,5,-0.016177194747075272,-0.0509128403396837,10,0.0024094663490771815,-0.06245853484181495,49,"0.00192,0.01205,0.01901,0.00771,-0.04175,0.01114,0.11777,0.01400,-0.00739,-0.06246,-0.01822,-0.02101","-0.03315,-0.00953,-0.02936,-0.01032,-0.02101,-0.01198,0.00758,0.02132,-0.00192,-0.03348,-0.02137,-0.05091",-0.03557302947741672
static,current_old_stable,70,12,0.35,0.0039007760328153246,-0.046249287502311914,5,-0.0168955188817186,-0.04617952459231507,10,0.0016061026600045567,-0.0612353579745525,50,"0.00066,0.00643,0.02089,0.01494,-0.04085,0.02285,0.10955,0.01803,-0.00639,-0.04625,-0.03155,-0.02149","-0.02699,-0.00646,-0.03494,-0.00623,-0.02149,-0.01849,0.00679,0.02130,-0.00047,-0.03838,-0.03121,-0.04618",-0.03155012340716036
static,current_regime,30,2,0.0,-0.00272951793352229,-0.038635510971456594,6,-0.0017355933377442663,-0.027918309725059653,7,0.003268190213139239,-0.04484410647866598,60,"-0.02817,0.02912,-0.02014,0.00875,-0.01089,-0.01718,0.02057,-0.03864,0.00324,-0.00800,0.01836,0.01022","0.01610,-0.00875,-0.01532,-0.02374,0.01022,0.03479,-0.00512,-0.00230,0.00656,-0.01416,0.00880,-0.02792",-0.02505061749958694
static,current_regime,30,2,0.1,0.003665477262483537,-0.029400205970385833,5,-0.009007168104619477,-0.05203003713821473,7,0.004327519780530955,-0.04797952105858906,53,"-0.02792,0.01447,-0.00148,0.01674,-0.02940,0.01353,0.05625,0.00545,0.00673,-0.01180,-0.00747,0.00889","0.00400,-0.00621,-0.03392,-0.02355,0.00889,0.01152,0.00631,0.01449,-0.00575,-0.02578,-0.00605,-0.05203",-0.023120054877838893
static,current_regime,30,2,0.2,0.006047425151918651,-0.03684625163178909,5,-0.018071704247659064,-0.060857036022126006,10,0.004026614253171213,-0.05698001509381785,54,"-0.01902,0.00640,0.02292,0.00639,-0.03685,0.03361,0.06934,0.02308,0.00048,-0.01060,-0.02104,-0.00215","-0.01140,-0.00842,-0.03682,-0.02436,-0.00215,-0.02067,0.00749,0.01041,-0.00771,-0.03335,-0.02901,-0.06086",-0.029946389231337196
static,current_regime,30,2,0.35,0.008984116690016369,-0.03356012792103363,5,-0.022590610360138413,-0.0545570818225326,10,0.0026280694068939623,-0.05347176113289893,56,"-0.00588,0.00718,0.02123,0.00818,-0.03356,0.03536,0.07639,0.02760,0.00053,-0.00224,-0.01727,-0.00972","-0.02943,-0.00846,-0.03719,-0.02391,-0.00972,-0.02674,0.00236,0.00582,-0.01117,-0.04112,-0.03698,-0.05456",-0.028609442283958415
static,current_regime,30,4,0.0,-0.0025375240236029527,-0.04748852978820525,6,0.0007535390693862246,-0.02506327777185574,7,0.0026564094870878776,-0.04890496140842768,61,"-0.02388,0.04070,-0.03103,0.01252,-0.01311,-0.02059,0.02855,-0.04749,0.00343,-0.01150,0.02138,0.01058","0.01455,-0.00983,-0.01797,-0.02253,0.01058,0.04537,-0.00524,-0.00226,0.01384,-0.01178,0.01939,-0.02506",-0.025775148803929202
