prefix,as_of,path,excess,ret,n
hybrid_gate,20260206,submissions/stage2/backtests/archive_pre_12pct_20260510/stage2_hybrid_gate_secondary_alpha_v2_12w_20260509/hybrid_gate_20260206.csv,0.05173027129260373,0.07053265707883867,30
hybrid_gate,20260213,submissions/stage2/backtests/archive_pre_12pct_20260510/stage2_hybrid_gate_secondary_alpha_v2_12w_20260509/hybrid_gate_20260213.csv,0.09326279349598274,0.13648772582693688,30
hybrid_gate,20260421,submissions/stage2/backtests/archive_pre_12pct_20260510/final_confidence_12w_20260509/hybrid_gate_20260421.csv,0.05933547439464271,0.05131088238032455,30
hybrid_gate,20260309,submissions/stage2/backtests/archive_pre_12pct_20260510/final_confidence_12w_20260509/hybrid_gate_20260309.csv,0.032363725047973343,0.02097061961056733,30
hybrid_gate,20260323,submissions/stage2/backtests/archive_pre_12pct_20260510/final_confidence_12w_20260509/hybrid_gate_20260323.csv,0.06517392972465556,0.10723665328257896,80
hybrid_gate,20260130,submissions/stage2/backtests/archive_pre_12pct_20260510/final_confidence_12w_20260509/hybrid_gate_20260130.csv,0.03289282607505589,0.006119459545855747,30
hybrid_gate,20260330,submissions/stage2/backtests/archive_pre_12pct_20260510/final_confidence_12w_20260509/hybrid_gate_20260330.csv,0.05696319630366919,0.033411671442644335,30
hybrid_gate,20260302,submissions/stage2/backtests/archive_pre_12pct_20260510/final_confidence_12w_20260509/hybrid_gate_20260302.csv,0.03224518075008654,-0.011510696535312776,30
hybrid_gate,20260316,submissions/stage2/backtests/archive_pre_12pct_20260510/final_confidence_12w_20260509/hybrid_gate_20260316.csv,0.07760590803375488,-0.013340112272282174,30
hybrid_gate,20260407,submissions/stage2/backtests/archive_pre_12pct_20260510/final_confidence_12w_20260509/hybrid_gate_20260407.csv,0.06894679221211783,0.13729316832521407,30
hybrid_gate,20260428,submissions/stage2/backtests/archive_pre_12pct_20260510/final_confidence_12w_20260509/hybrid_gate_20260428.csv,0.08130224694331398,0.14105509072206932,30
hybrid_gate,20260414,submissions/stage2/backtests/archive_pre_12pct_20260510/final_confidence_12w_20260509/hybrid_gate_20260414.csv,0.048740784212068275,0.07121175528247635,30
hybrid_gate,20260206,submissions/stage2/backtests/archive_pre_12pct_20260510/final_confidence_12w_20260509/hybrid_gate_20260206.csv,0.05255272825412087,0.07135511404035581,30
hybrid_gate,20260213,submissions/stage2/backtests/archive_pre_12pct_20260510/final_confidence_12w_20260509/hybrid_gate_20260213.csv,0.09326279349598274,0.13648772582693688,30
hybrid_gate_quality,20260130,submissions/stage2/backtests/archive_pre_12pct_20260510/quality_12w_20260509/hybrid_gate_quality_20260130.csv,0.0056433362130166205,-0.02113003031618353,30
hybrid_gate_quality,20260330,submissions/stage2/backtests/archive_pre_12pct_20260510/quality_12w_20260509/hybrid_gate_quality_20260330.csv,-0.01065876988212356,-0.03421029474314841,30
hybrid_gate_quality,20260309,submissions/stage2/backtests/archive_pre_12pct_20260510/quality_12w_20260509/hybrid_gate_quality_20260309.csv,0.032363725047973343,0.02097061961056733,30
hybrid_gate_quality,20260323,submissions/stage2/backtests/archive_pre_12pct_20260510/quality_12w_20260509/hybrid_gate_quality_20260323.csv,0.06517392972465556,0.10723665328257896,80
hybrid_gate_quality,20260421,submissions/stage2/backtests/archive_pre_12pct_20260510/quality_12w_20260509/hybrid_gate_quality_20260421.csv,0.007829094582257995,-0.00019549743206015934,30
hybrid_gate_quality,20260213,submissions/stage2/backtests/archive_pre_12pct_20260510/quality_12w_20260509/hybrid_gate_quality_20260213.csv,0.059343265731205644,0.10256819806215979,30
hybrid_gate_quality,20260206,submissions/stage2/backtests/archive_pre_12pct_20260510/quality_12w_20260509/hybrid_gate_quality_20260206.csv,0.06419466695237315,0.0829970527386081,30
hybrid_gate_quality,20260428,submissions/stage2/backtests/archive_pre_12pct_20260510/quality_12w_20260509/hybrid_gate_quality_20260428.csv,0.05179785565319263,0.11155069943194797,30
hybrid_gate_quality,20260414,submissions/stage2/backtests/archive_pre_12pct_20260510/quality_12w_20260509/hybrid_gate_quality_20260414.csv,0.0337043316192111,0.05617530268961918,30
hybrid_gate_quality,20260407,submissions/stage2/backtests/archive_pre_12pct_20260510/quality_12w_20260509/hybrid_gate_quality_20260407.csv,0.05937752617485176,0.127723902287948,30
hybrid_gate_quality,20260316,submissions/stage2/backtests/archive_pre_12pct_20260510/quality_12w_20260509/hybrid_gate_quality_20260316.csv,0.029570630052864838,-0.06137539025317221,30
hybrid_gate_quality,20260302,submissions/stage2/backtests/archive_pre_12pct_20260510/quality_12w_20260509/hybrid_gate_quality_20260302.csv,0.03224518075008654,-0.011510696535312776,30
hybrid_gate_quality,20260130,submissions/stage2/backtests/archive_pre_12pct_20260510/quality_feature_probe_20260509/hybrid_gate_quality_20260130.csv,0.005344332207374791,-0.021429034321825358,30
hybrid_gate,20260421,submissions/stage2/backtests/archive_pre_12pct_20260510/quality_feature_probe_20260509/hybrid_gate_20260421.csv,0.05933547439464271,0.05131088238032455,30
hybrid_gate_quality,20260421,submissions/stage2/backtests/archive_pre_12pct_20260510/quality_feature_probe_20260509/hybrid_gate_quality_20260421.csv,0.005802294800349389,-0.002222297213968766,30
hybrid_gate,20260130,submissions/stage2/backtests/archive_pre_12pct_20260510/quality_feature_probe_20260509/hybrid_gate_20260130.csv,0.03289282607505589,0.006119459545855747,30
hybrid_gate_quality,20260206,submissions/stage2/backtests/archive_pre_12pct_20260510/quality_feature_probe_20260509/hybrid_gate_quality_20260206.csv,0.06419466695237315,0.0829970527386081,30
hybrid_gate,20260316,submissions/stage2/backtests/archive_pre_12pct_20260510/quality_feature_probe_20260509/hybrid_gate_20260316.csv,0.07760590803375488,-0.013340112272282174,30
hybrid_gate_quality,20260428,submissions/stage2/backtests/archive_pre_12pct_20260510/quality_feature_probe_20260509/hybrid_gate_quality_20260428.csv,0.05179785565319263,0.11155069943194797,30
hybrid_gate_quality,20260407,submissions/stage2/backtests/archive_pre_12pct_20260510/quality_feature_probe_20260509/hybrid_gate_quality_20260407.csv,0.05937752617485176,0.127723902287948,30
hybrid_gate,20260407,submissions/stage2/backtests/archive_pre_12pct_20260510/quality_feature_probe_20260509/hybrid_gate_20260407.csv,0.06894679221211783,0.13729316832521407,30
hybrid_gate_quality,20260316,submissions/stage2/backtests/archive_pre_12pct_20260510/quality_feature_probe_20260509/hybrid_gate_quality_20260316.csv,0.029570630052864838,-0.06137539025317221,30
hybrid_gate,20260428,submissions/stage2/backtests/archive_pre_12pct_20260510/quality_feature_probe_20260509/hybrid_gate_20260428.csv,0.08130224694331398,0.14105509072206932,30
hybrid_gate,20260206,submissions/stage2/backtests/archive_pre_12pct_20260510/quality_feature_probe_20260509/hybrid_gate_20260206.csv,0.05255272825412087,0.07135511404035581,30
hybrid_gate,20260421,submissions/stage2/backtests/archive_pre_12pct_20260510/stage2_hybrid_gate_regime_liquidity_alpha_12w_20260509/hybrid_gate_20260421.csv,0.0486586211262175,0.040634029111899346,30
hybrid_gate,20260309,submissions/stage2/backtests/archive_pre_12pct_20260510/stage2_hybrid_gate_regime_liquidity_alpha_12w_20260509/hybrid_gate_20260309.csv,0.025275961682076097,0.013882856244670084,50
hybrid_gate,20260323,submissions/stage2/backtests/archive_pre_12pct_20260510/stage2_hybrid_gate_regime_liquidity_alpha_12w_20260509/hybrid_gate_20260323.csv,0.04514788015494137,0.08721060371286476,80
hybrid_gate,20260130,submissions/stage2/backtests/archive_pre_12pct_20260510/stage2_hybrid_gate_regime_liquidity_alpha_12w_20260509/hybrid_gate_20260130.csv,0.019858573990618734,-0.006914792538581415,30
hybrid_gate,20260330,submissions/stage2/backtests/archive_pre_12pct_20260510/stage2_hybrid_gate_regime_liquidity_alpha_12w_20260509/hybrid_gate_20260330.csv,0.035602542524151286,0.012051017663126431,30
hybrid_gate,20260302,submissions/stage2/backtests/archive_pre_12pct_20260510/stage2_hybrid_gate_regime_liquidity_alpha_12w_20260509/hybrid_gate_20260302.csv,0.025191797615253673,-0.01856407967014564,50
hybrid_gate,20260316,submissions/stage2/backtests/archive_pre_12pct_20260510/stage2_hybrid_gate_regime_liquidity_alpha_12w_20260509/hybrid_gate_20260316.csv,0.061023534857168285,-0.029922485448868757,30
hybrid_gate,20260407,submissions/stage2/backtests/archive_pre_12pct_20260510/stage2_hybrid_gate_regime_liquidity_alpha_12w_20260509/hybrid_gate_20260407.csv,0.061497102941696385,0.12984347905479263,30
hybrid_gate,20260428,submissions/stage2/backtests/archive_pre_12pct_20260510/stage2_hybrid_gate_regime_liquidity_alpha_12w_20260509/hybrid_gate_20260428.csv,0.061176473233155906,0.12092931701191124,30
hybrid_gate,20260414,submissions/stage2/backtests/archive_pre_12pct_20260510/stage2_hybrid_gate_regime_liquidity_alpha_12w_20260509/hybrid_gate_20260414.csv,0.036943542524156964,0.05941451359456504,30
hybrid_gate,20260206,submissions/stage2/backtests/archive_pre_12pct_20260510/stage2_hybrid_gate_regime_liquidity_alpha_12w_20260509/hybrid_gate_20260206.csv,0.03126240751735646,0.050064793303591405,30
hybrid_gate,20260213,submissions/stage2/backtests/archive_pre_12pct_20260510/stage2_hybrid_gate_regime_liquidity_alpha_12w_20260509/hybrid_gate_20260213.csv,0.09326279349598274,0.13648772582693688,30
tree_consensus_guarded,20260330,submissions/stage2/backtests/archive_pre_12pct_20260510/stage2_tree_consensus_guarded_20260508/tree_consensus_guarded_20260330.csv,0.026514811073228964,0.002963286212204111,30
tree_consensus_guarded,20260309,submissions/stage2/backtests/archive_pre_12pct_20260510/stage2_tree_consensus_guarded_20260508/tree_consensus_guarded_20260309.csv,0.009287163693739166,-0.002105941743666849,498
tree_consensus_guarded,20260323,submissions/stage2/backtests/archive_pre_12pct_20260510/stage2_tree_consensus_guarded_20260508/tree_consensus_guarded_20260323.csv,0.005074863266991733,0.04713758682491513,30
tree_consensus_guarded,20260421,submissions/stage2/backtests/archive_pre_12pct_20260510/stage2_tree_consensus_guarded_20260508/tree_consensus_guarded_20260421.csv,0.020906301841482886,0.012881709827164729,30
tree_consensus_guarded,20260414,submissions/stage2/backtests/archive_pre_12pct_20260510/stage2_tree_consensus_guarded_20260508/tree_consensus_guarded_20260414.csv,0.007267925810898707,0.029738896881306782,30
tree_consensus_guarded,20260428,submissions/stage2/backtests/archive_pre_12pct_20260510/stage2_tree_consensus_guarded_20260508/tree_consensus_guarded_20260428.csv,0.04402914831026988,0.10378199208902522,30
tree_consensus_guarded,20260407,submissions/stage2/backtests/archive_pre_12pct_20260510/stage2_tree_consensus_guarded_20260508/tree_consensus_guarded_20260407.csv,0.0019100183972319273,0.07025639451032817,30
tree_consensus_guarded,20260316,submissions/stage2/backtests/archive_pre_12pct_20260510/stage2_tree_consensus_guarded_20260508/tree_consensus_guarded_20260316.csv,0.008177986267880397,-0.08276803403815665,30
tree_consensus_guarded,20260302,submissions/stage2/backtests/archive_pre_12pct_20260510/stage2_tree_consensus_guarded_20260508/tree_consensus_guarded_20260302.csv,0.012638286679578514,-0.0311175906058208,30
hybrid_gate,20260421,submissions/stage2/backtests/archive_pre_12pct_20260510/quality_gate_12w_20260509/hybrid_gate_20260421.csv,0.06415301322997398,0.056128421215655824,30
hybrid_gate,20260309,submissions/stage2/backtests/archive_pre_12pct_20260510/quality_gate_12w_20260509/hybrid_gate_20260309.csv,0.032363725047973343,0.02097061961056733,30
hybrid_gate,20260323,submissions/stage2/backtests/archive_pre_12pct_20260510/quality_gate_12w_20260509/hybrid_gate_20260323.csv,0.06517392972465556,0.10723665328257896,80
hybrid_gate,20260130,submissions/stage2/backtests/archive_pre_12pct_20260510/quality_gate_12w_20260509/hybrid_gate_20260130.csv,0.03430546936125144,0.007532102832051285,30
hybrid_gate,20260330,submissions/stage2/backtests/archive_pre_12pct_20260510/quality_gate_12w_20260509/hybrid_gate_20260330.csv,0.05696319630366919,0.033411671442644335,30
hybrid_gate,20260302,submissions/stage2/backtests/archive_pre_12pct_20260510/quality_gate_12w_20260509/hybrid_gate_20260302.csv,0.03224518075008654,-0.011510696535312776,30
hybrid_gate,20260316,submissions/stage2/backtests/archive_pre_12pct_20260510/quality_gate_12w_20260509/hybrid_gate_20260316.csv,0.07760590803375488,-0.013340112272282174,30
hybrid_gate,20260407,submissions/stage2/backtests/archive_pre_12pct_20260510/quality_gate_12w_20260509/hybrid_gate_20260407.csv,0.06894679221211783,0.13729316832521407,30
hybrid_gate,20260428,submissions/stage2/backtests/archive_pre_12pct_20260510/quality_gate_12w_20260509/hybrid_gate_20260428.csv,0.08130224694331398,0.14105509072206932,30
hybrid_gate,20260414,submissions/stage2/backtests/archive_pre_12pct_20260510/quality_gate_12w_20260509/hybrid_gate_20260414.csv,0.048740784212068275,0.07121175528247635,30
hybrid_gate,20260206,submissions/stage2/backtests/archive_pre_12pct_20260510/quality_gate_12w_20260509/hybrid_gate_20260206.csv,0.06419466695237315,0.0829970527386081,30
hybrid_gate,20260213,submissions/stage2/backtests/archive_pre_12pct_20260510/quality_gate_12w_20260509/hybrid_gate_20260213.csv,0.09326279349598274,0.13648772582693688,30
hybrid_gate_factor_ic,20260323,submissions/stage2/backtests/archive_pre_12pct_20260510/factor_ic_gate_12w_20260510/hybrid_gate_factor_ic_20260323.csv,0.06517392972465556,0.10723665328257896,80
hybrid_gate_factor_ic,20260309,submissions/stage2/backtests/archive_pre_12pct_20260510/factor_ic_gate_12w_20260510/hybrid_gate_factor_ic_20260309.csv,0.032363725047973343,0.02097061961056733,30
hybrid_gate_factor_ic,20260330,submissions/stage2/backtests/archive_pre_12pct_20260510/factor_ic_gate_12w_20260510/hybrid_gate_factor_ic_20260330.csv,0.05696319630366919,0.033411671442644335,30
hybrid_gate_factor_ic,20260130,submissions/stage2/backtests/archive_pre_12pct_20260510/factor_ic_gate_12w_20260510/hybrid_gate_factor_ic_20260130.csv,0.03430546936125144,0.007532102832051285,30
hybrid_gate_factor_ic,20260421,submissions/stage2/backtests/archive_pre_12pct_20260510/factor_ic_gate_12w_20260510/hybrid_gate_factor_ic_20260421.csv,0.06415301322997398,0.056128421215655824,30
hybrid_gate_factor_ic,20260407,submissions/stage2/backtests/archive_pre_12pct_20260510/factor_ic_gate_12w_20260510/hybrid_gate_factor_ic_20260407.csv,0.06894679221211783,0.13729316832521407,30
hybrid_gate_factor_ic,20260213,submissions/stage2/backtests/archive_pre_12pct_20260510/factor_ic_gate_12w_20260510/hybrid_gate_factor_ic_20260213.csv,0.1371138960204471,0.18033882835140125,30
hybrid_gate_factor_ic,20260428,submissions/stage2/backtests/archive_pre_12pct_20260510/factor_ic_gate_12w_20260510/hybrid_gate_factor_ic_20260428.csv,0.08130224694331398,0.14105509072206932,30
hybrid_gate_factor_ic,20260414,submissions/stage2/backtests/archive_pre_12pct_20260510/factor_ic_gate_12w_20260510/hybrid_gate_factor_ic_20260414.csv,0.048740784212068275,0.07121175528247635,30
hybrid_gate_factor_ic,20260206,submissions/stage2/backtests/archive_pre_12pct_20260510/factor_ic_gate_12w_20260510/hybrid_gate_factor_ic_20260206.csv,0.06419466695237315,0.0829970527386081,30
hybrid_gate_factor_ic,20260316,submissions/stage2/backtests/archive_pre_12pct_20260510/factor_ic_gate_12w_20260510/hybrid_gate_factor_ic_20260316.csv,0.07760590803375488,-0.013340112272282174,30
hybrid_gate_factor_ic,20260302,submissions/stage2/backtests/archive_pre_12pct_20260510/factor_ic_gate_12w_20260510/hybrid_gate_factor_ic_20260302.csv,0.03224518075008654,-0.011510696535312776,30
adaptive_cap,20260428,submissions/stage2/backtests/archive_pre_12pct_20260510/adaptive_cap_probe_20260509/adaptive_cap_20260428.csv,0.08130224694331398,0.14105509072206932,30
adaptive_cap,20260206,submissions/stage2/backtests/archive_pre_12pct_20260510/adaptive_cap_probe_20260509/adaptive_cap_20260206.csv,0.05255272825412087,0.07135511404035581,30
base,20260206,submissions/stage2/backtests/archive_pre_12pct_20260510/adaptive_cap_probe_20260509/base_20260206.csv,0.05255272825412087,0.07135511404035581,30
base,20260428,submissions/stage2/backtests/archive_pre_12pct_20260510/adaptive_cap_probe_20260509/base_20260428.csv,0.08130224694331398,0.14105509072206932,30
adaptive_cap,20260421,submissions/stage2/backtests/archive_pre_12pct_20260510/adaptive_cap_probe_20260509/adaptive_cap_20260421.csv,0.06415301322997398,0.056128421215655824,30
base,20260421,submissions/stage2/backtests/archive_pre_12pct_20260510/adaptive_cap_probe_20260509/base_20260421.csv,0.05933547439464271,0.05131088238032455,30
adaptive_cap,20260130,submissions/stage2/backtests/archive_pre_12pct_20260510/adaptive_cap_probe_20260509/adaptive_cap_20260130.csv,0.03430546936125144,0.007532102832051285,30
base,20260130,submissions/stage2/backtests/archive_pre_12pct_20260510/adaptive_cap_probe_20260509/base_20260130.csv,0.03289282607505589,0.006119459545855747,30
hybrid_gate,20260421,submissions/stage2/backtests/archive_pre_12pct_20260510/stage2_hybrid_gate_regime_liquidity_alpha_tuned_12w_20260509/hybrid_gate_20260421.csv,0.0486586211262175,0.040634029111899346,30
hybrid_gate,20260309,submissions/stage2/backtests/archive_pre_12pct_20260510/stage2_hybrid_gate_regime_liquidity_alpha_tuned_12w_20260509/hybrid_gate_20260309.csv,0.025275961682076097,0.013882856244670084,50
hybrid_gate,20260323,submissions/stage2/backtests/archive_pre_12pct_20260510/stage2_hybrid_gate_regime_liquidity_alpha_tuned_12w_20260509/hybrid_gate_20260323.csv,0.04514788015494137,0.08721060371286476,80
hybrid_gate,20260130,submissions/stage2/backtests/archive_pre_12pct_20260510/stage2_hybrid_gate_regime_liquidity_alpha_tuned_12w_20260509/hybrid_gate_20260130.csv,0.022354861368341285,-0.004418505160858866,30
hybrid_gate,20260330,submissions/stage2/backtests/archive_pre_12pct_20260510/stage2_hybrid_gate_regime_liquidity_alpha_tuned_12w_20260509/hybrid_gate_20260330.csv,0.035602542524151286,0.012051017663126431,30
hybrid_gate,20260302,submissions/stage2/backtests/archive_pre_12pct_20260510/stage2_hybrid_gate_regime_liquidity_alpha_tuned_12w_20260509/hybrid_gate_20260302.csv,0.025191797615253673,-0.01856407967014564,50
hybrid_gate,20260316,submissions/stage2/backtests/archive_pre_12pct_20260510/stage2_hybrid_gate_regime_liquidity_alpha_tuned_12w_20260509/hybrid_gate_20260316.csv,0.07302950183838289,-0.01791651846765416,30
hybrid_gate,20260407,submissions/stage2/backtests/archive_pre_12pct_20260510/stage2_hybrid_gate_regime_liquidity_alpha_tuned_12w_20260509/hybrid_gate_20260407.csv,0.06736271874026711,0.13570909485336335,30
hybrid_gate,20260428,submissions/stage2/backtests/archive_pre_12pct_20260510/stage2_hybrid_gate_regime_liquidity_alpha_tuned_12w_20260509/hybrid_gate_20260428.csv,0.06606406954828317,0.1258169133270385,30
hybrid_gate,20260414,submissions/stage2/backtests/archive_pre_12pct_20260510/stage2_hybrid_gate_regime_liquidity_alpha_tuned_12w_20260509/hybrid_gate_20260414.csv,0.036943476731334246,0.05941444780174232,30
hybrid_gate,20260206,submissions/stage2/backtests/archive_pre_12pct_20260510/stage2_hybrid_gate_regime_liquidity_alpha_tuned_12w_20260509/hybrid_gate_20260206.csv,0.033015261136197585,0.05181764692243253,30
hybrid_gate,20260213,submissions/stage2/backtests/archive_pre_12pct_20260510/stage2_hybrid_gate_regime_liquidity_alpha_tuned_12w_20260509/hybrid_gate_20260213.csv,0.09326279349598274,0.13648772582693688,30
hybrid_gate,20260421,submissions/stage2/backtests/archive_pre_12pct_20260510/shapegrid_regularized_12w_20260509/hybrid_gate_20260421.csv,0.05933547439464271,0.05131088238032455,30
hybrid_gate,20260309,submissions/stage2/backtests/archive_pre_12pct_20260510/shapegrid_regularized_12w_20260509/hybrid_gate_20260309.csv,0.03220151543579482,0.0208084099983888,30
hybrid_gate,20260323,submissions/stage2/backtests/archive_pre_12pct_20260510/shapegrid_regularized_12w_20260509/hybrid_gate_20260323.csv,0.06517392972465556,0.10723665328257896,80
hybrid_gate,20260130,submissions/stage2/backtests/archive_pre_12pct_20260510/shapegrid_regularized_12w_20260509/hybrid_gate_20260130.csv,0.03289282607505589,0.006119459545855747,30
hybrid_gate,20260330,submissions/stage2/backtests/archive_pre_12pct_20260510/shapegrid_regularized_12w_20260509/hybrid_gate_20260330.csv,0.05688715981290294,0.033335634951878086,30
hybrid_gate,20260302,submissions/stage2/backtests/archive_pre_12pct_20260510/shapegrid_regularized_12w_20260509/hybrid_gate_20260302.csv,0.03196379943421547,-0.01179207785118384,30
hybrid_gate,20260316,submissions/stage2/backtests/archive_pre_12pct_20260510/shapegrid_regularized_12w_20260509/hybrid_gate_20260316.csv,0.07302950183838289,-0.01791651846765416,30
hybrid_gate,20260407,submissions/stage2/backtests/archive_pre_12pct_20260510/shapegrid_regularized_12w_20260509/hybrid_gate_20260407.csv,0.06736271874026711,0.13570909485336335,30
hybrid_gate,20260428,submissions/stage2/backtests/archive_pre_12pct_20260510/shapegrid_regularized_12w_20260509/hybrid_gate_20260428.csv,0.08005485753819142,0.13980770131694675,30
hybrid_gate,20260414,submissions/stage2/backtests/archive_pre_12pct_20260510/shapegrid_regularized_12w_20260509/hybrid_gate_20260414.csv,0.04838949476895969,0.07086046583936777,30
hybrid_gate,20260206,submissions/stage2/backtests/archive_pre_12pct_20260510/shapegrid_regularized_12w_20260509/hybrid_gate_20260206.csv,0.05173027129260373,0.07053265707883867,30
hybrid_gate,20260213,submissions/stage2/backtests/archive_pre_12pct_20260510/shapegrid_regularized_12w_20260509/hybrid_gate_20260213.csv,0.09326279349598274,0.13648772582693688,30
hybrid_gate,20260421,submissions/stage2/backtests/archive_pre_12pct_20260510/stage2_hybrid_gate_route_alpha_tuned_12w_20260509/hybrid_gate_20260421.csv,0.0486586211262175,0.040634029111899346,30
hybrid_gate,20260309,submissions/stage2/backtests/archive_pre_12pct_20260510/stage2_hybrid_gate_route_alpha_tuned_12w_20260509/hybrid_gate_20260309.csv,0.027909322584526424,0.01651621714712041,50
hybrid_gate,20260323,submissions/stage2/backtests/archive_pre_12pct_20260510/stage2_hybrid_gate_route_alpha_tuned_12w_20260509/hybrid_gate_20260323.csv,0.06517392972465556,0.10723665328257896,80
hybrid_gate,20260130,submissions/stage2/backtests/archive_pre_12pct_20260510/stage2_hybrid_gate_route_alpha_tuned_12w_20260509/hybrid_gate_20260130.csv,0.022354861368341285,-0.004418505160858866,30
hybrid_gate,20260330,submissions/stage2/backtests/archive_pre_12pct_20260510/stage2_hybrid_gate_route_alpha_tuned_12w_20260509/hybrid_gate_20260330.csv,0.035602542524151286,0.012051017663126431,30
hybrid_gate,20260302,submissions/stage2/backtests/archive_pre_12pct_20260510/stage2_hybrid_gate_route_alpha_tuned_12w_20260509/hybrid_gate_20260302.csv,0.029992515901437745,-0.01376336138396157,50
hybrid_gate,20260316,submissions/stage2/backtests/archive_pre_12pct_20260510/stage2_hybrid_gate_route_alpha_tuned_12w_20260509/hybrid_gate_20260316.csv,0.07302950183838289,-0.01791651846765416,30
hybrid_gate,20260407,submissions/stage2/backtests/archive_pre_12pct_20260510/stage2_hybrid_gate_route_alpha_tuned_12w_20260509/hybrid_gate_20260407.csv,0.06736271874026711,0.13570909485336335,30
hybrid_gate,20260428,submissions/stage2/backtests/archive_pre_12pct_20260510/stage2_hybrid_gate_route_alpha_tuned_12w_20260509/hybrid_gate_20260428.csv,0.06606406954828317,0.1258169133270385,30
hybrid_gate,20260414,submissions/stage2/backtests/archive_pre_12pct_20260510/stage2_hybrid_gate_route_alpha_tuned_12w_20260509/hybrid_gate_20260414.csv,0.036943476731334246,0.05941444780174232,30
hybrid_gate,20260206,submissions/stage2/backtests/archive_pre_12pct_20260510/stage2_hybrid_gate_route_alpha_tuned_12w_20260509/hybrid_gate_20260206.csv,0.033015261136197585,0.05181764692243253,30
hybrid_gate,20260213,submissions/stage2/backtests/archive_pre_12pct_20260510/stage2_hybrid_gate_route_alpha_tuned_12w_20260509/hybrid_gate_20260213.csv,0.09326279349598274,0.13648772582693688,30
tree_consensus_adaptive_decay,20260309,submissions/stage2/backtests/archive_pre_12pct_20260510/stage2_adaptive_decay_20260508/tree_consensus_adaptive_decay_20260309.csv,0.009287163693739166,-0.002105941743666849,498
tree_consensus_adaptive_decay,20260323,submissions/stage2/backtests/archive_pre_12pct_20260510/stage2_adaptive_decay_20260508/tree_consensus_adaptive_decay_20260323.csv,0.0038736836576806905,0.04593640721560409,30
tree_consensus_adaptive_decay,20260330,submissions/stage2/backtests/archive_pre_12pct_20260510/stage2_adaptive_decay_20260508/tree_consensus_adaptive_decay_20260330.csv,0.03149314197967765,0.007941617118652797,30
tree_consensus_adaptive_decay,20260421,submissions/stage2/backtests/archive_pre_12pct_20260510/stage2_adaptive_decay_20260508/tree_consensus_adaptive_decay_20260421.csv,0.03924053086181542,0.031215938847497265,30
tree_consensus_adaptive_decay,20260407,submissions/stage2/backtests/archive_pre_12pct_20260510/stage2_adaptive_decay_20260508/tree_consensus_adaptive_decay_20260407.csv,0.018760092618588214,0.08710646873168446,30
tree_consensus_adaptive_decay,20260414,submissions/stage2/backtests/archive_pre_12pct_20260510/stage2_adaptive_decay_20260508/tree_consensus_adaptive_decay_20260414.csv,0.01968555789914289,0.042156528969550966,30
tree_consensus_adaptive_decay,20260428,submissions/stage2/backtests/archive_pre_12pct_20260510/stage2_adaptive_decay_20260508/tree_consensus_adaptive_decay_20260428.csv,0.044136091016891615,0.10388893479564695,30
tree_consensus_adaptive_decay,20260316,submissions/stage2/backtests/archive_pre_12pct_20260510/stage2_adaptive_decay_20260508/tree_consensus_adaptive_decay_20260316.csv,0.026103697089682035,-0.06484232321635501,30
tree_consensus_adaptive_decay,20260302,submissions/stage2/backtests/archive_pre_12pct_20260510/stage2_adaptive_decay_20260508/tree_consensus_adaptive_decay_20260302.csv,0.013939361462677637,-0.029816515822721677,30
hybrid_gate_factor_ic_dampen,20260407,submissions/stage2/backtests/archive_pre_12pct_20260510/factor_ic_dampen_12w_20260510/hybrid_gate_factor_ic_dampen_20260407.csv,0.06894679221211783,0.13729316832521407,30
hybrid_gate_factor_ic_dampen,20260206,submissions/stage2/backtests/archive_pre_12pct_20260510/factor_ic_dampen_12w_20260510/hybrid_gate_factor_ic_dampen_20260206.csv,0.06419466695237315,0.0829970527386081,30
hybrid_gate_factor_ic_dampen,20260428,submissions/stage2/backtests/archive_pre_12pct_20260510/factor_ic_dampen_12w_20260510/hybrid_gate_factor_ic_dampen_20260428.csv,0.08130224694331398,0.14105509072206932,30
hybrid_gate_factor_ic_dampen,20260414,submissions/stage2/backtests/archive_pre_12pct_20260510/factor_ic_dampen_12w_20260510/hybrid_gate_factor_ic_dampen_20260414.csv,0.05193984155736926,0.07441081262777734,30
hybrid_gate_factor_ic_dampen,20260213,submissions/stage2/backtests/archive_pre_12pct_20260510/factor_ic_dampen_12w_20260510/hybrid_gate_factor_ic_dampen_20260213.csv,0.1371138960204471,0.18033882835140125,30
hybrid_gate_factor_ic_dampen,20260302,submissions/stage2/backtests/archive_pre_12pct_20260510/factor_ic_dampen_12w_20260510/hybrid_gate_factor_ic_dampen_20260302.csv,0.033490219624357984,-0.010265657661041327,30
hybrid_gate_factor_ic_dampen,20260316,submissions/stage2/backtests/archive_pre_12pct_20260510/factor_ic_dampen_12w_20260510/hybrid_gate_factor_ic_dampen_20260316.csv,0.07760590803375488,-0.013340112272282174,30
hybrid_gate_factor_ic_dampen,20260323,submissions/stage2/backtests/archive_pre_12pct_20260510/factor_ic_dampen_12w_20260510/hybrid_gate_factor_ic_dampen_20260323.csv,0.06517392972465556,0.10723665328257896,80
hybrid_gate_factor_ic_dampen,20260309,submissions/stage2/backtests/archive_pre_12pct_20260510/factor_ic_dampen_12w_20260510/hybrid_gate_factor_ic_dampen_20260309.csv,0.04545701626467897,0.034063910827272954,40
