model,as_of,start,end,submission,status,error,portfolio_return,benchmark_return,excess_return,n_names
weekly_alpha_overlay,2026-03-27,2026-03-30,2026-04-03,submissions/stage2/backtests/dual_validation/fullweek12_20260510/weekly_alpha_overlay_20260327.csv,ok,,-0.03834,-0.02619,-0.01214,35
weekly_alpha_current,2026-03-27,2026-03-30,2026-04-03,submissions/stage2/backtests/dual_validation/fullweek12_20260510/weekly_alpha_current_20260327.csv,ok,,-0.033319999999999995,-0.02619,-0.00713,35
weekly_alpha_floor,2026-03-27,2026-03-30,2026-04-03,submissions/stage2/backtests/dual_validation/fullweek12_20260510/weekly_alpha_floor_20260327.csv,ok,,-0.02234,-0.02619,0.00385,50
weekly_alpha_auto,2026-03-27,2026-03-30,2026-04-03,submissions/stage2/backtests/dual_validation/fullweek12_20260510/weekly_alpha_auto_20260327.csv,ok,,-0.03834,-0.02619,-0.01214,35
meta_portfolio_ensemble,2026-03-13,2026-03-16,2026-03-20,submissions/stage2/backtests/dual_validation/fullweek12_20260510/meta_portfolio_ensemble_20260313.csv,ok,,-0.04796,-0.05822,0.01027,30
weekly_alpha_overlay,2026-04-10,2026-04-13,2026-04-17,submissions/stage2/backtests/dual_validation/fullweek12_20260510/weekly_alpha_overlay_20260410.csv,ok,,0.05913,0.03072,0.02841,35
weekly_alpha_floor,2026-04-10,2026-04-13,2026-04-17,submissions/stage2/backtests/dual_validation/fullweek12_20260510/weekly_alpha_floor_20260410.csv,ok,,0.02956,0.03072,-0.00116,50
weekly_alpha_current,2026-04-10,2026-04-13,2026-04-17,submissions/stage2/backtests/dual_validation/fullweek12_20260510/weekly_alpha_current_20260410.csv,ok,,0.05008,0.03072,0.01936,35
weekly_alpha_auto,2026-04-10,2026-04-13,2026-04-17,submissions/stage2/backtests/dual_validation/fullweek12_20260510/weekly_alpha_auto_20260410.csv,ok,,0.05913,0.03072,0.02841,35
meta_portfolio_ensemble,2026-03-20,2026-03-23,2026-03-27,submissions/stage2/backtests/dual_validation/fullweek12_20260510/meta_portfolio_ensemble_20260320.csv,ok,,-0.0017599999999999998,-0.0028899999999999998,0.00113,30
weekly_alpha_overlay,2026-04-17,2026-04-20,2026-04-24,submissions/stage2/backtests/dual_validation/fullweek12_20260510/weekly_alpha_overlay_20260417.csv,ok,,0.02497,0.0040999999999999995,0.020870000000000003,35
weekly_alpha_current,2026-04-17,2026-04-20,2026-04-24,submissions/stage2/backtests/dual_validation/fullweek12_20260510/weekly_alpha_current_20260417.csv,ok,,0.01978,0.0040999999999999995,0.01568,35
weekly_alpha_floor,2026-04-17,2026-04-20,2026-04-24,submissions/stage2/backtests/dual_validation/fullweek12_20260510/weekly_alpha_floor_20260417.csv,ok,,0.01999,0.0040999999999999995,0.01589,50
meta_portfolio_ensemble,2026-03-27,2026-03-30,2026-04-03,submissions/stage2/backtests/dual_validation/fullweek12_20260510/meta_portfolio_ensemble_20260327.csv,ok,,-0.026000000000000002,-0.02619,0.00018999999999999998,30
weekly_alpha_auto,2026-04-17,2026-04-20,2026-04-24,submissions/stage2/backtests/dual_validation/fullweek12_20260510/weekly_alpha_auto_20260417.csv,ok,,0.02497,0.0040999999999999995,0.020870000000000003,35
meta_portfolio_ensemble,2026-04-10,2026-04-13,2026-04-17,submissions/stage2/backtests/dual_validation/fullweek12_20260510/meta_portfolio_ensemble_20260410.csv,ok,,0.054009999999999996,0.03072,0.02328,30
meta_portfolio_ensemble,2026-04-17,2026-04-20,2026-04-24,submissions/stage2/backtests/dual_validation/fullweek12_20260510/meta_portfolio_ensemble_20260417.csv,ok,,0.02811,0.0040999999999999995,0.024009999999999997,30
