top_k,power,mix_agg,mean_excess,min_excess,max_excess,neg_windows,mean_portfolio_return,avg_names,vals
50,16,0.1,0.07528522037886352,0.03665985987091297,0.16742858263585267,0,0.07946986589586241,35.833333333333336,"0.03666,0.06870,0.16743,0.03733,0.04546,0.07761,0.06905,0.06848,0.08669,0.08534,0.06608,0.09461"
80,16,0.1,0.07526323895046448,0.03665985987091297,0.16742858263585267,0,0.07944788446746336,38.583333333333336,"0.03666,0.06870,0.16743,0.03732,0.04546,0.07761,0.06839,0.06848,0.08669,0.08574,0.06608,0.09461"
50,20,0.05,0.0752526493262238,0.036458391884197486,0.1687213114602875,0,0.07943729484322269,35.833333333333336,"0.03646,0.06875,0.16872,0.03791,0.04546,0.07761,0.06879,0.06814,0.08611,0.08537,0.06544,0.09427"
80,8,0.2,0.07515311558056174,0.03658127613907776,0.16437725748679086,0,0.07933776109756062,38.583333333333336,"0.03736,0.06841,0.16438,0.03658,0.04546,0.07761,0.06400,0.07195,0.08866,0.08431,0.06889,0.09423"
35,4,0.1,0.07509730807043817,0.036447673058033224,0.15605430483587407,0,0.07928195358743707,32.083333333333336,"0.03696,0.06843,0.15605,0.03645,0.04546,0.07761,0.06971,0.07448,0.08920,0.08628,0.07110,0.08944"
40,4,0.05,0.0750190111353824,0.03607457745532294,0.15694412403997612,0,0.07920365665238129,33.333333333333336,"0.03706,0.06854,0.15694,0.03607,0.04546,0.07761,0.06822,0.07554,0.08979,0.08368,0.07149,0.08983"
40,16,0.1,0.07497588422254631,0.03665985987091297,0.16742858263585267,0,0.0791605297395452,33.333333333333336,"0.03666,0.06870,0.16743,0.03744,0.04546,0.07761,0.06770,0.06848,0.08669,0.08286,0.06608,0.09461"
50,6,0.2,0.07496152341548855,0.036004887390910935,0.16181158440463989,0,0.07914616893248742,35.833333333333336,"0.03731,0.06841,0.16181,0.03600,0.04546,0.07761,0.06826,0.07318,0.08902,0.08080,0.06923,0.09244"
80,6,0.1,0.07491743190402349,0.03620159838854291,0.16412235943264153,0,0.07910207742102238,38.583333333333336,"0.03772,0.06848,0.16412,0.03620,0.04546,0.07761,0.05469,0.07577,0.09036,0.08289,0.07146,0.09424"
40,20,0.05,0.07481341233429264,0.036458391884197486,0.1687213114602875,0,0.07899805785129152,33.333333333333336,"0.03646,0.06875,0.16872,0.03787,0.04546,0.07761,0.06705,0.06814,0.08611,0.08189,0.06544,0.09427"
35,16,0.1,0.07480475818762299,0.03665985987091297,0.16742858263585267,0,0.07898940370462187,32.083333333333336,"0.03666,0.06870,0.16743,0.03712,0.04546,0.07761,0.06688,0.06848,0.08669,0.08195,0.06608,0.09461"
80,12,0.2,0.07478472630327548,0.03678680639928869,0.16434366893192712,0,0.07896937182027437,38.583333333333336,"0.03679,0.06854,0.16434,0.03679,0.04546,0.07761,0.06810,0.06859,0.08694,0.08468,0.06611,0.09348"
60,12,0.2,0.07476811741931325,0.03678680639928869,0.16434366893192712,0,0.07895276293631213,36.916666666666664,"0.03679,0.06854,0.16434,0.03679,0.04546,0.07761,0.06790,0.06859,0.08694,0.08468,0.06611,0.09348"
50,12,0.2,0.0747640028346195,0.03678680639928869,0.16434366893192712,0,0.07894864835161838,35.833333333333336,"0.03679,0.06854,0.16434,0.03679,0.04546,0.07761,0.06795,0.06859,0.08694,0.08457,0.06611,0.09348"
30,16,0.1,0.07473975959526553,0.03665985987091297,0.16742858263585267,0,0.07892440511226442,30.833333333333332,"0.03666,0.06870,0.16743,0.03702,0.04546,0.07761,0.06627,0.06848,0.08669,0.08188,0.06608,0.09461"
40,12,0.2,0.07466639090693825,0.03678680639928869,0.16434366893192712,0,0.07885103642393712,33.333333333333336,"0.03679,0.06854,0.16434,0.03690,0.04546,0.07761,0.06773,0.06859,0.08694,0.08352,0.06611,0.09348"
60,6,0.2,0.07464820772349613,0.03593731850658185,0.16181158440463989,0,0.07883285324049503,36.916666666666664,"0.03731,0.06841,0.16181,0.03594,0.04546,0.07761,0.06563,0.07318,0.08902,0.07974,0.06923,0.09244"
35,20,0.05,0.07460075094337425,0.036458391884197486,0.1687213114602875,0,0.07878539646037314,32.083333333333336,"0.03646,0.06875,0.16872,0.03743,0.04546,0.07761,0.06621,0.06814,0.08611,0.08062,0.06544,0.09427"
40,4,0.1,0.07458375371520495,0.03598009854293276,0.15605430483587407,0,0.07876839923220383,33.333333333333336,"0.03696,0.06843,0.15605,0.03598,0.04546,0.07761,0.06808,0.07448,0.08920,0.08222,0.07110,0.08944"
35,12,0.2,0.0745727988323439,0.03668372679226177,0.16434366893192712,0,0.07875744434934279,32.083333333333336,"0.03679,0.06854,0.16434,0.03668,0.04546,0.07761,0.06729,0.06859,0.08694,0.08305,0.06611,0.09348"
30,20,0.05,0.07457276132651046,0.036458391884197486,0.1687213114602875,0,0.07875740684350933,30.833333333333332,"0.03646,0.06875,0.16872,0.03705,0.04546,0.07761,0.06585,0.06814,0.08611,0.08102,0.06544,0.09427"
30,4,0.2,0.07451999482008563,0.03672107943499311,0.15397466740979548,0,0.07870464033708453,30.833333333333332,"0.03672,0.06821,0.15397,0.03678,0.04546,0.07761,0.06924,0.07232,0.08794,0.08693,0.07058,0.08848"
30,12,0.2,0.07451828157544105,0.03678680639928869,0.16434366893192712,0,0.07870292709243994,30.833333333333332,"0.03679,0.06854,0.16434,0.03682,0.04546,0.07761,0.06669,0.06859,0.08694,0.08286,0.06611,0.09348"
35,4,0.2,0.07418220177904063,0.03621756765262274,0.15397466740979548,0,0.07836684729603952,32.083333333333336,"0.03672,0.06821,0.15397,0.03622,0.04546,0.07761,0.06925,0.07232,0.08794,0.08343,0.07058,0.08848"
30,3,0.0,0.07411924969556023,0.03596111930346996,0.14919569293179133,0,0.07830389521255911,30.833333333333332,"0.03596,0.06644,0.14920,0.03653,0.04546,0.07761,0.07035,0.07292,0.08801,0.08864,0.07252,0.08579"
30,6,0.35,0.07409336967781162,0.03682281704521577,0.1570002092635409,0,0.0782780151948105,30.833333333333332,"0.03682,0.06809,0.15700,0.03684,0.04546,0.07761,0.06736,0.07019,0.08729,0.08389,0.06836,0.09021"
30,8,0.35,0.07399301092596278,0.03675591024123923,0.15916181874481988,0,0.07817765644296167,30.833333333333332,"0.03676,0.06829,0.15916,0.03684,0.04546,0.07761,0.06668,0.06916,0.08711,0.08278,0.06700,0.09108"
35,6,0.35,0.07398120768691945,0.036493528858791875,0.1570002092635409,0,0.07816585320391832,32.083333333333336,"0.03682,0.06809,0.15700,0.03649,0.04546,0.07761,0.06772,0.07019,0.08729,0.08254,0.06836,0.09021"
50,4,0.0,0.07396559834193053,0.03520831800935094,0.15786732600571815,0,0.07815024385892942,35.833333333333336,"0.03717,0.06865,0.15787,0.03521,0.04546,0.07761,0.06025,0.07648,0.09024,0.07651,0.07190,0.09025"
40,8,0.35,0.07393741135101045,0.03667341823735356,0.15916181874481988,0,0.07812205686800933,33.333333333333336,"0.03676,0.06829,0.15916,0.03667,0.04546,0.07761,0.06718,0.06916,0.08711,0.08178,0.06700,0.09108"
35,8,0.35,0.07392313132107371,0.03655852932693597,0.15916181874481988,0,0.07810777683807262,32.083333333333336,"0.03676,0.06829,0.15916,0.03656,0.04546,0.07761,0.06672,0.06916,0.08711,0.08218,0.06700,0.09108"
80,6,0.2,0.07383336538178255,0.03593731850658185,0.16181158440463989,0,0.07801801089878144,38.583333333333336,"0.03731,0.06841,0.16181,0.03594,0.04546,0.07761,0.05586,0.07318,0.08902,0.07974,0.06923,0.09244"
40,6,0.35,0.0738090333698128,0.036340604333059696,0.1570002092635409,0,0.07799367888681168,33.333333333333336,"0.03682,0.06809,0.15700,0.03634,0.04546,0.07761,0.06793,0.07019,0.08729,0.08042,0.06836,0.09021"
30,3,0.05,0.07377797409097354,0.03590073005751171,0.14843643386965105,0,0.07796261960797242,30.833333333333332,"0.03590,0.06632,0.14844,0.03646,0.04546,0.07761,0.07014,0.07206,0.08758,0.08742,0.07231,0.08565"
50,8,0.35,0.07377038224035565,0.03618245136108064,0.15916181874481988,0,0.07795502775735452,35.833333333333336,"0.03676,0.06829,0.15916,0.03618,0.04546,0.07761,0.06767,0.06916,0.08711,0.07977,0.06700,0.09108"
60,8,0.35,0.07373155840877477,0.03614404838796906,0.15916181874481988,0,0.07791620392577364,36.916666666666664,"0.03676,0.06829,0.15916,0.03614,0.04546,0.07761,0.06777,0.06916,0.08711,0.07924,0.06700,0.09108"
40,4,0.2,0.07368272106379671,0.0357969078914889,0.15397466740979548,0,0.07786736658079559,33.333333333333336,"0.03672,0.06821,0.15397,0.03580,0.04546,0.07761,0.06780,0.07232,0.08794,0.07931,0.07058,0.08848"
80,24,0.05,0.07367412921328988,0.03596150052368141,0.1617489170248816,0,0.07785877473028875,38.583333333333336,"0.03596,0.06860,0.16175,0.03783,0.04546,0.07761,0.07007,0.06569,0.08468,0.08337,0.06242,0.09065"
80,20,0.1,0.07364455706168868,0.03607715742653545,0.16169294473859236,0,0.07782920257868757,38.583333333333336,"0.03608,0.06857,0.16169,0.03730,0.04546,0.07761,0.06901,0.06589,0.08501,0.08345,0.06287,0.09081"
60,20,0.1,0.07363591671594076,0.03607715742653545,0.16169294473859236,0,0.07782056223293964,36.916666666666664,"0.03608,0.06857,0.16169,0.03730,0.04546,0.07761,0.06891,0.06589,0.08501,0.08345,0.06287,0.09081"
50,4,0.05,0.07361709121411662,0.03512016170802232,0.15694412403997612,0,0.07780173673111551,35.833333333333336,"0.03706,0.06854,0.15694,0.03512,0.04546,0.07761,0.06051,0.07554,0.08979,0.07552,0.07149,0.08983"
60,24,0.05,0.07357631932223486,0.03596150052368141,0.1617489170248816,0,0.07776096483923377,36.916666666666664,"0.03596,0.06860,0.16175,0.03783,0.04546,0.07761,0.06890,0.06569,0.08468,0.08337,0.06242,0.09065"
50,20,0.1,0.07350961967323125,0.03607715742653545,0.16169294473859236,0,0.07769426519023014,35.833333333333336,"0.03608,0.06857,0.16169,0.03728,0.04546,0.07761,0.06787,0.06589,0.08501,0.08299,0.06287,0.09081"
30,3,0.1,0.07344155377900542,0.035840739091893295,0.14768537334742934,0,0.07762619929600431,30.833333333333332,"0.03584,0.06620,0.14769,0.03639,0.04546,0.07761,0.06993,0.07121,0.08714,0.08622,0.07211,0.08551"
80,8,0.35,0.07343588071629414,0.03614404838796906,0.15916181874481988,0,0.07762052623329302,38.583333333333336,"0.03676,0.06829,0.15916,0.03614,0.04546,0.07761,0.06422,0.06916,0.08711,0.07924,0.06700,0.09108"
80,16,0.2,0.07343311448903246,0.03617992321272649,0.16069291679601463,0,0.07761776000603134,38.583333333333336,"0.03618,0.06847,0.16069,0.03675,0.04546,0.07761,0.06780,0.06614,0.08539,0.08314,0.06312,0.09044"
60,16,0.2,0.07343057402053324,0.03617992321272649,0.16069291679601463,0,0.07761521953753213,36.916666666666664,"0.03618,0.06847,0.16069,0.03675,0.04546,0.07761,0.06777,0.06614,0.08539,0.08314,0.06312,0.09044"
50,24,0.05,0.07340641010429388,0.03596150052368141,0.1617489170248816,0,0.07759105562129276,35.833333333333336,"0.03596,0.06860,0.16175,0.03781,0.04546,0.07761,0.06755,0.06569,0.08468,0.08270,0.06242,0.09065"
50,16,0.2,0.0733790440360382,0.03617992321272649,0.16069291679601463,0,0.0775636895530371,35.833333333333336,"0.03618,0.06847,0.16069,0.03675,0.04546,0.07761,0.06745,0.06614,0.08539,0.08286,0.06312,0.09044"
35,3,0.0,0.0733559720541895,0.035848780767193764,0.14919569293179133,0,0.0775406175711884,32.083333333333336,"0.03596,0.06644,0.14920,0.03585,0.04546,0.07761,0.06727,0.07292,0.08801,0.08325,0.07252,0.08579"
50,6,0.35,0.07335425718050022,0.0356044996810939,0.1570002092635409,0,0.07753890269749912,35.833333333333336,"0.03682,0.06809,0.15700,0.03560,0.04546,0.07761,0.06769,0.07019,0.08729,0.07593,0.06836,0.09021"
50,4,0.1,0.07325422286433422,0.0350320054066937,0.15605430483587407,0,0.07743886838133311,35.833333333333336,"0.03696,0.06843,0.15605,0.03503,0.04546,0.07761,0.06078,0.07448,0.08920,0.07452,0.07110,0.08944"
40,20,0.1,0.0731882991682027,0.03607715742653545,0.16169294473859236,0,0.07737294468520159,33.333333333333336,"0.03608,0.06857,0.16169,0.03706,0.04546,0.07761,0.06642,0.06589,0.08501,0.08081,0.06287,0.09081"
30,4,0.35,0.07318358483196459,0.03636245828082859,0.15108274368826394,0,0.07736823034896347,30.833333333333332,"0.03636,0.06736,0.15108,0.03650,0.04546,0.07761,0.06858,0.06925,0.08625,0.08287,0.06986,0.08702"
60,4,0.0,0.07316802018629251,0.0351072047561727,0.15786732600571815,0,0.07735266570329138,36.916666666666664,"0.03717,0.06865,0.15787,0.03511,0.04546,0.07761,0.05228,0.07648,0.09024,0.07502,0.07190,0.09025"
40,16,0.2,0.07314012795248906,0.03617992321272649,0.16069291679601463,0,0.07732477346948795,33.333333333333336,"0.03618,0.06847,0.16069,0.03674,0.04546,0.07761,0.06638,0.06614,0.08539,0.08107,0.06312,0.09044"
80,12,0.35,0.07313096409293333,0.036274909268722295,0.15776534378043228,0,0.07731560960993221,38.583333333333336,"0.03627,0.06831,0.15777,0.03653,0.04546,0.07761,0.06754,0.06659,0.08575,0.08086,0.06503,0.08986"
60,6,0.35,0.07309757760938412,0.035554808823508165,0.1570002092635409,0,0.07728222312638301,36.916666666666664,"0.03682,0.06809,0.15700,0.03555,0.04546,0.07761,0.06556,0.07019,0.08729,0.07503,0.06836,0.09021"
60,12,0.35,0.07309292788361295,0.036274909268722295,0.15776534378043228,0,0.07727757340061182,36.916666666666664,"0.03627,0.06831,0.15777,0.03653,0.04546,0.07761,0.06709,0.06659,0.08575,0.08086,0.06503,0.08986"
35,20,0.1,0.07308717069387387,0.03607715742653545,0.16169294473859236,0,0.07727181621087274,32.083333333333336,"0.03608,0.06857,0.16169,0.03652,0.04546,0.07761,0.06591,0.06589,0.08501,0.08063,0.06287,0.09081"
30,20,0.1,0.07305706796382534,0.03607715742653545,0.16169294473859236,0,0.07724171348082422,30.833333333333332,"0.03608,0.06857,0.16169,0.03643,0.04546,0.07761,0.06511,0.06589,0.08501,0.08117,0.06287,0.09081"
50,12,0.35,0.07303961496770822,0.036274909268722295,0.15776534378043228,0,0.07722426048470711,35.833333333333336,"0.03627,0.06831,0.15777,0.03653,0.04546,0.07761,0.06655,0.06659,0.08575,0.08076,0.06503,0.08986"
35,3,0.05,0.07302462786522042,0.03576329909548156,0.14843643386965105,0,0.07720927338221929,32.083333333333336,"0.03590,0.06632,0.14844,0.03576,0.04546,0.07761,0.06722,0.07206,0.08758,0.08200,0.07231,0.08565"
35,16,0.2,0.07301366220962556,0.03617992321272649,0.16069291679601463,0,0.07719830772662445,32.083333333333336,"0.03618,0.06847,0.16069,0.03641,0.04546,0.07761,0.06567,0.06614,0.08539,0.08058,0.06312,0.09044"
40,24,0.05,0.0730048644717935,0.03596150052368141,0.1617489170248816,0,0.07718950998879238,33.333333333333336,"0.03596,0.06860,0.16175,0.03739,0.04546,0.07761,0.06599,0.06569,0.08468,0.07986,0.06242,0.09065"
30,16,0.2,0.07298907093203015,0.03617992321272649,0.16069291679601463,0,0.07717371644902904,30.833333333333332,"0.03618,0.06847,0.16069,0.03658,0.04546,0.07761,0.06509,0.06614,0.08539,0.08070,0.06312,0.09044"
30,24,0.05,0.07295731790770599,0.03596150052368141,0.1617489170248816,0,0.07714196342470488,30.833333333333332,"0.03596,0.06860,0.16175,0.03636,0.04546,0.07761,0.06504,0.06569,0.08468,0.08127,0.06242,0.09065"
40,12,0.35,0.07292915622749017,0.036274909268722295,0.15776534378043228,0,0.07711380174448906,33.333333333333336,"0.03627,0.06831,0.15777,0.03669,0.04546,0.07761,0.06584,0.06659,0.08575,0.07998,0.06503,0.08986"
35,24,0.05,0.07291701361505469,0.03596150052368141,0.1617489170248816,0,0.07710165913205357,32.083333333333336,"0.03596,0.06860,0.16175,0.03665,0.04546,0.07761,0.06561,0.06569,0.08468,0.07993,0.06242,0.09065"
30,12,0.35,0.0729164001173582,0.036274909268722295,0.15776534378043228,0,0.07710104563435709,30.833333333333332,"0.03627,0.06831,0.15777,0.03668,0.04546,0.07761,0.06517,0.06659,0.08575,0.08051,0.06503,0.08986"
35,12,0.35,0.07287958272380639,0.036274909268722295,0.15776534378043228,0,0.07706422824080526,32.083333333333336,"0.03627,0.06831,0.15777,0.03643,0.04546,0.07761,0.06548,0.06659,0.08575,0.08000,0.06503,0.08986"
60,4,0.05,0.07285802090736862,0.03502395077156611,0.15694412403997612,0,0.07704266642436751,36.916666666666664,"0.03706,0.06854,0.15694,0.03502,0.04546,0.07761,0.05293,0.07554,0.08979,0.07409,0.07149,0.08983"
35,4,0.35,0.07278119443573267,0.03580463833344706,0.15108274368826394,0,0.07696583995273155,32.083333333333336,"0.03636,0.06736,0.15108,0.03580,0.04546,0.07761,0.06856,0.06925,0.08625,0.07875,0.06986,0.08702"
30,3,0.2,0.07270667548898214,0.03572193634446091,0.14620732242616746,0,0.07689132100598102,30.833333333333332,"0.03572,0.06597,0.14621,0.03622,0.04546,0.07761,0.06951,0.06957,0.08570,0.08357,0.07171,0.08522"
35,3,0.1,0.07269477089591375,0.035678121121915284,0.14768537334742934,0,0.07687941641291265,32.083333333333336,"0.03584,0.06620,0.14769,0.03568,0.04546,0.07761,0.06715,0.07121,0.08714,0.08075,0.07211,0.08551"
80,24,0.1,0.07258992054053474,0.03579779815037511,0.1565663992081827,0,0.07677456605753363,38.583333333333336,"0.03580,0.06836,0.15657,0.03704,0.04546,0.07761,0.06927,0.06477,0.08438,0.08153,0.06231,0.08799"
60,4,0.1,0.07253366040647626,0.034940696786959505,0.15605430483587407,0,0.07671830592347514,36.916666666666664,"0.03696,0.06843,0.15605,0.03494,0.04546,0.07761,0.05358,0.07448,0.08920,0.07316,0.07110,0.08944"
50,4,0.2,0.07249683955645404,0.034855692804036456,0.15397466740979548,0,0.07668148507345292,35.833333333333336,"0.03672,0.06821,0.15397,0.03486,0.04546,0.07761,0.06130,0.07232,0.08794,0.07252,0.07058,0.08848"
60,24,0.1,0.07248046269037771,0.03579779815037511,0.1565663992081827,0,0.07666510820737658,36.916666666666664,"0.03580,0.06836,0.15657,0.03704,0.04546,0.07761,0.06795,0.06477,0.08438,0.08153,0.06231,0.08799"
80,6,0.35,0.07243431701447144,0.035554808823508165,0.1570002092635409,0,0.07661896253147032,38.583333333333336,"0.03682,0.06809,0.15700,0.03555,0.04546,0.07761,0.05760,0.07019,0.08729,0.07503,0.06836,0.09021"
80,20,0.2,0.07237360298682485,0.03582996289997098,0.15499619259716965,0,0.07655824850382374,38.583333333333336,"0.03583,0.06821,0.15500,0.03662,0.04546,0.07761,0.06761,0.06492,0.08459,0.08126,0.06347,0.08792"
40,3,0.0,0.07236653856036714,0.035235000576528425,0.14919569293179133,0,0.07655118407736602,33.333333333333336,"0.03596,0.06644,0.14920,0.03524,0.04546,0.07761,0.06124,0.07292,0.08801,0.07802,0.07252,0.08579"
50,24,0.1,0.07234585458895414,0.03579779815037511,0.1565663992081827,0,0.07653050010595301,35.833333333333336,"0.03580,0.06836,0.15657,0.03700,0.04546,0.07761,0.06677,0.06477,0.08438,0.08114,0.06231,0.08799"
60,20,0.2,0.07234470181631,0.03582996289997098,0.15499619259716965,0,0.07652934733330889,36.916666666666664,"0.03583,0.06821,0.15500,0.03662,0.04546,0.07761,0.06726,0.06492,0.08459,0.08126,0.06347,0.08792"
40,4,0.35,0.07234383053794309,0.03554068260575225,0.15108274368826394,0,0.07652847605494197,33.333333333333336,"0.03636,0.06736,0.15108,0.03554,0.04546,0.07761,0.06737,0.06925,0.08625,0.07496,0.06986,0.08702"
50,20,0.2,0.07224088959355181,0.03582996289997098,0.15499619259716965,0,0.0764255351105507,35.833333333333336,"0.03583,0.06821,0.15500,0.03660,0.04546,0.07761,0.06640,0.06492,0.08459,0.08089,0.06347,0.08792"
80,4,0.0,0.07220839488501353,0.0351072047561727,0.15786732600571815,0,0.0763930404020124,38.583333333333336,"0.03717,0.06865,0.15787,0.03511,0.04546,0.07761,0.04076,0.07648,0.09024,0.07502,0.07190,0.09025"
40,24,0.1,0.0720894171863967,0.03579779815037511,0.1565663992081827,0,0.07627406270339558,33.333333333333336,"0.03580,0.06836,0.15657,0.03657,0.04546,0.07761,0.06550,0.06477,0.08438,0.07977,0.06231,0.08799"
80,16,0.35,0.07208094477990533,0.03588011040119096,0.1535411497065441,0,0.07626559029690422,38.583333333333336,"0.03588,0.06795,0.15354,0.03650,0.04546,0.07761,0.06702,0.06488,0.08451,0.07944,0.06452,0.08767"
40,3,0.05,0.07208060409065174,0.03517067398081668,0.14843643386965105,0,0.07626524960765063,33.333333333333336,"0.03590,0.06632,0.14844,0.03517,0.04546,0.07761,0.06147,0.07206,0.08758,0.07701,0.07231,0.08565"
60,16,0.35,0.07200754345607131,0.03588011040119096,0.1535411497065441,0,0.07619218897307019,36.916666666666664,"0.03588,0.06795,0.15354,0.03650,0.04546,0.07761,0.06614,0.06488,0.08451,0.07944,0.06452,0.08767"
35,3,0.2,0.07199738363929158,0.035508669818290935,0.14620732242616746,0,0.07618202915629045,32.083333333333336,"0.03572,0.06597,0.14621,0.03551,0.04546,0.07761,0.06702,0.06957,0.08570,0.07827,0.07171,0.08522"
40,20,0.2,0.07196233879226273,0.03582996289997098,0.15499619259716965,0,0.0761469843092616,33.333333333333336,"0.03583,0.06821,0.15500,0.03655,0.04546,0.07761,0.06503,0.06492,0.08459,0.07898,0.06347,0.08792"
35,24,0.1,0.07195270360600124,0.03579779815037511,0.1565663992081827,0,0.07613734912300012,32.083333333333336,"0.03580,0.06836,0.15657,0.03609,0.04546,0.07761,0.06461,0.06477,0.08438,0.07949,0.06231,0.08799"
30,24,0.1,0.07194670719716187,0.03579779815037511,0.1565663992081827,0,0.07613135271416076,30.833333333333332,"0.03580,0.06836,0.15657,0.03635,0.04546,0.07761,0.06412,0.06477,0.08438,0.07965,0.06231,0.08799"
80,4,0.05,0.07194588322952519,0.03502395077156611,0.15694412403997612,0,0.0761305287465241,38.583333333333336,"0.03706,0.06854,0.15694,0.03502,0.04546,0.07761,0.04198,0.07554,0.08979,0.07409,0.07149,0.08983"
50,16,0.35,0.07194118835782776,0.03588011040119096,0.1535411497065441,0,0.07612583387482663,35.833333333333336,"0.03588,0.06795,0.15354,0.03649,0.04546,0.07761,0.06557,0.06488,0.08451,0.07922,0.06452,0.08767"
30,20,0.2,0.0719057535233276,0.03582996289997098,0.15499619259716965,0,0.07609039904032648,30.833333333333332,"0.03583,0.06821,0.15500,0.03645,0.04546,0.07761,0.06411,0.06492,0.08459,0.07931,0.06347,0.08792"
35,20,0.2,0.07186102248373576,0.03582996289997098,0.15499619259716965,0,0.07604566800073465,32.083333333333336,"0.03583,0.06821,0.15500,0.03619,0.04546,0.07761,0.06441,0.06492,0.08459,0.07873,0.06347,0.08792"
60,4,0.2,0.07185329279637614,0.034774188817746327,0.15397466740979548,0,0.07603793831337503,36.916666666666664,"0.03672,0.06821,0.15397,0.03477,0.04546,0.07761,0.05488,0.07232,0.08794,0.07130,0.07058,0.08848"
80,32,0.05,0.07180049262362447,0.03563241533107378,0.15147839625907022,0,0.07598513814062334,38.583333333333336,"0.03563,0.06790,0.15148,0.03710,0.04546,0.07761,0.06903,0.06420,0.08408,0.07967,0.06326,0.08618"
40,3,0.1,0.07179719472182224,0.03510634738510493,0.14768537334742934,0,0.07598184023882112,33.333333333333336,"0.03584,0.06620,0.14769,0.03511,0.04546,0.07761,0.06170,0.07121,0.08714,0.07600,0.07211,0.08551"
30,16,0.35,0.07179556958449261,0.03588011040119096,0.1535411497065441,0,0.0759802151014915,30.833333333333332,"0.03588,0.06795,0.15354,0.03652,0.04546,0.07761,0.06417,0.06488,0.08451,0.07884,0.06452,0.08767"
40,16,0.35,0.07177407085793303,0.03588011040119096,0.1535411497065441,0,0.0759587163749319,33.333333333333336,"0.03588,0.06795,0.15354,0.03656,0.04546,0.07761,0.06470,0.06488,0.08451,0.07802,0.06452,0.08767"
35,16,0.35,0.0717193216134298,0.03588011040119096,0.1535411497065441,0,0.07590396713042867,32.083333333333336,"0.03588,0.06795,0.15354,0.03624,0.04546,0.07761,0.06430,0.06488,0.08451,0.07808,0.06452,0.08767"
80,4,0.1,0.07166901035206838,0.034940696786959505,0.15605430483587407,0,0.07585365586906727,38.583333333333336,"0.03696,0.06843,0.15605,0.03494,0.04546,0.07761,0.04320,0.07448,0.08920,0.07316,0.07110,0.08944"
60,32,0.05,0.07162606465895241,0.03563241533107378,0.15147839625907022,0,0.0758107101759513,36.916666666666664,"0.03563,0.06790,0.15148,0.03710,0.04546,0.07761,0.06694,0.06420,0.08408,0.07967,0.06326,0.08618"
80,24,0.2,0.07155700129664594,0.035653256350055576,0.1504381205693614,0,0.07574164681364481,38.583333333333336,"0.03565,0.06767,0.15044,0.03645,0.04546,0.07761,0.06752,0.06410,0.08394,0.07948,0.06428,0.08609"
30,3,0.35,0.07150449049985172,0.03554662280160645,0.144524148547937,0,0.07568913601685061,30.833333333333332,"0.03555,0.06562,0.14452,0.03595,0.04546,0.07761,0.06888,0.06733,0.08246,0.07957,0.07043,0.08467"
50,32,0.05,0.07150325054890791,0.03563241533107378,0.15147839625907022,0,0.0756878960659068,35.833333333333336,"0.03563,0.06790,0.15148,0.03702,0.04546,0.07761,0.06581,0.06420,0.08408,0.07941,0.06326,0.08618"
60,24,0.2,0.07146465116595074,0.035653256350055576,0.1504381205693614,0,0.07564929668294962,36.916666666666664,"0.03565,0.06767,0.15044,0.03645,0.04546,0.07761,0.06641,0.06410,0.08394,0.07948,0.06428,0.08609"
50,4,0.35,0.0713713679836784,0.034591223900050594,0.15108274368826394,0,0.07555601350067727,35.833333333333336,"0.03636,0.06736,0.15108,0.03459,0.04546,0.07761,0.06209,0.06925,0.08625,0.06953,0.06986,0.08702"
50,24,0.2,0.07133943330844862,0.035653256350055576,0.1504381205693614,0,0.0755240788254475,35.833333333333336,"0.03565,0.06767,0.15044,0.03643,0.04546,0.07761,0.06530,0.06410,0.08394,0.07910,0.06428,0.08609"
40,32,0.05,0.07131409059032508,0.03563241533107378,0.15147839625907022,0,0.07549873610732397,33.333333333333336,"0.03563,0.06790,0.15148,0.03626,0.04546,0.07761,0.06463,0.06420,0.08408,0.07908,0.06326,0.08618"
80,32,0.1,0.07121436311706163,0.03557310527589182,0.1480443958623309,0,0.07539900863406052,38.583333333333336,"0.03557,0.06739,0.14804,0.03629,0.04546,0.07761,0.06808,0.06340,0.08344,0.07945,0.06471,0.08513"
30,32,0.05,0.07120837729757645,0.03563241533107378,0.15147839625907022,0,0.07539302281457534,30.833333333333332,"0.03563,0.06790,0.15148,0.03631,0.04546,0.07761,0.06358,0.06420,0.08408,0.07881,0.06326,0.08618"
40,3,0.2,0.07119138937062931,0.03497769419368145,0.14620732242616746,0,0.07537603488762822,33.333333333333336,"0.03572,0.06597,0.14621,0.03498,0.04546,0.07761,0.06216,0.06957,0.08570,0.07398,0.07171,0.08522"
35,32,0.05,0.07117012832344734,0.03563241533107378,0.15147839625907022,0,0.07535477384044623,32.083333333333336,"0.03563,0.06790,0.15148,0.03589,0.04546,0.07761,0.06381,0.06420,0.08408,0.07855,0.06326,0.08618"
30,24,0.2,0.07116043038602944,0.035653256350055576,0.1504381205693614,0,0.0753450759030283,30.833333333333332,"0.03565,0.06767,0.15044,0.03640,0.04546,0.07761,0.06414,0.06410,0.08394,0.07815,0.06428,0.08609"
80,20,0.35,0.07116026826837257,0.03567352952336514,0.14982225248928613,0,0.07534491378537146,38.583333333333336,"0.03567,0.06756,0.14982,0.03639,0.04546,0.07761,0.06644,0.06309,0.08315,0.07790,0.06482,0.08602"
